0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,3.27677e+179,2.27965e+07,-859486,859486
0,0,0,0,0,2.2717e+07,-758347,758347
0,0,0,0,0,2.27233e+07,-755251,755251
0,0,0,0,0,2.27296e+07,-752155,752155
0,0,0,0,0,2.50732e+07,-682693,682693
141309,0,0,0,0,2.43622e+07,141309,0
286079,0,0,0,0,2.43691e+07,144770,0
434311,0,0,0,0,2.43761e+07,148232,0
494461,0,0,0,0,2.11607e+07,60149.8,0
0,0,0,0,0,2.19941e+07,-882318,0
0,0,0,0,0,2.20025e+07,-882077,882077
0,0,0,0,0,2.2011e+07,-881837,881837
0,0,0,0,0,2.20194e+07,-881597,881597
0,0,0,0,0,2.28274e+07,-858636,858636
0,0,0,0,0,2.27254e+07,-731737,731737
0,0,0,0,0,2.27317e+07,-728637,728637
0,0,0,0,0,2.27379e+07,-725536,725536
0,0,0,0,0,2.24323e+07,-731299,731299
0,0,0,0,0,2.25305e+07,-833427,833427
0,0,0,0,0,2.25367e+07,-830370,830370
0,0,0,0,0,2.25429e+07,-827312,827312
0,0,0,0,0,2.36367e+07,-793359,793359
0,0,0,0,0,2.33163e+07,-416517,416517
0,0,0,0,0,2.33228e+07,-413292,413292
0,0,0,0,0,2.33293e+07,-410067,410067
0,0,0,0,0,2.33359e+07,-406840,406840
0,0,0,0,0,2.3599e+07,-396542,396542
0,0,0,0,0,2.34255e+07,-187463,187463
0,0,0,0,0,2.3432e+07,-184148,184148
0,0,0,0,0,2.34386e+07,-180832,180832
0,0,0,0,0,2.39894e+07,-162047,162047
25031.6,0,0,0,0,2.38354e+07,25031.6,0
53463,0,0,0,0,2.38421e+07,28431.3,0
85294.7,0,0,0,0,2.38488e+07,31831.7,0
171804,0,0,0,0,2.56634e+07,86509.3,0
885979,0,0,0,0,2.51246e+07,714175,0
1.60044e+06,0,0,0,0,2.51348e+07,714465,0
2.3152e+06,0,0,0,0,2.5145e+07,714755,0
3.03024e+06,0,0,0,0,2.51552e+07,715045,0
3.71678e+06,0,0,0,0,2.41483e+07,686542,0
4.05668e+06,0,0,0,0,2.44617e+07,339896,0
4.4001e+06,0,0,0,0,2.44686e+07,343419,0
4.74704e+06,0,0,0,0,2.44756e+07,346943,0
5.07213e+06,0,0,0,0,2.35853e+07,325088,0
5.03235e+06,0,0,0,0,2.39142e+07,-39777.5,0
4.99594e+06,0,0,0,0,2.3921e+07,-36410.5,0
4.9629e+06,0,0,0,0,2.39277e+07,-33043.5,0
4.8742e+06,0,0,0,0,2.18532e+07,-88696.7,0
4.02037e+06,0,0,0,0,2.25316e+07,-853827,0
3.16958e+06,0,0,0,0,2.25378e+07,-850792,0
