0.291630321,0.634088331,0.002490767,0.056117868,0.174368303,0.002994084,0.074457085,0.00360992,0.956247761,0.243720256,0.48935011,0.400789256,0.93923307,0.535851023,0.382166136,0.937768755,0.931273621,0.499744562,0.377680364
0.181218883,0.316846659,0.001,0.666731763,0.343395747,0.00193553,0.099906886,0.002647245,0.735870185,0.905499843,0.792898218,0.49231723,0.667092807,0.682901139,0.00210393,0.53248362,0.259624027,0.499999199,0.450137571
0.223138909,0.621543606,0.001876097,0.492200183,0.597307954,0.004445938,0.098224687,0.094727551,0.089919698,0.700202281,0.876582586,0.023819338,0.595015234,0.665725115,0.0296082,0.930138362,0.641207657,0.498003144,0.5
0.244593854,0.823018918,0.001112209,0.879316927,0.868882064,0.008075969,0.090320683,0.021175718,0.033909923,0.245147069,0.981653301,0.612667498,0.551477845,0.951679703,0.015378482,0.339024644,0.195238755,0.41351609,0.392324368
0.211652744,0.62432844,0.001,0.324413119,0.761930214,0.001645568,0.097154021,0.020053,0.001,0.943934206,0,0.861070159,0.618260557,0.956823589,2.14E-04,0.707017,0.587916053,0.407133045,0.48236899
0.029234531,0.699305316,0.001,0.173583711,0.874184533,0.002249061,0.071058354,0.035503686,0.950292307,0.459366502,0.279337509,0.530010605,0.043905607,0.884711551,0.222188455,0.929137407,0.618532914,0.499958493,0.354167062
0.154357788,0.449571219,0.001001784,0.268959318,0.659567751,0.001,0.09565634,6.90E-04,0.002667136,0.001,0.486322526,0.372283123,0.118125585,0.786354329,0.214509138,0.600058518,0.510642755,0.432731013,0.498743322
0.185693874,0.73141497,0.001,0.325170459,0.598814917,0.001,0.019718531,0.036036455,0.041721236,0.547649763,0.809696434,0.540751025,0.576391306,0.561340586,0.144938485,0.824611658,0.538128601,0.449578812,0.248659032
0.2254747,0.168346882,0.001,1,0.556388417,0.001,0.076338469,0.087683711,0.024944779,0.091276131,0.653578133,0.333586186,0.420370577,0.323427074,0.0803022,0.889715616,0.865601914,0.5,0.485933484
0.3856351,0.006338307,0.001043685,0.52774839,0.397510812,0.001205249,0.098547235,3.87E-04,0.686349721,0.476921703,0.356749763,0.98769292,0.977926842,0.426497804,0.128957745,0.546415549,0.389720227,0.5,0.452732561
0.064379633,0.153425539,0.001,1,0.627156788,0.001,0.093392282,0.033559442,0.755222717,0.034072484,0.222039621,0.784894461,0.183999654,0.698545172,0.159409884,0.992196123,0.263127844,0.5,0.186662994
0.061269396,0.567361818,0.001,0.191652585,0.348099903,0.001,0.099997855,0.1,0.007257845,0.703592984,0.340945558,0.276881502,0,0.434203947,0.121878293,0.779638677,0.544797448,0.393945211,0.239750202
0.267904572,0.22136383,0.001,0.148301507,0.749860873,0.003613569,0.0976228,0.007790845,0.851205402,0.505698616,0.707043429,0.655188306,0.170249319,0.357735803,0.196224597,0.384748053,0.798923987,0.49838305,0.371152004
0.1255946,0.269026197,0.001,0.360480933,0.933125917,0.005392617,0.004210598,0.094593839,0.026062409,0.445062556,0.183065724,0.484269343,0.386995312,0.458855835,0.145219616,0.970435681,0.516112614,0.40448265,0.361322126
0.124085569,0.378100729,0.002098474,0.586020539,0.472597661,0.007999771,0.084168564,0.048871685,0.001,0.431756135,0.51502228,0.3144105,0.454493325,0.565454434,0.016925739,0.983082816,0.553626504,0.48835689,0.472866852
0.19125439,0.668385845,0.001,0.453826144,0.667306861,0.001,0.024754278,0,0.001,0.123801828,0.02330089,0.266941474,0.472489126,0.361527882,0.13679959,0.681279092,0.172842247,0.348265849,0.418099593
0.152316036,0.459434341,0.001529641,0.393760603,0.906817901,0.003092079,0.071686213,0.011850187,0.043415358,0.401849589,0.867845611,0.65569519,0.100667934,0.531014165,0.201025194,0.848352062,0.414338941,0.418548503,0.385076553
