REL,RF,NPC,PFC,WCC,AFR
0.950950951,0.415415415,264353605.9,0.019667213,0.020607889,4524.187321
0.964964965,0.296846847,308670514.1,0.014928718,0.026899717,7829.664389
0.855855856,0.11478979,76231745.31,0.045790177,0.003585517,9220.348761
0.805805806,0.06041041,0,0.074708835,0.004206606,7829.664389
0.953953954,0.456056056,276134593.3,0.032352124,0.006735088,4524.187321
0.962962963,0.781006006,279657684.6,0.029754549,0.019384159,5855.466853
0.957957958,0.50975976,254281704.5,0.023844084,0.018443494,7829.664389
0.967967968,0.890865866,276651646,0.042925891,0.014371349,7829.664389
0.921921922,0.12962963,190586569.2,0.027863439,0.010518348,5855.466853
0.880880881,0.050675676,158313549.1,0.028926964,0.003657366,4524.187321
0.961961962,0.631406406,298333720.2,0.012698766,0.030533747,4524.187321
0.83983984,0.181381381,0,0.101741386,0,7829.664389
0.868868869,0.756081081,76231745.31,0.012925836,0.033257879,5855.466853
0.94994995,0.103953954,190856125,0.091969131,0.006606448,9220.348761
0.956956957,0.055730731,293159693.1,0.019637964,0.014853996,5855.466853
0.933933934,0.049324324,247853312.8,0.015444,0.016899307,4524.187321
0.884884885,0.094419419,158616738.9,0.025470268,0.011693501,4524.187321
0.895895896,0.1246997,168051964.7,0.005084421,0.023727397,5855.466853
0.968968969,0.774174174,322289230.4,0.034793055,0.01693086,7829.664389
0.957957958,0.452702703,256479345.4,0.028034747,0.018274896,7829.664389
0.963963964,0.334634635,285293590.9,0.03332922,0.00559365,7829.664389
0.903903904,0.91463964,127355022.6,0.03470102,0.007213872,5855.466853
0.953953954,0.480605606,248708500.9,0.030034663,0.017281857,7829.664389
0.921921922,0.171271271,190272231.8,0.030535201,0.004935348,5855.466853
0.94994995,0.139714715,248473914,0.027441479,0.005874416,5855.466853
0.938938939,0.086936937,236237297,0.010756959,0.022620914,7829.664389
0.954954955,0.048923924,287028844.8,0.022353654,0.01534783,7829.664389
0.950950951,0.067142142,268492348,0.035591948,0.007425783,7829.664389
0.855855856,0.115315315,76231745.31,0.031679299,0.002917456,7829.664389
0.940940941,0.049374374,261894599.6,0.034609172,0.001389602,7829.664389
0.94994995,0.695345345,237679222.8,0.033394738,0.009477132,7829.664389
0.961961962,0.663138138,384902259.4,0.008431681,0.028886772,4524.187321
0.847847848,0.051151151,76231745.31,0.034330281,0.003090629,9220.348761
0.924924925,0.115790791,207338411.9,0.007407473,0.023607009,7829.664389
0.907907908,0.274074074,168987141.9,0.030102263,0.017600301,7829.664389
0.950950951,0.088488488,210797099.5,0.088629136,0.011142247,9220.348761
0.920920921,0.049774775,225383608.3,0.024750502,0.004827101,4524.187321
0.873873874,0.084184184,147530100.8,0.021808471,0.013752165,4524.187321
0.937937938,0.130305305,226689727.2,0.022956792,0.010891668,5855.466853
0.954954955,0.573823824,245256856.1,0.036984183,0.012443145,7829.664389
0.961961962,0.219544545,373862377.8,0.043927161,0.003852566,5855.466853
0.906906907,0.10462963,176746412.8,0.022866493,0.009834383,7829.664389
0.914914915,0.059309309,206777325.5,0.01759325,0.018536934,7829.664389
0.957957958,0.055105105,302099459.3,0.037158997,0.005452549,7829.664389
0.87987988,0.788163163,76231745.31,0.018850563,0.02473732,7829.664389
0.957957958,0.066666667,294272769.9,0.019975655,0.019538908,9220.348761
0.935935936,0.734209209,195795209.5,0.008550399,0.03206149,5855.466853
0.968968969,0.828578579,304183835.5,0.027248608,0.019963926,7829.664389
0.965965966,0.880855856,276651646,0.028008924,0.014187163,5855.466853
0.908908909,0.050025025,204602169.9,0.020938024,0.017040214,4524.187321
0.905905906,0.152852853,174331858.1,0.024206759,0.007746077,5855.466853
0.886886887,0.049874875,182887958.2,0.019936199,0.014537529,4524.187321
0.925925926,0.091266266,113975738.5,0.094319321,0,9220.348761
0.94994995,0.634059059,239866010.1,0.038871676,0.006179283,5855.466853
0.966966967,0.923173173,289802189.8,#NAME?,0.016839049,5855.466853
0.952952953,0.101276276,259969808.4,0.024684134,0.013533823,7829.664389
0.872872873,0.473998999,76231745.31,0.024598215,0.020820925,7829.664389
0.947947948,0.656956957,229266879.2,0.043170682,0.005142121,7829.664389
0.944944945,0.118843844,246342667.6,0.02758241,0.003409356,5855.466853
0.958958959,0.588638639,258980608.8,0.026605126,0.019977082,7829.664389
0.888888889,0.054404404,162230364,0.040673418,0.003183819,5855.466853
0.964964965,0.293968969,345216749.2,0.022593797,0.018868975,7829.664389
0.907907908,0.405805806,167594152.4,0.035317874,0.004543219,7829.664389
0.887887888,0.196821822,125589013.1,0.05930894,0.01262697,7829.664389
0.941941942,0.565865866,172721790.3,#NAME?,0.018694524,7829.664389
0.952952953,0.104804805,258354533.9,0.01968339,0.017144731,7829.664389
0.946946947,0.21006006,223950702.7,#NAME?,0.000896646,7829.664389
0.942942943,0.161986987,153454330.5,0.081679871,0.012172973,9220.348761
0.961961962,0.218493493,311360745.4,0.054982877,0,7829.664389
0.875875876,0.193293293,147250624.8,0.009271471,0.023386402,4524.187321
0.963963964,0.297322322,308670514.1,0.037977462,0.004016279,7829.664389
0.906906907,0.101576577,178336749.8,0.013627723,0.022841358,5855.466853
0.930930931,0.287237237,70872876.34,0.082316167,0.013751446,9220.348761
0.948948949,0.904379379,197285176.1,0.071860445,0.007038265,7829.664389
0.911911912,0.191641642,155006923.5,0.074314757,0.006263599,7829.664389
0.953953954,0.764239239,229266879.2,0.008323559,0.032453708,7829.664389
0.937937938,0.4752002,218478201.1,0.026147572,0.011275892,7829.664389
0.914914915,0.102352352,189677478.7,0.03468355,0.008019747,7829.664389
0.880880881,0.095095095,149220840.6,0.029262085,0.004149178,7829.664389
0.958958959,0.154304304,276651646,0.027375157,0.00718338,7829.664389
0.913913914,0.04984985,207580550.3,0.02052091,0.01492357,7829.664389
0.928928929,0.466766767,192335856,0.028705147,0.009487638,7829.664389
0.933933934,0.215715716,219848291.2,0.024015603,0.008800985,7829.664389
0.887887888,0.25990991,146187716,0.020430247,0.01859681,7829.664389
0.934934935,0.921371371,69955970.69,0.07776641,0.030840971,9220.348761
0.912912913,0.658858859,96325515.28,0.074324498,0.006347661,7829.664389
0.890890891,0.411711712,75458729.94,0.056533344,0.014571464,7829.664389
0.905905906,0.051826827,237068251.9,0.01626465,0.009217798,4524.187321
0.938938939,0.081506507,248473914,0.030154278,0.002604849,5855.466853
0.937937938,0.112062062,178723763.1,0.103715924,0,9220.348761
0.967967968,0.890865866,276651646,0.038463348,0.016566352,7829.664389
0.961961962,0.883283283,285616659.2,0.009383587,0.031171869,4524.187321
0.950950951,0.093618619,278755529.7,0.016328124,0.021190596,4524.187321
0.951951952,0.788363363,239227173.8,0.039450892,0.007604444,7829.664389
0.862862863,0.19029029,76231745.31,0.026868359,0.006175608,5855.466853
0.908908909,0.455855856,168051964.7,0.005253126,0.028223343,5855.466853
0.932932933,0.518518519,226922939.7,0.033430367,0.012926368,4524.187321
0.957957958,0.178978979,279058447.3,0.008061107,0.025892163,7829.664389
0.90990991,0.04994995,206057962,0.02571447,0.008594522,4524.187321
0.932932933,0.214489489,69955970.69,0.091745667,0.00622818,9220.348761
0.92992993,0.051901902,142760412.5,0.08982034,0.008954088,9220.348761
0.964964965,0.104279279,585832516.7,0.092330042,0.009283289,9220.348761
0.964964965,0.296846847,308670514.1,0.017422528,0.023401649,7829.664389
0.930930931,0.476176176,202313758,0.023834079,0.018647222,7829.664389
0.862862863,0.051301301,146996643.2,0.012567265,0.01814919,4524.187321
0.846846847,0.102502503,76231745.31,0.009956787,0.01976422,4524.187321
0.955955956,0.098998999,369196721.5,0.036821196,0.006525218,4524.187321
0.95995996,0.10482983,296314879.3,0.024585531,0.014218498,5855.466853
0.875875876,0.050550551,149442049.1,0.024662926,0.012659084,7829.664389
0.938938939,0.086936937,236237297,0.017807612,0.016505754,7829.664389
0.892892893,0.071371371,163812704,0.039907718,0.004371739,7829.664389
0.933933934,0.111461461,129033879.9,0.091854757,0.005825141,9220.348761
0.794794795,0.406831832,0,0.026177971,0.005391493,5855.466853
0.965965966,0.741391391,282884426.4,0.046902409,0.003450739,7829.664389
0.952952953,0.390115115,249634827.8,0.023899122,0.019150679,5855.466853
0.953953954,0.145795796,255879088.3,0.028254768,0.003560716,5855.466853
0.911911912,0.167217217,193812987.7,0.01924822,0.0172669,4524.187321
0.965965966,0.344994995,307566442.8,0.031335395,0.014538359,5855.466853
0.887887888,0.144644645,148927338.5,0.034003959,0.003116533,7829.664389
0.84984985,0.244544545,76231745.31,0.019940779,0.018106165,4524.187321
0.948948949,0.860785786,155006923.5,0.08415669,0.024933191,9220.348761
0.863863864,0.214439439,76231745.31,0.018114971,0.025353943,7829.664389
0.920920921,0.052452452,76044973.12,0.081790679,0.014825688,9220.348761
0.912912913,0.710335335,182744616.1,0.041828172,0.010265064,4524.187321
0.940940941,0.76001001,168080485.5,0.068584685,0.008160749,7829.664389
0.932932933,0.058358358,189097150.5,0.09940792,0,9220.348761
0.966966967,0.918743744,233060993.7,0.079214598,0.02202922,7829.664389
0.962962963,0.569369369,279936781.6,0.00776597,0.029789119,7829.664389
0.953953954,0.676926927,239853320.6,0.015294019,0.029675255,7829.664389
0.950950951,0.783958959,228351523.7,0.031310899,0.011849757,7829.664389
0.964964965,0.344444444,292540324.2,0.019700317,0.019988625,7829.664389
0.926926927,0.0495996,228705486.7,0.012667788,0.021205189,9220.348761
0.922922923,0.158183183,194651328.3,0.013715677,0.024487294,5855.466853
0.887887888,0.244144144,69955970.69,0.068119262,0.014019053,7829.664389
0.912912913,0.128253253,179423369.8,0.026364702,0.007697449,7829.664389
0.926926927,0.882582583,130176091,0.078984465,0.004396893,7829.664389
0.886886887,0.049824825,184972983.5,0.029538041,0.009710647,4524.187321
0.940940941,0.196496496,229266879.2,0.029978224,0.004870794,7829.664389
0.947947948,0.129654655,248708500.9,0.023093041,0.009553314,7829.664389
0.887887888,0.053178178,0,0.077702668,0.014825688,9220.348761
0.818818819,0.92987988,0,0.032398576,0.007971706,5855.466853
0.967967968,0.688638639,289882406.9,0.014198797,0.031088097,7829.664389
0.937937938,0.09512012,249991307.6,0.027953638,0.002601457,4524.187321
0.960960961,0.371471471,276651646,0.014506263,0.026859588,5855.466853
0.946946947,0.656956957,201396454.7,0.078157163,0.004537876,7829.664389
0.944944945,0.049199199,267087870.3,0.008945097,0.021029566,4524.187321
0.900900901,0.803628629,147072702.7,0.047270102,0.002991563,7829.664389
0.900900901,0.289164164,178336749.8,0.031566571,0.005419746,4524.187321
0.817817818,0.822572573,0,0.031196966,0.007063465,5855.466853
0.911911912,0.04984985,208812882.4,0.014341456,0.019524223,7829.664389
0.913913914,0.128053053,179703523.1,0.023095924,0.013641629,7829.664389
0.885885886,0.052427427,159150239.3,0.034546773,0.006888028,7829.664389
0.897897898,0.172672673,158881769.8,0.024842488,0.008237404,5855.466853
0.936936937,0.098648649,183738063.1,0.098701079,0.007215262,9220.348761
0.955955956,0.084684685,279657684.6,0.027582705,0.00450211,7829.664389
0.867867868,0.385985986,76231745.31,0.00723601,0.027168761,5855.466853
0.951951952,0.85523023,238266143.6,0.030914949,0.013874608,5855.466853
0.916916917,0.107782783,188188246.2,0.031154914,0.009521833,7829.664389
0.892892893,0.142667668,117581242.4,0.079780087,0.000946725,7829.664389
0.906906907,0.14532032,168080485.5,#NAME?,0.004992883,7829.664389
0.923923924,0.071671672,216219819.3,0.027483614,0.004599646,7829.664389
0.921921922,0.074274274,223304088.4,0.009191131,0.023372075,4524.187321
0.957957958,0.913788789,168683425.3,#NAME?,0.009151145,9220.348761
0.95995996,0.721271271,191201523.8,0.091564394,0.017590057,9220.348761
0.947947948,0.085385385,269068543.5,0.018365939,0.016109272,4524.187321
0.957957958,0.480930931,298951719.8,0.007963223,0.029266651,4524.187321
0.956956957,0.146521522,275176613.9,0.014775099,0.023257744,5855.466853
0.873873874,0.791766767,117312425.9,0.03774976,0.006554646,5855.466853
0.953953954,0.078778779,298123516.3,0.025018378,0.003945765,4524.187321
0.910910911,0.828703704,161714183.8,0.03428429,0.009629006,7829.664389
0.92992993,0.776876877,188419007.8,0.028777088,0.023460308,5855.466853
0.891891892,0.505730731,146187716,0.005450638,0.028975427,5855.466853
0.878878879,0.751751752,76231745.31,0.018586937,0.024676755,7829.664389
0.901901902,0.303928929,178336749.8,0.032453471,0.005306347,4524.187321
0.937937938,0.574974975,193579655,0.078437679,0.004191416,7829.664389
0.953953954,0.250625626,168683425.3,0.081737157,0.015383144,9220.348761
0.948948949,0.136636637,267970061.8,0.023744306,0.00546893,4524.187321
0.957957958,0.453103103,294272769.9,0.031704759,0.014107296,4524.187321
0.958958959,0.619194194,254281704.5,0.023924472,0.019403966,7829.664389
0.856856857,0.301226226,131041512.8,0.014055047,0.008703576,4524.187321
0.856856857,0.124099099,76231745.31,0.007038912,0.022353141,7829.664389
0.882882883,0.104854855,149442049.1,0.036958231,0.000242521,7829.664389
0.852852853,0.272997998,118996650.3,#NAME?,0.023094552,4524.187321
0.947947948,0.401976977,238540321.3,0.017729027,0.022944752,7829.664389
0.887887888,0.051551552,164830104.6,0.026805048,0.004661785,7829.664389
0.952952953,0.907657658,236237297,0.048755739,0.004042078,5855.466853
0.95995996,0.539414414,267633766.3,0.022404344,0.020644017,7829.664389
0.912912913,0.483108108,168860835.1,0.0299289,0.015665473,7829.664389
0.913913914,0.054104104,209519658.9,0.019022966,0.019950978,7829.664389
0.94994995,0.295620621,269353185.6,0.027042149,0.015640123,4524.187321
0.954954955,0.143518519,258067909.7,0.008211427,0.025138186,7829.664389
0.887887888,0.053303303,0,0.084857977,0.004788216,9220.348761
0.942942943,0.855980981,167090873.5,0.062472523,0.013800252,7829.664389
0.960960961,0.911586587,190057214.1,0.110134585,0.003011099,9220.348761
0.927927928,0.093218218,219540834.4,0.04038987,0,7829.664389
0.962962963,0.922822823,223950702.7,0.073324619,0.017955536,7829.664389
0.941941942,0.051776777,267633766.3,0.041066323,0,4524.187321
0.95995996,0.662512513,257809143.7,0.008896633,0.032889126,7829.664389
0.945945946,0.056956957,269811400.3,0.033269006,0.001530695,7829.664389
0.945945946,0.125750751,249634827.8,0.009722011,0.024627981,5855.466853
0.892892893,0.697172172,146187716,0.028886964,0.018662508,5855.466853
0.940940941,0.050125125,267887805.7,0.029079055,0.002947936,7829.664389
0.935935936,0.524149149,168080485.5,#NAME?,0.011865543,7829.664389
0.926926927,0.051476476,228705486.7,0.023816745,0.012855397,7829.664389
0.936936937,0.049274274,248708500.9,0.034201844,0.008847599,9220.348761
0.91991992,0.663313313,161228220.8,0.069662031,0.008622862,7829.664389
0.955955956,0.369219219,199190610.1,0.09277266,0.003816622,9220.348761
0.960960961,0.077252252,341011729.2,0.021442798,0.01633881,7829.664389
0.964964965,0.371696697,291278929.4,0.017828212,0.021910334,5855.466853
0.924924925,0.052427427,164111433.5,0.09411826,0,9220.348761
0.923923924,0.049624625,228351523.7,0.018434869,0.01673654,7829.664389
0.907907908,0.802327327,149730636.7,0.051035779,0.002282128,7829.664389
0.940940941,0.268243243,196715547.6,0.076563237,0.005318195,7829.664389
0.907907908,0.802577578,149730636.7,0.039224937,0.008564722,7829.664389
0.904904905,0.088013013,178594807.6,0.03003569,0.013994644,7829.664389
0.940940941,0.051401401,199968179.1,0.099151143,0.001468816,9220.348761
0.925925926,0.077777778,217520799.1,0.016151169,0.016651801,5855.466853
0.962962963,0.310710711,283765396.3,0.037622677,0.002995094,7829.664389
0.917917918,0.061711712,209177289.8,#NAME?,0.002420197,7829.664389
0.908908909,0.136361361,145715824,0.07002595,0.006527336,7829.664389
0.860860861,0.143093093,76231745.31,0.018714673,0.015629693,7829.664389
0.940940941,0.113738739,231230185.1,0.007648315,0.023843068,5855.466853
0.944944945,0.588363363,232978632.5,0.034948472,0.004570948,5855.466853
0.951951952,0.854479479,229266879.2,0.032205197,0.012725386,7829.664389
0.956956957,0.385760761,308670514.1,0.009711871,0.025891825,4524.187321
0.951951952,0.143818819,277910576,0.035916059,0.001676474,4524.187321
0.813813814,0.717092092,0,0.028352279,0.00725167,5855.466853
0.945945946,0.049174174,269811400.3,0.024974223,0.012546181,7829.664389
0.957957958,0.164914915,279058447.3,0.032216726,0.00460097,5855.466853
0.950950951,0.718168168,232064044.7,0.036051708,0.007974226,7829.664389
0.878878879,0.083483483,146187716,0.032250539,0.003246285,7829.664389
0.924924925,0.745345345,179067259.9,0.018817096,0.024037257,5855.466853
0.970970971,0.353003003,298379393.4,0.095120724,0,9220.348761
0.946946947,0.800725726,228351523.7,0.036943116,0.007086428,5855.466853
0.901901902,0.068543544,177313292.5,0.033763563,0.007669734,7829.664389
0.950950951,0.415415415,264353605.9,0.013882399,0.02974126,4524.187321
0.897897898,0.161036036,159416110.7,0.01047487,0.024793203,5855.466853
0.928928929,0.651576577,186423627.5,0.036100757,0.015415601,5855.466853
0.908908909,0.344069069,169454125.1,0.036973774,0.011447511,7829.664389
0.910910911,0.092692693,189965338.6,0.017201502,0.018136987,7829.664389
0.926926927,0.080580581,219540834.4,0.013089232,0.022028061,7829.664389
0.894894895,0.316916917,166955976.9,0.031916738,0.006344954,4524.187321
0.873873874,0.524924925,76231745.31,0.006535172,0.028719429,7829.664389
0.944944945,0.051051051,267087870.3,0.032422204,0.001524883,7829.664389
0.951951952,0.053103103,276651646,0.015243607,0.019509055,7829.664389
0.952952953,0.904504505,248708500.9,0.05163727,0.003509802,5855.466853
0.952952953,0.864964965,215342831.5,0.057545181,0.026027765,7829.664389
0.868868869,0.396446446,76231745.31,0.020934466,0.020133642,7829.664389
0.90990991,0.690740741,159524473.9,0.037562668,0.00744035,7829.664389
0.965965966,0.510485485,393261117.3,0.026516994,0.012492079,7829.664389
0.920920921,0.049824825,218458274.5,0.026774702,0.004657495,7829.664389
0.960960961,0.719169169,263168536.9,0.043221363,0.004736896,7829.664389
0.907907908,0.665365365,100943146.5,0.093277531,0,7829.664389
0.874874875,0.513238238,76231745.31,0.018307616,0.026426159,7829.664389
0.843843844,0.421146146,0,0.100108527,0,7829.664389
0.943943944,0.902552553,129839105.5,0.089380798,0.024348531,9220.348761
0.95995996,0.322947948,275176613.9,0.014946126,0.025085686,5855.466853
0.951951952,0.061186186,278556783.1,0.029974095,0.002670165,7829.664389
0.863863864,0.218093093,76231745.31,0.033890267,0.003487466,5855.466853
0.945945946,0.293843844,208753010.1,0.082208858,0.002731829,7829.664389
0.85985986,0.13501001,76231745.31,0.020360758,0.015473231,5855.466853
0.940940941,0.918068068,109086509.1,0.111039308,0,9220.348761
0.957957958,0.14039039,276924984,0.023832211,0.009192028,7829.664389
0.792792793,0.126001001,76231745.31,0.01883431,0.009224463,7829.664389
0.945945946,0.097397397,250810334.2,0.014869935,0.020749579,5855.466853
0.967967968,0.783333333,305919400.5,0.019602227,0.024395305,5855.466853
0.913913914,0.185510511,178336749.8,0.024320152,0.008477021,5855.466853
0.930930931,0.847047047,195537333.4,0.041195035,0.004997133,5855.466853
0.955955956,0.048598599,308670514.1,0.033800142,0.004103947,9220.348761
0.888888889,0.495145145,69955970.69,0.072260384,0.00548536,7829.664389
0.857857858,0.624774775,0,0.063782736,0.009065668,7829.664389
0.953953954,0.134484484,259767444.9,0.034149339,0.00193137,5855.466853
0.841841842,0.638688689,0,0.014938348,0.012479491,5855.466853
0.93993994,0.109584585,239227173.8,0.028306416,0.002930615,5855.466853
0.968968969,0.804029029,289802189.8,0.018292104,0.028133036,7829.664389
0.963963964,0.674024024,274939058.9,0.027022783,0.019607718,7829.664389
0.971971972,0.91996997,379218905.4,0.020345824,0.037794424,7829.664389
0.951951952,0.92962963,265935611.3,0.035575037,0.011858529,4524.187321
0.958958959,0.734634635,212936173.5,0.079761601,0.01355595,7829.664389
0.914914915,0.114614615,204905316.3,0.022245445,0.013982146,4524.187321
0.927927928,0.154704705,210164200.2,0.007527195,0.025370194,5855.466853
0.888888889,0.15462963,149442049.1,0.036963764,0.001831513,7829.664389
0.898898899,0.794344344,165440109,0.022135579,0.024451443,4524.187321
0.95995996,0.094294294,308670514.1,0.028069291,0.003255196,5855.466853
0.941941942,0.917992993,106397548.4,0.102014732,0.010047443,9220.348761
0.886886887,0.149474474,148399529,0.012579695,0.024767629,7829.664389
0.968968969,0.800475475,320803304.7,0.026524872,0.012500513,5855.466853
0.91991992,0.053678679,218478201.1,0.023155276,0.013084316,4524.187321
0.948948949,0.742667668,174928567.6,0.064157834,0.010192462,7829.664389
0.907907908,0.937937938,82738903.89,0.087905469,0.00590672,7829.664389
0.942942943,0.359259259,193865509.9,0.092515171,0,7829.664389
0.924924925,0.169944945,69955970.69,0.112365496,0,9220.348761
0.933933934,0.731206206,69955970.69,0.102853691,0.002701116,9220.348761
0.811811812,0.610835836,0,0.031613946,0.004672584,5855.466853
0.956956957,0.412887888,307402785.4,0.027729043,0.007765528,4524.187321
0.964964965,0.604379379,287028844.8,0.025733248,0.011835021,5855.466853
0.872872873,0.483158158,76231745.31,0.019276753,0.021908794,5855.466853
0.957957958,0.165365365,276651646,0.014246636,0.025146501,5855.466853
0.930930931,0.806381381,189348160.9,0.035159615,0.009279405,7829.664389
0.941941942,0.366491491,125329273.4,0.095901785,0,9220.348761
0.882882883,0.949249249,75458729.94,0.027185087,0.035134052,5855.466853
0.905905906,0.050125125,188419007.8,0.007552595,0.021205189,7829.664389
0.95995996,0.451626627,272657622.6,0.008358837,0.02886921,7829.664389
0.880880881,0.166341341,149220840.6,0.024398737,0.015191503,4524.187321
0.925925926,0.101976977,90414645.21,0.098649412,0,9220.348761
0.923923924,0.174049049,216585440.3,0.015111298,0.028451975,4524.187321
0.956956957,0.062362362,293159693.1,0.032817597,0.001255577,7829.664389
0.881881882,0.952502503,76231745.31,0.039095473,0.018175765,7829.664389
0.838838839,0.059684685,0,0.083242796,0.008782963,7829.664389
0.925925926,0.932332332,113733593.3,0.051362597,0.031260973,7829.664389
0.946946947,0.24994995,257809143.7,0.022096726,0.015494884,4524.187321
0.785785786,0.279654655,0,0.029556874,0.00261621,5855.466853
0.932932933,0.88038038,140969967.2,0.064682909,0.013026937,7829.664389
0.914914915,0.05015015,217859157.2,0.039957919,0,4524.187321
0.918918919,0.109984985,191462020.6,0.015944641,0.017807895,5855.466853
0.964964965,0.702677678,276924984,0.009640952,0.031662684,5855.466853
0.883883884,0.849274274,149220840.6,0.030939507,0.015730859,4524.187321
0.961961962,0.091591592,461776326.7,#NAME?,0.004573871,7829.664389
0.897897898,0.119894895,162595388,0.023319806,0.006503621,5855.466853
0.941941942,0.917992993,106397548.4,0.08324087,0.02626592,9220.348761
0.904904905,0.870195195,147250624.8,0.029477781,0.013486423,5855.466853
0.966966967,0.704804805,287698783.3,0.028992663,0.017645859,7829.664389
0.958958959,0.511386386,257805183.6,0.03618243,0.006752609,7829.664389
0.938938939,0.083383383,251701797.3,0.02491581,0.005607293,4524.187321
0.86986987,0.467792793,142584076.6,0.023101373,0.004317228,4524.187321
0.945945946,0.102227227,262356587.9,0.007430575,0.025170823,4524.187321
0.961961962,0.247972973,375136309,0.022929977,0.014632233,5855.466853
0.910910911,0.432207207,187586192.7,0.050846793,0,4524.187321
0.856856857,0.117867868,76231745.31,0.028801886,0.010992684,7829.664389
0.88988989,0.115415415,167285332.3,0.02494368,0.007693928,4524.187321
0.954954955,0.495795796,248708500.9,0.028383315,0.018080435,7829.664389
0.896896897,0.298698699,84988833.74,0.103185312,0.0010839,7829.664389
0.810810811,0.261136136,0,0.020381235,0.017518176,5855.466853
0.933933934,0.068443443,189097150.5,0.097473931,0,9220.348761
0.923923924,0.173973974,219060597.2,0.021521783,0.016137338,4524.187321
0.948948949,0.635610611,228955273.3,0.021716354,0.021859922,7829.664389
0.903903904,0.139464464,169454125.1,0.027226434,0.00739816,7829.664389
0.87987988,0.098823824,146187716,0.039904023,0.004875962,5855.466853
0.961961962,0.313988989,309833531.8,0.008620813,0.028186399,5855.466853
0.938938939,0.102677678,248708500.9,0.049314769,0,4524.187321
0.933933934,0.081581582,229019759.3,#NAME?,0.004649892,7829.664389
0.7997998,0.698473473,0,#NAME?,0.007686042,4524.187321
0.931931932,0.051876877,145204183.6,0.115335276,0,9220.348761
0.875875876,0.645770771,76231745.31,0.016292861,0.024678907,5855.466853
0.926926927,0.049524525,237375752.6,0.021969265,0.005333149,4524.187321
0.892892893,0.425425425,148637473.9,0.039069285,0.004094446,7829.664389
0.930930931,0.066166166,232064044.7,0.030194102,0.002422702,5855.466853
0.777777778,0.145545546,0,0.005359589,0.011424003,4524.187321
0.90990991,0.867742743,162034398.2,0.03063498,0.007947014,5855.466853
0.876876877,0.132507508,146187716,0.020216167,0.015601804,4524.187321
0.91991992,0.121021021,197153237.9,0.021277721,0.014988277,5855.466853
0.93993994,0.744419419,162256051.2,0.071188063,0.006884808,7829.664389
0.934934935,0.596746747,71559781.8,0.088261737,0.005937414,9220.348761
0.965965966,0.597897898,296314879.3,0.025273076,0.020360121,5855.466853
0.922922923,0.073848849,256479345.4,0.018442045,0.007684743,5855.466853
0.93993994,0.129004004,233382530.8,0.022994554,0.010891668,5855.466853
0.847847848,0.133808809,76231745.31,0.007249961,0.024185022,4524.187321
0.952952953,0.514314314,231495570.3,0.079404003,0.004120804,7829.664389
0.912912913,0.04984985,207580550.3,0.008261157,0.021205189,7829.664389
0.847847848,0.051151151,76231745.31,0.029658593,0.0087751,9220.348761
0.964964965,0.371696697,291278929.4,0.024757976,0.018227805,5855.466853
0.894894895,0.04964965,197847000.3,0.035554984,0.001754892,4524.187321
0.953953954,0.076701702,270718994,0.008372988,0.022534082,5855.466853
0.96996997,0.79974975,314583583.6,0.017694684,0.029563712,7829.664389
0.901901902,0.108808809,179113568.5,0.018336689,0.015627217,4524.187321
0.947947948,0.666291291,230985859.1,0.012652311,0.032501156,5855.466853
0.931931932,0.051276276,239853320.6,0.020229316,0.008543662,5855.466853
0.890890891,0.05045045,169454125.1,0.039925169,0.004824581,7829.664389
0.848848849,0.050975976,76231745.31,0.008885194,0.021205189,9220.348761
0.911911912,0.0498999,207338411.9,0.029398471,0.004194463,7829.664389
0.90990991,0.063788789,188419007.8,0.019227783,0.014871706,5855.466853
0.856856857,0.118018018,76231745.31,0.012880351,0.021825066,7829.664389
0.938938939,0.572697698,217157294.7,0.038507866,0.005067037,5855.466853
0.955955956,0.100650651,197085929,0.103328203,0,9220.348761
0.888888889,0.068443443,159682869.2,0.011483453,0.020931258,7829.664389
0.94994995,0.577527528,237946877.1,0.012256842,0.029923226,7829.664389
0.948948949,0.634359359,239279089.4,0.029942146,0.011042887,5855.466853
0.962962963,0.350800801,301728340.6,0.019890337,0.010839452,5855.466853
0.943943944,0.154304304,134920522.9,0.100025699,0,9220.348761
0.915915916,0.671296296,162595388,0.049290846,0.002907385,5855.466853
0.956956957,0.04974975,308670514.1,0.010609725,0.021207328,7829.664389
0.957957958,0.067967968,301728340.6,0.017596087,0.017014909,7829.664389
0.963963964,0.832307307,261894599.6,0.025152124,0.020974425,7829.664389
0.896896897,0.102927928,165691506.9,0.025958307,0.006920028,5855.466853
0.955955956,0.109984985,269353185.6,0.028555447,0.002781212,5855.466853
0.962962963,0.922822823,223667028,0.094025412,0.007824315,7829.664389
0.961961962,0.617942943,364372819,0.025198729,0.018325624,4524.187321
0.932932933,0.327377377,69955970.69,0.083725854,0.010988698,9220.348761
0.967967968,0.898248248,276651646,0.031662853,0.019998873,7829.664389
0.91991992,0.07972973,206777325.5,0.02910992,0.003631173,7829.664389
0.8998999,0.106981982,178594807.6,0.027723717,0.004459967,4524.187321
0.877877878,0.652002002,76231745.31,0.032009262,0.009895473,7829.664389
0.930930931,0.577577578,190272231.8,0.036718128,0.005801419,5855.466853
0.95995996,0.63490991,232438768.8,0.077945733,0.003148935,7829.664389
0.933933934,0.10492993,237135784.8,0.014270885,0.022775585,4524.187321
