REL,RF,NPC,PFC,WCC,,,,,,REL,RF,NPC,PFC,WCC
0.891891892,0.049724725,189361322.8,0.035519242,0.003452476,,,,,,,,,,
0.884884885,0.05513013,158044808.6,0.015530483,0.01896636,,,,,,,,,,
0.963963964,0.758283283,198429410.7,0.108312564,0,,,,,,,,,,
0.95995996,0.212837838,195288685.6,0.093795409,0,,,,,,,,,,
0.940940941,0.049274274,259969808.4,0.016598857,0.017648662,,,,,,,,,,
0.934934935,0.224374374,81236354.63,0.086872556,0.001447384,,,,,,,,,,
0.931931932,0.049399399,239853320.6,0.024536464,0.01410125,,,,,,,,,,
0.938938939,0.056306306,248953535.6,0.021237464,0.01410062,,,,,,,,,,
0.760760761,0.189914915,0,0.021759373,0.015392556,,,,,,,,,,
0.931931932,0.051676677,137536708.3,0.096180994,0.003167101,,,,,,,,,,
0.951951952,0.139039039,173990456,0.092484492,0.005198152,,,,,,,,,,
0.967967968,0.756656657,297879058,0.038517659,0.014956689,,,,,,,,,,
0.964964965,0.797347347,279936781.6,0.040424129,0.009977983,,,,,,,,,,
0.908908909,0.057332332,188720278.2,0.005978055,0.021207328,,,,,,,,,,
0.94994995,0.059184184,269353185.6,0.016630644,0.017948309,,,,,,,,,,
0.950950951,0.07007007,266757632.8,0.028252945,0.012165012,,,,,,,,,,
0.954954955,0.050375375,269947949.9,0.090621021,0.008547547,,,,,,,,,,
0.811811812,0.14532032,0,0.059460988,0.010755353,,,,,,,,,,
0.952952953,0.050550551,214774881.8,0.085911271,0.005800969,,,,,,,,,,
0.872872873,0.060185185,86937417.47,0.053196223,0.016731608,,,,,,,,,,
0.965965966,0.896471471,279058447.3,0.044882761,0.008532514,,,,,,,,,,
0.908908909,0.050075075,194651328.3,0.02994792,0.009226919,,,,,,,,,,
0.941941942,0.447672673,106913869.4,0.101037191,0,,,,,,,,,,
0.88988989,0.057757758,134364061.5,0.069023285,0.014193859,,,,,,,,,,
0.945945946,0.051301301,173705038.4,0.092642406,0.004793855,,,,,,,,,,
0.828828829,0.063663664,69955970.69,0.057216047,0.015559954,,,,,,,,,,
0.932932933,0.113563564,136636317.7,0.079577905,0.014830562,,,,,,,,,,
0.941941942,0.057757758,259969808.4,0.020811938,0.016196122,,,,,,,,,,
0.967967968,0.871071071,282028787.5,0.051325155,0.002357103,,,,,,,,,,
0.960960961,0.38033033,189415100.4,0.097751929,0,,,,,,,,,,
0.852852853,0.084159159,76231745.31,0.029961585,0.003719974,,,,,,,,,,
0.932932933,0.207432432,69955970.69,0.096013684,0,,,,,,,,,,
0.938938939,0.057682683,158865437.4,0.082793557,0.007741473,,,,,,,,,,
0.968968969,0.869844845,291660654.2,0.046413088,0.004580044,,,,,,,,,,
0.968968969,0.821821822,286453017.8,0.045347922,0.013870255,,,,,,,,,,
0.947947948,0.126101101,159979720.4,0.088268562,0.011785168,,,,,,,,,,
0.93993994,0.210585586,105807947,0.087949775,0.012257556,,,,,,,,,,
0.961961962,0.172597598,352116646.2,0.034979928,0.002596923,,,,,,,,,,
0.852852853,0.084034034,76231745.31,0.010807018,0.020908941,,,,,,,,,,
0.873873874,0.051651652,147791527.1,0.040988866,0.000385281,,,,,,,,,,
0.956956957,0.051376376,299033908.3,0.04252837,0,,,,,,,,,,
0.946946947,0.135885886,155875373.3,0.081037703,0.014828353,,,,,,,,,,
0.970970971,0.909209209,245526770.4,0.121579882,0.004577561,,,,,,,,,,
0.938938939,0.067217217,246880839.9,0.03084922,0.004419038,,,,,,,,,,
0.850850851,0.077377377,76231745.31,0.0087841,0.021205189,,,,,,,,,,
0.953953954,0.076926927,288228286.5,0.024713658,0.00883595,,,,,,,,,,
0.946946947,0.049299299,266424319.8,0.029668569,0.003027529,,,,,,,,,,
0.925925926,0.053528529,228020443.8,0.023741858,0.008453327,,,,,,,,,,
0.92992993,0.119044044,77959843.77,0.09557882,0,,,,,,,,,,
0.961961962,0.876751752,198160513.8,0.088462981,0.006928778,,,,,,,,,,
0.953953954,0.187312312,178359542.6,0.077908792,0.014834142,,,,,,,,,,
0.956956957,0.127652653,186194486.5,0.093369071,0,,,,,,,,,,
0.950950951,0.116466466,175064661.4,0.089230517,0.012298013,,,,,,,,,,
0.907907908,0.050125125,188720278.2,0.033864229,0.007150361,,,,,,,,,,
0.855855856,0.114764765,76231745.31,0.009759143,0.021882654,,,,,,,,,,
0.904904905,0.050125125,189348160.9,0.007633026,0.019680629,,,,,,,,,,
0.855855856,0.106581582,76231745.31,0.032368416,0.002515176,,,,,,,,,,
0.948948949,0.051226226,184087133.3,0.077493616,0.014479621,,,,,,,,,,
0.898898899,0.05035035,177628088.1,0.032305728,0.004881239,,,,,,,,,,
0.805805806,0.091916917,0,0.059707569,0.015503968,,,,,,,,,,
0.956956957,0.212462462,179158899,0.099977382,0,,,,,,,,,,
0.848848849,0.051026026,76231745.31,0.029494596,0.004146471,,,,,,,,,,
0.965965966,0.624774775,289882406.9,0.03275697,0.009396121,,,,,,,,,,
0.958958959,0.07977978,296587775,0.02853232,0.004130982,,,,,,,,,,
0.890890891,0.050950951,168987141.9,0.007014473,0.021205189,,,,,,,,,,
0.960960961,0.202352352,209555669.7,0.101271412,0,,,,,,,,,,
0.955955956,0.0502002,289167918.9,0.014950767,0.019548068,,,,,,,,,,
0.934934935,0.052077077,144330708.9,0.087880007,0,,,,,,,,,,
0.961961962,0.172822823,344857479,0.035063983,0.002596923,,,,,,,,,,
0.938938939,0.067217217,246880839.9,0.028486887,0.005636169,,,,,,,,,,
0.81981982,0.058108108,163031846.6,0.020731197,0.00363867,,,,,,,,,,
0.94994995,0.263263263,153097864.7,0.099510461,0,,,,,,,,,,
0.946946947,0.915890891,123321532.5,0.097453979,0.007660864,,,,,,,,,,
0.92992993,0.051926927,125046437.4,0.078120272,0.014774467,,,,,,,,,,
0.937937938,0.049299299,248953535.6,0.030685063,0.004456376,,,,,,,,,,
0.946946947,0.131556557,148170169.6,0.113676161,0,,,,,,,,,,
0.763763764,0.206306306,0,0.042091734,0,,,,,,,,,,
0.947947948,0.053303303,269353185.6,0.010574371,0.021207328,,,,,,,,,,
0.956956957,0.048748749,301728340.6,0.008264966,0.021207328,,,,,,,,,,
0.943943944,0.077777778,160836506.6,0.082792674,0.014286476,,,,,,,,,,
0.970970971,0.909209209,245526770.4,0.112653357,0.009865668,,,,,,,,,,
0.83983984,0.239214214,0,0.066249359,0.007071809,,,,,,,,,,
0.871871872,0.061761762,199902848,0.017574885,0.006446949,,,,,,,,,,
0.961961962,0.426776777,190017285.2,0.105025337,0.003857427,,,,,,,,,,
0.933933934,0.049324324,245921151.9,0.007688129,0.019082806,,,,,,,,,,
0.936936937,0.051476476,153097864.7,0.08022576,0.014825688,,,,,,,,,,
0.956956957,0.084484484,278755529.7,0.032208057,0.009702755,,,,,,,,,,
0.881881882,0.103653654,148076146.5,0.02457517,0.014039059,,,,,,,,,,
0.886886887,0.049924925,182039692.3,0.023413516,0.00928577,,,,,,,,,,
0.954954955,0.07997998,275422355.4,0.024633135,0.013341697,,,,,,,,,,
0.878878879,0.050375375,156868979.4,0.018613997,0.019498906,,,,,,,,,,
0.963963964,0.316266266,223667028,0.101155902,0.003773998,,,,,,,,,,
0.927927928,0.077352352,119078489.1,0.08135317,0.013852501,,,,,,,,,,
0.946946947,0.216741742,138356057.6,0.089137593,0.0023,,,,,,,,,,
0.943943944,0.217242242,129574360.8,0.100451363,0,,,,,,,,,,
0.947947948,0.158008008,162256051.2,0.089217257,0,,,,,,,,,,
0.92992993,0.049424424,239853320.6,0.009252064,0.021040456,,,,,,,,,,
0.937937938,0.369044044,87583427.41,0.089436475,0.000555231,,,,,,,,,,
0.855855856,0.114814815,76231745.31,0.018713853,0.019601789,,,,,,,,,,
0.950950951,0.064264264,269811400.3,0.019470438,0.015599524,,,,,,,,,,
0.950950951,0.096821822,175064661.4,0.090319158,0.008368008,,,,,,,,,,
0.967967968,0.495045045,231495570.3,0.096111777,0,,,,,,,,,,
0.877877878,0.107707708,146187716,0.032190902,0.004384829,,,,,,,,,,
0.950950951,0.054604605,211176590.6,0.086311941,0,,,,,,,,,,
0.898898899,0.105905906,178782266.6,0.02910738,0.004165837,,,,,,,,,,
0.967967968,0.817792793,298123516.3,0.038832182,0.007966928,,,,,,,,,,
0.946946947,0.071371371,259314712.6,0.020298927,0.018200465,,,,,,,,,,
0.952952953,0.088213213,184345539.6,0.096306947,0,,,,,,,,,,
0.968968969,0.909234234,228909554.1,0.110571132,0.014786223,,,,,,,,,,
0.965965966,0.758258258,277264802.5,0.038529368,0.015177646,,,,,,,,,,
0.964964965,0.345295295,286211436.8,0.041359825,0.000824334,,,,,,,,,,
0.953953954,0.083133133,196699423,0.091162479,0,,,,,,,,,,
0.936936937,0.049349349,248708500.9,0.027038186,0.004780486,,,,,,,,,,
0.958958959,0.141791792,195585517.2,0.098710909,0,,,,,,,,,,
0.950950951,0.294244244,158292276,0.109796805,0,,,,,,,,,,
0.908908909,0.165690691,0,0.076965447,0.014835367,,,,,,,,,,
0.884884885,0.065890891,126519157.5,0.079015667,0.00156723,,,,,,,,,,
0.943943944,0.072022022,259664238.6,0.023226035,0.013798766,,,,,,,,,,
0.950950951,0.502202202,146019837.9,0.087796365,0.002692691,,,,,,,,,,
0.852852853,0.074299299,76231745.31,0.042817398,0.004902717,,,,,,,,,,
0.908908909,0.071496496,192707123.8,0.035487156,0.00054071,,,,,,,,,,
0.914914915,0.074399399,194651328.3,0.012359996,0.021224265,,,,,,,,,,
0.962962963,0.477902903,189699335.3,0.095728127,0.009300754,,,,,,,,,,
0.95995996,0.078278278,285616659.2,0.019261189,0.016148817,,,,,,,,,,
0.932932933,0.109284284,116963409.9,0.098596943,0,,,,,,,,,,
0.912912913,0.062712713,203771133.2,0.028063006,0.003705075,,,,,,,,,,
0.957957958,0.118393393,192551971.8,0.087120972,0,,,,,,,,,,
0.874874875,0.051451451,149220840.6,0.025353117,0.005998523,,,,,,,,,,
0.960960961,0.180680681,215963186.4,0.081892361,0.014850878,,,,,,,,,,
0.943943944,0.053578579,262498896,0.024254857,0.007350428,,,,,,,,,,
0.955955956,0.08495996,276651646,0.033128449,0.003436361,,,,,,,,,,
0.960960961,0.345845846,199847942.2,0.087176151,0.00892711,,,,,,,,,,
0.951951952,0.058608609,256927651.7,0.086308222,0.004001261,,,,,,,,,,
0.91991992,0.0497998,216921681.8,0.034718402,0.003424903,,,,,,,,,,
0.93993994,0.049299299,258067909.7,0.007818717,0.021114131,,,,,,,,,,
0.838838839,0.059684685,0,0.071866777,0.013754508,,,,,,,,,,
0.946946947,0.153353353,166104052,0.088747232,0,,,,,,,,,,
0.908908909,0.057332332,189677478.7,0.029424004,0.009554897,,,,,,,,,,
0.886886887,0.06488989,158881769.8,0.020219556,0.019915927,,,,,,,,,,
0.956956957,0.05497998,308670514.1,0.029666422,0.004606871,,,,,,,,,,
0.910910911,0.240640641,0,0.076659572,0.015018325,,,,,,,,,,
0.941941942,0.138038038,131556696.6,0.100800082,0,,,,,,,,,,
0.881881882,0.058058058,116646015.5,0.053442399,0.01643509,,,,,,,,,,
0.933933934,0.15025025,109027798.8,0.102132167,0,,,,,,,,,,
0.94994995,0.311961962,157912671.1,0.09108591,0.009861737,,,,,,,,,,
0.927927928,0.109434434,75373609.76,0.08072025,0.014349174,,,,,,,,,,
0.888888889,0.049974975,175361468.1,0.043586839,0.003763982,,,,,,,,,,
0.931931932,0.056581582,138101952.1,0.084134409,0.004695591,,,,,,,,,,
0.828828829,0.06514014,145464479.3,0.016357132,0.006602717,,,,,,,,,,
0.953953954,0.239364364,169689406.6,0.110313641,0,,,,,,,,,,
0.951951952,0.050900901,199310987.1,0.076766937,0.014525485,,,,,,,,,,
0.943943944,0.071721722,255879088.3,0.017974921,0.015986114,,,,,,,,,,
0.954954955,0.048923924,346868569.2,0.019509586,0.014936737,,,,,,,,,,
0.848848849,0.050975976,76231745.31,0.023521874,0.014407023,,,,,,,,,,
0.848848849,0.050975976,76231745.31,0.008962573,0.021205189,,,,,,,,,,
0.966966967,0.463613614,232438768.8,0.085122369,0.014911604,,,,,,,,,,
0.96996997,0.877602603,286211436.8,0.048693597,0.012904345,,,,,,,,,,
0.954954955,0.119019019,184087133.3,0.077520444,0.014634688,,,,,,,,,,
0.953953954,0.211961962,165606049.7,0.080425839,0.014733446,,,,,,,,,,
0.965965966,0.777327327,276389310.7,0.032501617,0.01813073,,,,,,,,,,
0.953953954,0.083958959,266757632.8,0.015892927,0.022792657,,,,,,,,,,
0.941941942,0.484584585,106913869.4,0.095392287,0.009292828,,,,,,,,,,
0.951951952,0.174624625,168423422.4,0.09701162,0,,,,,,,,,,
0.955955956,0.055805806,288541163.2,0.029234079,0.003250811,,,,,,,,,,
0.928928929,0.049499499,237946877.1,0.02471127,0.007621837,,,,,,,,,,
0.960960961,0.180605606,221042711.4,0.078821316,0.014743573,,,,,,,,,,
0.893893894,0.0753003,168722476.7,0.029969469,0.004884064,,,,,,,,,,
0.8998999,0.0503003,177313292.5,0.023859574,0.014206019,,,,,,,,,,
0.940940941,0.097972973,156413646,0.086977917,5.91E-05,,,,,,,,,,
0.774774775,0.232057057,0,0.028746508,0.011455681,,,,,,,,,,
0.962962963,0.048648649,310247742.4,0.078751028,0.014825688,,,,,,,,,,
0.93993994,0.100775776,140017399.4,0.081686714,0.00722527,,,,,,,,,,
0.962962963,0.209209209,214194604.4,0.089516534,0.002300186,,,,,,,,,,
0.908908909,0.050075075,194651328.3,0.011001651,0.019173035,,,,,,,,,,
0.963963964,0.265465465,232438768.8,0.085640449,0.005769956,,,,,,,,,,
0.966966967,0.77484985,297879058,0.048219598,0.008097497,,,,,,,,,,
0.942942943,0.154404404,134722486.2,0.096796589,0,,,,,,,,,,
0.963963964,0.890890891,203705036.2,0.0988299,0.002576301,,,,,,,,,,
0.957957958,0.059409409,299639667.6,0.014327007,0.02134258,,,,,,,,,,
0.957957958,0.048673674,351134802.9,0.034267933,0.002354838,,,,,,,,,,
0.964964965,0.463238238,288841330.9,0.029042279,0.009878243,,,,,,,,,,
0.955955956,0.091241241,215061359.1,0.084460609,0.000228967,,,,,,,,,,
0.917917918,0.061536537,209816133.2,0.022523247,0.0133338,,,,,,,,,,
0.937937938,0.64512012,91820219.35,0.07989156,0.023791851,,,,,,,,,,
0.932932933,0.16026026,70764897.93,0.089422906,0.009596618,,,,,,,,,,
0.936936937,0.238663664,87931504.25,0.085092631,0.011178214,,,,,,,,,,
0.937937938,0.289464464,88152316.71,0.083073777,0.0133686,,,,,,,,,,
0.952952953,0.22027027,164111433.5,0.106104871,0,,,,,,,,,,
0.895895896,0.055905906,197153237.9,0.023680213,0.004994307,,,,,,,,,,
0.95995996,0.278703704,187884301,0.083261731,0.01483037,,,,,,,,,,
0.925925926,0.093443443,79368545.7,0.093247352,0.004314204,,,,,,,,,,
0.962962963,0.59476977,203979265.5,0.08262495,0.020658901,,,,,,,,,,
0.893893894,0.056181181,169610694.2,0.036302725,0.007778524,,,,,,,,,,
0.910910911,0.06519019,184802826.7,0.067402629,0.015120076,,,,,,,,,,
0.923923924,0.108008008,77008358.4,0.077651825,0.014558451,,,,,,,,,,
0.951951952,0.070045045,268492348,0.023250314,0.021262205,,,,,,,,,,
0.955955956,0.079854855,279936781.6,0.044422468,0,,,,,,,,,,
0.885885886,0.052427427,159416110.7,0.029071582,0.009696178,,,,,,,,,,
0.884884885,0.114814815,153407971.3,0.029690325,0.003984954,,,,,,,,,,
0.865865866,0.06488989,69955970.69,0.060385478,0.016528807,,,,,,,,,,
0.94994995,0.051151151,187652724.8,0.089249072,0.010144859,,,,,,,,,,
0.811811812,0.0996997,0,0.078602702,0.003063765,,,,,,,,,,
0.968968969,0.866691692,285111066.4,0.029560956,0.014219159,,,,,,,,,,
0.871871872,0.05950951,77157125.07,0.072939608,0.013111966,,,,,,,,,,
0.966966967,0.850025025,215963186.4,0.085259454,0.029532897,,,,,,,,,,
0.962962963,0.493093093,189699335.3,0.092492388,0.010830471,,,,,,,,,,
0.963963964,0.299324324,285293590.9,0.042770169,0.001563168,,,,,,,,,,
0.876876877,0.050500501,151605355.1,0.011905811,0.018668151,,,,,,,,,,
0.878878879,0.088338338,146187716,0.024782413,0.015955476,,,,,,,,,,
0.883883884,0.052602603,158313549.1,0.009259356,0.021205189,,,,,,,,,,
0.875875876,0.050550551,148637473.9,0.024630855,0.013965679,,,,,,,,,,
0.915915916,0.058933934,208808365.4,0.026351061,0.007230292,,,,,,,,,,
0.8998999,0.0503003,177628088.1,0.01986984,0.017928209,,,,,,,,,,
0.936936937,0.805605606,76411986.95,0.091506171,0.020524397,,,,,,,,,,
0.852852853,0.096721722,76231745.31,0.019295265,0.014541862,,,,,,,,,,
0.965965966,0.423898899,232438768.8,0.089246961,0.013539381,,,,,,,,,,
0.907907908,0.050125125,189348160.9,0.013809143,0.020049397,,,,,,,,,,
0.893893894,0.07017017,169610694.2,0.034861898,0.002344917,,,,,,,,,,
0.961961962,0.268593594,289167918.9,0.042451428,0.007454851,,,,,,,,,,
0.940940941,0.129404404,127355022.6,0.083508432,0.014203168,,,,,,,,,,
0.957957958,0.066816817,294272769.9,0.0224587,0.009235296,,,,,,,,,,
0.95995996,0.076076076,305815169.6,0.0397948,0.006060743,,,,,,,,,,
0.932932933,0.059084084,239550232,0.011393378,0.021209052,,,,,,,,,,
0.875875876,0.050550551,149220840.6,0.009501418,0.019536928,,,,,,,,,,
0.94994995,0.295820821,146489389.4,0.083249447,0.012563667,,,,,,,,,,
0.852852853,0.074299299,76231745.31,0.016690311,0.016114436,,,,,,,,,,
0.965965966,0.608483483,289882406.9,0.029435825,0.011709077,,,,,,,,,,
0.955955956,0.048948949,284984755.4,0.027228555,0.008521061,,,,,,,,,,
0.955955956,0.048798799,299898773.3,0.024856925,0.005815811,,,,,,,,,,
0.952952953,0.050500501,215090671,0.082129975,0.014825688,,,,,,,,,,
0.93993994,0.839664665,87931504.25,0.104916762,0,,,,,,,,,,
0.902902903,0.06458959,179974666.2,0.021489953,0.013675673,,,,,,,,,,
0.914914915,0.04984985,209177289.8,0.023934913,0.008373932,,,,,,,,,,
0.911911912,0.062562563,199082921.1,0.007533861,0.021209052,,,,,,,,,,
0.958958959,0.095095095,215342831.5,0.096514772,0.003931632,,,,,,,,,,
0.953953954,0.077252252,193046796.4,0.103129675,0,,,,,,,,,,
0.927927928,0.103778779,99355983.94,0.084265986,0.00913158,,,,,,,,,,
0.953953954,0.304304304,175983362.6,0.084451952,0.007911941,,,,,,,,,,
0.853853854,0.101701702,76231745.31,0.033157647,0.003731735,,,,,,,,,,
0.968968969,0.923223223,279657684.6,0.047351971,0.016634312,,,,,,,,,,
0.936936937,0.133833834,145204183.6,0.086632673,0,,,,,,,,,,
0.932932933,0.075025025,237679222.8,0.028923141,0.003372568,,,,,,,,,,
0.941941942,0.057757758,259969808.4,0.013604283,0.0204121,,,,,,,,,,
0.898898899,0.0503003,177313292.5,0.008241986,0.021205189,,,,,,,,,,
0.876876877,0.058483483,99129722.74,0.066788148,0.01530755,,,,,,,,,,
0.962962963,0.877077077,279936781.6,0.050261517,0.004416514,,,,,,,,,,
0.910910911,0.257557558,0,0.083746295,0.014553264,,,,,,,,,,
0.940940941,0.8751001,94404815.86,0.088643636,0.024982184,,,,,,,,,,
0.965965966,0.495995996,295298519.5,0.031036689,0.009917443,,,,,,,,,,
0.912912913,0.335285285,0,0.082010795,0.014759905,,,,,,,,,,
0.868868869,0.063638639,77157125.07,0.072482815,0.008100734,,,,,,,,,,
0.908908909,0.050075075,196430503.3,0.023717672,0.01439511,,,,,,,,,,
0.905905906,0.05015015,186768610.2,0.021306773,0.013980818,,,,,,,,,,
0.957957958,0.057432432,299033908.3,0.021409674,0.01384324,,,,,,,,,,
0.901901902,0.095295295,173701410.4,0.032700544,0.004948619,,,,,,,,,,
0.961961962,0.247897898,213005713.7,0.083696505,0.014487381,,,,,,,,,,
0.941941942,0.286386386,119361853.1,0.112690508,0,,,,,,,,,,
0.957957958,0.113613614,196699423,0.112055065,0,,,,,,,,,,
0.940940941,0.192192192,132945544.5,0.08440012,0.003258975,,,,,,,,,,
0.882882883,0.052727728,157783304.4,0.040004155,0.000931004,,,,,,,,,,
0.876876877,0.058458458,100619502.9,0.069065302,0.014757901,,,,,,,,,,
0.925925926,0.05472973,131106666.5,0.084929526,0.000816803,,,,,,,,,,
0.920920921,0.053728729,69955970.69,0.079249083,0.014825688,,,,,,,,,,
0.943943944,0.512412412,134258222.3,0.079787709,0.018359596,,,,,,,,,,
0.957957958,0.07474975,299033908.3,0.028184609,0.002941186,,,,,,,,,,
0.943943944,0.090515516,158292276,0.095284658,0,,,,,,,,,,
0.852852853,0.077377377,76231745.31,0.024341315,0.014056128,,,,,,,,,,
0.961961962,0.212687688,291043275.7,0.049576527,0,,,,,,,,,,
0.935935936,0.101401401,126519157.5,0.093959389,0.004067041,,,,,,,,,,
0.851851852,0.166716717,0,0.07909956,0.001387758,,,,,,,,,,
0.932932933,0.129204204,80415660.32,0.111127431,0,,,,,,,,,,
0.883883884,0.103553554,156354356.2,0.029089912,0.00449384,,,,,,,,,,
0.853853854,0.101776777,76231745.31,0.028066628,0.010433249,,,,,,,,,,
0.905905906,0.0502002,191940000.4,0.029600622,0.003052404,,,,,,,,,,
0.893893894,0.059159159,168987141.9,0.015579873,0.018967602,,,,,,,,,,
0.946946947,0.053728729,189933957,0.09038659,0,,,,,,,,,,
0.958958959,0.078828829,305141299.4,0.02429863,0.007580933,,,,,,,,,,
0.911911912,0.051901902,202313758,0.019490459,0.014943961,,,,,,,,,,
0.917917918,0.065265265,207338411.9,0.031844555,0.003803496,,,,,,,,,,
0.957957958,0.873448448,168385261.6,0.097877326,0.0030332,,,,,,,,,,
0.953953954,0.078253253,273516921.4,0.006753197,0.022602699,,,,,,,,,,
0.955955956,0.048923924,284984755.4,0.009068524,0.021205189,,,,,,,,,,
0.931931932,0.10965966,106913869.4,0.111663145,0,,,,,,,,,,
0.961961962,0.27967968,291923420.5,0.033858629,0.004349258,,,,,,,,,,
0.907907908,0.059534535,177556812.1,0.067853101,0.015064217,,,,,,,,,,
0.966966967,0.656406406,296098509.1,0.035521226,0.015844593,,,,,,,,,,
0.933933934,0.207782783,76979449.42,0.099320734,0,,,,,,,,,,
0.965965966,0.776776777,276924984,0.039337613,0.014933116,,,,,,,,,,
0.961961962,0.453578579,187884301,0.083401673,0.014879773,,,,,,,,,,
0.914914915,0.04984985,209816133.2,0.037922521,0.003064246,,,,,,,,,,
0.957957958,0.089164164,232438768.8,0.094551903,0,,,,,,,,,,
0.942942943,0.132682683,136909186.5,0.092607065,0.006849621,,,,,,,,,,
0.898898899,0.0495996,198886946.5,0.033367073,0.012659199,,,,,,,,,,
0.885885886,0.052427427,159416110.7,0.023696185,0.012514703,,,,,,,,,,
0.967967968,0.756606607,297879058,0.028506814,0.019977506,,,,,,,,,,
0.918918919,0.068818819,208812882.4,0.02352601,0.014816572,,,,,,,,,,
0.967967968,0.775800801,287698783.3,0.030080557,0.019307093,,,,,,,,,,
0.957957958,0.056956957,308670514.1,0.007757284,0.021094559,,,,,,,,,,
0.882882883,0.079004004,113445733.4,0.057912469,0.011391519,,,,,,,,,,
0.931931932,0.093868869,119078489.1,0.093253846,0,,,,,,,,,,
0.944944945,0.109134134,163621575.3,0.089339347,0.01188199,,,,,,,,,,
0.853853854,0.101626627,76231745.31,0.006837904,0.021216885,,,,,,,,,,
0.932932933,0.197972973,70233566.3,0.094678582,0,,,,,,,,,,
0.872872873,0.073073073,89208363.68,0.078960545,0.001337552,,,,,,,,,,
0.936936937,0.075525526,149267241.1,0.084130743,0.014393982,,,,,,,,,,
0.944944945,0.094494494,251406576.9,0.019822301,0.014712235,,,,,,,,,,
0.953953954,0.05045045,230329274.6,0.078348804,0.014825688,,,,,,,,,,
0.921921922,0.079954955,79116616.29,0.099873073,0.00145652,,,,,,,,,,
0.902902903,0.06458959,179974666.2,0.041856106,0.003250763,,,,,,,,,,
0.94994995,0.050925926,210607524.2,0.08300128,0.001295826,,,,,,,,,,
0.904904905,0.05025025,188720278.2,0.036186067,3.60E-05,,,,,,,,,,
0.947947948,0.125750751,165781917.6,0.096616972,0,,,,,,,,,,
0.958958959,0.071921922,332744502.4,0.030837685,0.003098524,,,,,,,,,,
0.94994995,0.1001001,178359542.6,0.091701644,0,,,,,,,,,,
0.878878879,0.058558559,102550521.3,0.074031255,0.003728803,,,,,,,,,,
0.885885886,0.068668669,159416110.7,0.009901043,0.021207328,,,,,,,,,,
0.926926927,0.051976977,119361853.1,0.080526756,0.014525485,,,,,,,,,,
0.945945946,0.049199199,269811400.3,0.009463329,0.020505269,,,,,,,,,,
0.955955956,0.048798799,301728340.6,0.029323785,0.004840558,,,,,,,,,,
0.95995996,0.080580581,286211436.8,0.034320211,0.00916583,,,,,,,,,,
0.886886887,0.051251251,166612936.6,0.029096295,0.004503018,,,,,,,,,,
0.923923924,0.067667668,219848291.2,0.030434305,0.013579533,,,,,,,,,,
0.928928929,0.049474474,238266143.6,0.007629155,0.018668151,,,,,,,,,,
0.956956957,0.051351351,299324570.5,0.022955743,0.008862026,,,,,,,,,,
0.914914915,0.04984985,208451523.2,0.006904454,0.021205189,,,,,,,,,,
0.880880881,0.113263263,146187716,0.031564061,0.004858078,,,,,,,,,,
0.945945946,0.656656657,129338562.2,0.083496086,0.023494433,,,,,,,,,,
0.931931932,0.093518519,119078489.1,0.087414271,0.012345144,,,,,,,,,,
0.970970971,0.185585586,284494657.7,0.093270574,0,,,,,,,,,,
0.953953954,0.833433433,159758529,0.102259504,0.001322148,,,,,,,,,,
0.96996997,0.867717718,292818970.3,0.021783118,0.024562247,,,,,,,,,,
0.953953954,0.219994995,165606049.7,0.091830274,0.007720412,,,,,,,,,,
0.812812813,0.131856857,0,0.077496872,0.004257324,,,,,,,,,,
0.951951952,0.049074074,279936781.6,0.023514642,0.007934437,,,,,,,,,,
0.908908909,0.050125125,196133511.1,0.041564138,0.000282242,,,,,,,,,,
0.93993994,0.138688689,119361853.1,0.0878129,0.012195448,,,,,,,,,,
0.95995996,0.191866867,197580901.8,0.08207898,0.014298883,,,,,,,,,,
0.922922923,0.053678679,219318013.4,0.040008846,0.005747629,,,,,,,,,,
0.960960961,0.344269269,199847942.2,0.097502943,0,,,,,,,,,,
0.937937938,0.091641642,142584076.6,0.08054269,0.014487381,,,,,,,,,,
0.880880881,0.087962963,149220840.6,0.040886504,0,,,,,,,,,,
0.893893894,0.062987988,168987141.9,0.008123169,0.019980839,,,,,,,,,,
0.942942943,0.374399399,119078489.1,0.087584627,0.012612814,,,,,,,,,,
0.876876877,0.073148148,149220840.6,0.036434796,0.006286159,,,,,,,,,,
0.907907908,0.050125125,195537333.4,0.032632025,0.004700242,,,,,,,,,,
0.96996997,0.882782783,232438768.8,0.091310408,0.020517547,,,,,,,,,,
0.892892893,0.053278278,169852695.9,0.025704621,0.014788337,,,,,,,,,,
0.930930931,0.107832833,101955949.6,0.082814145,0.003268557,,,,,,,,,,
0.855855856,0.115165165,76231745.31,0.026521509,0.006118885,,,,,,,,,,
0.942942943,0.200650651,142857747.5,0.077819336,0.015402563,,,,,,,,,,
0.942942943,0.225175175,128861728,0.092653437,0.007509244,,,,,,,,,,
0.955955956,0.418443443,169933225.7,0.08314599,0.01544366,,,,,,,,,,
0.881881882,0.058058058,116646015.5,0.0720972,0.01373108,,,,,,,,,,
0.954954955,0.094444444,195585517.2,0.089648576,0,,,,,,,,,,
0.93993994,0.051426426,159979720.4,0.089936754,0.008470712,,,,,,,,,,
0.94994995,0.049099099,278497150.8,0.012120829,0.018668151,,,,,,,,,,
0.941941942,0.363838839,106397548.4,0.11554209,0,,,,,,,,,,
