0rest_m,1rest_m,0transf,1transf
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0.247115,-0.247115
1.000000,1.000000,0.246559,-0.246559
1.000000,1.000000,0.30528,-0.30528
1.000000,1.000000,0.30475,-0.30475
1.000000,1.000000,0.304219,-0.304219
1.000000,1.000000,0.303688,-0.303688
1.000000,1.000000,0.426827,-0.426827
1.000000,1.000000,0.426349,-0.426349
1.000000,1.000000,0.425872,-0.425872
1.000000,1.000000,0.425394,-0.425394
1.000000,1.000000,0.424916,-0.424916
1.000000,1.000000,0.38856,-0.38856
1.000000,1.000000,0.388082,-0.388082
1.000000,1.000000,0.387603,-0.387603
1.000000,1.000000,0.387124,-0.387124
1.000000,1.000000,0.2517,-0.2517
1.000000,1.000000,0.251164,-0.251164
1.000000,1.000000,0.250629,-0.250629
1.000000,1.000000,0.250094,-0.250094
1.000000,1.000000,0.430959,-0.430959
1.000000,1.000000,0.430499,-0.430499
1.000000,1.000000,0.430039,-0.430039
1.000000,1.000000,0.429579,-0.429579
1.000000,1.000000,0.429118,-0.429118
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0.266037,-0.266037
1.000000,1.000000,0.156269,-0.156269
1.000000,1.000000,0.155697,-0.155697
