0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,0water_price
0,0,0,0,7.70419e-43,2.1509e+07,0,0,1.21551e+07
0,0,0,0,0,2.15187e+07,0,0,1.21551e+07
0,0,0,0,0,2.15284e+07,0,0,1.21551e+07
0,0,0,0,0,2.15381e+07,0,0,1.21551e+07
0,0,0,0,0,2.38856e+07,0,0,1.21551e+07
0,0,0,0,0,2.38964e+07,0,0,1.21551e+07
0,0,0,0,0,2.39072e+07,0,0,1.21551e+07
0,0,0,0,0,2.39179e+07,0,0,1.21551e+07
0,0,0,0,0,2.07053e+07,0,0,1.21551e+07
0,0,0,0,0,2.07146e+07,0,0,1.21551e+07
0,0,0,0,0,2.07239e+07,0,0,1.21551e+07
0,0,0,0,0,2.07333e+07,0,0,1.21551e+07
0,0,0,0,0,2.07426e+07,0,0,1.21551e+07
0,0,0,0,0,2.1552e+07,0,0,1.21551e+07
0,0,0,0,0,2.15617e+07,0,0,1.21551e+07
0,0,0,0,0,2.15714e+07,0,0,1.21551e+07
0,0,0,0,0,2.15811e+07,0,0,1.21551e+07
0,0,0,0,0,2.12786e+07,0,0,1.21551e+07
0,0,0,0,0,2.12882e+07,0,0,1.21551e+07
0,0,0,0,0,2.12978e+07,0,0,1.21551e+07
0,0,0,0,0,2.13073e+07,0,0,1.21551e+07
0,0,0,0,0,2.24055e+07,0,0,1.21551e+07
0,0,0,0,0,2.24156e+07,0,0,1.21551e+07
0,0,0,0,0,2.24256e+07,0,0,1.21551e+07
0,0,0,0,0,2.24357e+07,0,0,1.21551e+07
0,0,0,0,0,2.24458e+07,0,0,1.21551e+07
0,0,0,0,0,2.27128e+07,0,0,1.21551e+07
0,0,0,0,0,2.2723e+07,0,0,1.21551e+07
0,0,0,0,0,2.27332e+07,0,0,1.21551e+07
0,0,0,0,0,2.27434e+07,0,0,1.21551e+07
0,0,0,0,0,2.32985e+07,0,0,1.21551e+07
0,0,0,0,0,2.3309e+07,0,0,1.21551e+07
0,0,0,0,0,2.33194e+07,0,0,1.21551e+07
0,0,0,0,0,2.33299e+07,0,0,1.21551e+07
0,0,0,0,0,2.51509e+07,0,0,1.21551e+07
0,0,0,0,0,2.51621e+07,0,0,1.21551e+07
0,0,0,0,0,2.51734e+07,0,0,1.21551e+07
0,0,0,0,0,2.51847e+07,0,0,1.21551e+07
0,0,0,0,0,2.5196e+07,0,0,1.21551e+07
0,0,0,0,0,2.41884e+07,0,0,1.21551e+07
0,0,0,0,0,2.41993e+07,0,0,1.21551e+07
0,0,0,0,0,2.42101e+07,0,0,1.21551e+07
0,0,0,0,0,2.42209e+07,0,0,1.21551e+07
0,0,0,0,0,2.33328e+07,0,0,1.21551e+07
0,0,0,0,0,2.33433e+07,0,0,1.21551e+07
0,0,0,0,0,2.33537e+07,0,0,1.21551e+07
0,0,0,0,0,2.33642e+07,0,0,1.21551e+07
0,0,0,0,0,2.12892e+07,0,0,1.21551e+07
0,0,0,0,0,2.12988e+07,0,0,1.21551e+07
0,0,0,0,0,2.13083e+07,0,0,1.21551e+07
0,0,0,0,0,2.13178e+07,0,0,1.21551e+07
0,0,0,0,0,2.13273e+07,0,0,1.21551e+07
0,0,0,0,7.70419e-43,2.20168e+07,0,0,1.21551e+07
0,0,0,0,0,2.20263e+07,0,0,1.21551e+07
0,0,0,0,0,2.20359e+07,0,0,1.21551e+07
0,0,0,0,0,2.20454e+07,0,0,1.21551e+07
0,0,0,0,0,2.44477e+07,0,0,1.21551e+07
0,0,0,0,0,2.44583e+07,0,0,1.21551e+07
0,0,0,0,0,2.44689e+07,0,0,1.21551e+07
0,0,0,0,0,2.44795e+07,0,0,1.21551e+07
0,0,0,0,0,2.1191e+07,0,0,1.21551e+07
0,0,0,0,0,2.12002e+07,0,0,1.21551e+07
0,0,0,0,0,2.12093e+07,0,0,1.21551e+07
0,0,0,0,0,2.12185e+07,0,0,1.21551e+07
0,0,0,0,0,2.12277e+07,0,0,1.21551e+07
0,0,0,0,0,2.20555e+07,0,0,1.21551e+07
0,0,0,0,0,2.20651e+07,0,0,1.21551e+07
0,0,0,0,0,2.20746e+07,0,0,1.21551e+07
0,0,0,0,0,2.20841e+07,0,0,1.21551e+07
0,0,0,0,0,2.17742e+07,0,0,1.21551e+07
0,0,0,0,0,2.17836e+07,0,0,1.21551e+07
0,0,0,0,0,2.1793e+07,0,0,1.21551e+07
0,0,0,0,0,2.18024e+07,0,0,1.21551e+07
0,0,0,0,0,2.29257e+07,0,0,1.21551e+07
0,0,0,0,0,2.29355e+07,0,0,1.21551e+07
0,0,0,0,0,2.29454e+07,0,0,1.21551e+07
