0.979851711,0.653670436,0.385136148,0.577864255,0.520091824,0.447792891,6.65E-08,2.62E-08,0.49879263,0.147938216,0.725876439,0.460933767,0.026030225,0.615198878,0.676701553,0.114685513,0.229757401,0.186003313,0.179101462
0.568147015,0.691843618,0.964409346,0.226489153,0.629776623,0.443400142,8.12E-08,2.85E-08,0.875074724,0.312557973,0.72779743,0.871015833,0.124740413,0.865030942,0.49118549,0.662522046,0.362780833,0.482371464,0.168232384
0.543098318,0.001,1,0.363972147,0.023359103,0.030992955,1.20E-09,1.00E-07,0.585419034,0.149657539,0.651512992,0.788594898,0.261119392,0.55509296,0,0.966170103,0.307355999,0.356148811,0.173273217
0.678156938,0.007934672,0.532707984,0.370791315,0.044224902,0.852916302,9.40E-08,9.98E-08,0.201676835,0.862665633,0.624620598,0.018553522,0.007395024,0.265069734,0.054568929,0.389241944,0.310521955,0.22856164,0.10943958
0.073073233,0.003309614,0.001,0.33735012,0.591350163,0.899524341,0,6.94E-08,0.109949238,0.405428975,0.866116337,0.688398162,0.265764715,0.176029662,0.568819141,0.982014837,0.5,0.499626332,0.092663872
0.93322646,0.0181219,0.001,0.364915946,0.563729417,0.413105466,1.07E-10,1.00E-07,0.132249125,0.420635847,0.878327254,0.67467874,0.272996126,0.215902837,0.821358226,1,0.495145116,0.5,0.089169047
0.100230677,0.042245087,0.001526821,0.34910166,0.003241885,0.725873784,9.08E-11,8.75E-08,0.556289102,0.999999334,0.393950155,0.222404317,0.130889708,0.757861898,0.809559085,0.781476524,0.1,0.100034261,0.999031233
0.099803111,0.043299795,0.003804424,0.34910165,0.003233648,0.861289604,2.51E-10,5.42E-09,0.11615974,0.994770731,0.466511622,0.242759389,0.113964517,0.808839544,0.847630778,0.993417352,0.106090546,0.100006104,0.999028903
0.090314758,0.791108591,0.001774992,0.419696249,0.003241885,0.708911429,9.13E-08,3.13E-09,0.855677183,0.999993051,0.426148016,0.268503912,0.125988091,0.777713767,0.848362887,0.999315672,0.153541411,0.1,0.998721673
0.111695863,0.005798925,0.001382881,0.425542875,0.007006289,0.850462576,9.79E-08,1.42E-08,0.95354853,0.999999946,0.452682301,0.274322466,0.12869015,0.777149121,0.979898067,0.994636839,0.124791748,0.10000992,0.994541177
0.121786334,0.783415854,0.446250021,0.12728356,0.012146293,0.005644687,9.79E-08,0,0.584052099,0.963742024,0.23001931,0.386877395,0.003323452,0.374931926,0.527562431,0.701292557,0.428978159,0.291586973,0.142482623
