Realization	utility	WSS	week	infra.
201	0	0	887	8
201	0	0	1513	9
202	0	0	365	7
202	0	0	887	8
202	0	0	1565	9
203	0	0	365	7
203	0	0	782	8
203	0	0	1304	9
204	0	0	417	7
204	0	0	1252	8
205	0	0	313	7
205	0	0	730	8
205	0	0	1148	9
206	0	0	365	7
206	0	0	887	8
206	0	0	1513	9
207	0	0	417	7
207	0	0	1408	8
208	0	0	365	7
208	0	0	834	8
208	0	0	1356	9
209	0	0	365	7
209	0	0	991	8
210	0	0	365	7
210	0	0	834	8
210	0	0	1408	9
211	0	0	365	7
211	0	0	782	8
211	0	0	1200	9
212	0	0	365	7
212	0	0	834	8
212	0	0	1461	9
213	0	0	365	7
213	0	0	834	8
213	0	0	1356	9
214	0	0	417	7
214	0	0	1461	8
215	0	0	365	7
215	0	0	834	8
215	0	0	1408	9
216	0	0	469	7
216	0	0	1617	8
217	0	0	313	7
217	0	0	730	8
217	0	0	1148	9
218	0	0	417	7
218	0	0	1095	8
219	0	0	365	7
219	0	0	939	8
219	0	0	1930	9
220	0	0	417	7
220	0	0	1095	8
221	0	0	417	7
221	0	0	1304	8
222	0	0	417	7
222	0	0	1461	8
223	0	0	469	7
223	0	0	1565	8
224	0	0	313	7
224	0	0	730	8
224	0	0	1095	9
225	0	0	365	7
225	0	0	991	8
226	0	0	417	7
226	0	0	1252	8
227	0	0	365	7
227	0	0	939	8
227	0	0	1774	9
228	0	0	313	7
228	0	0	730	8
228	0	0	1148	9
229	0	0	313	7
229	0	0	730	8
229	0	0	1095	9
230	0	0	417	7
230	0	0	1252	8
231	0	0	313	7
231	0	0	730	8
231	0	0	1148	9
232	0	0	365	7
232	0	0	939	8
232	0	0	1930	9
233	0	0	417	7
233	0	0	1095	8
234	0	0	365	7
234	0	0	782	8
234	0	0	1200	9
235	0	0	313	7
235	0	0	730	8
235	0	0	1095	9
236	0	0	417	7
236	0	0	1408	8
237	0	0	365	7
237	0	0	782	8
237	0	0	1252	9
238	0	0	365	7
238	0	0	1043	8
239	0	0	313	7
239	0	0	730	8
239	0	0	1043	9
240	0	0	365	7
240	0	0	887	8
240	0	0	1617	9
241	0	0	365	7
241	0	0	834	8
241	0	0	1408	9
242	0	0	365	7
242	0	0	939	8
242	0	0	1826	9
243	0	0	365	7
243	0	0	991	8
244	0	0	365	7
244	0	0	939	8
244	0	0	1774	9
245	0	0	365	7
245	0	0	887	8
245	0	0	1565	9
246	0	0	365	7
246	0	0	834	8
246	0	0	1461	9
247	0	0	417	7
247	0	0	1095	8
248	0	0	365	7
248	0	0	939	8
248	0	0	1826	9
249	0	0	313	7
249	0	0	730	8
249	0	0	1043	9
250	0	0	365	7
250	0	0	1043	8
251	0	0	365	7
251	0	0	782	8
251	0	0	1252	9
252	0	0	313	7
252	0	0	730	8
252	0	0	1095	9
253	0	0	365	7
253	0	0	834	8
253	0	0	1461	9
254	0	0	469	7
254	0	0	1565	8
255	0	0	469	7
255	0	0	1565	8
256	0	0	365	7
256	0	0	782	8
256	0	0	1304	9
257	0	0	365	7
257	0	0	834	8
257	0	0	1356	9
258	0	0	365	7
258	0	0	782	8
258	0	0	1200	9
259	0	0	365	7
259	0	0	939	8
259	0	0	1878	9
260	0	0	313	7
260	0	0	730	8
260	0	0	1148	9
261	0	0	365	7
261	0	0	834	8
261	0	0	1408	9
262	0	0	417	7
262	0	0	1095	8
263	0	0	417	7
263	0	0	1252	8
264	0	0	365	7
264	0	0	1043	8
265	0	0	313	7
265	0	0	730	8
265	0	0	1095	9
266	0	0	417	7
266	0	0	1095	8
267	0	0	365	7
267	0	0	782	8
267	0	0	1304	9
268	0	0	417	7
268	0	0	1148	8
269	0	0	365	7
269	0	0	1043	8
270	0	0	469	7
270	0	0	1617	8
271	0	0	365	7
271	0	0	782	8
271	0	0	1304	9
272	0	0	365	7
272	0	0	1043	8
273	0	0	365	7
273	0	0	782	8
273	0	0	1252	9
274	0	0	417	7
274	0	0	1095	8
275	0	0	365	7
275	0	0	939	8
275	0	0	1617	9
276	0	0	417	7
276	0	0	1356	8
277	0	0	417	7
277	0	0	1408	8
278	0	0	365	7
278	0	0	1043	8
279	0	0	365	7
279	0	0	887	8
279	0	0	1617	9
280	0	0	365	7
280	0	0	782	8
280	0	0	1252	9
281	0	0	365	7
281	0	0	834	8
281	0	0	1356	9
282	0	0	365	7
282	0	0	991	8
283	0	0	469	7
283	0	0	1565	8
284	0	0	365	7
284	0	0	782	8
284	0	0	1200	9
285	0	0	365	7
285	0	0	782	8
285	0	0	1252	9
286	0	0	365	7
286	0	0	782	8
286	0	0	1304	9
287	0	0	365	7
287	0	0	730	8
287	0	0	1200	9
288	0	0	365	7
288	0	0	834	8
288	0	0	1408	9
289	0	0	417	7
289	0	0	1148	8
290	0	0	365	7
290	0	0	991	8
291	0	0	365	7
291	0	0	782	8
291	0	0	1200	9
292	0	0	365	7
292	0	0	1043	8
293	0	0	365	7
293	0	0	939	8
293	0	0	1826	9
294	0	0	365	7
294	0	0	1043	8
295	0	0	313	7
295	0	0	730	8
295	0	0	1043	9
296	0	0	417	7
296	0	0	1461	8
297	0	0	365	7
297	0	0	782	8
297	0	0	1252	9
298	0	0	313	7
298	0	0	730	8
298	0	0	1095	9
299	0	0	365	7
299	0	0	991	8
300	0	0	365	7
300	0	0	782	8
300	0	0	1252	9
301	0	0	365	7
301	0	0	782	8
301	0	0	1304	9
302	0	0	365	7
302	0	0	782	8
302	0	0	1304	9
303	0	0	365	7
303	0	0	782	8
303	0	0	1200	9
304	0	0	417	7
304	0	0	1200	8
305	0	0	365	7
305	0	0	730	8
305	0	0	1200	9
306	0	0	365	7
306	0	0	939	8
306	0	0	1930	9
307	0	0	313	7
307	0	0	730	8
307	0	0	1043	9
308	0	0	365	7
308	0	0	939	8
308	0	0	1669	9
309	0	0	365	7
309	0	0	834	8
309	0	0	1356	9
310	0	0	469	7
310	0	0	1565	8
311	0	0	417	7
311	0	0	1148	8
312	0	0	417	7
312	0	0	1408	8
313	0	0	365	7
313	0	0	834	8
313	0	0	1461	9
314	0	0	313	7
314	0	0	730	8
314	0	0	1095	9
315	0	0	365	7
315	0	0	991	8
316	0	0	417	7
316	0	0	1200	8
317	0	0	365	7
317	0	0	782	8
317	0	0	1200	9
318	0	0	313	7
318	0	0	730	8
318	0	0	1148	9
319	0	0	365	7
319	0	0	782	8
319	0	0	1252	9
320	0	0	365	7
320	0	0	834	8
320	0	0	1461	9
321	0	0	365	7
321	0	0	782	8
321	0	0	1200	9
322	0	0	365	7
322	0	0	991	8
323	0	0	365	7
323	0	0	939	8
323	0	0	1722	9
324	0	0	365	7
324	0	0	782	8
324	0	0	1252	9
325	0	0	417	7
325	0	0	1148	8
326	0	0	417	7
326	0	0	1148	8
327	0	0	313	7
327	0	0	730	8
327	0	0	1095	9
328	0	0	365	7
328	0	0	782	8
328	0	0	1252	9
329	0	0	469	7
329	0	0	1565	8
330	0	0	313	7
330	0	0	730	8
330	0	0	1095	9
331	0	0	365	7
331	0	0	782	8
331	0	0	1200	9
332	0	0	365	7
332	0	0	834	8
332	0	0	1356	9
333	0	0	313	7
333	0	0	730	8
333	0	0	1095	9
334	0	0	365	7
334	0	0	782	8
334	0	0	1252	9
335	0	0	365	7
335	0	0	1043	8
336	0	0	365	7
336	0	0	1043	8
337	0	0	365	7
337	0	0	834	8
337	0	0	1304	9
338	0	0	417	7
338	0	0	1356	8
339	0	0	417	7
339	0	0	1252	8
340	0	0	313	7
340	0	0	730	8
340	0	0	1095	9
341	0	0	313	7
341	0	0	730	8
341	0	0	1095	9
342	0	0	313	7
342	0	0	730	8
342	0	0	1148	9
343	0	0	365	7
343	0	0	782	8
343	0	0	1252	9
344	0	0	313	7
344	0	0	730	8
344	0	0	1148	9
345	0	0	313	7
345	0	0	730	8
345	0	0	1148	9
346	0	0	365	7
346	0	0	730	8
346	0	0	1200	9
347	0	0	365	7
347	0	0	782	8
347	0	0	1304	9
348	0	0	365	7
348	0	0	834	8
348	0	0	1461	9
349	0	0	365	7
349	0	0	887	8
349	0	0	1513	9
350	0	0	417	7
350	0	0	1408	8
351	0	0	365	7
351	0	0	991	8
352	0	0	365	7
352	0	0	1043	8
353	0	0	365	7
353	0	0	939	8
353	0	0	1617	9
354	0	0	417	7
354	0	0	1148	8
355	0	0	365	7
355	0	0	730	8
355	0	0	1200	9
356	0	0	365	7
356	0	0	782	8
356	0	0	1304	9
357	0	0	417	7
357	0	0	1252	8
358	0	0	365	7
358	0	0	782	8
358	0	0	1252	9
359	0	0	365	7
359	0	0	834	8
359	0	0	1356	9
360	0	0	365	7
360	0	0	939	8
360	0	0	1826	9
361	0	0	313	7
361	0	0	730	8
361	0	0	1095	9
362	0	0	365	7
362	0	0	939	8
362	0	0	1878	9
363	0	0	365	7
363	0	0	834	8
363	0	0	1356	9
364	0	0	365	7
364	0	0	834	8
364	0	0	1461	9
365	0	0	417	7
365	0	0	1304	8
366	0	0	365	7
366	0	0	782	8
366	0	0	1200	9
367	0	0	417	7
367	0	0	1304	8
368	0	0	365	7
368	0	0	782	8
368	0	0	1200	9
369	0	0	365	7
369	0	0	1043	8
370	0	0	365	7
370	0	0	782	8
370	0	0	1252	9
371	0	0	313	7
371	0	0	730	8
371	0	0	1095	9
372	0	0	365	7
372	0	0	1043	8
373	0	0	365	7
373	0	0	939	8
373	0	0	1826	9
374	0	0	365	7
374	0	0	887	8
374	0	0	1565	9
375	0	0	365	7
375	0	0	782	8
375	0	0	1200	9
376	0	0	417	7
376	0	0	1408	8
377	0	0	417	7
377	0	0	1095	8
378	0	0	365	7
378	0	0	887	8
378	0	0	1565	9
379	0	0	469	7
379	0	0	1565	8
380	0	0	365	7
380	0	0	887	8
380	0	0	1565	9
381	0	0	417	7
381	0	0	1148	8
382	0	0	417	7
382	0	0	1148	8
383	0	0	365	7
383	0	0	887	8
383	0	0	1513	9
384	0	0	365	7
384	0	0	939	8
384	0	0	1826	9
385	0	0	365	7
385	0	0	782	8
385	0	0	1252	9
386	0	0	365	7
386	0	0	834	8
386	0	0	1408	9
387	0	0	365	7
387	0	0	887	8
387	0	0	1565	9
388	0	0	365	7
388	0	0	782	8
388	0	0	1252	9
389	0	0	469	7
389	0	0	1513	8
390	0	0	417	7
390	0	0	1200	8
391	0	0	417	7
391	0	0	1200	8
392	0	0	417	7
392	0	0	1043	8
393	0	0	469	7
393	0	0	1513	8
394	0	0	365	7
394	0	0	834	8
394	0	0	1461	9
395	0	0	417	7
395	0	0	1356	8
396	0	0	365	7
396	0	0	782	8
396	0	0	1200	9
397	0	0	417	7
397	0	0	1356	8
398	0	0	365	7
398	0	0	1043	8
399	0	0	365	7
399	0	0	939	8
399	0	0	1669	9
400	0	0	417	7
400	0	0	1252	8
401	0	0	365	7
401	0	0	782	8
401	0	0	1252	9
402	0	0	313	7
402	0	0	730	8
402	0	0	1148	9
403	0	0	365	7
403	0	0	939	8
403	0	0	1826	9
404	0	0	417	7
404	0	0	1148	8
405	0	0	313	7
405	0	0	730	8
405	0	0	1095	9
406	0	0	365	7
406	0	0	782	8
406	0	0	1304	9
407	0	0	365	7
407	0	0	939	8
407	0	0	1826	9
408	0	0	365	7
408	0	0	887	8
408	0	0	1565	9
409	0	0	365	7
409	0	0	834	8
409	0	0	1513	9
410	0	0	365	7
410	0	0	939	8
410	0	0	2035	9
411	0	0	469	7
411	0	0	1617	8
412	0	0	365	7
412	0	0	887	8
412	0	0	1565	9
413	0	0	365	7
413	0	0	939	8
413	0	0	1878	9
414	0	0	365	7
414	0	0	1043	8
415	0	0	365	7
415	0	0	782	8
415	0	0	1304	9
416	0	0	365	7
416	0	0	887	8
416	0	0	1513	9
417	0	0	417	7
417	0	0	1356	8
418	0	0	365	7
418	0	0	939	8
418	0	0	1826	9
419	0	0	365	7
419	0	0	834	8
419	0	0	1408	9
420	0	0	365	7
420	0	0	939	8
420	0	0	1774	9
421	0	0	417	7
421	0	0	1304	8
422	0	0	365	7
422	0	0	887	8
422	0	0	1565	9
423	0	0	365	7
423	0	0	1043	8
424	0	0	365	7
424	0	0	939	8
424	0	0	1774	9
425	0	0	417	7
425	0	0	1461	8
426	0	0	365	7
426	0	0	782	8
426	0	0	1252	9
427	0	0	365	7
427	0	0	1043	8
428	0	0	417	7
428	0	0	1252	8
429	0	0	417	7
429	0	0	1408	8
430	0	0	469	7
430	0	0	1565	8
431	0	0	365	7
431	0	0	782	8
431	0	0	1252	9
432	0	0	365	7
432	0	0	1043	8
433	0	0	365	7
433	0	0	939	8
433	0	0	1826	9
434	0	0	365	7
434	0	0	1043	8
435	0	0	365	7
435	0	0	782	8
435	0	0	1200	9
436	0	0	313	7
436	0	0	730	8
436	0	0	1148	9
437	0	0	417	7
437	0	0	1252	8
438	0	0	365	7
438	0	0	939	8
438	0	0	1669	9
439	0	0	417	7
439	0	0	1252	8
440	0	0	365	7
440	0	0	834	8
440	0	0	1304	9
441	0	0	313	7
441	0	0	730	8
441	0	0	1148	9
442	0	0	313	7
442	0	0	730	8
442	0	0	1095	9
443	0	0	365	7
443	0	0	834	8
443	0	0	1408	9
444	0	0	417	7
444	0	0	1304	8
445	0	0	365	7
445	0	0	991	8
446	0	0	365	7
446	0	0	834	8
446	0	0	1304	9
447	0	0	365	7
447	0	0	991	8
448	0	0	417	7
448	0	0	1408	8
449	0	0	365	7
449	0	0	782	8
449	0	0	1200	9
450	0	0	365	7
450	0	0	834	8
450	0	0	1304	9
451	0	0	365	7
451	0	0	834	8
