0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0water_price,0gross_rev,0drought_cost,0cont_contrib,0debt_serv,0infra_npv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1water_price,1gross_rev,1drought_cost,1cont_contrib,1debt_serv,1infra_npv
73.6856,85.139,1.68737,0.03,0,2.67174,2.75179,0,0.488751,4.47552,3.94875e+06,1.055e+07,0,324413,0,0,99.3022,98.274,2.99603,0,1,1.75457,1.67452,0,1.32472,2.1168,8.20631e+06,1.43985e+07,0,395737,0,0
72.5394,85.139,1.66429,0.05,0,2.71262,2.75238,0,0.500685,4.47552,3.94875e+06,1.07115e+07,0,324482,0,0,99.3022,98.274,3.11332,0,1,1.71464,1.67488,0,1.35558,2.1168,8.20631e+06,1.40708e+07,0,395821,0,0
71.3732,85.139,1.62912,0.05,0,2.71356,2.75297,0,0.508345,4.47552,3.94875e+06,1.07152e+07,0,324552,0,0,99.3022,98.274,3.15828,0,1,1.71464,1.67524,0,1.32473,2.1168,8.20631e+06,1.40708e+07,0,395906,0,0
70.0167,85.139,1.42492,0.04,0,2.71451,2.75355,0,0.508522,4.47552,3.94875e+06,1.07189e+07,0,324621,0,0,99.3022,98.274,2.93424,0,1,1.71464,1.67559,0,1.32473,2.1168,8.20631e+06,1.40708e+07,0,395990,0,0
68.4152,85.139,1.31438,0.04,0,2.89939,2.93808,0,0.508699,4.47552,3.94875e+06,1.1449e+07,0,346375,0,0,99.2696,98.274,2.82414,0,1,1.85893,1.82024,0,1.32473,2.1168,8.20631e+06,1.52549e+07,0,430175,0,0
66.925,85.139,1.43673,0.04,0,2.93871,2.93871,0,0.543346,4.47552,3.94875e+06,1.16042e+07,0,346449,0,0,99.2635,98.274,2.96864,0,1,1.82063,1.82063,0,1.43621,2.1168,8.20631e+06,1.49407e+07,0,430267,0,0
65.8435,85.139,1.86777,0.09,0,2.93933,2.93933,0,0.550713,4.47552,3.94875e+06,1.16067e+07,0,346522,0,0,99.3022,98.274,3.64577,0,1,1.82102,1.82102,0,1.40662,2.1168,8.20631e+06,1.49438e+07,0,430359,0,0
64.4069,85.139,1.51303,0.09,0,2.93996,2.93996,0,0.550831,4.47552,3.94875e+06,1.16092e+07,0,346596,0,0,99.2292,98.274,2.762,0,1,1.82141,1.82141,0,1.40692,2.1168,8.20631e+06,1.4947e+07,0,430450,0,0
63.2853,85.139,1.79932,0.09,0,2.94059,2.94059,0,0.550948,4.47552,3.94875e+06,1.16116e+07,0,346670,0,0,99.3022,98.274,4.45936,0,1,1.8218,1.8218,0,1.40722,2.1168,8.20631e+06,1.49502e+07,0,430542,0,0
61.9046,85.139,1.44074,0.09,0,2.85147,2.85147,0,0.551066,4.47552,3.94875e+06,1.12598e+07,0,336165,0,0,99.3022,98.274,3.35608,0,1,1.73451,1.73451,0,1.40752,2.1168,8.20631e+06,1.42339e+07,0,409914,0,0
60.4389,85.139,1.31275,0.13,0,2.85208,2.85208,0,0.534366,4.47552,3.94875e+06,1.12622e+07,0,336236,0,0,99.3022,98.274,5.50528,0,1,1.73488,1.73488,0,1.34008,2.1168,8.20631e+06,1.4237e+07,0,410002,0,0
58.8082,85.139,1.13251,0.13,0,2.85269,2.85269,0,0.53448,4.47552,3.94875e+06,1.12646e+07,0,336308,0,0,99.2197,98.274,3.15437,0,1,1.73525,1.73525,0,1.34037,2.1168,8.20631e+06,1.424e+07,0,410089,0,0
57.2264,85.139,1.1763,0.14,0,2.8533,2.8533,0,0.534594,4.47552,3.94875e+06,1.1267e+07,0,336380,0,0,99.1271,98.274,3.06676,0,1,1.73562,1.73562,0,1.34065,2.1168,8.20631e+06,1.4243e+07,0,410177,0,0
57.7483,85.139,3.41937,0.12,0,2.78018,2.78018,0,0.534708,4.47552,3.94875e+06,1.09783e+07,0,327760,0,0,99.3022,98.274,5.66366,0,1,1.65612,1.65612,0,1.34094,2.1168,8.20631e+06,1.35906e+07,0,391388,0,0
56.8225,85.139,1.75091,0.11,0,2.72262,2.78078,0,0.521006,4.47552,3.94875e+06,1.07509e+07,0,327830,0,0,99.3022,98.274,3.29174,0,1,1.71463,1.65647,0,1.27952,2.1168,8.20631e+06,1.40708e+07,0,391471,0,0
56.0778,85.139,2.01705,0.11,0,2.72356,2.78137,0,0.510218,4.47552,3.94875e+06,1.07547e+07,0,327900,0,0,99.3022,98.274,2.51917,0,1,1.71463,1.65683,0,1.32473,2.1168,8.20631e+06,1.40708e+07,0,391555,0,0
55.0089,85.139,1.66535,0.13,0,2.72451,2.78196,0,0.510396,4.47552,3.94875e+06,1.07584e+07,0,327970,0,0,99.3022,98.274,2.52936,0,1,1.71463,1.65718,0,1.32473,2.1168,8.20631e+06,1.40708e+07,0,391639,0,0
56.5685,85.139,4.25306,0.14,0,2.5159,2.573,0,0.510573,4.47552,3.94875e+06,9.93465e+06,0,303335,0,0,99.3022,98.274,7.52523,0,1,1.54814,1.49104,0,1.32473,2.1168,8.20631e+06,1.27045e+07,0,352375,0,0
58.6456,85.139,4.719,0.13,0,2.35031,2.57355,0,0.471479,4.47552,3.94875e+06,9.28077e+06,0,303399,0,0,99.3022,98.274,7.16528,0,1,1.7146,1.49136,0,1.19609,2.1168,8.20631e+06,1.40705e+07,0,352450,0,0
59.1795,85.139,3.18897,0.12,0,2.35117,2.5741,0,0.440447,4.47552,3.94875e+06,9.2842e+06,0,303464,0,0,99.3022,98.274,6.31651,0,1,1.7146,1.49167,0,1.3247,2.1168,8.20631e+06,1.40705e+07,0,352525,0,0
60.0908,85.139,3.52087,0.12,0,2.35204,2.57465,0,0.44061,4.47552,3.94875e+06,9.28762e+06,0,303529,0,0,99.3022,98.274,6.44761,0,1,1.7146,1.49199,0,1.3247,2.1168,8.20631e+06,1.40705e+07,0,352600,0,0
61.3295,85.139,3.98398,0.13,0,2.35291,2.57519,0,0.440772,4.47552,3.94875e+06,9.29104e+06,0,303594,0,0,99.3022,98.274,6.69063,0,1,1.7146,1.49231,0,1.3247,2.1168,8.20631e+06,1.40705e+07,0,352676,0,0
66.1385,85.139,7.60861,0.14,0,2.35323,2.57519,0,0.440935,4.47552,3.94875e+06,9.2923e+06,0,303594,0,0,99.3022,98.274,9.21098,0,1,1.71428,1.49231,0,1.3247,2.1168,8.20631e+06,1.40679e+07,0,352676,0,0
65.831,85.139,2.48361,0.12,0,2.43446,2.65642,0,0.440994,4.47552,3.94875e+06,9.61306e+06,0,313170,0,0,99.3022,98.274,4.2004,0,1,1.76285,1.54089,0,1.32445,2.1168,8.20631e+06,1.44665e+07,0,364155,0,0
66.2915,85.139,3.4123,0.12,0,2.48358,2.65697,0,0.456217,4.47552,3.94875e+06,9.80702e+06,0,313234,0,0,99.3022,98.274,4.78145,0,1,1.7146,1.5412,0,1.36198,2.1168,8.20631e+06,1.40705e+07,0,364230,0,0
68.8598,85.139,5.57461,0.12,0,2.48444,2.65751,0,0.465422,4.47552,3.94875e+06,9.81042e+06,0,313299,0,0,99.3022,98.274,13.5694,0,1,1.7146,1.54152,0,1.3247,2.1168,8.20631e+06,1.40705e+07,0,364305,0,0
70.2108,85.139,4.39229,0.1,0,2.4853,2.65806,0,0.465583,4.47552,3.94875e+06,9.81382e+06,0,313363,0,0,99.3022,98.274,9.24299,0,1,1.7146,1.54183,0,1.3247,2.1168,8.20631e+06,1.40705e+07,0,364379,0,0
70.5921,85.139,3.5796,0.1,0,2.74547,2.91792,0,0.465745,4.47552,3.94875e+06,1.08412e+07,0,343998,0,0,99.3022,98.274,6.61861,0,1,1.89592,1.72348,0,1.3247,2.1168,8.20631e+06,1.55585e+07,0,407306,0,0
71.8237,85.139,4.744,0.1,0,2.91852,2.91852,0,0.514502,4.47552,3.94875e+06,1.15245e+07,0,344069,0,0,99.3022,98.274,6.82991,0,1,1.72383,1.72383,0,1.46479,2.1168,8.20631e+06,1.41463e+07,0,407390,0,0
71.714,85.139,3.2284,0.12,0,2.91912,2.91912,0,0.54693,4.47552,3.94875e+06,1.15269e+07,0,344139,0,0,99.3022,98.274,5.7321,0,1,1.72418,1.72418,0,1.33183,2.1168,8.20631e+06,1.41492e+07,0,407474,0,0
72.0822,85.139,3.69242,0.11,0,2.91972,2.91972,0,0.547043,4.47552,3.94875e+06,1.15292e+07,0,344210,0,0,99.3022,98.274,6.08512,0,1,1.72454,1.72454,0,1.3321,2.1168,8.20631e+06,1.41521e+07,0,407557,0,0
72.9023,85.139,3.80277,0.11,0,2.55015,2.55015,0,0.547155,4.47552,3.94875e+06,1.00699e+07,0,300641,0,0,99.3022,98.274,4.30381,0,1,1.48135,1.48135,0,1.33238,2.1168,8.20631e+06,1.21564e+07,0,350086,0,0
73.449,85.139,3.33895,0.11,0,2.31774,2.55067,0,0.477898,4.47552,3.94875e+06,9.15218e+06,0,300702,0,0,99.3022,98.274,3.43121,0,1,1.71458,1.48166,0,1.14449,2.1168,8.20631e+06,1.40704e+07,0,350157,0,0
76.174,85.139,5.71622,0.16,0,2.31857,2.55119,0,0.434345,4.47552,3.94875e+06,9.15545e+06,0,300764,0,0,99.3022,98.274,5.50249,0,1,1.71458,1.48196,0,1.32469,2.1168,8.20631e+06,1.40704e+07,0,350229,0,0
78.8541,85.139,5.67067,0.12,0,2.3194,2.55172,0,0.4345,4.47552,3.94875e+06,9.15872e+06,0,300826,0,0,99.3022,98.274,7.4461,0,1,1.71458,1.48226,0,1.32469,2.1168,8.20631e+06,1.40704e+07,0,350301,0,0
80.8103,85.139,5.09306,0.12,0,2.32022,2.55224,0,0.434655,4.47552,3.94875e+06,9.16199e+06,0,300888,0,0,99.3022,98.274,5.65839,0,1,1.71458,1.48257,0,1.32469,2.1168,8.20631e+06,1.40704e+07,0,350373,0,0
84.7355,85.139,7.31392,0.08,0,2.41432,2.64604,0,0.43481,4.47552,3.94875e+06,9.53357e+06,0,311945,0,0,99.3022,98.274,6.96776,0,1,1.77422,1.54251,0,1.32469,2.1168,8.20631e+06,1.45598e+07,0,364539,0,0
85.139,85.139,6.42887,0.08,0,2.47481,2.64658,0,0.452444,4.47552,3.94875e+06,9.77241e+06,0,312009,0,0,99.3022,98.274,6.61195,0,1,1.7146,1.54283,0,1.37077,2.1168,8.20631e+06,1.40705e+07,0,364614,0,0
85.139,85.139,4.79874,0.06,0,2.47567,2.64712,0,0.46378,4.47552,3.94875e+06,9.77581e+06,0,312073,0,0,99.3022,98.274,5.34064,0,1,1.7146,1.54314,0,1.3247,2.1168,8.20631e+06,1.40705e+07,0,364689,0,0
85.139,85.139,4.40515,0.06,0,2.47653,2.64767,0,0.463941,4.47552,3.94875e+06,9.7792e+06,0,312137,0,0,99.3022,98.274,5.60418,0,1,1.7146,1.54346,0,1.3247,2.1168,8.20631e+06,1.40705e+07,0,364764,0,0
85.139,85.139,3.97592,0.06,0,2.44089,2.61171,0,0.464102,4.47552,3.94875e+06,9.63847e+06,0,307899,0,0,99.3022,98.274,5.00883,0,1,1.69141,1.5206,0,1.3247,2.1168,8.20631e+06,1.38803e+07,0,359360,0,0
85.139,85.139,3.74509,0.06,0,2.41856,2.61225,0,0.457423,4.47552,3.94875e+06,9.5503e+06,0,307962,0,0,99.3022,98.274,4.30784,0,1,1.71459,1.52091,0,1.30679,2.1168,8.20631e+06,1.40705e+07,0,359434,0,0
85.139,85.139,3.46307,0.06,0,2.41941,2.61278,0,0.453239,4.47552,3.94875e+06,9.55365e+06,0,308025,0,0,99.3022,98.274,3.98795,0,1,1.71459,1.52122,0,1.32469,2.1168,8.20631e+06,1.40705e+07,0,359508,0,0
85.139,85.139,3.16935,0.06,0,2.42026,2.61332,0,0.453398,4.47552,3.94875e+06,9.557e+06,0,308088,0,0,99.3022,98.274,3.78515,0,1,1.71459,1.52153,0,1.32469,2.1168,8.20631e+06,1.40705e+07,0,359581,0,0
85.139,85.139,3.38619,0.05,0,2.5451,2.73785,0,0.453556,4.47552,3.94875e+06,1.005e+07,0,322769,0,0,99.3022,98.274,4.00734,0,1,1.79687,1.60412,0,1.32469,2.1168,8.20631e+06,1.47457e+07,0,379100,0,0
85.1266,85.139,2.96793,0.04,0,2.62825,2.73841,0,0.476952,4.47552,3.94875e+06,1.03783e+07,0,322835,0,0,99.3022,98.274,3.93043,0,1,1.71461,1.60445,0,1.38826,2.1168,8.20631e+06,1.40706e+07,0,379178,0,0
84.9935,85.139,2.75266,0.06,0,2.62914,2.73897,0,0.492535,4.47552,3.94875e+06,1.03818e+07,0,322902,0,0,99.3022,98.274,3.57522,0,1,1.71461,1.60478,0,1.32471,2.1168,8.20631e+06,1.40706e+07,0,379256,0,0
84.8213,85.139,2.7016,0.05,0,2.63004,2.73953,0,0.492702,4.47552,3.94875e+06,1.03854e+07,0,322968,0,0,99.3022,98.274,3.59752,0,1,1.71461,1.60511,0,1.32471,2.1168,8.20631e+06,1.40706e+07,0,379333,0,0
84.5429,85.139,2.58672,0.04,0,2.63093,2.7401,0,0.492869,4.47552,3.94875e+06,1.03889e+07,0,323034,0,0,99.3022,98.274,3.45028,0,1,1.71461,1.60544,0,1.32471,2.1168,8.20631e+06,1.40706e+07,0,379411,0,0
84.5579,85.139,2.84952,0.04,0,2.60727,2.71611,0,0.493036,4.47552,3.94875e+06,1.02955e+07,0,320207,0,0,99.3022,98.274,2.83545,0,1,1.75988,1.65104,0,1.32471,2.1168,8.20631e+06,1.44421e+07,0,390187,0,0
84.3989,85.139,2.71099,0.03,0,2.65343,2.71667,0,0.488603,4.47552,3.94875e+06,1.04777e+07,0,320272,0,0,99.3022,98.274,2.73049,0,1,1.71462,1.65138,0,1.35968,2.1168,8.20631e+06,1.40707e+07,0,390267,0,0
84.1305,85.139,2.57172,0.02,0,2.65432,2.71723,0,0.497252,4.47552,3.94875e+06,1.04813e+07,0,320338,0,0,99.3022,98.274,2.65962,0,1,1.71462,1.65172,0,1.32471,2.1168,8.20631e+06,1.40707e+07,0,390347,0,0
83.7015,85.139,2.4092,0.02,0,2.65522,2.71778,0,0.49742,4.47552,3.94875e+06,1.04848e+07,0,320404,0,0,99.3022,98.274,2.6747,0,1,1.71462,1.65205,0,1.32471,2.1168,8.20631e+06,1.40707e+07,0,390428,0,0
83.2796,85.139,2.44845,0.02,0,2.71956,2.78178,0,0.497588,4.47552,3.94875e+06,1.07389e+07,0,327949,0,0,99.3022,98.274,2.32161,0,1,1.755,1.69277,0,1.32471,2.1168,8.20631e+06,1.4402e+07,0,400050,0,0
82.7622,85.139,2.37893,0.02,0,2.76084,2.78235,0,0.509645,4.47552,3.94875e+06,1.09019e+07,0,328016,0,0,99.2341,98.274,2.28353,0,1,1.71463,1.69312,0,1.35591,2.1168,8.20631e+06,1.40708e+07,0,400132,0,0
82.1033,85.139,2.22144,0.02,0,2.76176,2.78292,0,0.517382,4.47552,3.94875e+06,1.09055e+07,0,328083,0,0,99.0417,98.274,2.1481,0,1,1.71463,1.69347,0,1.32472,2.1168,8.20631e+06,1.40708e+07,0,400214,0,0
81.2759,85.139,2.03887,0.02,0,2.76268,2.7835,0,0.517554,4.47552,3.94875e+06,1.09091e+07,0,328151,0,0,98.9432,98.274,2.03046,0,1,1.71463,1.69381,0,1.32472,2.1168,8.20631e+06,1.40708e+07,0,400296,0,0
80.6783,85.139,2.41388,0.02,0,2.94954,2.97,0,0.517726,4.47552,3.94875e+06,1.1647e+07,0,350138,0,0,98.7933,98.274,2.46193,0,1,1.86049,1.84002,0,1.32472,2.1168,8.20631e+06,1.52677e+07,0,434849,0,0
79.8957,85.139,2.23737,0.02,0,2.97061,2.97061,0,0.552743,4.47552,3.94875e+06,1.17302e+07,0,350210,0,0,98.5846,98.274,2.02594,0,1,1.8404,1.8404,0,1.43741,2.1168,8.20631e+06,1.51029e+07,0,434938,0,0
79.2553,85.139,2.40592,0.02,0,2.97122,2.97122,0,0.556693,4.47552,3.94875e+06,1.17326e+07,0,350282,0,0,98.3027,98.274,2.47239,0,1,1.84078,1.84078,0,1.42189,2.1168,8.20631e+06,1.5106e+07,0,435028,0,0
78.2175,85.139,1.99276,0.04,0,2.97183,2.97183,0,0.556807,4.47552,3.94875e+06,1.1735e+07,0,350354,0,0,98.0971,98.274,1.75321,0,1,1.84115,1.84115,0,1.42218,2.1168,8.20631e+06,1.51091e+07,0,435117,0,0
77.823,85.139,2.63009,0.04,0,2.97244,2.97244,0,0.556921,4.47552,3.94875e+06,1.17374e+07,0,350426,0,0,98.2759,98.274,3.44909,0,1,1.84153,1.84153,0,1.42248,2.1168,8.20631e+06,1.51122e+07,0,435206,0,0
76.9667,85.139,2.14586,0.05,0,2.88234,2.88234,0,0.557036,4.47552,3.94875e+06,1.13816e+07,0,339804,0,0,98.1848,98.274,2.50453,0,1,1.75329,1.75329,0,1.42277,2.1168,8.20631e+06,1.4388e+07,0,414352,0,0
75.7608,85.139,1.71757,0.05,0,2.88293,2.88293,0,0.540151,4.47552,3.94875e+06,1.1384e+07,0,339873,0,0,98.2198,98.274,1.89131,0,1,1.75365,1.75365,0,1.35459,2.1168,8.20631e+06,1.4391e+07,0,414437,0,0
76.851,85.139,4.11118,0.05,0,2.88352,2.88352,0,0.540261,4.47552,3.94875e+06,1.13863e+07,0,339943,0,0,98.5827,98.274,3.86868,0,1,1.75401,1.75401,0,1.35487,2.1168,8.20631e+06,1.43939e+07,0,414522,0,0
77.4666,85.139,3.77621,0.05,0,2.88411,2.88411,0,0.540372,4.47552,3.94875e+06,1.13886e+07,0,340013,0,0,99.0588,98.274,3.33413,0,1,1.75437,1.75437,0,1.35515,2.1168,8.20631e+06,1.43969e+07,0,414607,0,0
77.1429,85.139,2.77698,0.05,0,2.81019,2.81019,0,0.540483,4.47552,3.94875e+06,1.10967e+07,0,331297,0,0,99.2507,98.274,3.04853,0,1,1.67399,1.67399,0,1.35542,2.1168,8.20631e+06,1.37373e+07,0,395612,0,0
78.6986,85.139,4.82852,0.06,0,2.77048,2.81076,0,0.526629,4.47552,3.94875e+06,1.09399e+07,0,331365,0,0,99.3022,98.274,4.60932,0,1,1.71462,1.67434,0,1.29333,2.1168,8.20631e+06,1.40707e+07,0,395693,0,0
79.8167,85.139,4.35912,0.05,0,2.7714,2.81134,0,0.519187,4.47552,3.94875e+06,1.09436e+07,0,331433,0,0,99.3022,98.274,4.90551,0,1,1.71462,1.67468,0,1.32472,2.1168,8.20631e+06,1.40707e+07,0,395774,0,0
80.486,85.139,3.92086,0.02,0,2.77232,2.81192,0,0.51936,4.47552,3.94875e+06,1.09472e+07,0,331501,0,0,99.3022,98.274,4.07339,0,1,1.71462,1.67502,0,1.32472,2.1168,8.20631e+06,1.40707e+07,0,395855,0,0
81.7523,85.139,4.447,0.02,0,2.56142,2.60068,0,0.519532,4.47552,3.94875e+06,1.01144e+07,0,306598,0,0,99.3022,98.274,4.05244,0,1,1.54634,1.50708,0,1.32472,2.1168,8.20631e+06,1.26897e+07,0,356166,0,0
84.897,85.139,6.30398,0.02,0,2.39402,2.60122,0,0.480011,4.47552,3.94875e+06,9.45337e+06,0,306661,0,0,99.3022,98.274,5.18267,0,1,1.71459,1.50739,0,1.1947,2.1168,8.20631e+06,1.40704e+07,0,356239,0,0
85.139,85.139,6.25544,0.03,0,2.39486,2.60175,0,0.448639,4.47552,3.94875e+06,9.4567e+06,0,306724,0,0,99.3022,98.274,4.77635,0,1,1.71459,1.5077,0,1.32469,2.1168,8.20631e+06,1.40704e+07,0,356312,0,0
85.139,85.139,6.61219,0.02,0,2.3957,2.60228,0,0.448797,4.47552,3.94875e+06,9.46003e+06,0,306787,0,0,99.3022,98.274,6.35731,0,1,1.71459,1.50801,0,1.32469,2.1168,8.20631e+06,1.40704e+07,0,356385,0,0
85.139,85.139,4.9903,0.03,0,2.39655,2.60282,0,0.448955,4.47552,3.94875e+06,9.46336e+06,0,306850,0,0,99.3022,98.274,4.35078,0,1,1.71459,1.50832,0,1.32469,2.1168,8.20631e+06,1.40704e+07,0,356459,0,0
85.139,85.139,6.02315,0.03,0,2.47894,2.6849,0,0.449113,4.47552,3.94875e+06,9.7887e+06,0,316527,0,0,99.3022,98.274,4.35133,0,1,1.76336,1.5574,0,1.32469,2.1168,8.20631e+06,1.44707e+07,0,368058,0,0
85.139,85.139,5.47544,0.03,0,2.52855,2.68543,0,0.464552,4.47552,3.94875e+06,9.9846e+06,0,316589,0,0,99.3022,98.274,3.9693,0,1,1.71459,1.55771,0,1.36237,2.1168,8.20631e+06,1.40704e+07,0,368131,0,0
85.139,85.139,5.3706,0.05,0,2.52938,2.68596,0,0.47385,4.47552,3.94875e+06,9.9879e+06,0,316651,0,0,99.3022,98.274,4.04769,0,1,1.71459,1.55802,0,1.32469,2.1168,8.20631e+06,1.40704e+07,0,368203,0,0
85.139,85.139,5.36491,0.05,0,2.53022,2.68648,0,0.474006,4.47552,3.94875e+06,9.99121e+06,0,316714,0,0,99.3022,98.274,3.90084,0,1,1.71459,1.55832,0,1.32469,2.1168,8.20631e+06,1.40704e+07,0,368276,0,0
85.139,85.139,5.8098,0.05,0,2.79314,2.9491,0,0.474163,4.47552,3.94875e+06,1.10294e+07,0,347674,0,0,99.3022,98.274,4.73127,0,1,1.89785,1.74189,0,1.32469,2.1168,8.20631e+06,1.55743e+07,0,411659,0,0
85.139,85.139,6.95987,0.05,0,2.94968,2.94968,0,0.523435,4.47552,3.94875e+06,1.16476e+07,0,347742,0,0,99.3022,98.274,4.39047,0,1,1.74223,1.74223,0,1.46628,2.1168,8.20631e+06,1.42973e+07,0,411740,0,0
85.139,85.139,5.09585,0.04,0,2.95026,2.95026,0,0.55277,4.47552,3.94875e+06,1.16498e+07,0,347811,0,0,99.3022,98.274,3.92791,0,1,1.74258,1.74258,0,1.34605,2.1168,8.20631e+06,1.43001e+07,0,411821,0,0
85.139,85.139,7.52187,0.04,0,2.95084,2.95084,0,0.552879,4.47552,3.94875e+06,1.16521e+07,0,347879,0,0,99.3022,98.274,4.5452,0,1,1.74292,1.74292,0,1.34632,2.1168,8.20631e+06,1.43029e+07,0,411902,0,0
85.139,85.139,7.44589,0.04,0,2.57731,2.57731,0,0.552988,4.47552,3.94875e+06,1.01772e+07,0,303843,0,0,99.3022,98.274,5.11051,0,1,1.49713,1.49713,0,1.34658,2.1168,8.20631e+06,1.22859e+07,0,353815,0,0
85.139,85.139,6.54249,0.04,0,2.36067,2.57782,0,0.482988,4.47552,3.94875e+06,9.3217e+06,0,303903,0,0,99.3022,98.274,8.11729,0,1,1.71458,1.49743,0,1.15668,2.1168,8.20631e+06,1.40703e+07,0,353885,0,0
85.139,85.139,5.85514,0.04,0,2.36147,2.57833,0,0.44239,4.47552,3.94875e+06,9.32487e+06,0,303963,0,0,99.3022,98.274,5.96498,0,1,1.71458,1.49772,0,1.32468,2.1168,8.20631e+06,1.40703e+07,0,353954,0,0
85.139,85.139,8.43663,0.05,0,2.36228,2.57884,0,0.44254,4.47552,3.94875e+06,9.32805e+06,0,304023,0,0,99.3022,98.274,10.1503,0,1,1.71458,1.49802,0,1.32468,2.1168,8.20631e+06,1.40703e+07,0,354024,0,0
85.139,85.139,9.76312,0.06,0,2.36308,2.57934,0,0.442691,4.47552,3.94875e+06,9.33122e+06,0,304083,0,0,99.3022,98.274,11.2171,0,1,1.71458,1.49831,0,1.32468,2.1168,8.20631e+06,1.40703e+07,0,354094,0,0
85.139,85.139,4.98175,0.07,0,2.45815,2.67412,0,0.442841,4.47552,3.94875e+06,9.70661e+06,0,315256,0,0,99.3022,98.274,5.07982,0,1,1.77485,1.55888,0,1.32468,2.1168,8.20631e+06,1.45649e+07,0,368408,0,0
85.139,85.139,5.32914,0.07,0,2.51924,2.67464,0,0.460657,4.47552,3.94875e+06,9.94786e+06,0,315318,0,0,99.3022,98.274,6.37661,0,1,1.71459,1.55919,0,1.37125,2.1168,8.20631e+06,1.40704e+07,0,368480,0,0
85.139,85.139,3.81214,0.06,0,2.52008,2.67517,0,0.472106,4.47552,3.94875e+06,9.95115e+06,0,315380,0,0,99.3022,98.274,3.99622,0,1,1.71459,1.55949,0,1.32469,2.1168,8.20631e+06,1.40704e+07,0,368553,0,0
85.139,85.139,3.57497,0.06,0,2.52091,2.6757,0,0.472262,4.47552,3.94875e+06,9.95445e+06,0,315442,0,0,99.3022,98.274,4.25447,0,1,1.71459,1.5598,0,1.32469,2.1168,8.20631e+06,1.40704e+07,0,368626,0,0
85.139,85.139,4.09521,0.06,0,2.48486,2.63934,0,0.472419,4.47552,3.94875e+06,9.81209e+06,0,311156,0,0,99.3022,98.274,4.13546,0,1,1.69116,1.53668,0,1.32469,2.1168,8.20631e+06,1.38782e+07,0,363162,0,0
85.139,85.139,3.44033,0.06,0,2.46226,2.63986,0,0.465663,4.47552,3.94875e+06,9.72285e+06,0,311217,0,0,99.3022,98.274,3.32866,0,1,1.71458,1.53698,0,1.30659,2.1168,8.20631e+06,1.40704e+07,0,363233,0,0
85.139,85.139,2.91255,0.06,0,2.46308,2.64038,0,0.461428,4.47552,3.94875e+06,9.7261e+06,0,311278,0,0,99.2386,98.274,3.01438,0,1,1.71458,1.53729,0,1.32469,2.1168,8.20631e+06,1.40704e+07,0,363305,0,0
84.9641,85.139,2.67245,0.06,0,2.46391,2.6409,0,0.461582,4.47552,3.94875e+06,9.72935e+06,0,311340,0,0,99.3022,98.274,2.51031,0,1,1.71458,1.53759,0,1.32469,2.1168,8.20631e+06,1.40704e+07,0,363376,0,0
85.139,85.139,3.45232,0.08,0,2.59003,2.76672,0,0.461736,4.47552,3.94875e+06,1.02274e+07,0,326173,0,0,99.3022,98.274,2.93879,0,1,1.79773,1.62104,0,1.32469,2.1168,8.20631e+06,1.47527e+07,0,383098,0,0
85.139,85.139,3.19078,0.05,0,2.67403,2.76727,0,0.485372,4.47552,3.94875e+06,1.05591e+07,0,326237,0,0,99.3022,98.274,2.92725,0,1,1.7146,1.62136,0,1.38893,2.1168,8.20631e+06,1.40705e+07,0,383173,0,0
84.9818,85.139,2.80365,0.04,0,2.67489,2.76781,0,0.501112,4.47552,3.94875e+06,1.05625e+07,0,326302,0,0,99.3022,98.274,2.76818,0,1,1.7146,1.62168,0,1.3247,2.1168,8.20631e+06,1.40705e+07,0,383249,0,0
84.7481,85.139,2.71803,0.06,0,2.67576,2.76836,0,0.501275,4.47552,3.94875e+06,1.05659e+07,0,326366,0,0,99.3022,98.274,2.82011,0,1,1.7146,1.622,0,1.3247,2.1168,8.20631e+06,1.40705e+07,0,383324,0,0
84.3688,85.139,2.54691,0.05,0,2.67662,2.7689,0,0.501437,4.47552,3.94875e+06,1.05693e+07,0,326430,0,0,99.1179,98.274,2.58401,0,1,1.7146,1.62232,0,1.3247,2.1168,8.20631e+06,1.40705e+07,0,383400,0,0
83.5567,85.139,2.00186,0.04,0,2.65268,2.74464,0,0.501599,4.47552,3.94875e+06,1.04748e+07,0,323570,0,0,98.7707,98.274,1.99205,0,1,1.76034,1.66838,0,1.3247,2.1168,8.20631e+06,1.44459e+07,0,394286,0,0
82.5223,85.139,1.80684,0.03,0,2.69929,2.74518,0,0.497113,4.47552,3.94875e+06,1.06588e+07,0,323634,0,0,98.442,98.274,1.794,0,1,1.71461,1.66871,0,1.36004,2.1168,8.20631e+06,1.40706e+07,0,394364,0,0
81.4416,85.139,1.72253,0.02,0,2.70016,2.74573,0,0.505846,4.47552,3.94875e+06,1.06622e+07,0,323698,0,0,98.0173,98.274,1.73927,0,1,1.71461,1.66904,0,1.32471,2.1168,8.20631e+06,1.40706e+07,0,394441,0,0
