0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv
0,0,0,0,0,0,0,0,0,0,5.1128e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11314e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11357e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11392e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.1142e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11443e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11485e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11524e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11566e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11609e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11654e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11697e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11743e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11791e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11836e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11884e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11925e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.11968e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12002e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12015e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12039e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12074e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12116e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12162e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12204e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12247e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12285e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12327e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12368e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12409e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12448e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.12488e+12,0,0,3.86182e+08,0
0,0,0,0,0,0,0,0,0,0,5.60286e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60333e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60364e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60397e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60429e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60457e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60498e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.6053e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60561e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60595e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60627e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60659e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60694e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60722e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60755e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60788e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60825e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60857e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.6089e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60922e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60957e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.60985e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61017e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61047e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61077e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61111e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61142e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61172e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61202e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61237e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61269e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61301e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.6133e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61362e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61391e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61419e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61446e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61475e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61507e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61538e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.6157e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61604e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61635e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61668e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61694e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.6173e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61762e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61793e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61824e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61852e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61886e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,5.61917e+12,0,0,9.38655e+08,0
0,0,0,0,0,0,0,0,0,0,6.06699e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.06739e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.06772e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.06803e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.06833e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.06867e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.06899e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.06931e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.06962e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.06994e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07027e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.0706e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07093e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07131e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07167e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07203e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07237e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07271e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07306e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07339e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07372e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07406e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07449e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07484e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.0752e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.0755e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07587e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07625e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07652e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07682e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07716e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07755e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07791e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07828e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07871e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07907e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07941e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.07972e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08003e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08037e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08072e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08105e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08138e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08169e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08203e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08238e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08277e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08313e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08342e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08376e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08411e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.08448e+12,0,0,1.0218e+09,0
0,0,0,0,0,0,0,0,0,0,6.56719e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.56767e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.56803e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.56838e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.56875e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.56913e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.56948e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.56987e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57025e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57057e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57091e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57126e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57162e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.572e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57235e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57267e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57292e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57324e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57357e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.5739e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57424e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57462e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57498e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57535e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57569e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57605e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57639e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57673e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57708e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57741e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57779e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57814e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57858e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57892e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57925e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57957e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.57988e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.58025e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.5806e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.58095e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.58132e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.58164e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.58197e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.58255e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.58881e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.58917e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.5895e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.58987e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.59018e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.59053e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.59081e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.59113e+12,0,0,1.35438e+09,0
0,0,0,0,0,0,0,0,0,0,6.9458e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94608e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94632e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94653e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94676e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94698e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94719e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94741e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94762e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94783e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94802e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94823e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94846e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94863e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94884e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94903e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94926e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94948e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94967e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.94988e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95008e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95026e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95045e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95065e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95085e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95114e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95137e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95162e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95181e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95201e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95224e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.9524e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95249e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95272e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.9529e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95311e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95332e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95354e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95375e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95398e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95422e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95443e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95464e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95488e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95512e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95532e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95556e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95574e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95594e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95614e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95632e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95653e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,6.95677e+12,0,0,1.43753e+09,0
0,0,0,0,0,0,0,0,0,0,7.35101e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35142e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35168e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35194e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35216e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.3524e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35264e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.3529e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35311e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35334e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35357e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.3538e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35402e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35423e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35448e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35476e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35507e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35529e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35554e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35575e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35598e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35624e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35646e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35667e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35689e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35712e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35733e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35756e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35776e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35795e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35816e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35837e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.3586e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35884e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.3591e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35935e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35958e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.35984e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.36008e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.36031e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.36055e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.3608e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.36103e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.36125e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.36149e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.36174e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.36196e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.36219e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.3624e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.36274e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.36299e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.36322e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67723e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67746e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67765e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67783e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67801e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67816e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67834e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67847e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67862e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67876e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67893e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.6791e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67931e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67949e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67967e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.67987e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68005e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68026e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68044e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68066e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68083e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68103e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68122e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68137e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68156e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68174e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.6819e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68206e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68222e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68234e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68251e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68271e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68288e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68309e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68329e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68349e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.6837e+12,0,0,1.52067e+09,0
