0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity
85.139,85.139,7.71529,1,0,2.23759,2.46977,0,0,4.47552,99.3022,98.274,9.74464,1,0,1.29793,1.43262,0,0,2.1168
85.139,85.139,7.64246,1,0,2.23828,2.47054,0,0.419323,4.47552,99.3022,98.274,9.49339,1,0,1.29834,1.43306,0,1.00278,2.1168
85.139,85.139,10.8171,1,0,2.23898,2.47132,0,0.419455,4.47552,99.3022,98.274,9.58407,1,0,1.29875,1.43351,0,1.0031,2.1168
85.139,85.139,11.5388,1,0,2.23968,2.47209,0,0.419586,4.47552,99.3022,98.274,12.5795,1,0,1.29915,1.43396,0,1.00341,2.1168
85.139,85.139,10.306,1,0,2.45891,2.71406,0,0.419717,4.47552,99.3022,98.274,10.4529,1,0,1.45236,1.60306,0,1.00372,2.1168
85.139,85.139,9.2225,1,0,2.45967,2.71491,0,0.460799,4.47552,99.3022,98.274,10.1285,1,0,1.45281,1.60357,0,1.12209,2.1168
85.139,85.139,7.46341,1,0,2.46044,2.71576,0,0.460943,4.47552,99.3022,98.274,10.0788,1,0,1.45327,1.60407,0,1.12244,2.1168
85.139,85.139,7.97542,1,0,2.46121,2.7166,0,0.461087,4.47552,99.3022,98.274,8.51671,1,0,1.45372,1.60457,0,1.12279,2.1168
85.139,85.139,7.4724,1,0,2.14991,2.373,0,0.461231,4.47552,99.3022,98.274,7.72575,1,0,1.24886,1.37845,0,1.12314,2.1168
85.139,85.139,3.43609,1,0,2.15058,2.37374,0,0.402893,4.47552,99.3022,98.274,6.09806,1,0,1.24925,1.37888,0,0.964867,2.1168
85.139,85.139,3.74691,1,0,2.15125,2.37448,0,0.403019,4.47552,99.3022,98.274,5.861,1,0,1.24964,1.37931,0,0.965169,2.1168
85.139,85.139,3.62053,1,0,2.15192,2.37522,0,0.403145,4.47552,99.3022,98.274,6.24328,1,0,1.25003,1.37974,0,0.96547,2.1168
