0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity
85.139,85.139,5.30571,0.05,0,2.46977,2.46977,0,0,4.47552,99.3022,98.274,4.73293,0,0,1.43262,1.43262,0,0,2.1168
85.139,85.139,5.79559,0.05,0,2.47041,2.47041,0,0.462835,4.47552,99.3022,98.274,5.74861,0,0,1.43299,1.43299,0,1.10684,2.1168
85.139,85.139,5.31522,0.05,0,2.47105,2.47105,0,0.462955,4.47552,99.3022,98.274,5.13137,0,0,1.43336,1.43336,0,1.10713,2.1168
85.139,85.139,4.62056,0.05,0,2.47169,2.47169,0,0.463075,4.47552,99.3022,98.274,3.63622,0,0,1.43373,1.43373,0,1.10741,2.1168
85.139,85.139,4.34488,0.05,0,2.71347,2.71347,0,0.463194,4.47552,99.3022,98.274,5.5563,0,0,1.60272,1.60272,0,1.1077,2.1168
85.139,85.139,5.92912,0.05,0,2.71417,2.71417,0,0.508504,4.47552,99.3022,98.274,7.53113,0,0,1.60313,1.60313,0,1.23826,2.1168
85.139,85.139,5.37748,0.05,0,2.71487,2.71487,0,0.508636,4.47552,99.3022,98.274,7.74019,0,0,1.60355,1.60355,0,1.23858,2.1168
85.139,85.139,8.59467,0.05,0,2.71557,2.71557,0,0.508767,4.47552,99.3022,98.274,6.93289,0,0,1.60396,1.60396,0,1.2389,2.1168
85.139,85.139,5.3881,0.05,0,2.37197,2.37197,0,0.508899,4.47552,99.3022,98.274,6.05908,0,0,1.37785,1.37785,0,1.23922,2.1168
85.139,85.139,5.7213,0.05,0,2.37258,2.37258,0,0.444507,4.47552,99.3022,98.274,5.31197,0,0,1.37821,1.37821,0,1.06453,2.1168
85.139,85.139,4.11793,0.05,0,2.3732,2.3732,0,0.444622,4.47552,99.3022,98.274,4.41035,0,0,1.37856,1.37856,0,1.0648,2.1168
85.139,85.139,4.14722,0.05,0,2.37381,2.37381,0,0.444737,4.47552,99.3022,98.274,3.58499,0,0,1.37892,1.37892,0,1.06508,2.1168
85.139,85.139,4.59853,0.05,0,2.37442,2.37442,0,0.444852,4.47552,99.3022,98.274,5.15724,0,0,1.37927,1.37927,0,1.06535,2.1168
85.139,85.139,9.14599,0.05,0,2.46181,2.46181,0,0.444967,4.47552,99.3022,98.274,8.21671,0,0,1.43512,1.43512,0,1.06563,2.1168
85.139,85.139,5.57023,0.05,0,2.46245,2.46245,0,0.461344,4.47552,99.3022,98.274,5.91493,0,0,1.43549,1.43549,0,1.10877,2.1168
85.139,85.139,4.68861,0.05,0,2.46309,2.46309,0,0.461463,4.47552,99.3022,98.274,5.48553,0,0,1.43586,1.43586,0,1.10906,2.1168
85.139,85.139,4.22157,0.05,0,2.46372,2.46372,0,0.461582,4.47552,99.3022,98.274,5.06029,0,0,1.43623,1.43623,0,1.10935,2.1168
85.139,85.139,5.40071,0.05,0,2.43039,2.43039,0,0.461702,4.47552,99.3022,98.274,6.24519,0,0,1.41503,1.41503,0,1.10963,2.1168
85.139,85.139,4.58892,0.05,0,2.43102,2.43102,0,0.455456,4.47552,99.3022,98.274,4.15103,0,0,1.41539,1.41539,0,1.09325,2.1168
85.139,85.139,3.82809,0.05,0,2.43165,2.43165,0,0.455573,4.47552,99.3022,98.274,4.05401,0,0,1.41576,1.41576,0,1.09353,2.1168
85.139,85.139,3.59712,0.04,0,2.43228,2.43228,0,0.455691,4.47552,99.3022,98.274,3.22576,0,0,1.41613,1.41613,0,1.09382,2.1168
85.139,85.139,3.18644,0.04,0,2.54832,2.54832,0,0.455809,4.47552,99.3022,98.274,2.91519,0,0,1.49307,1.49307,0,1.0941,2.1168
85.139,85.139,3.18693,0.02,0,2.54897,2.54897,0,0.477554,4.47552,99.3022,98.274,3.25055,0,0,1.49346,1.49346,0,1.15355,2.1168
85.139,85.139,2.97694,0.01,0,2.54963,2.54963,0,0.477678,4.47552,99.3022,98.274,2.98564,0,0,1.49385,1.49385,0,1.15385,2.1168
85.0334,85.139,2.70759,0.01,0,2.55029,2.55029,0,0.477801,4.47552,99.3022,98.274,2.50659,0,0,1.49423,1.49423,0,1.15415,2.1168
84.8328,85.139,2.58935,0.04,0,2.55095,2.55095,0,0.477924,4.47552,99.2372,98.274,2.26903,0,0,1.49462,1.49462,0,1.15444,2.1168
84.3397,85.139,2.2464,0.02,0,2.52876,2.52876,0,0.478048,4.47552,99.1203,98.274,2.10737,0,0,1.53715,1.53715,0,1.15474,2.1168
83.6457,85.139,2.0317,0.02,0,2.52941,2.52941,0,0.473889,4.47552,99.044,98.274,1.89705,0,0,1.53755,1.53755,0,1.1876,2.1168
82.892,85.139,1.93082,0.02,0,2.53006,2.53006,0,0.474011,4.47552,98.8389,98.274,1.86024,0,0,1.53794,1.53794,0,1.18791,2.1168
81.9402,85.139,1.71664,0.03,0,2.53072,2.53072,0,0.474134,4.47552,98.4339,98.274,1.78796,0,0,1.53834,1.53834,0,1.18822,2.1168
80.8876,85.139,1.64724,0.03,0,2.59045,2.59045,0,0.474256,4.47552,98.1549,98.274,1.59385,0,0,1.57634,1.57634,0,1.18852,2.1168
79.9174,85.139,1.74634,0.03,0,2.59111,2.59111,0,0.48545,4.47552,97.8786,98.274,1.76152,0,0,1.57675,1.57675,0,1.21788,2.1168
78.8411,85.139,1.61492,0.03,0,2.59178,2.59178,0,0.485575,4.47552,97.3757,98.274,1.67029,0,0,1.57715,1.57715,0,1.21819,2.1168
77.6316,85.139,1.46968,0.04,0,2.59245,2.59245,0,0.4857,4.47552,97.0316,98.274,1.46689,0,0,1.57756,1.57756,0,1.21851,2.1168
76.3366,85.139,1.51461,0.04,0,2.76631,2.76631,0,0.485826,4.47552,96.0723,98.274,1.68836,0,0,1.71382,1.71382,0,1.21882,2.1168
74.6725,85.139,1.12956,0.04,0,2.76702,2.76702,0,0.518406,4.47552,95.1097,98.274,0.920507,0,0,1.71427,1.71427,0,1.3241,2.1168
73.0894,85.139,1.21265,0.04,0,2.76774,2.76774,0,0.51854,4.47552,94.0322,98.274,1.11555,0,0,1.71471,1.71471,0,1.32444,2.1168
71.3128,85.139,1.00325,0.04,0,2.76845,2.76845,0,0.518674,4.47552,93.2461,98.274,0.802436,0,0,1.71515,1.71515,0,1.32478,2.1168
69.7825,85.139,1.23526,0.04,0,2.76917,2.76917,0,0.518808,4.47552,92.1054,98.274,1.46186,0,0,1.71559,1.71559,0,1.32513,2.1168
67.9988,85.139,0.896267,0.05,0,2.68537,2.68537,0,0.518942,4.47552,90.8055,98.274,0.511704,0,0,1.63347,1.63347,0,1.32547,2.1168
66.1779,85.139,0.932527,0.08,0,2.68606,2.68606,0,0.503238,4.47552,89.6126,98.274,0.626784,0,0,1.63389,1.63389,0,1.26202,2.1168
64.368,85.139,0.94021,0.08,0,2.68676,2.68676,0,0.503368,4.47552,88.4626,98.274,0.668946,0,0,1.63432,1.63432,0,1.26235,2.1168
62.6415,85.139,1.0273,0.08,0,2.68745,2.68745,0,0.503498,4.47552,87.516,98.274,0.716862,0,0,1.63474,1.63474,0,1.26267,2.1168
60.7667,85.139,0.853366,0.08,0,2.6187,2.6187,0,0.503628,4.47552,86.8998,98.274,0.990888,0,0,1.55993,1.55993,0,1.263,2.1168
59.4091,85.139,1.3796,0.13,0,2.61938,2.61938,0,0.490745,4.47552,86.4891,98.274,1.17498,0,0,1.56033,1.56033,0,1.2052,2.1168
59.2985,85.139,2.64582,0.13,0,2.62006,2.62006,0,0.490872,4.47552,86.7947,98.274,1.84235,0,0,1.56073,1.56073,0,1.20551,2.1168
58.7149,85.139,2.16049,0.13,0,2.62073,2.62073,0,0.490998,4.47552,86.7187,98.274,2.44541,0,0,1.56114,1.56114,0,1.20582,2.1168
58.2965,85.139,2.22897,0.13,0,2.42399,2.42399,0,0.491125,4.47552,86.7849,98.274,1.96715,0,0,1.40469,1.40469,0,1.20613,2.1168
60.1267,85.139,4.59048,0.13,0,2.42461,2.42461,0,0.454255,4.47552,87.15,98.274,2.52263,0,0,1.40505,1.40505,0,1.08526,2.1168
63.2551,85.139,6.01007,0.13,0,2.42524,2.42524,0,0.454373,4.47552,87.927,98.274,3.15164,0,0,1.40541,1.40541,0,1.08554,2.1168
65.7983,85.139,5.47729,0.09,0,2.42587,2.42587,0,0.45449,4.47552,89.5612,98.274,5.17796,0,0,1.40578,1.40578,0,1.08582,2.1168
67.5261,85.139,4.5135,0.1,0,2.42649,2.42649,0,0.454607,4.47552,90.1405,98.274,2.61633,0,0,1.40614,1.40614,0,1.0861,2.1168
68.3312,85.139,3.57256,0.09,0,2.50314,2.50314,0,0.454725,4.47552,90.49,98.274,2.64348,0,0,1.45197,1.45197,0,1.08638,2.1168
68.7731,85.139,3.23443,0.04,0,2.50377,2.50377,0,0.469089,4.47552,90.9517,98.274,2.9846,0,0,1.45234,1.45234,0,1.1218,2.1168
70.737,85.139,4.84677,0.05,0,2.5044,2.5044,0,0.469207,4.47552,91.3727,98.274,3.01231,0,0,1.4527,1.4527,0,1.12208,2.1168
