0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity
85.139,85.139,4.35802,0.05,0,2.46977,2.46977,0,0,4.47552,99.1773,98.274,2.31651,0,0,1.43262,1.43262,0,0,2.1168
85.139,85.139,4.67181,0.05,0,2.47093,2.47093,0,0.462835,4.47552,99.3022,98.274,2.73341,0,0,1.43329,1.43329,0,1.10684,2.1168
85.139,85.139,3.61282,0.05,0,2.47209,2.47209,0,0.463053,4.47552,98.7414,98.274,3.02914,0,0,1.43396,1.43396,0,1.10736,2.1168
84.7594,85.139,2.52199,0.05,0,2.47325,2.47325,0,0.46327,4.47552,99.0151,98.274,1.86781,0,0,1.43463,1.43463,0,1.10788,2.1168
85.023,85.139,3.45566,0.07,0,2.71576,2.71576,0,0.463487,4.47552,99.3022,98.274,2.57462,0,0,1.60407,1.60407,0,1.1084,2.1168
85.139,85.139,4.6895,0.06,0,2.71704,2.71704,0,0.508934,4.47552,99.3022,98.274,3.24021,0,0,1.60482,1.60482,0,1.2393,2.1168
85.139,85.139,3.78829,0.05,0,2.71831,2.71831,0,0.509172,4.47552,99.3022,98.274,2.88671,0,0,1.60557,1.60557,0,1.23989,2.1168
85.139,85.139,6.50483,0.05,0,2.71958,2.71958,0,0.509411,4.47552,99.3022,98.274,4.45897,0,0,1.60633,1.60633,0,1.24047,2.1168
85.139,85.139,4.606,0.05,0,2.37597,2.37597,0,0.50965,4.47552,99.3022,98.274,3.67299,0,0,1.38018,1.38018,0,1.24105,2.1168
85.139,85.139,5.82264,0.05,0,2.37709,2.37709,0,0.445257,4.47552,99.3022,98.274,6.15123,0,0,1.38082,1.38082,0,1.06632,2.1168
85.139,85.139,5.18356,0.05,0,2.3782,2.3782,0,0.445466,4.47552,99.3022,98.274,4.35534,0,0,1.38147,1.38147,0,1.06682,2.1168
85.139,85.139,4.28961,0.05,0,2.37931,2.37931,0,0.445675,4.47552,99.3022,98.274,3.76519,0,0,1.38212,1.38212,0,1.06732,2.1168
85.139,85.139,5.26868,0.05,0,2.38043,2.38043,0,0.445883,4.47552,99.3022,98.274,4.05706,0,0,1.38276,1.38276,0,1.06782,2.1168
85.139,85.139,6.97984,0.05,0,2.46856,2.46856,0,0.446092,4.47552,99.3022,98.274,4.73276,0,0,1.43905,1.43905,0,1.06832,2.1168
85.139,85.139,6.20605,0.05,0,2.46972,2.46972,0,0.462608,4.47552,99.3022,98.274,6.71147,0,0,1.43972,1.43972,0,1.11181,2.1168
85.139,85.139,5.16311,0.05,0,2.47087,2.47087,0,0.462825,4.47552,99.3022,98.274,6.76382,0,0,1.4404,1.4404,0,1.11233,2.1168
85.139,85.139,3.90637,0.05,0,2.47203,2.47203,0,0.463041,4.47552,99.3022,98.274,4.79475,0,0,1.44107,1.44107,0,1.11285,2.1168
85.139,85.139,3.68063,0.05,0,2.4391,2.4391,0,0.463258,4.47552,99.3022,98.274,3.53524,0,0,1.4201,1.4201,0,1.11337,2.1168
85.0235,85.139,2.76803,0.05,0,2.44024,2.44024,0,0.457087,4.47552,99.3022,98.274,3.03466,0,0,1.42076,1.42076,0,1.09717,2.1168
84.6586,85.139,2.50018,0.07,0,2.44138,2.44138,0,0.457301,4.47552,99.3022,98.274,3.11522,0,0,1.42143,1.42143,0,1.09768,2.1168
85.139,85.139,3.60311,0.07,0,2.44252,2.44252,0,0.457515,4.47552,99.3022,98.274,3.41763,0,0,1.42209,1.42209,0,1.09819,2.1168
84.9759,85.139,2.78572,0.04,0,2.55958,2.55958,0,0.457729,4.47552,99.3022,98.274,2.75436,0,0,1.49968,1.49968,0,1.09871,2.1168
84.4943,85.139,2.37341,0.06,0,2.56078,2.56078,0,0.479666,4.47552,99.2798,98.274,2.22672,0,0,1.50038,1.50038,0,1.15865,2.1168
83.8951,85.139,2.22834,0.05,0,2.56198,2.56198,0,0.47989,4.47552,99.2735,98.274,2.2548,0,0,1.50108,1.50108,0,1.15919,2.1168
83.216,85.139,2.13908,0.04,0,2.56317,2.56317,0,0.480114,4.47552,99.2763,98.274,2.18968,0,0,1.50178,1.50178,0,1.15973,2.1168
82.4054,85.139,1.98943,0.04,0,2.56437,2.56437,0,0.480339,4.47552,99.2544,98.274,2.08041,0,0,1.50248,1.50248,0,1.16028,2.1168
81.526,85.139,1.84525,0.03,0,2.54259,2.54259,0,0.480563,4.47552,99.2441,98.274,2.24216,0,0,1.54556,1.54556,0,1.16082,2.1168
