0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity
85.139,85.139,4.75467,1,0,2.23394,2.46977,0,0,4.47552,99.3022,98.274,3.95355,1,0,1.29582,1.43262,0,0,2.1168
85.139,85.139,16.8444,1,0,2.23497,2.47091,0,0.41864,4.47552,99.3022,98.274,12.9467,1,0,1.29642,1.43328,0,1.00115,2.1168
85.139,85.139,19.4337,1,0,2.236,2.47204,0,0.418833,4.47552,99.3022,98.274,20.1077,1,0,1.29701,1.43393,0,1.00161,2.1168
85.139,85.139,10.2393,1,0,2.23702,2.47318,0,0.419026,4.47552,99.3022,98.274,11.1288,1,0,1.29761,1.43459,0,1.00207,2.1168
85.139,85.139,8.79258,1,0,2.45635,2.71566,0,0.419218,4.47552,99.3022,98.274,7.56223,1,0,1.45085,1.60401,0,1.00253,2.1168
85.139,85.139,7.95349,1,0,2.45747,2.71691,0,0.460319,4.47552,99.3022,98.274,6.48019,1,0,1.45151,1.60475,0,1.12092,2.1168
85.139,85.139,7.97608,1,0,2.4586,2.71815,0,0.460531,4.47552,99.3022,98.274,11.1656,1,0,1.45218,1.60548,0,1.12144,2.1168
85.139,85.139,6.34755,1,0,2.45973,2.7194,0,0.460742,4.47552,99.3022,98.274,8.86523,1,0,1.45285,1.60622,0,1.12195,2.1168
85.139,85.139,10.3187,1,0,2.14893,2.37579,0,0.460954,4.47552,99.3022,98.274,18.83,1,0,1.24829,1.38007,0,1.12247,2.1168
85.139,85.139,10.3993,1,0,2.14992,2.37688,0,0.40271,4.47552,99.3022,98.274,18.6952,1,0,1.24886,1.3807,0,0.964429,2.1168
85.139,85.139,8.99618,1,0,2.15091,2.37797,0,0.402895,4.47552,99.3022,98.274,14.3702,1,0,1.24944,1.38134,0,0.964872,2.1168
85.139,85.139,9.11003,1,0,2.15189,2.37906,0,0.40308,4.47552,99.3022,98.274,13.8523,1,0,1.25001,1.38197,0,0.965315,2.1168
85.139,85.139,8.7519,1,0,2.15288,2.38016,0,0.403265,4.47552,99.3022,98.274,12.8609,1,0,1.25058,1.38261,0,0.965758,2.1168
85.139,85.139,8.35292,1,0,2.23257,2.46825,0,0.40345,4.47552,99.3022,98.274,18.3797,1,0,1.30148,1.43887,0,0.966201,2.1168
85.139,85.139,7.43522,1,0,2.23359,2.46939,0,0.418383,4.47552,99.3022,98.274,19.0986,1,0,1.30208,1.43953,0,1.00552,2.1168
85.139,85.139,6.88981,1,0,2.23462,2.47052,0,0.418575,4.47552,99.3022,98.274,10.6379,1,0,1.30267,1.44019,0,1.00598,2.1168
85.139,85.139,6.99082,1,0,2.23564,2.47165,0,0.418767,4.47552,99.3022,98.274,11.4934,1,0,1.30327,1.44085,0,1.00644,2.1168
85.139,85.139,6.13013,1,0,2.20584,2.4387,0,0.418959,4.47552,99.3022,98.274,5.75122,1,0,1.28429,1.41987,0,1.00691,2.1168
85.139,85.139,4.96324,1,0,2.20685,2.43982,0,0.413374,4.47552,99.3022,98.274,5.80499,1,0,1.28488,1.42052,0,0.99224,2.1168
85.139,85.139,5.42238,1,0,2.20786,2.44094,0,0.413563,4.47552,99.3022,98.274,6.69643,1,0,1.28546,1.42117,0,0.992695,2.1168
85.139,85.139,5.06181,1,0,2.20887,2.44206,0,0.413753,4.47552,99.3022,98.274,6.6811,1,0,1.28605,1.42182,0,0.99315,2.1168
85.139,85.139,4.39822,1,0,2.31471,2.55907,0,0.413942,4.47552,99.3022,98.274,5.57008,1,0,1.35621,1.49938,0,0.993605,2.1168
85.139,85.139,4.41359,1,0,2.31577,2.56024,0,0.433777,4.47552,99.3022,98.274,4.55797,1,0,1.35683,1.50006,0,1.0478,2.1168
85.139,85.139,4.22501,1,0,2.31683,2.56142,0,0.433976,4.47552,99.3022,98.274,4.81977,1,0,1.35745,1.50075,0,1.04828,2.1168
85.139,85.139,3.89609,1,0,2.31789,2.56259,0,0.434175,4.47552,99.3022,98.274,4.53499,1,0,1.35807,1.50144,0,1.04876,2.1168
85.139,85.139,3.6115,1,0,2.31896,2.56376,0,0.434373,4.47552,99.3022,98.274,4.46018,1,0,1.35869,1.50212,0,1.04924,2.1168
