0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,0.000745969,2.27965e+07,-868549,868549
0,0,0,0,0,2.27152e+07,-767464,767464
0,0,0,0,0,2.27201e+07,-765018,765018
0,0,0,0,0,2.27251e+07,-762571,762571
0,0,0,0,0,2.50667e+07,-694184,694184
128883,0,0,0,0,2.43543e+07,128883,0
260501,0,0,0,0,2.43598e+07,131618,0
394854,0,0,0,0,2.43653e+07,134353,0
441275,0,0,0,0,2.11507e+07,46421.4,0
0,0,0,0,0,2.19782e+07,-891446,8895.52
0,0,0,0,0,2.19849e+07,-891259,891259
0,0,0,0,0,2.19916e+07,-891072,891072
0,0,0,0,0,2.19983e+07,-890885,890885
0,0,0,0,0,2.28036e+07,-868233,868233
0,0,0,0,0,2.27065e+07,-749115,749115
0,0,0,0,0,2.27115e+07,-746665,746665
0,0,0,0,0,2.27165e+07,-744215,744215
0,0,0,0,0,2.24099e+07,-750523,750523
0,0,0,0,0,2.25068e+07,-853148,853148
0,0,0,0,0,2.25117e+07,-850733,850733
0,0,0,0,0,2.25166e+07,-848317,848317
0,0,0,0,0,2.36071e+07,-815322,815322
0,0,0,0,0,2.32859e+07,-439790,439790
0,0,0,0,0,2.32911e+07,-437241,437241
627009,0,0,0,0,2.23671e+07,627009,0
1.25422e+06,0,0,0,0,2.23744e+07,627211,0
1.88971e+06,0,0,0,0,2.26376e+07,635485,0
1.67613e+06,0,0,0,0,2.33881e+07,-213572,0
1.46518e+06,0,0,0,0,2.33933e+07,-210952,0
1.25685e+06,0,0,0,0,2.33985e+07,-208331,0
1.06641e+06,0,0,0,0,2.39465e+07,-190442,0
1.06188e+06,0,0,0,0,2.37915e+07,-4526.21,0
1.06004e+06,0,0,0,0,2.37968e+07,-1839.56,0
1.06089e+06,0,0,0,0,2.38021e+07,848.302,0
1.11552e+06,0,0,0,0,2.56101e+07,54624.6,0
1.81924e+06,0,0,0,0,2.50504e+07,703727,0
2.5232e+06,0,0,0,0,2.50585e+07,703954,0
3.22738e+06,0,0,0,0,2.50665e+07,704180,0
3.93178e+06,0,0,0,0,2.50746e+07,704407,0
4.60747e+06,0,0,0,0,2.40689e+07,675682,0
4.91015e+06,0,0,0,0,2.44032e+07,302686,0
5.21562e+06,0,0,0,0,2.44087e+07,305470,0
5.52388e+06,0,0,0,0,2.44142e+07,308255,0
5.8093e+06,0,0,0,0,2.35257e+07,285421,0
5.73045e+06,0,0,0,0,2.38521e+07,-78847.2,0
5.65426e+06,0,0,0,0,2.38574e+07,-76186.5,0
5.58074e+06,0,0,0,0,2.38628e+07,-73525.2,0
5.4511e+06,0,0,0,0,2.17951e+07,-129638,0
4.57302e+06,0,0,0,0,2.24571e+07,-878083,0
3.69513e+06,0,0,0,0,2.24639e+07,-877892,0
2.81743e+06,0,0,0,0,2.24707e+07,-877701,0
1.93992e+06,0,0,0,0,2.24775e+07,-877510,0
1.08155e+06,0,0,9.13578e+07,0.000745969,2.31599e+07,-858366,0
442030,0,0,9.13578e+07,0,2.29754e+07,-639520,0
0,0,0,9.13578e+07,0,2.29803e+07,-637118,0
0,0,0,9.13578e+07,0,2.29852e+07,-634715,634715
