0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,0.000745969,2.27965e+07,-868549,868549
0,0,0,0,0,2.27172e+07,-767407,767407
0,0,0,0,0,2.27236e+07,-764242,764242
0,0,0,0,0,2.27301e+07,-761076,761076
0,0,0,0,0,2.5074e+07,-691945,691945
132159,0,0,0,0,2.4363e+07,132159,0
267856,0,0,0,0,2.43702e+07,135698,0
407093,0,0,0,0,2.43773e+07,139237,0
459133,0,0,0,0,2.11618e+07,52040.1,0
0,0,0,0,0,2.19959e+07,-890952,0
0,0,0,0,0,2.20045e+07,-890710,890710
0,0,0,0,0,2.20132e+07,-890467,890467
0,0,0,0,0,2.20218e+07,-890225,890225
0,0,0,0,0,2.28301e+07,-867491,867491
0,0,0,0,0,2.27275e+07,-739716,739716
0,0,0,0,0,2.27339e+07,-736546,736546
0,0,0,0,0,2.27404e+07,-733376,733376
0,0,0,0,0,2.24348e+07,-738977,738977
0,0,0,0,0,2.25332e+07,-841053,841053
0,0,0,0,0,2.25396e+07,-837927,837927
0,0,0,0,0,2.25459e+07,-834801,834801
0,0,0,0,0,2.36401e+07,-801035,801035
0,0,0,0,0,2.33197e+07,-424049,424049
0,0,0,0,0,2.33264e+07,-420752,420752
0,0,0,0,0,2.33331e+07,-417454,417454
0,0,0,0,0,2.33398e+07,-414155,414155
0,0,0,0,0,2.36031e+07,-402764,402764
0,0,0,0,0,2.34297e+07,-193561,193561
0,0,0,0,0,2.34364e+07,-190170,190170
0,0,0,0,0,2.34431e+07,-186779,186779
0,0,0,0,0,2.39943e+07,-168077,168077
19129.4,0,0,0,0,2.38404e+07,19129.4,0
41735.7,0,0,0,0,2.38473e+07,22606.2,0
67819.4,0,0,0,0,2.38541e+07,26083.7,0
148633,0,0,0,0,2.56695e+07,80813.4,0
854681,0,0,0,0,2.5133e+07,706048,0
1.56102e+06,0,0,0,0,2.51435e+07,706342,0
2.26766e+06,0,0,0,0,2.51539e+07,706635,0
2.97459e+06,0,0,0,0,2.51644e+07,706929,0
3.65275e+06,0,0,0,0,2.41573e+07,678163,0
3.98725e+06,0,0,0,0,2.44683e+07,334496,0
4.32535e+06,0,0,0,0,2.44754e+07,338099,0
4.66705e+06,0,0,0,0,2.44826e+07,341702,0
