0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,0.000745969,2.27965e+07,-868549,868549
0,0,0,0,0,2.27145e+07,-767482,767482
0,0,0,0,0,2.2719e+07,-765263,765263
0,0,0,0,0,2.27235e+07,-763043,763043
0,0,0,0,0,2.50644e+07,-694892,694892
127848,0,0,0,0,2.43515e+07,127848,0
258177,0,0,0,0,2.43565e+07,130329,0
390987,0,0,0,0,2.43615e+07,132810,0
435633,0,0,0,0,2.11472e+07,44646.4,0
0,0,0,0,0,2.19727e+07,-891602,20335.9
0,0,0,0,0,2.19787e+07,-891433,891433
0,0,0,0,0,2.19848e+07,-891263,891263
0,0,0,0,0,2.19908e+07,-891093,891093
0,0,0,0,0,2.27953e+07,-868468,868468
0,0,0,0,0,2.26999e+07,-752084,752084
0,0,0,0,0,2.27044e+07,-749862,749862
0,0,0,0,0,2.27089e+07,-747639,747639
0,0,0,0,0,2.24021e+07,-754170,754170
0,0,0,0,0,2.24984e+07,-856970,856970
0,0,0,0,0,2.25029e+07,-854778,854778
0,0,0,0,0,2.25073e+07,-852586,852586
0,0,0,0,0,2.35967e+07,-819835,819835
0,0,0,0,0,2.32752e+07,-444762,444762
0,0,0,0,0,2.32799e+07,-442450,442450
626560,0,0,0,0,2.23511e+07,626560,0
1.2533e+06,0,0,0,0,2.23577e+07,626743,0
1.8883e+06,0,0,0,0,2.26201e+07,634993,0
1.6684e+06,0,0,0,0,2.33749e+07,-219893,0
1.45089e+06,0,0,0,0,2.33796e+07,-217516,0
1.23575e+06,0,0,0,0,2.33844e+07,-215139,0
1.03824e+06,0,0,0,0,2.39315e+07,-197507,0
1.02624e+06,0,0,0,0,2.37761e+07,-11999.5,0
1.01668e+06,0,0,0,0,2.37809e+07,-9561.98,0
1.00956e+06,0,0,0,0,2.37857e+07,-7123.32,0
1.05591e+06,0,0,0,0,2.55914e+07,46351.4,0
1.7589e+06,0,0,0,0,2.50243e+07,702993,0
2.4621e+06,0,0,0,0,2.50316e+07,703199,0
3.1655e+06,0,0,0,0,2.50389e+07,703405,0
3.86911e+06,0,0,0,0,2.50463e+07,703611,0
4.54401e+06,0,0,0,0,2.40409e+07,674897,0
4.83665e+06,0,0,0,0,2.43827e+07,292637,0
5.13181e+06,0,0,0,0,2.43877e+07,295162,0
5.4295e+06,0,0,0,0,2.43927e+07,297689,0
5.70413e+06,0,0,0,0,2.35047e+07,274629,0
5.6147e+06,0,0,0,0,2.38303e+07,-89428.2,0
5.52769e+06,0,0,0,0,2.38351e+07,-87014.3,0
5.44309e+06,0,0,0,0,2.38399e+07,-84600.3,0
5.30221e+06,0,0,0,0,2.17747e+07,-140878,0
4.42328e+06,0,0,0,0,2.24269e+07,-878928,0
3.54452e+06,0,0,0,0,2.24331e+07,-878755,0
2.66594e+06,0,0,0,0,2.24392e+07,-878582,0
1.78753e+06,0,0,0,0,2.24454e+07,-878409,0
928223,0,0,6.28975e+07,0.000745969,2.31262e+07,-859311,0
276808,0,0,6.28975e+07,0,2.29506e+07,-651415,0
889114,0,0,6.28975e+07,0,2.18511e+07,612306,0
242058,0,0,6.28975e+07,0,2.29595e+07,-647056,0
0,0,0,6.28975e+07,0,2.53359e+07,-577937,93821.1
257306,0,0,6.28975e+07,0,2.4612e+07,257306,0
517049,0,0,6.28975e+07,0,2.46169e+07,259743,0
779229,0,0,6.28975e+07,0,2.46218e+07,262180,0
951817,0,0,6.28975e+07,0,2.13583e+07,172588,0
69048.2,0,0,6.28975e+07,0,2.22879e+07,-882769,0
0,0,0,6.28975e+07,0,2.22938e+07,-882602,744506
0,0,0,6.28975e+07,0,2.22998e+07,-882435,882435
0,0,0,6.28975e+07,0,2.23057e+07,-882268,882268
0,0,0,6.28975e+07,0,2.31222e+07,-859305,859305
0,0,0,6.28975e+07,0,2.29338e+07,-636744,636744
0,0,0,6.28975e+07,0,2.29382e+07,-634562,634562
0,0,0,6.28975e+07,0,2.29426e+07,-632379,632379
0,0,0,6.28975e+07,0,2.2631e+07,-639083,639083
0,0,0,6.28975e+07,0,2.27286e+07,-743516,743516
0,0,0,6.28975e+07,0,2.2733e+07,-741364,741364
0,0,0,6.28975e+07,0,2.27374e+07,-739212,739212
0,0,0,6.28975e+07,0,2.38431e+07,-706038,706038
0,0,0,6.28975e+07,0,2.35166e+07,-325367,325367
0,0,0,6.28975e+07,0,2.35212e+07,-323097,323097
0,0,0,6.28975e+07,0,2.35258e+07,-320827,320827
0,0,0,6.28975e+07,0,2.35304e+07,-318557,318557
0,0,0,6.28975e+07,0,2.37947e+07,-308097,308097
0,0,0,6.28975e+07,0,2.3617e+07,-97493.4,97493.4
0,0,0,6.28975e+07,0,2.36217e+07,-95159.7,95159.7
0,0,0,6.28975e+07,0,2.36263e+07,-92825.3,92825.3
0,0,0,6.28975e+07,0,2.41815e+07,-75008.2,75008.2
113209,0,0,6.28975e+07,0,2.40236e+07,113209,0
228812,0,0,6.28975e+07,0,2.40283e+07,115603,0
346808,0,0,6.28975e+07,0,2.40331e+07,117996,0
519001,0,0,6.28975e+07,0,2.58656e+07,172192,0
1.23253e+06,0,0,6.28975e+07,0,2.53993e+07,713528,0
1.94626e+06,0,0,6.28975e+07,0,2.54065e+07,713730,0
2.66019e+06,0,0,6.28975e+07,0,2.54137e+07,713932,0
3.37433e+06,0,0,6.28975e+07,0,2.54209e+07,714134,0
4.05931e+06,0,0,6.28975e+07,0,2.44003e+07,684985,0
4.48098e+06,0,0,6.28975e+07,0,2.46378e+07,421669,0
4.90513e+06,0,0,6.28975e+07,0,2.46427e+07,424148,0
5.33176e+06,0,0,6.28975e+07,0,2.46476e+07,426628,0
5.7349e+06,0,0,6.28975e+07,0,2.37463e+07,403141,0
5.76847e+06,0,0,6.28975e+07,0,2.40765e+07,33572.7,0
5.80441e+06,0,0,6.28975e+07,0,2.40812e+07,35941.9,0
5.84272e+06,0,0,6.28975e+07,0,2.4086e+07,38311.8,0
5.82384e+06,0,0,6.28975e+07,0,2.19899e+07,-18883.1,0
5.03158e+06,0,0,6.28975e+07,0,2.26729e+07,-792262,0
4.24145e+06,0,0,6.28975e+07,0,2.26772e+07,-790127,0
3.45346e+06,0,0,6.28975e+07,0,2.26816e+07,-787990,0
2.66761e+06,0,0,6.28975e+07,0,2.26859e+07,-785854,0
1.9031e+06,0,0,6.28975e+07,0.000745969,2.33748e+07,-764512,0
1.36563e+06,0,0,6.28975e+07,0,2.31823e+07,-537467,0
830296,0,0,6.28975e+07,0,2.31867e+07,-535333,0
297098,0,0,6.28975e+07,0,2.3191e+07,-533198,0
0,0,0,6.28975e+07,0,2.56024e+07,-463133,0
384377,0,0,6.28975e+07,0,2.48677e+07,384377,0
771140,0,0,6.28975e+07,0,2.48725e+07,386763,0
1.16029e+06,0,0,6.28975e+07,0,2.48773e+07,389149,0
1.45844e+06,0,0,6.28975e+07,0,2.15654e+07,298152,0
623236,0,0,6.28975e+07,0,2.25632e+07,-835205,0
0,0,0,6.28975e+07,0,2.25674e+07,-833152,0
0,0,0,6.28975e+07,0,2.25715e+07,-831099,831099
0,0,0,6.28975e+07,0,2.25757e+07,-829046,829046
0,0,0,6.28975e+07,0,2.34023e+07,-803861,803861
0,0,0,6.28975e+07,0,2.31632e+07,-523581,523581
0,0,0,6.28975e+07,0,2.31676e+07,-521444,521444
0,0,0,6.28975e+07,0,2.31719e+07,-519306,519306
0,0,0,6.28975e+07,0,2.28556e+07,-526185,526185
0,0,0,6.28975e+07,0,2.29545e+07,-632225,632225
0,0,0,6.28975e+07,0,2.29588e+07,-630118,630118
0,0,0,6.28975e+07,0,2.2963e+07,-628010,628010
0,0,0,6.28975e+07,0,2.40848e+07,-594427,594427
0,0,0,6.28975e+07,0,2.37533e+07,-208271,208271
0,0,0,6.28975e+07,0,2.37578e+07,-206048,206048
0,0,0,6.28975e+07,0,2.37623e+07,-203825,203825
0,0,0,6.28975e+07,0,2.37668e+07,-201601,201601
0,0,0,6.28975e+07,0,2.40348e+07,-191070,191070
22519.8,0,0,6.28975e+07,0,2.38544e+07,22519.8,0
47325.4,0,0,6.28975e+07,0,2.38589e+07,24805.6,0
74416.9,0,0,6.28975e+07,0,2.38635e+07,27091.5,0
119502,0,0,6.28975e+07,0,2.44265e+07,45085.1,0
355455,0,0,6.28975e+07,0,2.42662e+07,235953,0
593752,0,0,6.28975e+07,0,2.42708e+07,238296,0
834393,0,0,6.28975e+07,0,2.42755e+07,240641,0
1.12993e+06,0,0,6.28975e+07,0,2.61344e+07,295537,0
1.85378e+06,0,0,6.28975e+07,0,2.57668e+07,723853,0
2.57783e+06,0,0,6.28975e+07,0,2.57739e+07,724051,0
3.30208e+06,0,0,6.28975e+07,0,2.57809e+07,724249,0
4.02653e+06,0,0,6.28975e+07,0,2.5788e+07,724447,0
4.7214e+06,0,0,6.28975e+07,0,2.47524e+07,694870,0
5.2695e+06,0,0,6.28975e+07,0,2.48877e+07,548105,0
5.82004e+06,0,0,6.28975e+07,0,2.48926e+07,550532,0
6.373e+06,0,0,6.28975e+07,0,2.48974e+07,552961,0
6.90204e+06,0,0,6.28975e+07,0,2.39829e+07,529048,0
7.05612e+06,0,0,6.28975e+07,0,2.43177e+07,154074,0
7.21251e+06,0,0,6.28975e+07,0,2.43224e+07,156394,0
7.37123e+06,0,0,6.28975e+07,0,2.4327e+07,158715,0
7.47184e+06,0,0,6.28975e+07,0,2.22006e+07,100615,0
