0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0agg_price,0res_price,0gross_rev,0drought_cost,0cont_contrib,0debt_serv,0infra_npv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1agg_price,1res_price,1gross_rev,1drought_cost,1cont_contrib,1debt_serv,1infra_npv
103.622,103.622,12.3658,0,0,2.46977,2.46977,0,0,4.89888,4.24791e+06,2.90698e+06,1.04914e+07,0,0,0,0,62.3362,61.308,12.0288,0,1,1.12031,1.12031,0,0,1.69344,8.82801e+06,3.88557e+06,9.89008e+06,0,0,0,0
103.622,103.622,14.8983,0,0,2.47069,2.47069,0,0.462835,4.89888,4.24791e+06,2.90698e+06,1.04952e+07,0,0,0,0,62.3362,61.308,12.4834,0,1,1.12072,1.12072,0,0.865549,1.69344,8.82801e+06,3.88557e+06,9.89373e+06,0,0,0,0
103.622,103.622,7.69465,0,0,2.4716,2.4716,0,0.463007,4.89888,4.24791e+06,2.90698e+06,1.04991e+07,0,0,0,0,62.3362,61.308,7.36461,0,1,1.12113,1.12113,0,0.865869,1.69344,8.82801e+06,3.88557e+06,9.89739e+06,0,0,0,0
103.622,103.622,5.93392,0,0,2.47251,2.47251,0,0.463178,4.89888,4.24791e+06,2.90698e+06,1.0503e+07,0,0,0,0,62.3362,61.308,6.26632,0,1,1.12155,1.12155,0,0.866189,1.69344,8.82801e+06,3.88557e+06,9.90105e+06,0,0,0,0
103.622,103.622,9.02969,0,0,2.71468,2.71468,0,0.463349,4.89888,4.24791e+06,2.90698e+06,1.15317e+07,0,0,0,0,62.3362,61.308,7.79799,0,1,1.25388,1.25388,0,0.866509,1.69344,8.82801e+06,3.88557e+06,1.10693e+07,0,0,0,0
103.622,103.622,8.17163,0,0,2.71568,2.71568,0,0.508731,4.89888,4.24791e+06,2.90698e+06,1.1536e+07,0,0,0,0,62.3362,61.308,7.17003,0,1,1.25435,1.25435,0,0.96875,1.69344,8.82801e+06,3.88557e+06,1.10734e+07,0,0,0,0
103.622,103.622,8.98685,0,0,2.71669,2.71669,0,0.508919,4.89888,4.24791e+06,2.90698e+06,1.15402e+07,0,0,0,0,62.3362,61.308,8.65936,0,1,1.25481,1.25481,0,0.969108,1.69344,8.82801e+06,3.88557e+06,1.10775e+07,0,0,0,0
103.622,103.622,6.80073,0,0,2.71769,2.71769,0,0.509107,4.89888,4.24791e+06,2.90698e+06,1.15445e+07,0,0,0,0,62.3362,61.308,6.82685,0,1,1.25527,1.25527,0,0.969466,1.69344,8.82801e+06,3.88557e+06,1.10816e+07,0,0,0,0
103.622,103.622,8.60806,0,0,2.37408,2.37408,0,0.509295,4.89888,4.24791e+06,2.90698e+06,1.00849e+07,0,0,0,0,62.3362,61.308,10.0992,0,1,1.07844,1.07844,0,0.969825,1.69344,8.82801e+06,3.88557e+06,9.52047e+06,0,0,0,0
103.622,103.622,9.33289,0,0,2.37496,2.37496,0,0.444903,4.89888,4.24791e+06,2.90698e+06,1.00886e+07,0,0,0,0,62.3362,61.308,11.0587,0,1,1.07884,1.07884,0,0.833202,1.69344,8.82801e+06,3.88557e+06,9.52399e+06,0,0,0,0
103.622,103.622,10.5009,0,0,2.37584,2.37584,0,0.445068,4.89888,4.24791e+06,2.90698e+06,1.00923e+07,0,0,0,0,62.3362,61.308,12.0023,0,1,1.07924,1.07924,0,0.83351,1.69344,8.82801e+06,3.88557e+06,9.52751e+06,0,0,0,0
103.622,103.622,9.21448,0,0,2.37672,2.37672,0,0.445232,4.89888,4.24791e+06,2.90698e+06,1.00961e+07,0,0,0,0,62.3362,61.308,10.2733,0,1,1.07963,1.07963,0,0.833818,1.69344,8.82801e+06,3.88557e+06,9.53103e+06,0,0,0,0
103.622,103.622,7.62193,0,0,2.37759,2.37759,0,0.445396,4.89888,4.24791e+06,2.90698e+06,1.00998e+07,0,0,0,0,62.3362,61.308,7.99645,0,1,1.08003,1.08003,0,0.834126,1.69344,8.82801e+06,3.88557e+06,9.53455e+06,0,0,0,0
103.622,103.622,8.8185,0,0,2.46538,2.46538,0,0.445561,4.89888,4.24791e+06,2.90698e+06,1.04727e+07,0,0,0,0,62.3362,61.308,9.05608,0,1,1.12389,1.12389,0,0.834434,1.69344,8.82801e+06,3.88557e+06,9.92168e+06,0,0,0,0
103.622,103.622,6.34847,0,0,2.46629,2.46629,0,0.462011,4.89888,4.24791e+06,2.90698e+06,1.04765e+07,0,0,0,0,62.3362,61.308,5.46203,0,1,1.1243,1.1243,0,0.868314,1.69344,8.82801e+06,3.88557e+06,9.92535e+06,0,0,0,0
