Realization	utility	WSS	week	infra.
196	0	0	313	7
196	0	0	574	8
196	0	0	834	9
197	0	0	313	7
197	0	0	574	8
197	0	0	834	9
198	0	0	313	7
198	0	0	574	8
198	0	0	834	9
199	0	0	313	7
199	0	0	574	8
199	0	0	834	9
200	0	0	313	7
200	0	0	574	8
200	0	0	834	9
201	0	0	313	7
201	0	0	574	8
201	0	0	834	9
202	0	0	313	7
202	0	0	574	8
202	0	0	834	9
203	0	0	313	7
203	0	0	574	8
203	0	0	834	9
204	0	0	313	7
204	0	0	574	8
204	0	0	834	9
205	0	0	313	7
205	0	0	574	8
205	0	0	834	9
206	0	0	313	7
206	0	0	574	8
206	0	0	834	9
207	0	0	313	7
207	0	0	574	8
207	0	0	834	9
208	0	0	313	7
208	0	0	574	8
208	0	0	834	9
209	0	0	313	7
209	0	0	574	8
209	0	0	834	9
210	0	0	313	7
210	0	0	574	8
210	0	0	834	9
211	0	0	313	7
211	0	0	574	8
211	0	0	834	9
212	0	0	313	7
212	0	0	574	8
212	0	0	834	9
213	0	0	313	7
213	0	0	574	8
213	0	0	834	9
214	0	0	313	7
214	0	0	574	8
214	0	0	834	9
215	0	0	313	7
215	0	0	574	8
215	0	0	834	9
216	0	0	313	7
216	0	0	574	8
216	0	0	834	9
217	0	0	313	7
217	0	0	574	8
217	0	0	834	9
218	0	0	313	7
218	0	0	574	8
218	0	0	834	9
219	0	0	313	7
219	0	0	574	8
219	0	0	834	9
220	0	0	313	7
220	0	0	574	8
220	0	0	834	9
221	0	0	313	7
221	0	0	574	8
221	0	0	834	9
222	0	0	313	7
222	0	0	574	8
222	0	0	834	9
223	0	0	313	7
223	0	0	574	8
223	0	0	834	9
224	0	0	313	7
224	0	0	574	8
224	0	0	834	9
225	0	0	313	7
225	0	0	574	8
225	0	0	834	9
226	0	0	313	7
226	0	0	574	8
226	0	0	834	9
227	0	0	313	7
227	0	0	574	8
227	0	0	834	9
228	0	0	313	7
228	0	0	574	8
228	0	0	834	9
229	0	0	313	7
229	0	0	574	8
229	0	0	834	9
230	0	0	313	7
230	0	0	574	8
230	0	0	834	9
231	0	0	313	7
231	0	0	574	8
231	0	0	834	9
232	0	0	313	7
232	0	0	574	8
232	0	0	834	9
233	0	0	313	7
233	0	0	574	8
233	0	0	834	9
234	0	0	313	7
234	0	0	574	8
234	0	0	834	9
235	0	0	313	7
235	0	0	574	8
235	0	0	834	9
236	0	0	313	7
236	0	0	574	8
236	0	0	834	9
237	0	0	313	7
237	0	0	574	8
237	0	0	834	9
238	0	0	313	7
238	0	0	574	8
238	0	0	834	9
239	0	0	313	7
239	0	0	574	8
239	0	0	834	9
240	0	0	313	7
240	0	0	574	8
240	0	0	834	9
241	0	0	313	7
241	0	0	574	8
241	0	0	834	9
242	0	0	313	7
242	0	0	574	8
242	0	0	834	9
243	0	0	313	7
243	0	0	574	8
243	0	0	834	9
244	0	0	313	7
244	0	0	574	8
244	0	0	834	9
245	0	0	313	7
245	0	0	574	8
245	0	0	834	9
246	0	0	313	7
246	0	0	574	8
246	0	0	834	9
247	0	0	313	7
247	0	0	574	8
247	0	0	834	9
248	0	0	313	7
248	0	0	574	8
248	0	0	834	9
249	0	0	313	7
249	0	0	574	8
249	0	0	834	9
250	0	0	313	7
250	0	0	574	8
250	0	0	834	9
251	0	0	313	7
251	0	0	574	8
251	0	0	834	9
252	0	0	313	7
252	0	0	574	8
252	0	0	834	9
253	0	0	313	7
253	0	0	574	8
253	0	0	834	9
254	0	0	313	7
254	0	0	574	8
254	0	0	834	9
255	0	0	313	7
255	0	0	574	8
255	0	0	834	9
256	0	0	313	7
256	0	0	574	8
256	0	0	834	9
257	0	0	313	7
257	0	0	574	8
257	0	0	834	9
258	0	0	313	7
258	0	0	574	8
258	0	0	834	9
259	0	0	313	7
259	0	0	574	8
259	0	0	834	9
260	0	0	313	7
260	0	0	574	8
260	0	0	834	9
261	0	0	313	7
261	0	0	574	8
261	0	0	834	9
262	0	0	313	7
262	0	0	574	8
262	0	0	834	9
263	0	0	313	7
263	0	0	574	8
263	0	0	834	9
264	0	0	313	7
264	0	0	574	8
264	0	0	834	9
265	0	0	313	7
265	0	0	574	8
265	0	0	834	9
266	0	0	313	7
266	0	0	574	8
266	0	0	834	9
267	0	0	313	7
267	0	0	574	8
267	0	0	834	9
268	0	0	313	7
268	0	0	574	8
268	0	0	834	9
269	0	0	313	7
269	0	0	574	8
269	0	0	834	9
270	0	0	313	7
270	0	0	574	8
270	0	0	834	9
271	0	0	313	7
271	0	0	574	8
271	0	0	834	9
272	0	0	313	7
272	0	0	574	8
272	0	0	834	9
273	0	0	313	7
273	0	0	574	8
273	0	0	834	9
274	0	0	313	7
274	0	0	574	8
274	0	0	834	9
275	0	0	313	7
275	0	0	574	8
275	0	0	834	9
276	0	0	313	7
276	0	0	574	8
276	0	0	834	9
277	0	0	313	7
277	0	0	574	8
277	0	0	834	9
278	0	0	313	7
278	0	0	574	8
278	0	0	834	9
279	0	0	313	7
279	0	0	574	8
279	0	0	834	9
280	0	0	313	7
280	0	0	574	8
280	0	0	834	9
281	0	0	313	7
281	0	0	574	8
281	0	0	834	9
282	0	0	313	7
282	0	0	574	8
282	0	0	834	9
283	0	0	313	7
283	0	0	574	8
283	0	0	834	9
284	0	0	313	7
284	0	0	574	8
284	0	0	834	9
285	0	0	313	7
285	0	0	574	8
285	0	0	834	9
286	0	0	313	7
286	0	0	574	8
286	0	0	834	9
287	0	0	313	7
287	0	0	574	8
287	0	0	834	9
288	0	0	313	7
288	0	0	574	8
288	0	0	834	9
289	0	0	313	7
289	0	0	574	8
289	0	0	834	9
290	0	0	313	7
290	0	0	574	8
290	0	0	834	9
291	0	0	313	7
291	0	0	574	8
291	0	0	834	9
292	0	0	313	7
292	0	0	574	8
292	0	0	834	9
293	0	0	313	7
293	0	0	574	8
293	0	0	834	9
294	0	0	313	7
294	0	0	574	8
294	0	0	834	9
295	0	0	313	7
295	0	0	574	8
295	0	0	834	9
296	0	0	313	7
296	0	0	574	8
296	0	0	834	9
297	0	0	313	7
297	0	0	574	8
297	0	0	834	9
298	0	0	313	7
298	0	0	574	8
298	0	0	834	9
299	0	0	313	7
299	0	0	574	8
299	0	0	834	9
300	0	0	313	7
300	0	0	574	8
300	0	0	834	9
301	0	0	313	7
301	0	0	574	8
301	0	0	834	9
302	0	0	313	7
302	0	0	574	8
302	0	0	834	9
303	0	0	313	7
303	0	0	574	8
303	0	0	834	9
304	0	0	313	7
304	0	0	574	8
304	0	0	834	9
305	0	0	313	7
305	0	0	574	8
305	0	0	834	9
306	0	0	313	7
306	0	0	574	8
306	0	0	834	9
307	0	0	313	7
307	0	0	574	8
307	0	0	834	9
308	0	0	313	7
308	0	0	574	8
308	0	0	834	9
309	0	0	313	7
309	0	0	574	8
309	0	0	834	9
310	0	0	313	7
310	0	0	574	8
310	0	0	834	9
311	0	0	313	7
311	0	0	574	8
311	0	0	834	9
312	0	0	313	7
312	0	0	574	8
312	0	0	834	9
313	0	0	313	7
313	0	0	574	8
313	0	0	834	9
314	0	0	313	7
314	0	0	574	8
314	0	0	834	9
315	0	0	313	7
315	0	0	574	8
315	0	0	834	9
316	0	0	313	7
316	0	0	574	8
316	0	0	834	9
317	0	0	313	7
317	0	0	574	8
317	0	0	834	9
318	0	0	313	7
318	0	0	574	8
318	0	0	834	9
319	0	0	313	7
319	0	0	574	8
319	0	0	834	9
320	0	0	313	7
320	0	0	574	8
320	0	0	834	9
321	0	0	313	7
321	0	0	574	8
321	0	0	834	9
322	0	0	313	7
322	0	0	574	8
322	0	0	834	9
323	0	0	313	7
323	0	0	574	8
323	0	0	834	9
324	0	0	313	7
324	0	0	574	8
324	0	0	834	9
325	0	0	313	7
325	0	0	574	8
325	0	0	834	9
326	0	0	313	7
326	0	0	574	8
326	0	0	834	9
327	0	0	313	7
327	0	0	574	8
327	0	0	834	9
328	0	0	313	7
328	0	0	574	8
328	0	0	834	9
329	0	0	313	7
329	0	0	574	8
329	0	0	834	9
330	0	0	313	7
330	0	0	574	8
330	0	0	834	9
331	0	0	313	7
331	0	0	574	8
331	0	0	834	9
332	0	0	313	7
332	0	0	574	8
332	0	0	834	9
333	0	0	313	7
333	0	0	574	8
333	0	0	834	9
334	0	0	313	7
334	0	0	574	8
334	0	0	834	9
335	0	0	313	7
335	0	0	574	8
335	0	0	834	9
336	0	0	313	7
336	0	0	574	8
336	0	0	834	9
337	0	0	313	7
