0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,3.27677e+179,2.27965e+07,-938242,938242
0,0,0,0,0,2.27158e+07,-837164,837164
0,0,0,0,0,2.27213e+07,-834506,834506
0,0,0,0,0,2.27267e+07,-831848,831848
0,0,0,0,0,2.50691e+07,-770070,770070
53309.8,0,0,0,0,2.43572e+07,53309.8,0
109591,0,0,0,0,2.43632e+07,56281.1,0
168845,0,0,0,0,2.43693e+07,59253.6,0
150124,0,0,0,0,2.11543e+07,-18720.9,0
0,0,0,0,0,2.1984e+07,-958294,658047
0,0,0,0,0,2.19913e+07,-958113,958113
0,0,0,0,0,2.19987e+07,-957931,957931
0,0,0,0,0,2.2006e+07,-957749,957749
0,0,0,0,0,2.28123e+07,-937550,937550
0,0,0,0,0,2.27134e+07,-815616,815616
0,0,0,0,0,2.27189e+07,-812954,812954
0,0,0,0,0,2.27243e+07,-810292,810292
0,0,0,0,0,2.24181e+07,-815432,815432
0,0,0,0,0,2.25154e+07,-917901,917901
0,0,0,0,0,2.25208e+07,-915277,915277
0,0,0,0,0,2.25262e+07,-912652,912652
0,0,0,0,0,2.3618e+07,-882698,882698
0,0,0,0,0,2.3297e+07,-506715,506715
0,0,0,0,0,2.33027e+07,-503946,503946
0,0,0,0,0,2.33083e+07,-501177,501177
0,0,0,0,0,2.3314e+07,-498407,498407
0,0,0,0,0,2.35759e+07,-486952,486952
0,0,0,0,0,2.34018e+07,-278617,278617
0,0,0,0,0,2.34074e+07,-275769,275769
0,0,0,0,0,2.34131e+07,-272921,272921
0,0,0,0,0,2.39622e+07,-256465,256465
0,0,0,0,0,2.38075e+07,-70151.5,70151.5
0,0,0,0,0,2.38134e+07,-67231.6,67231.6
0,0,0,0,0,2.38192e+07,-64310.4,64310.4
0,0,0,0,0,2.56296e+07,-15176.2,15176.2
626065,0,0,0,0,2.50775e+07,626065,0
1.25235e+06,0,0,0,0,2.50864e+07,626286,0
1.87886e+06,0,0,0,0,2.50952e+07,626507,0
2.50559e+06,0,0,0,0,2.51041e+07,626728,0
3.10597e+06,0,0,0,0,2.40979e+07,600381,0
3.34295e+06,0,0,0,0,2.44246e+07,236983,0
3.58296e+06,0,0,0,0,2.44306e+07,240009,0
3.826e+06,0,0,0,0,2.44367e+07,243036,0
4.0484e+06,0,0,0,0,2.35475e+07,222403,0
3.90629e+06,0,0,0,0,2.38748e+07,-142111,0
3.76707e+06,0,0,0,0,2.38807e+07,-139220,0
3.63074e+06,0,0,0,0,2.38865e+07,-136328,0
3.44407e+06,0,0,0,0,2.18164e+07,-186668,0
2.49814e+06,0,0,0,0,2.24884e+07,-945935,0
1.55239e+06,0,0,0,0,2.24959e+07,-945750,0
607260,0,0,0,0,2.2503e+07,-945129,0
0,0,0,0,0,2.25083e+07,-942523,0
0,0,0,7.57296e+07,3.27677e+179,2.31903e+07,-923090,923090
0,0,0,7.57296e+07,0,2.30011e+07,-698171,698171
0,0,0,7.57296e+07,0,2.30065e+07,-695562,695562
0,0,0,7.57296e+07,0,2.30119e+07,-692952,692952
0,0,0,7.57296e+07,0,2.53973e+07,-630130,630130
208363,0,0,7.57296e+07,0,2.4672e+07,208363,0
419643,0,0,7.57296e+07,0,2.46779e+07,211281,0
633843,0,0,7.57296e+07,0,2.46838e+07,214200,0
768523,0,0,7.57296e+07,0,2.14095e+07,134680,0
0,0,0,7.57296e+07,0,2.2365e+07,-948851,0
0,0,0,7.57296e+07,0,2.23722e+07,-948673,948673
0,0,0,7.57296e+07,0,2.23794e+07,-948494,948494
0,0,0,7.57296e+07,0,2.23866e+07,-948316,948316
0,0,0,7.57296e+07,0,2.32075e+07,-927753,927753
0,0,0,7.57296e+07,0,2.29961e+07,-677488,677488
0,0,0,7.57296e+07,0,2.30015e+07,-674875,674875
0,0,0,7.57296e+07,0,2.30068e+07,-672261,672261
0,0,0,7.57296e+07,0,2.26948e+07,-677591,677591
0,0,0,7.57296e+07,0,2.27937e+07,-782034,782034
0,0,0,7.57296e+07,0,2.2799e+07,-779457,779457
0,0,0,7.57296e+07,0,2.28043e+07,-776880,776880
0,0,0,7.57296e+07,0,2.39158e+07,-746476,746476
0,0,0,7.57296e+07,0,2.35888e+07,-363725,363725
0,0,0,7.57296e+07,0,2.35943e+07,-361006,361006
0,0,0,7.57296e+07,0,2.35999e+07,-358287,358287
0,0,0,7.57296e+07,0,2.36054e+07,-355568,355568
0,0,0,7.57296e+07,0,2.38719e+07,-344006,344006
0,0,0,7.57296e+07,0,2.36944e+07,-131982,131982
0,0,0,7.57296e+07,0,2.37e+07,-129186,129186
0,0,0,7.57296e+07,0,2.37055e+07,-126390,126390
0,0,0,7.57296e+07,0,2.42644e+07,-109739,109739
79850.2,0,0,7.57296e+07,0,2.41067e+07,79850.2,0
162567,0,0,7.57296e+07,0,2.41124e+07,82717.1,0
248152,0,0,7.57296e+07,0,2.41181e+07,85584.6,0
383653,0,0,7.57296e+07,0,2.59611e+07,135501,0
1.02103e+06,0,0,7.57296e+07,0,2.55308e+07,637381,0
1.65863e+06,0,0,7.57296e+07,0,2.55395e+07,637598,0
