0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity
85.139,85.139,5.8464,0.05,0,2.16737,2.46977,0,0,4.47552,99.3022,98.274,4.89986,0,1,1.73502,1.43262,0,0,2.1168
85.139,85.139,5.3148,0.05,0,2.18918,2.47084,0,0.406166,4.47552,99.3022,98.274,4.46955,0,1,1.7149,1.43324,0,1.34047,2.1168
85.139,85.139,5.21318,0.05,0,2.19087,2.47191,0,0.410252,4.47552,99.3022,98.274,4.55882,0,1,1.7149,1.43386,0,1.32493,2.1168
85.139,85.139,5.20776,0.05,0,2.19256,2.47298,0,0.410568,4.47552,99.3022,98.274,4.38377,0,1,1.7149,1.43448,0,1.32493,2.1168
85.139,85.139,5.07449,0.05,0,2.43556,2.71536,0,0.410885,4.47552,99.3022,98.274,5.29409,0,1,1.88364,1.60383,0,1.32493,2.1168
85.139,85.139,4.30511,0.05,0,2.60609,2.71654,0,0.456423,4.47552,99.3022,98.274,5.3347,0,1,1.71497,1.60453,0,1.4553,2.1168
85.139,85.139,4.24911,0.05,0,2.60796,2.71771,0,0.488381,4.47552,99.3022,98.274,3.99953,0,1,1.71497,1.60522,0,1.32499,2.1168
85.139,85.139,5.66018,0.05,0,2.60982,2.71888,0,0.488731,4.47552,99.3022,98.274,6.10364,0,1,1.71497,1.60591,0,1.32499,2.1168
85.139,85.139,7.04252,0.05,0,2.26691,2.37527,0,0.489081,4.47552,99.3022,98.274,9.49644,0,1,1.48814,1.37977,0,1.32499,2.1168
85.139,85.139,7.67542,0.05,0,2.0739,2.3763,0,0.424819,4.47552,99.3022,98.274,9.06484,0,1,1.68277,1.38037,0,1.14973,2.1168
85.139,85.139,5.50168,0.05,0,2.07493,2.37733,0,0.388649,4.47552,99.3022,98.274,7.23168,0,1,1.68336,1.38096,0,1.3001,2.1168
85.139,85.139,4.9131,0.05,0,2.07595,2.37835,0,0.388841,4.47552,99.3022,98.274,5.47563,0,1,1.68396,1.38156,0,1.30057,2.1168
