0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,3.27677e+179,2.27965e+07,-938242,938242
0,0,0,0,0,2.27159e+07,-837163,837163
0,0,0,0,0,2.27213e+07,-834495,834495
0,0,0,0,0,2.27268e+07,-831826,831826
0,0,0,0,0,2.50692e+07,-770037,770037
53358.1,0,0,0,0,2.43573e+07,53358.1,0
109700,0,0,0,0,2.43634e+07,56341.8,0
169026,0,0,0,0,2.43694e+07,59325.6,0
150388,0,0,0,0,2.11545e+07,-18637.9,0
0,0,0,0,0,2.19843e+07,-958288,657512
0,0,0,0,0,2.19916e+07,-958105,958105
0,0,0,0,0,2.1999e+07,-957923,957923
0,0,0,0,0,2.20063e+07,-957741,957741
0,0,0,0,0,2.28127e+07,-937541,937541
0,0,0,0,0,2.27137e+07,-815477,815477
0,0,0,0,0,2.27192e+07,-812805,812805
0,0,0,0,0,2.27247e+07,-810132,810132
0,0,0,0,0,2.24185e+07,-815261,815261
0,0,0,0,0,2.25158e+07,-917722,917722
0,0,0,0,0,2.25212e+07,-915087,915087
0,0,0,0,0,2.25266e+07,-912452,912452
0,0,0,0,0,2.36184e+07,-882487,882487
0,0,0,0,0,2.32975e+07,-506482,506482
0,0,0,0,0,2.33032e+07,-503702,503702
0,0,0,0,0,2.33089e+07,-500922,500922
0,0,0,0,0,2.33145e+07,-498141,498141
0,0,0,0,0,2.35765e+07,-486675,486675
0,0,0,0,0,2.34024e+07,-278322,278322
0,0,0,0,0,2.34081e+07,-275462,275462
0,0,0,0,0,2.34138e+07,-272602,272602
0,0,0,0,0,2.39629e+07,-256135,256135
0,0,0,0,0,2.38083e+07,-69802,69802
0,0,0,0,0,2.38141e+07,-66869.7,66869.7
0,0,0,0,0,2.382e+07,-63937.3,63937.3
0,0,0,0,0,2.56305e+07,-14789.1,14789.1
626096,0,0,0,0,2.50787e+07,626096,0
1.25241e+06,0,0,0,0,2.50876e+07,626318,0
1.87895e+06,0,0,0,0,2.50965e+07,626540,0
2.50572e+06,0,0,0,0,2.51054e+07,626762,0
3.10613e+06,0,0,0,0,2.40992e+07,600413,0
3.34358e+06,0,0,0,0,2.44255e+07,237454,0
3.58408e+06,0,0,0,0,2.44316e+07,240492,0
3.82761e+06,0,0,0,0,2.44377e+07,243531,0
4.05051e+06,0,0,0,0,2.35484e+07,222908,0
3.9089e+06,0,0,0,0,2.38758e+07,-141616,0
3.77019e+06,0,0,0,0,2.38817e+07,-138713,0
3.63438e+06,0,0,0,0,2.38876e+07,-135810,0
3.44823e+06,0,0,0,0,2.18173e+07,-186142,0
2.50233e+06,0,0,0,0,2.24898e+07,-945900,0
1.55662e+06,0,0,0,0,2.24973e+07,-945714,0
611999,0,0,0,0,2.2504e+07,-944621,0
0,0,0,0,0,2.25094e+07,-942005,0
0,0,0,8.21429e+07,3.27677e+179,2.31915e+07,-922559,922559
0,0,0,8.21429e+07,0,2.30023e+07,-697615,697615
0,0,0,8.21429e+07,0,2.30077e+07,-694995,694995
0,0,0,8.21429e+07,0,2.30131e+07,-692375,692375
0,0,0,8.21429e+07,0,2.53987e+07,-629538,629538
209031,0,0,8.21429e+07,0,2.46734e+07,209031,0
420992,0,0,8.21429e+07,0,2.46793e+07,211961,0
635883,0,0,8.21429e+07,0,2.46853e+07,214891,0
771259,0,0,8.21429e+07,0,2.14107e+07,135376,0
0,0,0,8.21429e+07,0,2.23668e+07,-948807,0
0,0,0,8.21429e+07,0,2.2374e+07,-948628,948628
0,0,0,8.21429e+07,0,2.23812e+07,-948449,948449
0,0,0,8.21429e+07,0,2.23885e+07,-948270,948270
0,0,0,8.21429e+07,0,2.32094e+07,-927704,927704
0,0,0,8.21429e+07,0,2.29975e+07,-676797,676797
