0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,3.27677e+179,2.27965e+07,-938242,938242
0,0,0,0,0,2.27159e+07,-837161,837161
0,0,0,0,0,2.27215e+07,-834466,834466
0,0,0,0,0,2.2727e+07,-831772,831772
0,0,0,0,0,2.50694e+07,-769956,769956
53477.5,0,0,0,0,2.43576e+07,53477.5,0
109968,0,0,0,0,2.43637e+07,56490.6,0
169472,0,0,0,0,2.43699e+07,59504.3,0
151040,0,0,0,0,2.11549e+07,-18432.2,0
0,0,0,0,0,2.19849e+07,-958271,656191
0,0,0,0,0,2.19924e+07,-958087,958087
0,0,0,0,0,2.19998e+07,-957903,957903
0,0,0,0,0,2.20072e+07,-957719,957719
0,0,0,0,0,2.28137e+07,-937516,937516
0,0,0,0,0,2.27145e+07,-815133,815133
0,0,0,0,0,2.272e+07,-812434,812434
0,0,0,0,0,2.27256e+07,-809736,809736
0,0,0,0,0,2.24194e+07,-814838,814838
0,0,0,0,0,2.25168e+07,-917280,917280
0,0,0,0,0,2.25223e+07,-914619,914619
0,0,0,0,0,2.25277e+07,-911958,911958
0,0,0,0,0,2.36197e+07,-881965,881965
0,0,0,0,0,2.32988e+07,-505906,505906
0,0,0,0,0,2.33045e+07,-503099,503099
0,0,0,0,0,2.33102e+07,-500292,500292
0,0,0,0,0,2.3316e+07,-497483,497483
0,0,0,0,0,2.3578e+07,-485989,485989
0,0,0,0,0,2.34039e+07,-277589,277589
0,0,0,0,0,2.34097e+07,-274702,274702
0,0,0,0,0,2.34154e+07,-271814,271814
0,0,0,0,0,2.39647e+07,-255316,255316
0,0,0,0,0,2.38101e+07,-68936.3,68936.3
0,0,0,0,0,2.3816e+07,-65975.2,65975.2
0,0,0,0,0,2.38219e+07,-63013.5,63013.5
0,0,0,0,0,2.56327e+07,-13831.2,13831.2
626172,0,0,0,0,2.50818e+07,626172,0
1.25257e+06,0,0,0,0,2.50908e+07,626396,0
1.87919e+06,0,0,0,0,2.50997e+07,626620,0
2.50603e+06,0,0,0,0,2.51087e+07,626845,0
3.10653e+06,0,0,0,0,2.41025e+07,600495,0
3.34515e+06,0,0,0,0,2.4428e+07,238618,0
3.58683e+06,0,0,0,0,2.44341e+07,241686,0
3.83159e+06,0,0,0,0,2.44402e+07,244755,0
4.05575e+06,0,0,0,0,2.35509e+07,224159,0
3.91536e+06,0,0,0,0,2.38784e+07,-140390,0
3.7779e+06,0,0,0,0,2.38843e+07,-137459,0
3.64337e+06,0,0,0,0,2.38902e+07,-134527,0
3.45853e+06,0,0,0,0,2.18197e+07,-184839,0
2.51272e+06,0,0,0,0,2.24934e+07,-945812,0
1.5671e+06,0,0,0,0,2.25009e+07,-945625,0
623732,0,0,0,0,2.25067e+07,-943363,0
0,0,0,0,0,2.25121e+07,-940721,0
0,0,0,6.85511e+07,3.27677e+179,2.31944e+07,-921247,921247
0,0,0,6.85511e+07,0,2.30052e+07,-696238,696238
0,0,0,6.85511e+07,0,2.30107e+07,-693592,693592
0,0,0,6.85511e+07,0,2.30161e+07,-690946,690946
0,0,0,6.85511e+07,0,2.54022e+07,-628071,628071
210685,0,0,6.85511e+07,0,2.46768e+07,210685,0
424329,0,0,6.85511e+07,0,2.46828e+07,213644,0
640932,0,0,6.85511e+07,0,2.46888e+07,216603,0
778032,0,0,6.85511e+07,0,2.14136e+07,137100,0
0,0,0,6.85511e+07,0,2.23712e+07,-948697,0
0,0,0,6.85511e+07,0,2.23785e+07,-948516,948516
0,0,0,6.85511e+07,0,2.23858e+07,-948336,948336
0,0,0,6.85511e+07,0,2.23931e+07,-948155,948155
0,0,0,6.85511e+07,0,2.32143e+07,-927583,927583
0,0,0,6.85511e+07,0,2.30011e+07,-675086,675086
0,0,0,6.85511e+07,0,2.30065e+07,-672437,672437
0,0,0,6.85511e+07,0,2.3012e+07,-669787,669787
0,0,0,6.85511e+07,0,2.26999e+07,-675083,675083
0,0,0,6.85511e+07,0,2.2799e+07,-779525,779525
0,0,0,6.85511e+07,0,2.28043e+07,-776912,776912
0,0,0,6.85511e+07,0,2.28097e+07,-774299,774299
0,0,0,6.85511e+07,0,2.39216e+07,-743849,743849
0,0,0,6.85511e+07,0,2.35946e+07,-360929,360929
0,0,0,6.85511e+07,0,2.36002e+07,-358173,358173
0,0,0,6.85511e+07,0,2.36058e+07,-355417,355417
0,0,0,6.85511e+07,0,2.36115e+07,-352659,352659
0,0,0,6.85511e+07,0,2.38781e+07,-341056,341056
0,0,0,6.85511e+07,0,2.37006e+07,-128917,128917
0,0,0,6.85511e+07,0,2.37063e+07,-126081,126081
0,0,0,6.85511e+07,0,2.37119e+07,-123246,123246
0,0,0,6.85511e+07,0,2.4271e+07,-106552,106552
83149.5,0,0,6.85511e+07,0,2.41134e+07,83149.5,0
169206,0,0,6.85511e+07,0,2.41192e+07,86056.4,0
258170,0,0,6.85511e+07,0,2.4125e+07,88963.8,0
397110,0,0,6.85511e+07,0,2.59688e+07,138940,0
1.03475e+06,0,0,6.85511e+07,0,2.55413e+07,637645,0
1.67262e+06,0,0,6.85511e+07,0,2.55502e+07,637865,0
2.3107e+06,0,0,6.85511e+07,0,2.5559e+07,638085,0
2.94901e+06,0,0,6.85511e+07,0,2.55678e+07,638305,0
3.56048e+06,0,0,6.85511e+07,0,2.45428e+07,611466,0
3.95582e+06,0,0,6.85511e+07,0,2.47406e+07,395348,0
4.35418e+06,0,0,6.85511e+07,0,2.47466e+07,398359,0
4.75555e+06,0,0,6.85511e+07,0,2.47526e+07,401372,0
5.13584e+06,0,0,6.85511e+07,0,2.38469e+07,380289,0
5.14483e+06,0,0,6.85511e+07,0,2.41801e+07,8986.16,0
5.15669e+06,0,0,6.85511e+07,0,2.41859e+07,11863.8,0
5.17144e+06,0,0,6.85511e+07,0,2.41918e+07,14742.2,0
5.13484e+06,0,0,6.85511e+07,0,2.20834e+07,-36591.4,0
4.32046e+06,0,0,6.85511e+07,0,2.27716e+07,-814380,0
3.50868e+06,0,0,6.85511e+07,0,2.2777e+07,-811787,0
2.69948e+06,0,0,6.85511e+07,0,2.27823e+07,-809194,0
1.89288e+06,0,0,6.85511e+07,0,2.27876e+07,-806600,0
1.10601e+06,0,0,6.85511e+07,3.27677e+179,2.3482e+07,-786870,0
548126,0,0,6.85511e+07,0,2.32892e+07,-557887,0
0,0,0,6.85511e+07,0,2.32945e+07,-555296,0
0,0,0,6.85511e+07,0,2.32999e+07,-552703,552703
0,0,0,6.85511e+07,0,2.57288e+07,-488797,488797
364993,0,0,6.85511e+07,0,2.49901e+07,364993,0
732883,0,0,6.85511e+07,0,2.4996e+07,367891,0
1.10367e+06,0,0,6.85511e+07,0,2.50019e+07,370789,0
1.39341e+06,0,0,6.85511e+07,0,2.16675e+07,289741,0
542218,0,0,6.85511e+07,0,2.26732e+07,-851196,0
0,0,0,6.85511e+07,0,2.26783e+07,-848704,0
0,0,0,6.85511e+07,0,2.26834e+07,-846212,846212
0,0,0,6.85511e+07,0,2.26885e+07,-843719,843719
0,0,0,6.85511e+07,0,2.35222e+07,-820468,820468
0,0,0,6.85511e+07,0,2.32823e+07,-537683,537683
