0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,0.000745969,2.27965e+07,-829931,829931
0,0,0,0,0,2.27184e+07,-728738,728738
0,0,0,0,0,2.27257e+07,-725139,725139
0,0,0,0,0,2.2733e+07,-721539,721539
0,0,0,0,0,2.50782e+07,-648185,648185
176539,0,0,0,0,2.43681e+07,176539,0
357101,0,0,0,0,2.43761e+07,180563,0
541688,0,0,0,0,2.43842e+07,184587,0
634129,0,0,0,0,2.11683e+07,92441,0
0,0,0,0,0,2.20061e+07,-853497,0
0,0,0,0,0,2.20158e+07,-853205,853205
0,0,0,0,0,2.20256e+07,-852914,852914
0,0,0,0,0,2.20354e+07,-852622,852622
0,0,0,0,0,2.28454e+07,-828462,828462
0,0,0,0,0,2.27396e+07,-695663,695663
0,0,0,0,0,2.27469e+07,-692059,692059
0,0,0,0,0,2.27542e+07,-688454,688454
0,0,0,0,0,2.24492e+07,-694162,694162
0,0,0,0,0,2.25485e+07,-795901,795901
0,0,0,0,0,2.25557e+07,-792348,792348
0,0,0,0,0,2.25629e+07,-788793,788793
0,0,0,0,0,2.36591e+07,-752750,752750
0,0,0,0,0,2.33393e+07,-374905,374905
0,0,0,0,0,2.33469e+07,-371156,371156
0,0,0,0,0,2.33544e+07,-367406,367406
0,0,0,0,0,2.3362e+07,-363655,363655
0,0,0,0,0,2.36265e+07,-352155,352155
0,0,0,0,0,2.34538e+07,-142208,142208
0,0,0,0,0,2.34614e+07,-138354,138354
0,0,0,0,0,2.3469e+07,-134499,134499
0,0,0,0,0,2.40219e+07,-114378,114378
73594,0,0,0,0,2.38686e+07,73594,0
151141,0,0,0,0,2.38764e+07,77546.7,0
232640,0,0,0,0,2.38842e+07,81499.6,0
372171,0,0,0,0,2.57038e+07,139530,0
1.12316e+06,0,0,0,0,2.51808e+07,750986,0
1.8745e+06,0,0,0,0,2.51926e+07,751339,0
2.62619e+06,0,0,0,0,2.52044e+07,751691,0
3.37823e+06,0,0,0,0,2.52163e+07,752044,0
4.10017e+06,0,0,0,0,2.42084e+07,721941,0
4.49542e+06,0,0,0,0,2.45059e+07,395251,0
4.89477e+06,0,0,0,0,2.4514e+07,399347,0
5.29821e+06,0,0,0,0,2.45221e+07,403443,0
5.67887e+06,0,0,0,0,2.36304e+07,380659,0
5.69423e+06,0,0,0,0,2.39612e+07,15354.4,0
5.71349e+06,0,0,0,0,2.39691e+07,19268,0
5.73668e+06,0,0,0,0,2.39769e+07,23183.3,0
5.70147e+06,0,0,0,0,2.18972e+07,-35207.1,0
4.89938e+06,0,0,0,0,2.25785e+07,-802094,0
4.10081e+06,0,0,0,0,2.25857e+07,-798566,0
3.30577e+06,0,0,0,0,2.25928e+07,-795037,0
2.51427e+06,0,0,0,0,2.26e+07,-791508,0
1.74659e+06,0,0,0,0.000745969,2.32878e+07,-767678,0
1.20608e+06,0,0,0,0,2.30993e+07,-540506,0
669109,0,0,0,0,2.31064e+07,-536972,0
135672,0,0,0,0,2.31136e+07,-533437,0
0,0,0,0,0,2.55164e+07,-458428,187084
386470,0,0,0,0,2.47884e+07,386470,0
776891,0,0,0,0,2.47963e+07,390421,0
1.17126e+06,0,0,0,0,2.48042e+07,394372,0
1.47105e+06,0,0,0,0,2.15089e+07,299791,0
643635,0,0,0,0,2.25052e+07,-827419,0
0,0,0,0,0,2.2512e+07,-824020,0
0,0,0,0,0,2.25189e+07,-820621,820621
0,0,0,0,0,2.25258e+07,-817221,817221
0,0,0,0,0,2.33525e+07,-789368,789368
0,0,0,0,0,2.3117e+07,-508615,508615
0,0,0,0,0,2.31242e+07,-505076,505076
0,0,0,0,0,2.31313e+07,-501536,501536
0,0,0,0,0,2.28186e+07,-507537,507537
0,0,0,0,0,2.292e+07,-611911,611911
0,0,0,0,0,2.29271e+07,-608422,608422
0,0,0,0,0,2.29341e+07,-604931,604931
0,0,0,0,0,2.40567e+07,-568164,568164
0,0,0,0,0,2.37288e+07,-181285,181285
0,0,0,0,0,2.37362e+07,-177604,177604
0,0,0,0,0,2.37436e+07,-173923,173923
0,0,0,0,0,2.3751e+07,-170240,170240
0,0,0,0,0,2.40217e+07,-158621,158621
56249.3,0,0,0,0,2.38444e+07,56249.3,0
116283,0,0,0,0,2.38519e+07,60033.4,0
180101,0,0,0,0,2.38593e+07,63818.2,0
264362,0,0,0,0,2.44253e+07,84261.2,0
540967,0,0,0,0,2.4268e+07,276605,0
821452,0,0,0,0,2.42756e+07,280485,0
1.10582e+06,0,0,0,0,2.42833e+07,284366,0
1.44944e+06,0,0,0,0,2.61463e+07,343625,0
2.21848e+06,0,0,0,0,2.57859e+07,769032,0
2.98785e+06,0,0,0,0,2.57975e+07,769378,0
3.75758e+06,0,0,0,0,2.58091e+07,769724,0
4.52765e+06,0,0,0,0,2.58207e+07,770070,0
5.26688e+06,0,0,0,0,2.47882e+07,739232,0
5.87134e+06,0,0,0,0,2.49176e+07,604462,0
6.47983e+06,0,0,0,0,2.49255e+07,608482,0
7.09233e+06,0,0,0,0,2.49334e+07,612504,0
7.68133e+06,0,0,0,0,2.40201e+07,589003,0
7.89614e+06,0,0,0,0,2.43585e+07,214805,0
8.11478e+06,0,0,0,0,2.43662e+07,218647,0
8.33727e+06,0,0,0,0,2.43739e+07,222490,0
8.49982e+06,0,0,0,0,2.22444e+07,162546,0
7.87707e+06,0,0,0,0,2.29417e+07,-622751,0
7.25778e+06,0,0,0,0,2.29487e+07,-619288,0
6.64196e+06,0,0,0,0,2.29557e+07,-615824,0
6.0296e+06,0,0,0,0,2.29627e+07,-612359,0
5.44148e+06,0,0,0,0.000745969,2.36665e+07,-588114,0
5.08577e+06,0,0,0,0,2.34732e+07,-355712,0
4.73352e+06,0,0,0,0,2.34802e+07,-352250,0
4.38473e+06,0,0,0,0,2.34872e+07,-348788,0
4.11257e+06,0,0,0,0,2.59464e+07,-272163,0
4.7051e+06,0,0,0,0,2.52009e+07,592528,0
5.3015e+06,0,0,0,0,2.52086e+07,596398,0
5.90177e+06,0,0,0,0,2.52164e+07,600268,0
6.40505e+06,0,0,0,0,2.18432e+07,503286,0
5.75443e+06,0,0,0,0,2.28626e+07,-650623,0
5.10713e+06,0,0,0,0,2.28693e+07,-647294,0
4.46317e+06,0,0,0,0,2.28761e+07,-643965,0
3.82253e+06,0,0,0,0,2.28828e+07,-640635,0
3.21026e+06,0,0,0,0,2.37286e+07,-612279,0
2.88516e+06,0,0,0,0,2.34873e+07,-325097,0
2.56353e+06,0,0,0,0,2.34943e+07,-321632,0
2.24536e+06,0,0,0,0,2.35013e+07,-318164,0
1.9209e+06,0,0,0,0,2.31809e+07,-324461,0
1.48947e+06,0,0,0,0,2.32844e+07,-431428,0
1.06146e+06,0,0,0,0,2.32913e+07,-428011,0
636869,0,0,0,0,2.32982e+07,-424593,0
249747,0,0,0,0,2.44466e+07,-387122,0
258353,0,0,0,0,2.41107e+07,8606.43,0
270564,0,0,0,0,2.4118e+07,12210.9,0
286380,0,0,0,0,2.41253e+07,15816.5,0
305803,0,0,0,0,2.41325e+07,19422.8,0
336952,0,0,0,0,2.44091e+07,31149,0
587790,0,0,0,0,2.42274e+07,250838,0
842333,0,0,0,0,2.42347e+07,254543,0
1.10058e+06,0,0,0,0,2.4242e+07,258250,0
1.37958e+06,0,0,0,0,2.48207e+07,278999,0
1.8552e+06,0,0,0,0,2.46594e+07,475619,0
2.33462e+06,0,0,0,0,2.46669e+07,479419,0
2.81784e+06,0,0,0,0,2.46744e+07,483219,0
3.36151e+06,0,0,0,0,2.658e+07,543672,0
4.14823e+06,0,0,0,0,2.63789e+07,786719,0
4.93529e+06,0,0,0,0,2.63903e+07,787057,0
5.72268e+06,0,0,0,0,2.64016e+07,787396,0
6.51042e+06,0,0,0,0,2.6413e+07,787735,0
7.26659e+06,0,0,0,0,2.53563e+07,756175,0
8.02309e+06,0,0,0,0,2.53672e+07,756500,0
8.77992e+06,0,0,0,0,2.53782e+07,756826,0
9.53707e+06,0,0,0,0,2.53891e+07,757151,0
1.02664e+07,0,0,0,0,2.44577e+07,729325,0
1.06766e+07,0,0,0,0,2.47477e+07,410203,0
1.10906e+07,0,0,0,0,2.47552e+07,413965,0
1.15083e+07,0,0,0,0,2.47627e+07,417727,0
1.18645e+07,0,0,0,0,2.25845e+07,356251,0
1.14175e+07,0,0,0,0,2.32973e+07,-447088,0
1.09738e+07,0,0,0,0,2.33042e+07,-443697,0
1.05334e+07,0,0,0,0,2.33111e+07,-440306,0
1.00965e+07,0,0,0,0,2.33179e+07,-436913,0
9.68427e+06,0,0,5.82702e+07,0.000745969,2.40374e+07,-412270,0
9.50951e+06,0,0,5.82702e+07,0,2.38394e+07,-174752,0
9.33815e+06,0,0,5.82702e+07,0,2.38462e+07,-171368,0
9.17016e+06,0,0,5.82702e+07,0,2.38531e+07,-167984,0
9.08038e+06,0,0,5.82702e+07,0,2.63675e+07,-89785.2,0
9.84467e+06,0,0,5.82702e+07,0,2.5631e+07,764290,0
1.06093e+07,0,0,5.82702e+07,0,2.56416e+07,764606,0
1.13742e+07,0,0,5.82702e+07,0,2.56522e+07,764923,0
1.20363e+07,0,0,5.82702e+07,0,2.22057e+07,662116,0
1.15588e+07,0,0,5.82702e+07,0,2.32125e+07,-477550,0
1.10845e+07,0,0,5.82702e+07,0,2.32191e+07,-474297,0
1.06134e+07,0,0,5.82702e+07,0,2.32256e+07,-471043,0
1.01456e+07,0,0,5.82702e+07,0,2.32322e+07,-467788,0
9.70669e+06,0,0,5.82702e+07,0,2.40967e+07,-438946,0
9.56121e+06,0,0,5.82702e+07,0,2.38496e+07,-145480,0
9.41912e+06,0,0,5.82702e+07,0,2.38565e+07,-142092,0
9.28041e+06,0,0,5.82702e+07,0,2.38633e+07,-138704,0
9.13511e+06,0,0,5.82702e+07,0,2.35355e+07,-145297,0
8.88031e+06,0,0,5.82702e+07,0,2.3641e+07,-254809,0
8.62884e+06,0,0,5.82702e+07,0,2.36477e+07,-251469,0
8.38071e+06,0,0,5.82702e+07,0,2.36545e+07,-248129,0
8.17073e+06,0,0,5.82702e+07,0,2.48281e+07,-209978,0
8.36513e+06,0,0,5.82702e+07,0,2.44844e+07,194403,0
8.56306e+06,0,0,5.82702e+07,0,2.44915e+07,197926,0
8.76451e+06,0,0,5.82702e+07,0,2.44986e+07,201450,0
8.96948e+06,0,0,5.82702e+07,0,2.45057e+07,204974,0
9.18628e+06,0,0,5.82702e+07,0,2.47881e+07,216798,0
9.62747e+06,0,0,5.82702e+07,0,2.46021e+07,441192,0
