0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,0.000745969,2.27965e+07,-829931,829931
0,0,0,0,0,2.27138e+07,-728876,728876
0,0,0,0,0,2.27177e+07,-726909,726909
0,0,0,0,0,2.27217e+07,-724943,724943
0,0,0,0,0,2.50617e+07,-653280,653280
169091,0,0,0,0,2.43484e+07,169091,0
340381,0,0,0,0,2.43528e+07,171289,0
513869,0,0,0,0,2.43572e+07,173488,0
593549,0,0,0,0,2.11431e+07,79680.4,0
0,0,0,0,0,2.19662e+07,-854685,0
0,0,0,0,0,2.19715e+07,-854526,854526
0,0,0,0,0,2.19769e+07,-854367,854367
0,0,0,0,0,2.19822e+07,-854207,854207
0,0,0,0,0,2.27856e+07,-830246,830246
0,0,0,0,0,2.26922e+07,-717017,717017
0,0,0,0,0,2.26962e+07,-715048,715048
0,0,0,0,0,2.27002e+07,-713078,713078
0,0,0,0,0,2.2393e+07,-720388,720388
0,0,0,0,0,2.24887e+07,-823380,823380
0,0,0,0,0,2.24927e+07,-821438,821438
0,0,0,0,0,2.24966e+07,-819496,819496
0,0,0,0,0,2.35847e+07,-785211,785211
0,0,0,0,0,2.32628e+07,-410660,410660
0,0,0,0,0,2.3267e+07,-408611,408611
0,0,0,0,0,2.32711e+07,-406563,406563
0,0,0,0,0,2.32752e+07,-404513,404513
0,0,0,0,0,2.3535e+07,-394758,394758
0,0,0,0,0,2.33597e+07,-187655,187655
0,0,0,0,0,2.33639e+07,-185548,185548
0,0,0,0,0,2.3368e+07,-183442,183442
0,0,0,0,0,2.3914e+07,-165174,165174
19872.3,0,0,0,0,2.37582e+07,19872.3,0
41904.2,0,0,0,0,2.37625e+07,22032,0
66096,0,0,0,0,2.37667e+07,24191.8,0
146135,0,0,0,0,2.55697e+07,80039.2,0
889332,0,0,0,0,2.4996e+07,743196,0
1.63487e+06,0,0,0,0,2.50006e+07,745543,0
2.38068e+06,0,0,0,0,2.5007e+07,745802,0
3.12667e+06,0,0,0,0,2.50134e+07,745995,0
3.84266e+06,0,0,0,0,2.40086e+07,715984,0
4.16567e+06,0,0,0,0,2.43589e+07,323012,0
4.49092e+06,0,0,0,0,2.43633e+07,325250,0
4.81841e+06,0,0,0,0,2.43677e+07,327488,0
5.12149e+06,0,0,0,0,2.34805e+07,303089,0
5.06078e+06,0,0,0,0,2.3805e+07,-60712.5,0
5.00221e+06,0,0,0,0,2.38093e+07,-58574.4,0
4.94577e+06,0,0,0,0,2.38135e+07,-56435.2,0
4.82979e+06,0,0,0,0,2.1751e+07,-115984,0
3.98779e+06,0,0,0,0,2.2392e+07,-841996,0
3.14596e+06,0,0,0,0,2.23974e+07,-841833,0
2.30429e+06,0,0,0,0,2.24029e+07,-841671,0
1.46278e+06,0,0,0,0,2.24083e+07,-841508,0
641515,0,0,0,0.000745969,2.30871e+07,-821266,0
15484.3,0,0,0,0,2.29219e+07,-626031,0
0,0,0,0,0,2.29258e+07,-624100,593131
0,0,0,0,0,2.29297e+07,-622168,622168
0,0,0,0,0,2.53011e+07,-549602,549602
283792,0,0,0,0,2.4578e+07,283792,0
569742,0,0,0,0,2.45823e+07,285950,0
857851,0,0,0,0,2.45866e+07,288109,0
1.05082e+06,0,0,0,0,2.13292e+07,192972,0
204423,0,0,0,0,2.22441e+07,-846399,0
0,0,0,0,0,2.22494e+07,-846243,437396
0,0,0,0,0,2.22546e+07,-846086,846086
0,0,0,0,0,2.22598e+07,-845930,845930
0,0,0,0,0,2.30738e+07,-821652,821652
