Realization	utility	WSS	week	infra.
259	1	1	1252	9
260	1	1	313	8
260	1	1	939	9
261	1	1	313	8
261	1	1	1043	9
262	1	1	313	8
262	1	1	1513	9
263	1	1	313	8
263	1	1	1826	9
264	1	1	313	8
264	1	1	1461	9
265	1	1	313	8
265	1	1	887	9
266	1	1	313	8
266	1	1	1565	9
267	1	1	313	8
267	1	1	991	9
268	1	1	313	8
268	1	1	1565	9
269	1	1	313	8
269	1	1	1408	9
270	1	1	313	8
271	1	1	313	8
271	1	1	991	9
272	1	1	313	8
272	1	1	1408	9
273	1	1	313	8
273	1	1	991	9
274	1	1	313	8
274	1	1	1565	9
275	1	1	313	8
275	1	1	1148	9
276	1	1	313	8
277	1	1	313	8
278	1	1	313	8
278	1	1	1408	9
279	1	1	313	8
279	1	1	1148	9
280	1	1	313	8
280	1	1	991	9
281	1	1	313	8
281	1	1	1043	9
282	1	1	313	8
282	1	1	1252	9
283	1	1	313	8
284	1	1	313	8
284	1	1	939	9
285	1	1	313	8
285	1	1	991	9
286	1	1	313	8
286	1	1	991	9
287	1	1	313	8
