0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,4.37003,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.48681e+06,-365078,365078,99.3022,98.274,6.73568,0,1,1.73502,1.43262,0,0,2.1168,892178,0,0,0,0,4.8306e+06,892178,0
72.29,72.29,3.66633,0.05,1,2.18922,2.47088,0,0.406166,3.6288,0,0,0,0,0,3.52196e+06,-334897,334897,99.3022,98.274,5.64157,0,1,1.71492,1.43326,0,1.34047,2.1168,1.72664e+06,0,0,0,0,4.77466e+06,834466,0
72.29,72.29,4.03839,0.05,1,2.19097,2.47199,0,0.41026,3.6288,0,0,0,0,0,3.52478e+06,-333927,333927,99.3022,98.274,5.00918,0,1,1.71492,1.43391,0,1.32495,2.1168,2.55934e+06,0,0,0,0,4.77466e+06,832695,0
72.29,72.29,3.93866,0.05,1,2.19273,2.47311,0,0.410589,3.6288,0,0,0,0,0,3.5276e+06,-332956,332956,99.3022,98.274,4.63701,0,1,1.71492,1.43455,0,1.32495,2.1168,3.39026e+06,0,0,0,0,4.77466e+06,830923,0
72.29,72.29,4.29964,0.05,1,2.43582,2.71555,0,0.410918,3.6288,0,0,0,0,0,3.91867e+06,-324700,324700,99.3022,98.274,5.27623,0,1,1.88367,1.60394,0,1.32495,2.1168,4.22533e+06,0,0,0,0,5.24448e+06,835069,0
72.29,72.29,3.78737,0.05,1,2.60643,2.71677,0,0.456472,3.6288,0,0,0,0,0,4.19315e+06,-78395.4,78395.4,99.3022,98.274,4.85533,0,1,1.715,1.60466,0,1.45533,2.1168,4.5888e+06,0,0,0,0,4.77487e+06,363474,0
72.29,72.29,3.62427,0.05,1,2.60837,2.71799,0,0.488445,3.6288,0,0,0,0,0,4.19627e+06,-77310.9,77310.9,99.3022,98.274,5.73793,0,1,1.715,1.60538,0,1.32501,2.1168,4.9503e+06,0,0,0,0,4.77487e+06,361493,0
72.29,72.29,5.27209,0.05,1,2.61031,2.71921,0,0.488809,3.6288,0,0,0,0,0,4.1994e+06,-76226.1,76226.1,99.3022,98.274,5.75582,0,1,1.715,1.60611,0,1.32501,2.1168,5.30981e+06,0,0,0,0,4.77487e+06,359511,0
72.29,72.29,4.70677,0.05,1,2.26742,2.3756,0,0.489172,3.6288,0,0,0,0,0,3.64777e+06,-85550.8,85550.8,99.3022,98.274,6.08076,0,1,1.48813,1.37996,0,1.32501,2.1168,5.65938e+06,0,0,0,0,4.14323e+06,349572,0
72.29,72.29,5.73442,0.05,1,2.07426,2.37666,0,0.424915,3.6288,0,0,0,0,0,3.33702e+06,-367888,367888,99.3022,98.274,7.37655,0,1,1.68298,1.38058,0,1.14973,2.1168,6.54973e+06,0,0,0,0,4.68571e+06,890353,0
