0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,7.98968,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.50193e+06,-366661,366661,99.3022,98.274,7.14258,0,1,1.73502,1.43262,0,0,2.1168,896046,0,0,0,0,4.85155e+06,896046,0
72.29,72.29,21.9066,0.05,1,2.18887,2.47053,0,0.406166,3.6288,0,0,0,0,0,3.53667e+06,-336360,336360,99.3022,98.274,20.1923,0,1,1.71472,1.43306,0,1.34047,2.1168,1.73412e+06,0,0,0,0,4.7948e+06,838077,0
72.29,72.29,19.5312,0.05,1,2.19007,2.4713,0,0.410194,3.6288,0,0,0,0,0,3.53861e+06,-335691,335691,99.3022,98.274,24.1793,0,1,1.71472,1.4335,0,1.32479,2.1168,2.57098e+06,0,0,0,0,4.7948e+06,836857,0
72.29,72.29,11.3621,0.05,1,2.19128,2.47206,0,0.41042,3.6288,0,0,0,0,0,3.54056e+06,-335023,335023,99.3022,98.274,13.57,0,1,1.71472,1.43394,0,1.32479,2.1168,3.40662e+06,0,0,0,0,4.7948e+06,835637,0
72.29,72.29,12.2067,0.05,1,2.43368,2.71401,0,0.410646,3.6288,0,0,0,0,0,3.93221e+06,-327041,327041,99.3022,98.274,11.1014,0,1,1.88338,1.60304,0,1.32479,2.1168,4.24697e+06,0,0,0,0,5.26639e+06,840357,0
72.29,72.29,8.63974,0.05,1,2.60361,2.71485,0,0.456071,3.6288,0,0,0,0,0,4.20678e+06,-80114.7,80114.7,99.3022,98.274,14.9451,0,1,1.71477,1.60353,0,1.4551,2.1168,4.61451e+06,0,0,0,0,4.79494e+06,367540,0
72.29,72.29,19.6084,0.05,1,2.60494,2.71569,0,0.487916,3.6288,0,0,0,0,0,4.20893e+06,-79367.5,79367.5,99.3022,98.274,21.1278,0,1,1.71477,1.60403,0,1.32483,2.1168,4.98069e+06,0,0,0,0,4.79494e+06,366176,0
72.29,72.29,8.60233,0.05,1,2.60627,2.71653,0,0.488166,3.6288,0,0,0,0,0,4.21108e+06,-78620.1,78620.1,99.3022,98.274,11.5556,0,1,1.71477,1.60452,0,1.32483,2.1168,5.3455e+06,0,0,0,0,4.79494e+06,364810,0
72.29,72.29,7.68105,0.05,1,2.26316,2.37292,0,0.488415,3.6288,0,0,0,0,0,3.6567e+06,-88315.9,88315.9,99.3022,98.274,8.54046,0,1,1.48816,1.3784,0,1.32483,2.1168,5.70096e+06,0,0,0,0,4.16127e+06,355463,0
72.29,72.29,6.49246,0.05,1,2.07125,2.37365,0,0.424116,3.6288,0,0,0,0,0,3.34662e+06,-369575,369575,99.3022,98.274,7.30699,0,1,1.68123,1.37883,0,1.14975,2.1168,6.59512e+06,0,0,0,0,4.70114e+06,894152,0
72.29,72.29,5.63813,0.05,1,2.07198,2.37438,0,0.388153,3.6288,0,0,0,0,0,3.3478e+06,-369553,369553,99.3022,98.274,6.70098,0,1,1.68165,1.37925,0,1.29892,2.1168,7.48928e+06,0,0,0,0,4.70233e+06,894167,0
72.29,72.29,6.56415,0.05,1,2.07272,2.37512,0,0.38829,3.6288,0,0,0,0,0,3.34899e+06,-369531,369531,99.3022,98.274,7.44212,0,1,1.68208,1.37968,0,1.29924,2.1168,8.38346e+06,0,0,0,0,4.70351e+06,894182,0
72.29,72.29,7.78196,0.05,1,2.07345,2.37585,0,0.388427,3.6288,0,0,0,0,0,3.35017e+06,-369508,369508,99.3022,98.274,7.78906,0,1,1.6825,1.3801,0,1.29957,2.1168,9.27766e+06,0,0,0,0,4.7047e+06,894197,0
72.29,72.29,8.80537,0.05,1,2.16102,2.46342,0,0.388564,3.6288,0,0,0,0,0,3.49166e+06,-366853,366853,99.3022,98.274,10.0821,0,1,1.73845,1.43605,0,1.2999,2.1168,1.01738e+07,0,0,0,0,4.86115e+06,896167,0
72.29,72.29,7.51715,0.05,1,2.18595,2.46417,0,0.404974,3.6288,0,0,0,0,0,3.53194e+06,-331536,331536,99.3022,98.274,8.03967,0,1,1.71472,1.43649,0,1.34313,2.1168,1.10024e+07,0,0,0,0,4.7948e+06,828592,0
72.29,72.29,6.01637,0.05,1,2.18715,2.46493,0,0.409646,3.6288,0,0,0,0,0,3.53388e+06,-330867,330867,99.3022,98.274,5.72478,0,1,1.71472,1.43694,0,1.32479,2.1168,1.18298e+07,0,0,0,0,4.7948e+06,827370,0
72.29,72.29,5.19703,0.05,1,2.18835,2.46569,0,0.409872,3.6288,0,0,0,0,0,3.53583e+06,-330197,330197,99.3022,98.274,4.68827,0,1,1.71472,1.43738,0,1.32479,2.1168,1.26559e+07,0,0,0,0,4.7948e+06,826148,0
72.29,72.29,6.17382,0.05,1,2.15556,2.43246,0,0.410097,3.6288,0,0,0,0,0,3.48284e+06,-330558,330558,99.3022,98.274,5.24846,0,1,1.69313,1.41623,0,1.32479,2.1168,1.34801e+07,0,0,0,0,4.73442e+06,824164,0
72.29,72.29,4.85387,0.05,1,2.13516,2.43321,0,0.403952,3.6288,0,0,0,0,0,3.44988e+06,-361415,361415,99.3022,98.274,4.87082,0,1,1.71472,1.41667,0,1.30811,2.1168,1.43634e+07,0,0,0,0,4.79478e+06,883316,0
72.29,72.29,4.49041,0.05,1,2.13635,2.43396,0,0.400129,3.6288,0,0,0,0,0,3.4518e+06,-360755,360755,99.3022,98.274,3.85077,0,1,1.71472,1.4171,0,1.32479,2.1168,1.52455e+07,0,0,0,0,4.79478e+06,882111,0
72.29,72.29,3.93816,0.04,1,2.13753,2.43471,0,0.400351,3.6288,0,0,0,0,0,3.45372e+06,-360095,360095,99.3022,98.274,3.58708,0,1,1.71472,1.41754,0,1.32479,2.1168,1.61264e+07,0,0,0,0,4.79478e+06,880906,0
72.29,72.29,4.02128,0.04,1,2.25425,2.55099,0,0.400574,3.6288,0,0,0,0,0,3.6423e+06,-355932,355932,99.3022,98.274,3.62833,0,1,1.79138,1.49464,0,1.32479,2.1168,1.70088e+07,0,0,0,0,5.00915e+06,882400,0
72.29,72.29,4.43029,0.03,1,2.33214,2.55178,0,0.422447,3.6288,0,0,0,0,0,3.76815e+06,-243332,243332,99.3022,98.274,4.21331,0,1,1.71474,1.4951,0,1.38402,2.1168,1.76757e+07,0,0,0,0,4.79485e+06,666825,0
72.29,72.29,4.31385,0.02,1,2.33338,2.55256,0,0.437043,3.6288,0,0,0,0,0,3.77016e+06,-242636,242636,99.3022,98.274,4.21856,0,1,1.71474,1.49556,0,1.32481,2.1168,1.83412e+07,0,0,0,0,4.79485e+06,665554,0
72.29,72.29,4.08142,0.01,1,2.33463,2.55335,0,0.437276,3.6288,0,0,0,0,0,3.77218e+06,-241939,241939,99.3022,98.274,3.75412,0,1,1.71474,1.49602,0,1.32481,2.1168,1.90055e+07,0,0,0,0,4.79485e+06,664282,0
72.29,72.29,3.81119,0.01,1,2.33588,2.55413,0,0.43751,3.6288,0,0,0,0,0,3.77419e+06,-241243,241243,99.3022,98.274,3.51943,0,1,1.71474,1.49648,0,1.32481,2.1168,1.96685e+07,0,0,0,0,4.79485e+06,663010,0
72.29,72.29,3.2873,0.01,1,2.31424,2.53204,0,0.437744,3.6288,0,0,0,0,0,3.73924e+06,-241240,241240,99.3022,98.274,4.73085,0,1,1.75694,1.53915,0,1.32481,2.1168,2.03317e+07,0,0,0,0,4.91285e+06,663224,0
72.29,72.29,3.09247,0.01,1,2.35768,2.53282,0,0.433689,3.6288,0,0,0,0,0,3.80943e+06,-178925,178925,99.3022,98.274,4.49166,0,1,1.71475,1.53962,0,1.35741,2.1168,2.08757e+07,0,0,0,0,4.79489e+06,543949,0
72.2734,72.29,2.81591,0.01,1,2.35894,2.5336,0,0.44183,3.6288,0,0,0,0,0,3.81145e+06,-178209,178209,99.3022,98.274,4.45818,0,1,1.71475,1.54009,0,1.32482,2.1168,2.14183e+07,0,0,0,0,4.79489e+06,542640,0
71.9874,72.29,2.54775,0.03,1,2.36019,2.53438,0,0.442065,3.6288,0,0,0,0,0,3.81348e+06,-177493,177493,99.3022,98.274,4.03228,0,1,1.71475,1.54057,0,1.32482,2.1168,2.19597e+07,0,0,0,0,4.79489e+06,541331,0
71.5867,72.29,2.47518,0.03,1,2.42061,2.59433,0,0.4423,3.6288,0,0,0,0,0,3.9111e+06,-174983,174983,99.3022,98.274,3.48518,0,1,1.75241,1.5787,0,1.32482,2.1168,2.2501e+07,0,0,0,0,4.90018e+06,541347,0
70.9289,72.29,2.25612,0.03,1,2.45954,2.59512,0,0.453623,3.6288,0,0,0,0,0,3.974e+06,-119283,119283,99.3022,98.274,3.19356,0,1,1.71477,1.57918,0,1.35391,2.1168,2.29357e+07,0,0,0,0,4.79492e+06,434741,0
70.1232,72.29,2.10907,0.03,1,2.46083,2.59592,0,0.460918,3.6288,0,0,0,0,0,3.97608e+06,-118549,118549,99.3022,98.274,2.91488,0,1,1.71477,1.57967,0,1.32483,2.1168,2.33691e+07,0,0,0,0,4.79492e+06,433399,0
69.2884,72.29,2.08072,0.03,1,2.46211,2.59672,0,0.461159,3.6288,0,0,0,0,0,3.97816e+06,-117815,117815,99.3022,98.274,3.14786,0,1,1.71477,1.58016,0,1.32483,2.1168,2.38012e+07,0,0,0,0,4.79492e+06,432057,0
68.3999,72.29,2.18706,0.03,1,2.63688,2.771,0,0.4614,3.6288,0,0,0,0,0,4.26053e+06,-111821,111821,99.2958,98.274,3.19811,0,1,1.85085,1.71673,0,1.32483,2.1168,2.42367e+07,0,0,0,0,5.17545e+06,435507,0
67.2672,72.29,2.08517,0.03,1,2.77185,2.77185,0,0.494151,3.6288,84041.3,0,0,0,0,4.47862e+06,84041.3,0,99.1733,98.274,2.55768,0,1,1.71726,1.71726,0,1.42997,2.1168,2.42972e+07,0,0,0,0,4.80189e+06,60485.3,0
