0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,7.87648,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.25088e+06,-340375,340375,99.3022,98.274,11.1346,0,1,1.73502,1.43262,0,0,2.1168,831809,0,0,0,0,4.50374e+06,831809,0
72.29,72.29,6.59225,0.05,1,2.18876,2.47042,0,0.406166,3.6288,0,0,0,0,0,3.28295e+06,-312249,312249,99.3022,98.274,9.22569,0,1,1.71466,1.43299,0,1.34047,2.1168,1.6098e+06,0,0,0,0,4.45089e+06,777993,0
72.29,72.29,5.42919,0.05,1,2.18979,2.47107,0,0.410173,3.6288,0,0,0,0,0,3.28449e+06,-311720,311720,99.3022,98.274,7.17465,0,1,1.71466,1.43337,0,1.32474,2.1168,2.38683e+06,0,0,0,0,4.45089e+06,777027,0
72.29,72.29,6.9609,0.05,1,2.19081,2.47172,0,0.410366,3.6288,0,0,0,0,0,3.28603e+06,-311191,311191,99.3022,98.274,7.86977,0,1,1.71466,1.43375,0,1.32474,2.1168,3.16289e+06,0,0,0,0,4.45089e+06,776062,0
72.29,72.29,5.0963,0.05,1,2.43299,2.71352,0,0.410558,3.6288,0,0,0,0,0,3.64928e+06,-303874,303874,99.3022,98.274,5.47276,0,1,1.88328,1.60275,0,1.32474,2.1168,3.9435e+06,0,0,0,0,4.8886e+06,780609,0
72.29,72.29,7.82655,0.05,1,2.6027,2.71423,0,0.455942,3.6288,0,0,0,0,0,3.90383e+06,-74783.2,74783.2,99.3022,98.274,10.498,0,1,1.7147,1.60317,0,1.45502,2.1168,4.28543e+06,0,0,0,0,4.451e+06,341935,0
72.29,72.29,7.62023,0.05,1,2.60384,2.71495,0,0.487746,3.6288,0,0,0,0,0,3.90554e+06,-74191.8,74191.8,99.3022,98.274,10.301,0,1,1.7147,1.60359,0,1.32478,2.1168,4.62629e+06,0,0,0,0,4.451e+06,340855,0
72.29,72.29,5.05431,0.05,1,2.60497,2.71566,0,0.487959,3.6288,0,0,0,0,0,3.90724e+06,-73600.2,73600.2,99.3022,98.274,5.47718,0,1,1.7147,1.60401,0,1.32478,2.1168,4.96606e+06,0,0,0,0,4.451e+06,339774,0
72.29,72.29,3.28381,0.05,1,2.26179,2.37206,0,0.488172,3.6288,0,0,0,0,0,3.39249e+06,-82699.7,82699.7,99.3022,98.274,5.12951,0,1,1.48817,1.3779,0,1.32478,2.1168,5.29735e+06,0,0,0,0,3.86298e+06,331286,0
72.29,72.29,4.65037,0.05,1,2.07028,2.37268,0,0.42386,3.6288,0,0,0,0,0,3.10525e+06,-343107,343107,99.3022,98.274,7.04375,0,1,1.68066,1.37826,0,1.14976,2.1168,6.12738e+06,0,0,0,0,4.36265e+06,830031,0
72.29,72.29,5.59538,0.05,1,2.07091,2.37331,0,0.387971,3.6288,0,0,0,0,0,3.10618e+06,-343090,343090,99.3022,98.274,7.1287,0,1,1.68103,1.37863,0,1.29848,2.1168,6.95742e+06,0,0,0,0,4.36359e+06,830043,0
72.29,72.29,4.76983,0.05,1,2.07153,2.37393,0,0.388088,3.6288,0,0,0,0,0,3.10712e+06,-343072,343072,99.3022,98.274,7.36891,0,1,1.68139,1.37899,0,1.29876,2.1168,7.78748e+06,0,0,0,0,4.36453e+06,830055,0
72.29,72.29,4.60401,0.05,1,2.07216,2.37456,0,0.388205,3.6288,0,0,0,0,0,3.10806e+06,-343055,343055,99.3022,98.274,6.84457,0,1,1.68175,1.37935,0,1.29904,2.1168,8.61755e+06,0,0,0,0,4.36547e+06,830067,0
72.29,72.29,4.52883,0.05,1,2.15956,2.46196,0,0.388322,3.6288,0,0,0,0,0,3.23916e+06,-340594,340594,99.3022,98.274,5.46766,0,1,1.73761,1.43521,0,1.29932,2.1168,9.44944e+06,0,0,0,0,4.51046e+06,831893,0
72.29,72.29,5.50143,0.05,1,2.18354,2.46261,0,0.404702,3.6288,0,0,0,0,0,3.27512e+06,-308959,308959,99.3022,98.274,6.99258,0,1,1.71466,1.43558,0,1.34247,2.1168,1.02208e+07,0,0,0,0,4.45089e+06,771357,0
72.29,72.29,7.01351,0.05,1,2.18456,2.46326,0,0.409195,3.6288,0,0,0,0,0,3.27666e+06,-308430,308430,99.3022,98.274,9.92841,0,1,1.71466,1.43596,0,1.32474,2.1168,1.09912e+07,0,0,0,0,4.45089e+06,770390,0
72.29,72.29,5.00956,0.05,1,2.18559,2.46391,0,0.409387,3.6288,0,0,0,0,0,3.2782e+06,-307900,307900,99.3022,98.274,6.91303,0,1,1.71466,1.43634,0,1.32474,2.1168,1.17606e+07,0,0,0,0,4.45089e+06,769422,0
72.29,72.29,4.33331,0.05,1,2.15264,2.43059,0,0.409579,3.6288,0,0,0,0,0,3.22878e+06,-308326,308326,99.3022,98.274,5.73996,0,1,1.69308,1.41514,0,1.32474,2.1168,1.25284e+07,0,0,0,0,4.39489e+06,767749,0
72.29,72.29,3.86065,0.05,1,2.13209,2.43123,0,0.403406,3.6288,0,0,0,0,0,3.19795e+06,-337039,337039,99.3022,98.274,6.04354,0,1,1.71465,1.41551,0,1.30808,2.1168,1.33511e+07,0,0,0,0,4.45087e+06,822784,0
72.29,72.29,4.03221,0.05,1,2.1331,2.43186,0,0.399553,3.6288,0,0,0,0,0,3.19947e+06,-336517,336517,99.3022,98.274,5.33448,0,1,1.71465,1.41589,0,1.32474,2.1168,1.4173e+07,0,0,0,0,4.45087e+06,821830,0
72.29,72.29,3.94042,0.04,1,2.13411,2.4325,0,0.399743,3.6288,0,0,0,0,0,3.20098e+06,-335994,335994,99.3022,98.274,5.32158,0,1,1.71465,1.41626,0,1.32474,2.1168,1.49938e+07,0,0,0,0,4.45087e+06,820876,0
72.29,72.29,3.12593,0.04,1,2.25054,2.54856,0,0.399932,3.6288,0,0,0,0,0,3.37562e+06,-332223,332223,99.3022,98.274,5.05328,0,1,1.79124,1.49322,0,1.32474,2.1168,1.58163e+07,0,0,0,0,4.64969e+06,822426,0
72.29,72.29,2.94676,0.02,1,2.32818,2.54924,0,0.421752,3.6288,0,0,0,0,0,3.49207e+06,-227885,227885,99.3022,98.274,4.56306,0,1,1.71467,1.49361,0,1.38391,2.1168,1.64389e+07,0,0,0,0,4.45093e+06,622660,0
72.0159,72.29,2.57146,0.01,1,2.32924,2.54991,0,0.4363,3.6288,0,0,0,0,0,3.49366e+06,-227334,227334,99.3022,98.274,4.27463,0,1,1.71467,1.49401,0,1.32476,2.1168,1.70606e+07,0,0,0,0,4.45093e+06,621653,0
71.6344,72.29,2.4217,0.04,1,2.3303,2.55058,0,0.436499,3.6288,0,0,0,0,0,3.49526e+06,-226782,226782,99.3022,98.274,4.08063,0,1,1.71467,1.4944,0,1.32476,2.1168,1.76812e+07,0,0,0,0,4.45093e+06,620647,0
71.1924,72.29,2.35869,0.04,1,2.33137,2.55125,0,0.436699,3.6288,0,0,0,0,0,3.49685e+06,-226231,226231,99.3022,98.274,3.87164,0,1,1.71467,1.49479,0,1.32476,2.1168,1.83009e+07,0,0,0,0,4.45093e+06,619640,0
71.187,72.29,2.75287,0.02,1,2.30957,2.52906,0,0.436898,3.6288,0,0,0,0,0,3.46416e+06,-226323,226323,99.3022,98.274,3.79709,0,1,1.75682,1.53734,0,1.32476,2.1168,1.89209e+07,0,0,0,0,4.56034e+06,620011,0
70.9942,72.29,2.60884,0.02,1,2.35278,2.52973,0,0.432814,3.6288,0,0,0,0,0,3.52897e+06,-168638,168638,99.3022,98.274,3.59788,0,1,1.71468,1.53774,0,1.35732,2.1168,1.94305e+07,0,0,0,0,4.45096e+06,509589,0
70.6924,72.29,2.48168,0.02,1,2.35385,2.53039,0,0.440911,3.6288,0,0,0,0,0,3.53058e+06,-168071,168071,99.3022,98.274,3.4953,0,1,1.71468,1.53814,0,1.32477,2.1168,1.9939e+07,0,0,0,0,4.45096e+06,508553,0
70.2375,72.29,2.32906,0.03,1,2.35492,2.53106,0,0.441112,3.6288,0,0,0,0,0,3.53218e+06,-167505,167505,99.3022,98.274,3.50148,0,1,1.71468,1.53855,0,1.32477,2.1168,2.04465e+07,0,0,0,0,4.45096e+06,507517,0
69.6768,72.29,2.27768,0.03,1,2.41508,2.59081,0,0.441312,3.6288,0,0,0,0,0,3.62241e+06,-165275,165275,99.3022,98.274,3.52743,0,1,1.75229,1.57656,0,1.32477,2.1168,2.09543e+07,0,0,0,0,4.54857e+06,507710,0
69.0701,72.29,2.26794,0.03,1,2.45377,2.59149,0,0.452585,3.6288,0,0,0,0,0,3.68044e+06,-113735,113735,99.3022,98.274,3.5512,0,1,1.71469,1.57697,0,1.35382,2.1168,2.13633e+07,0,0,0,0,4.45098e+06,409058,0
68.3182,72.29,2.12359,0.03,1,2.45486,2.59217,0,0.459836,3.6288,0,0,0,0,0,3.68209e+06,-113154,113154,99.3022,98.274,3.38025,0,1,1.71469,1.57739,0,1.32477,2.1168,2.17713e+07,0,0,0,0,4.45098e+06,407996,0
67.3755,72.29,1.93346,0.03,1,2.45596,2.59285,0,0.460041,3.6288,0,0,0,0,0,3.68373e+06,-112573,112573,99.3022,98.274,3.02616,0,1,1.71469,1.5778,0,1.32477,2.1168,2.21782e+07,0,0,0,0,4.45099e+06,406933,0
66.6373,72.29,2.31742,0.04,1,2.63027,2.76674,0,0.460247,3.6288,0,0,0,0,0,3.94518e+06,-107116,107116,99.3022,98.274,4.11976,0,1,1.85057,1.71409,0,1.32477,2.1168,2.25886e+07,0,0,0,0,4.8037e+06,410313,0
65.098,72.29,1.69169,0.04,1,2.76729,2.76747,0,0.492912,3.6288,77642.1,0,0,0,0,4.1507e+06,77642.1,0,99.3022,98.274,2.82013,0,1,1.71473,1.71455,0,1.42975,2.1168,2.26451e+07,0,0,0,0,4.45108e+06,56540.9,0
63.5951,72.29,1.72773,0.04,1,2.7682,2.7682,0,0.51859,3.6288,155556,0,0,0,0,4.15207e+06,77913.5,0,99.3022,98.274,3.07235,0,1,1.715,1.715,0,1.3248,2.1168,2.27012e+07,0,0,0,0,4.45177e+06,56075.1,0
62.107,72.29,1.74327,0.04,1,2.76893,2.76893,0,0.518761,3.6288,233490,0,0,0,0,4.15316e+06,77934,0,99.3022,98.274,3.53879,0,1,1.71545,1.71545,0,1.32501,2.1168,2.27573e+07,0,0,0,0,4.45294e+06,56089.8,0
60.5299,72.29,1.66082,0.04,1,2.76966,2.76966,0,0.518897,3.6288,311444,0,0,0,0,4.15425e+06,77954.5,0,99.3022,98.274,3.07353,0,1,1.7159,1.7159,0,1.32535,2.1168,2.28134e+07,0,0,0,0,4.45411e+06,56104.6,0
58.9412,72.29,1.59094,0.05,1,2.68586,2.68586,0,0.519033,3.6288,387040,0,0,0,0,4.02856e+06,75595.9,0,99.3022,98.274,5.47539,0,1,1.63377,1.63377,0,1.3257,2.1168,2.28668e+07,0,0,0,0,4.24092e+06,53419.2,0
