0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,3.06611,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.4903e+06,-365443,365443,99.3022,98.274,3.40764,0,1,1.73502,1.43262,0,0,2.1168,893071,0,0,0,0,4.83544e+06,893071,0
72.29,72.29,4.91186,0.05,1,2.18868,2.47034,0,0.406166,3.6288,0,0,0,0,0,3.52461e+06,-335249,335249,99.3022,98.274,5.38873,0,1,1.71461,1.43295,0,1.34047,2.1168,1.72836e+06,0,0,0,0,4.77857e+06,835291,0
72.29,72.29,13.4679,0.05,1,2.18958,2.47091,0,0.410158,3.6288,0,0,0,0,0,3.52606e+06,-334750,334750,99.3022,98.274,15.0652,0,1,1.71461,1.43328,0,1.32471,2.1168,2.56274e+06,0,0,0,0,4.77857e+06,834381,0
72.29,72.29,12.0073,0.05,1,2.19048,2.47148,0,0.410327,3.6288,0,0,0,0,0,3.52751e+06,-334252,334252,99.3022,98.274,17.8506,0,1,1.71461,1.43361,0,1.32471,2.1168,3.39621e+06,0,0,0,0,4.77857e+06,833471,0
72.29,72.29,9.27444,0.05,1,2.4325,2.71317,0,0.410496,3.6288,0,0,0,0,0,3.91726e+06,-326467,326467,99.3022,98.274,12.4535,0,1,1.88321,1.60254,0,1.32471,2.1168,4.23469e+06,0,0,0,0,5.24845e+06,838480,0
72.29,72.29,9.02543,0.05,1,2.60206,2.7138,0,0.45585,3.6288,0,0,0,0,0,4.19031e+06,-80605.2,80605.2,99.3022,98.274,10.085,0,1,1.71465,1.60291,0,1.45497,2.1168,4.60238e+06,0,0,0,0,4.77868e+06,367686,0
72.29,72.29,7.63793,0.05,1,2.60305,2.71442,0,0.487625,3.6288,0,0,0,0,0,4.19192e+06,-80048.2,80048.2,99.3022,98.274,10.7963,0,1,1.71465,1.60328,0,1.32474,2.1168,4.96905e+06,0,0,0,0,4.77868e+06,366668,0
72.29,72.29,6.99581,0.05,1,2.60405,2.71505,0,0.487812,3.6288,0,0,0,0,0,4.19352e+06,-79490.9,79490.9,99.3022,98.274,10.2029,0,1,1.71465,1.60365,0,1.32474,2.1168,5.3347e+06,0,0,0,0,4.77868e+06,365651,0
72.29,72.29,4.3481,0.05,1,2.26082,2.37145,0,0.487999,3.6288,0,0,0,0,0,3.64078e+06,-89335.9,89335.9,99.3022,98.274,6.78525,0,1,1.48818,1.37755,0,1.32474,2.1168,5.69138e+06,0,0,0,0,4.1475e+06,356682,0
72.29,72.29,3.65074,0.05,1,2.06959,2.37199,0,0.423677,3.6288,0,0,0,0,0,3.33284e+06,-368398,368398,99.3022,98.274,5.51372,0,1,1.68026,1.37786,0,1.14977,2.1168,6.58253e+06,0,0,0,0,4.68284e+06,891149,0
72.29,72.29,4.07721,0.05,1,2.07014,2.37254,0,0.387842,3.6288,0,0,0,0,0,3.33372e+06,-368382,368382,99.3022,98.274,6.50202,0,1,1.68058,1.37818,0,1.29817,2.1168,7.47369e+06,0,0,0,0,4.68373e+06,891161,0
72.29,72.29,4.33587,0.05,1,2.07069,2.37309,0,0.387945,3.6288,0,0,0,0,0,3.33461e+06,-368365,368365,99.3022,98.274,4.99649,0,1,1.6809,1.3785,0,1.29842,2.1168,8.36486e+06,0,0,0,0,4.68462e+06,891172,0
