0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,5.8117,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.47552e+06,-363896,363896,99.3022,98.274,13.5083,0,1,1.73502,1.43262,0,0,2.1168,889290,0,0,0,0,4.81496e+06,889290,0
72.29,72.29,5.3384,0.05,1,2.1891,2.47077,0,0.406166,3.6288,0,0,0,0,0,3.51037e+06,-333816,333816,99.3022,98.274,12.7174,0,1,1.71486,1.43319,0,1.34047,2.1168,1.72105e+06,0,0,0,0,4.75901e+06,831762,0
72.29,72.29,10.8322,0.05,1,2.19067,2.47176,0,0.410238,3.6288,0,0,0,0,0,3.51289e+06,-332951,332951,99.3022,98.274,18.4751,0,1,1.71486,1.43377,0,1.3249,2.1168,2.55124e+06,0,0,0,0,4.75901e+06,830183,0
72.29,72.29,14.991,0.05,1,2.19224,2.47275,0,0.410532,3.6288,0,0,0,0,0,3.51541e+06,-332086,332086,99.3022,98.274,21.0035,0,1,1.71486,1.43435,0,1.3249,2.1168,3.37984e+06,0,0,0,0,4.75901e+06,828603,0
72.29,72.29,10.2518,0.05,1,2.4351,2.71503,0,0.410826,3.6288,0,0,0,0,0,3.90484e+06,-323960,323960,99.3022,98.274,15.4914,0,1,1.88357,1.60364,0,1.3249,2.1168,4.21276e+06,0,0,0,0,5.22723e+06,832921,0
72.29,72.29,9.60146,0.05,1,2.60548,2.71612,0,0.456337,3.6288,0,0,0,0,0,4.17806e+06,-78600.8,78600.8,99.3022,98.274,16.9738,0,1,1.71492,1.60428,0,1.45525,2.1168,4.57589e+06,0,0,0,0,4.7592e+06,363126,0
72.29,72.29,8.14329,0.05,1,2.60722,2.71722,0,0.488268,3.6288,0,0,0,0,0,4.18085e+06,-77633.5,77633.5,99.3022,98.274,12.7689,0,1,1.71493,1.60493,0,1.32495,2.1168,4.93724e+06,0,0,0,0,4.7592e+06,361359,0
72.29,72.29,7.21708,0.05,1,2.60896,2.71831,0,0.488593,3.6288,0,0,0,0,0,4.18363e+06,-76665.9,76665.9,99.3022,98.274,10.7803,0,1,1.71493,1.60557,0,1.32495,2.1168,5.29684e+06,0,0,0,0,4.7592e+06,359592,0
72.29,72.29,5.5928,0.05,1,2.26599,2.3747,0,0.488919,3.6288,0,0,0,0,0,3.63367e+06,-86070.7,86070.7,99.3022,98.274,8.16749,0,1,1.48814,1.37944,0,1.32495,2.1168,5.64673e+06,0,0,0,0,4.12984e+06,349897,0
72.29,72.29,5.47974,0.05,1,2.07325,2.37565,0,0.424647,3.6288,0,0,0,0,0,3.3246e+06,-366728,366728,99.3022,98.274,12.7491,0,1,1.68239,1.37999,0,1.14974,2.1168,6.53418e+06,0,0,0,0,4.66891e+06,887450,0
