0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,4.77909,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.26855e+06,-342226,342226,99.3022,98.274,9.47302,0,1,1.73502,1.43262,0,0,2.1168,836332,0,0,0,0,4.52823e+06,836332,0
72.29,72.29,4.09713,0.05,1,2.18889,2.47056,0,0.406166,3.6288,0,0,0,0,0,3.30101e+06,-313943,313943,99.3022,98.274,6.86604,0,1,1.71473,1.43307,0,1.34047,2.1168,1.61856e+06,0,0,0,0,4.47529e+06,782226,0
72.29,72.29,3.76053,0.05,1,2.19013,2.47134,0,0.410198,3.6288,0,0,0,0,0,3.30287e+06,-313302,313302,99.3022,98.274,6.93268,0,1,1.71473,1.43353,0,1.3248,2.1168,2.39961e+06,0,0,0,0,4.47529e+06,781055,0
72.29,72.29,3.43037,0.05,1,2.19137,2.47212,0,0.41043,3.6288,0,0,0,0,0,3.30474e+06,-312660,312660,99.3022,98.274,6.16798,0,1,1.71473,1.43398,0,1.3248,2.1168,3.1795e+06,0,0,0,0,4.47529e+06,779884,0
72.29,72.29,4.97023,0.05,1,2.43381,2.71411,0,0.410662,3.6288,0,0,0,0,0,3.67036e+06,-305193,305193,99.3022,98.274,8.67085,0,1,1.88339,1.60309,0,1.3248,2.1168,3.96375e+06,0,0,0,0,4.91548e+06,784258,0
72.29,72.29,3.55307,0.05,1,2.60378,2.71497,0,0.456096,3.6288,0,0,0,0,0,3.92669e+06,-74696.6,74696.6,99.2766,98.274,5.71527,0,1,1.71479,1.6036,0,1.45511,2.1168,4.30666e+06,0,0,0,0,4.47543e+06,342904,0
71.5308,72.29,2.55996,0.05,1,2.60515,2.71583,0,0.487949,3.6288,0,0,0,0,0,3.92875e+06,-73979.6,73979.6,99.3022,98.274,3.68743,0,1,1.71479,1.60411,0,1.32485,2.1168,4.64825e+06,0,0,0,0,4.47543e+06,341594,0
70.7106,72.29,2.44031,0.06,1,2.60652,2.71669,0,0.488205,3.6288,0,0,0,0,0,3.93082e+06,-73262.5,73262.5,99.3022,98.274,4.34243,0,1,1.71479,1.60462,0,1.32485,2.1168,4.98854e+06,0,0,0,0,4.47543e+06,340284,0
70.6042,72.29,2.81248,0.06,1,2.26342,2.37308,0,0.488462,3.6288,0,0,0,0,0,3.4134e+06,-82293.1,82293.1,99.1995,98.274,5.10988,0,1,1.48816,1.3785,0,1.32485,2.1168,5.32006e+06,0,0,0,0,3.88395e+06,331523,0
70.4833,72.29,2.60831,0.06,1,2.07144,2.37384,0,0.424165,3.6288,0,0,0,0,0,3.12387e+06,-344940,344940,99.3022,98.274,3.0421,0,1,1.68133,1.37893,0,1.14975,2.1168,6.15463e+06,0,0,0,0,4.38812e+06,834567,0
70.3364,72.29,2.58211,0.05,1,2.07219,2.37459,0,0.388187,3.6288,0,0,0,0,0,3.12501e+06,-344919,344919,99.3022,98.274,3.89262,0,1,1.68177,1.37937,0,1.299,2.1168,6.98921e+06,0,0,0,0,4.38926e+06,834581,0
71.182,72.29,3.57067,0.05,1,2.07294,2.37534,0,0.388328,3.6288,0,0,0,0,0,3.12614e+06,-344898,344898,99.3022,98.274,4.83673,0,1,1.68221,1.37981,0,1.29934,2.1168,7.8238e+06,0,0,0,0,4.3904e+06,834596,0
72.0098,72.29,3.55445,0.06,1,2.07369,2.37609,0,0.388469,3.6288,0,0,0,0,0,3.12728e+06,-344877,344877,99.0703,98.274,4.64207,0,1,1.68265,1.38025,0,1.29967,2.1168,8.65841e+06,0,0,0,0,4.39154e+06,834610,0
71.8427,72.29,2.6421,0.06,1,2.16129,2.46369,0,0.38861,3.6288,0,0,0,0,0,3.25938e+06,-342398,342398,99.3022,98.274,2.8293,0,1,1.73861,1.43621,0,1.30001,2.1168,9.49486e+06,0,0,0,0,4.53761e+06,836450,0
72.29,72.29,3.63134,0.06,1,2.18641,2.46447,0,0.405026,3.6288,0,0,0,0,0,3.29726e+06,-309213,309213,99.0288,98.274,3.4361,0,1,1.71474,1.43667,0,1.34325,2.1168,1.02678e+07,0,0,0,0,4.47529e+06,772957,0
72.29,72.29,3.08536,0.05,1,2.18764,2.46525,0,0.409733,3.6288,0,0,0,0,0,3.29912e+06,-308571,308571,98.8219,98.274,2.75159,0,1,1.71474,1.43712,0,1.3248,2.1168,1.10396e+07,0,0,0,0,4.47529e+06,771784,0
71.7472,72.29,2.24755,0.05,1,2.18888,2.46603,0,0.409964,3.6288,0,0,0,0,0,3.30098e+06,-307929,307929,98.405,98.274,2.19672,0,1,1.71474,1.43758,0,1.3248,2.1168,1.18102e+07,0,0,0,0,4.47529e+06,770611,0
71.0602,72.29,2.04384,0.07,1,2.15612,2.43282,0,0.410196,3.6288,0,0,0,0,0,3.25158e+06,-308248,308248,98.3424,98.274,2.05894,0,1,1.69314,1.41644,0,1.3248,2.1168,1.25789e+07,0,0,0,0,4.41893e+06,768728,0
70.6019,72.29,2.22409,0.07,1,2.13575,2.43359,0,0.404056,3.6288,0,0,0,0,0,3.22086e+06,-337035,337035,98.3105,98.274,2.49444,0,1,1.71473,1.41689,0,1.30812,2.1168,1.34029e+07,0,0,0,0,4.47528e+06,823914,0
69.7908,72.29,1.83017,0.07,1,2.13697,2.43436,0,0.400239,3.6288,0,0,0,0,0,3.2227e+06,-336402,336402,97.9808,98.274,1.89071,0,1,1.71473,1.41734,0,1.3248,2.1168,1.42256e+07,0,0,0,0,4.47528e+06,822758,0
68.6897,72.29,1.54056,0.07,1,2.13819,2.43513,0,0.400468,3.6288,0,0,0,0,0,3.22454e+06,-335769,335769,97.678,98.274,1.778,0,1,1.71473,1.41779,0,1.3248,2.1168,1.50472e+07,0,0,0,0,4.47528e+06,821601,0
67.5385,72.29,1.60383,0.06,1,2.25496,2.55145,0,0.400696,3.6288,0,0,0,0,0,3.40064e+06,-331865,331865,97.455,98.274,2.00573,0,1,1.79141,1.49491,0,1.3248,2.1168,1.58702e+07,0,0,0,0,4.6754e+06,822965,0
66.4609,72.29,1.75142,0.06,1,2.33289,2.55226,0,0.422579,3.6288,0,0,0,0,0,3.51817e+06,-226732,226732,97.4613,98.274,2.14939,0,1,1.71475,1.49539,0,1.38404,2.1168,1.64919e+07,0,0,0,0,4.47534e+06,621688,0
65.1809,72.29,1.53533,0.08,1,2.33417,2.55307,0,0.437184,3.6288,0,0,0,0,0,3.5201e+06,-226064,226064,97.3511,98.274,2.01306,0,1,1.71475,1.49586,0,1.32482,2.1168,1.71123e+07,0,0,0,0,4.47534e+06,620468,0
63.8521,72.29,1.45257,0.08,1,2.33546,2.55388,0,0.437424,3.6288,0,0,0,0,0,3.52204e+06,-225396,225396,97.1354,98.274,1.92704,0,1,1.71475,1.49633,0,1.32482,2.1168,1.77316e+07,0,0,0,0,4.47534e+06,619248,0
62.4007,72.29,1.33015,0.07,1,2.33674,2.55469,0,0.437665,3.6288,0,0,0,0,0,3.52397e+06,-224728,224728,96.887,98.274,1.81124,0,1,1.71475,1.49681,0,1.32482,2.1168,1.83496e+07,0,0,0,0,4.47534e+06,618027,0
60.6444,72.29,1.00183,0.09,1,2.31513,2.53261,0,0.437905,3.6288,0,0,0,0,0,3.49139e+06,-224707,224707,96.472,98.274,1.59953,0,1,1.75696,1.53949,0,1.32482,2.1168,1.89678e+07,0,0,0,0,4.58551e+06,618194,0
58.7562,72.29,0.912254,0.09,1,2.35862,2.53341,0,0.433856,3.6288,0,0,0,0,0,3.55697e+06,-166514,166514,95.9913,98.274,1.58884,0,1,1.71477,1.53998,0,1.35743,2.1168,1.94746e+07,0,0,0,0,4.47538e+06,506809,0
56.7812,72.29,0.825379,0.08,1,2.35991,2.53421,0,0.442005,3.6288,0,0,0,0,0,3.55891e+06,-165827,165827,95.47,98.274,1.43595,0,1,1.71477,1.54047,0,1.32483,2.1168,1.99802e+07,0,0,0,0,4.47538e+06,505553,0
54.7925,72.29,0.786352,0.1,1,2.3612,2.53501,0,0.442247,3.6288,0,0,0,0,0,3.56086e+06,-165140,165140,94.6681,98.274,1.40122,0,1,1.71477,1.54095,0,1.32483,2.1168,2.04845e+07,0,0,0,0,4.47538e+06,504297,0
52.5853,72.29,0.630564,0.1,1,2.42167,2.595,0,0.442489,3.6288,0,0,0,0,0,3.65205e+06,-162778,162778,93.7955,98.274,1.10732,0,1,1.75243,1.57911,0,1.32483,2.1168,2.09887e+07,0,0,0,0,4.57368e+06,504278,0
50.3253,72.29,0.618498,0.14,1,2.46064,2.59582,0,0.453821,3.6288,0,0,0,0,0,3.71083e+06,-110758,110758,92.9985,98.274,1.16081,0,1,1.71478,1.57961,0,1.35393,2.1168,2.13935e+07,0,0,0,0,4.47541e+06,404717,0
48.0236,72.29,0.576835,0.14,1,2.46197,2.59664,0,0.461125,3.6288,0,0,0,0,0,3.71282e+06,-110053,110053,92.0612,98.274,1.0907,0,1,1.71478,1.58011,0,1.32484,2.1168,2.17969e+07,0,0,0,0,4.47541e+06,403429,0
45.6698,72.29,0.524689,0.19,1,2.46329,2.59746,0,0.461372,3.6288,0,0,0,0,0,3.71481e+06,-109349,109349,91.2499,98.274,0.966582,0,1,1.71478,1.58061,0,1.32484,2.1168,2.2199e+07,0,0,0,0,4.47541e+06,402141,0
43.1659,72.29,0.539647,0.18,1,2.63814,2.77181,0,0.46162,3.6288,0,0,0,0,0,3.9785e+06,-103733,103733,90.2486,98.274,1.21958,0,1,1.85091,1.71723,0,1.32484,2.1168,2.26044e+07,0,0,0,0,4.83069e+06,405328,0
40.3547,72.29,0.371067,0.25,1,2.77269,2.77269,0,0.494387,3.6288,78464.2,0,0,0,0,4.18141e+06,78464.2,0,89.3243,98.274,0.987336,0,1,1.71778,1.71778,0,1.43001,2.1168,2.26608e+07,0,0,0,0,4.48323e+06,56471.4,0
37.5518,72.29,0.378819,0.21,1,2.77357,2.77357,0,0.519602,3.6288,156953,0,0,0,0,4.18273e+06,78489,0,88.4862,98.274,0.953564,0,1,1.71832,1.71832,0,1.32715,2.1168,2.27173e+07,0,0,0,0,4.48465e+06,56489.3,0
34.9316,72.29,0.564535,0.28,1,2.77444,2.77444,0,0.519766,3.6288,235467,0,0,0,0,4.18406e+06,78513.9,0,87.744,98.274,1.12953,0,1,1.71886,1.71886,0,1.32757,2.1168,2.27738e+07,0,0,0,0,4.48607e+06,56507.2,0
32.5367,72.29,0.805192,0.23,1,2.77532,2.77532,0,0.519931,3.6288,314006,0,0,0,0,4.18538e+06,78538.7,0,86.9496,98.274,1.29183,0,1,1.71941,1.71941,0,1.32799,2.1168,2.28304e+07,0,0,0,0,4.48749e+06,56525,0
30.0336,72.29,0.616566,0.28,1,2.69149,2.69149,0,0.520095,3.6288,390172,0,0,0,0,4.05896e+06,76166.5,0,86.4228,98.274,0.901677,0,1,1.6372,1.6372,0,1.32841,2.1168,2.28842e+07,0,0,0,0,4.27293e+06,53822.4,0
27.5048,72.29,0.51259,0.25,1,2.61526,2.69235,0,0.504386,3.6288,361313,0,0,0,0,3.944e+06,-28859,0,85.6154,98.274,1.39915,0,1,1.7148,1.63772,0,1.2649,2.1168,2.31392e+07,0,0,0,0,4.47546e+06,255017,0
24.8988,72.29,0.434639,0.29,1,2.61663,2.6932,0,0.4901,3.6288,333184,0,0,0,0,3.94607e+06,-28129.2,0,84.5764,98.274,0.769377,0,1,1.7148,1.63823,0,1.32485,2.1168,2.33929e+07,0,0,0,0,4.47546e+06,253683,0
22.3463,72.29,0.510925,0.26,1,2.618,2.69405,0,0.490357,3.6288,305785,0,0,0,0,3.94813e+06,-27399,0,83.8253,98.274,0.78763,0,1,1.7148,1.63875,0,1.32485,2.1168,2.36452e+07,0,0,0,0,4.47546e+06,252347,0
20.2446,72.29,0.958919,0.36,1,2.54976,2.62529,0,0.490614,3.6288,277146,0,0,0,0,3.84522e+06,-28638.7,0,83.3599,98.274,1.2783,0,1,1.63938,1.56385,0,1.32485,2.1168,2.38938e+07,0,0,0,0,4.27861e+06,248532,0
17.99,72.29,0.735843,0.31,1,2.47568,2.62612,0,0.477824,3.6288,146450,0,0,0,0,3.73351e+06,-130697,0,83.1889,98.274,1.08907,0,1,1.71477,1.56434,0,1.26658,2.1168,2.43378e+07,0,0,0,0,4.4754e+06,444042,0
16.6006,72.29,1.37491,0.53,1,2.25432,2.62695,0,0.463943,3.6288,680996,0,0,0,0,4.40005e+06,534546,0,83.3602,98.274,3.1265,0,1,1.71477,1.56484,0,1.32483,2.1168,2.47806e+07,0,0,0,0,4.4754e+06,442768,0
16.3556,72.29,2.52376,0.46,1,2.25557,2.62778,0,0.422459,3.6288,1.21669e+06,0,0,0,0,4.4025e+06,535695,0,84.1207,98.274,3.77432,0,1,1.71477,1.56533,0,1.32483,2.1168,2.52221e+07,0,0,0,0,4.4754e+06,441493,0
15.4433,72.29,1.89933,0.41,1,2.28169,2.43064,0,0.422694,3.6288,1.08249e+06,0,0,0,0,3.44096e+06,-134206,0,84.7136,98.274,2.8744,0,1,1.55749,1.40854,0,1.32484,2.1168,2.56571e+07,0,0,0,0,4.06491e+06,435047,0
15.7413,72.29,2.94524,0.42,1,2.12901,2.43141,0,0.42759,3.6288,739174,0,0,0,0,3.2107e+06,-343311,0,85.6704,98.274,3.85754,0,1,1.71139,1.40899,0,1.20332,2.1168,2.64927e+07,0,0,0,0,4.46656e+06,835555,0
15.4169,72.29,2.3246,0.4,1,2.12978,2.43218,0,0.398977,3.6288,395885,0,0,0,0,3.21186e+06,-343289,0,86.3219,98.274,3.2298,0,1,1.71184,1.40944,0,1.32222,2.1168,2.73282e+07,0,0,0,0,4.46772e+06,835570,0
