0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,8.35618,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.55118e+06,-371817,371817,99.3022,98.274,4.94972,0,1,1.73502,1.43262,0,0,2.1168,908648,0,0,0,0,4.91978e+06,908648,0
72.29,72.29,6.27717,0.05,1,2.18926,2.47092,0,0.406166,3.6288,0,0,0,0,0,3.58704e+06,-341078,341078,99.3022,98.274,4.02631,0,1,1.71495,1.43328,0,1.34047,2.1168,1.75852e+06,0,0,0,0,4.86287e+06,849872,0
72.29,72.29,7.46683,0.05,1,2.19108,2.47208,0,0.410267,3.6288,0,0,0,0,0,3.59002e+06,-340054,340054,99.3022,98.274,3.88258,0,1,1.71495,1.43395,0,1.32497,2.1168,2.60652e+06,0,0,0,0,4.86287e+06,848002,0
72.29,72.29,5.28245,0.05,1,2.1929,2.47323,0,0.410608,3.6288,0,0,0,0,0,3.59301e+06,-339029,339029,99.3022,98.274,3.1242,0,1,1.71495,1.43462,0,1.32497,2.1168,3.45265e+06,0,0,0,0,4.86287e+06,846131,0
72.29,72.29,4.3079,0.05,1,2.43607,2.71573,0,0.41095,3.6288,0,0,0,0,0,3.99143e+06,-330584,330584,99.3022,98.274,3.76198,0,1,1.88371,1.60405,0,1.32497,2.1168,4.30294e+06,0,0,0,0,5.3414e+06,850288,0
72.29,72.29,5.94471,0.05,1,2.60676,2.71699,0,0.456519,3.6288,0,0,0,0,0,4.2711e+06,-79679.1,79679.1,99.3022,98.274,5.61596,0,1,1.71503,1.6048,0,1.45535,2.1168,4.67283e+06,0,0,0,0,4.86309e+06,369889,0
72.29,72.29,3.8184,0.05,1,2.60877,2.71826,0,0.488507,3.6288,0,0,0,0,0,4.2744e+06,-78533.8,78533.8,99.3022,98.274,4.36067,0,1,1.71503,1.60554,0,1.32503,2.1168,5.04063e+06,0,0,0,0,4.8631e+06,367796,0
72.29,72.29,4.55034,0.05,1,2.61078,2.71952,0,0.488884,3.6288,0,0,0,0,0,4.2777e+06,-77388.3,77388.3,99.3022,98.274,4.82152,0,1,1.71503,1.60629,0,1.32503,2.1168,5.40633e+06,0,0,0,0,4.8631e+06,365704,0
72.29,72.29,4.19494,0.05,1,2.26792,2.37591,0,0.489261,3.6288,0,0,0,0,0,3.71593e+06,-86846.1,86846.1,99.3022,98.274,4.3283,0,1,1.48813,1.38014,0,1.32503,2.1168,5.76184e+06,0,0,0,0,4.21971e+06,355507,0
72.29,72.29,6.023,0.05,1,2.07462,2.37702,0,0.425008,3.6288,0,0,0,0,0,3.3992e+06,-374669,374669,99.3022,98.274,6.04596,0,1,1.68318,1.38078,0,1.14973,2.1168,6.66863e+06,0,0,0,0,4.77279e+06,906797,0
72.29,72.29,4.93797,0.05,1,2.07572,2.37812,0,0.388783,3.6288,0,0,0,0,0,3.40101e+06,-374635,374635,99.3022,98.274,4.79394,0,1,1.68382,1.38142,0,1.30043,2.1168,7.57545e+06,0,0,0,0,4.77462e+06,906820,0
72.29,72.29,4.20033,0.05,1,2.07683,2.37923,0,0.38899,3.6288,0,0,0,0,0,3.40283e+06,-374601,374601,99.3022,98.274,6.18261,0,1,1.68447,1.38207,0,1.30092,2.1168,8.4823e+06,0,0,0,0,4.77644e+06,906843,0
