0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,14.9365,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.60937e+06,-377909,377909,99.3022,98.274,8.4853,0,1,1.73502,1.43262,0,0,2.1168,923536,0,0,0,0,5.00038e+06,923536,0
72.29,72.29,7.38357,0.05,1,2.18896,2.47062,0,0.406166,3.6288,0,0,0,0,0,3.64531e+06,-346676,346676,99.3022,98.274,7.11679,0,1,1.71477,1.43311,0,1.34047,2.1168,1.78733e+06,0,0,0,0,4.94204e+06,863790,0
72.29,72.29,6.75957,0.05,1,2.1903,2.47147,0,0.410211,3.6288,0,0,0,0,0,3.64755e+06,-345908,345908,99.3022,98.274,7.83187,0,1,1.71477,1.4336,0,1.32483,2.1168,2.64971e+06,0,0,0,0,4.94204e+06,862388,0
72.29,72.29,7.63677,0.05,1,2.19164,2.47232,0,0.410462,3.6288,0,0,0,0,0,3.64978e+06,-345140,345140,99.3022,98.274,7.47646,0,1,1.71477,1.4341,0,1.32483,2.1168,3.5107e+06,0,0,0,0,4.94204e+06,860986,0
72.29,72.29,7.58894,0.05,1,2.43421,2.7144,0,0.410714,3.6288,0,0,0,0,0,4.05374e+06,-336833,336833,99.3022,98.274,7.43912,0,1,1.88345,1.60327,0,1.32483,2.1168,4.37641e+06,0,0,0,0,5.42818e+06,865707,0
72.29,72.29,9.03537,0.05,1,2.60432,2.71533,0,0.456172,3.6288,0,0,0,0,0,4.33702e+06,-82215.6,82215.6,99.3022,98.274,7.69792,0,1,1.71483,1.60382,0,1.45515,2.1168,4.75458e+06,0,0,0,0,4.94221e+06,378172,0
72.29,72.29,7.76926,0.05,1,2.6058,2.71627,0,0.488049,3.6288,0,0,0,0,0,4.33949e+06,-81357.1,81357.1,99.3022,98.274,7.78581,0,1,1.71483,1.60437,0,1.32488,2.1168,5.13118e+06,0,0,0,0,4.94221e+06,376603,0
72.29,72.29,6.99849,0.05,1,2.60729,2.7172,0,0.488327,3.6288,0,0,0,0,0,4.34196e+06,-80498.2,80498.2,99.3022,98.274,6.79786,0,1,1.71483,1.60492,0,1.32488,2.1168,5.50622e+06,0,0,0,0,4.94221e+06,375034,0
72.29,72.29,5.93914,0.05,1,2.26423,2.37359,0,0.488605,3.6288,0,0,0,0,0,3.77067e+06,-90405.9,90405.9,99.3022,98.274,6.24137,0,1,1.48815,1.37879,0,1.32488,2.1168,5.87145e+06,0,0,0,0,4.28892e+06,365236,0
72.29,72.29,5.42495,0.05,1,2.07201,2.37441,0,0.424317,3.6288,0,0,0,0,0,3.45055e+06,-380890,380890,99.3022,98.274,4.37663,0,1,1.68167,1.37927,0,1.14975,2.1168,6.79305e+06,0,0,0,0,4.84663e+06,921599,0
72.29,72.29,4.46177,0.05,1,2.07282,2.37522,0,0.388294,3.6288,0,0,0,0,0,3.45191e+06,-380864,380864,99.3022,98.274,3.907,0,1,1.68214,1.37974,0,1.29926,2.1168,7.71467e+06,0,0,0,0,4.84799e+06,921617,0
72.29,72.29,6.87547,0.05,1,2.07364,2.37604,0,0.388447,3.6288,0,0,0,0,0,3.45327e+06,-380839,380839,99.3022,98.274,5.97271,0,1,1.68261,1.38021,0,1.29962,2.1168,8.6363e+06,0,0,0,0,4.84936e+06,921634,0
72.29,72.29,7.04831,0.05,1,2.07446,2.37686,0,0.3886,3.6288,0,0,0,0,0,3.45463e+06,-380813,380813,99.3022,98.274,6.0207,0,1,1.68309,1.38069,0,1.29999,2.1168,9.55795e+06,0,0,0,0,4.85073e+06,921651,0
72.29,72.29,4.5707,0.05,1,2.16215,2.46455,0,0.388753,3.6288,0,0,0,0,0,3.60066e+06,-378073,378073,99.3022,98.274,5.97274,0,1,1.73911,1.43671,0,1.30035,2.1168,1.04816e+07,0,0,0,0,5.01219e+06,923685,0
72.29,72.29,4.25319,0.05,1,2.18783,2.46539,0,0.405186,3.6288,0,0,0,0,0,3.64343e+06,-340676,340676,99.3022,98.274,6.70806,0,1,1.71477,1.43721,0,1.34364,2.1168,1.13338e+07,0,0,0,0,4.94204e+06,852136,0
72.29,72.29,4.47966,0.05,1,2.18917,2.46624,0,0.409999,3.6288,0,0,0,0,0,3.64566e+06,-339907,339907,99.3022,98.274,4.772,0,1,1.71477,1.4377,0,1.32483,2.1168,1.21845e+07,0,0,0,0,4.94204e+06,850731,0
72.29,72.29,3.62992,0.05,1,2.19051,2.46709,0,0.41025,3.6288,0,0,0,0,0,3.64789e+06,-339137,339137,99.3022,98.274,4.7689,0,1,1.71477,1.43819,0,1.32483,2.1168,1.30338e+07,0,0,0,0,4.94204e+06,849326,0
72.29,72.29,2.94459,0.05,1,2.15783,2.43392,0,0.410501,3.6288,0,0,0,0,0,3.59348e+06,-339431,339431,99.3022,98.274,3.27624,0,1,1.69317,1.41708,0,1.32483,2.1168,1.3881e+07,0,0,0,0,4.87978e+06,847137,0
72.1722,72.29,2.65181,0.05,1,2.13756,2.43476,0,0.404378,3.6288,0,0,0,0,0,3.55972e+06,-371174,371174,99.3022,98.274,3.42969,0,1,1.71477,1.41757,0,1.30814,2.1168,1.4789e+07,0,0,0,0,4.94202e+06,907996,0
72.1711,72.29,2.76963,0.07,1,2.13888,2.43559,0,0.400579,3.6288,0,0,0,0,0,3.56192e+06,-370416,370416,99.3022,98.274,2.99578,0,1,1.71477,1.41806,0,1.32483,2.1168,1.56956e+07,0,0,0,0,4.94202e+06,906611,0
72.142,72.29,2.70658,0.07,1,2.1402,2.43643,0,0.400826,3.6288,0,0,0,0,0,3.56412e+06,-369657,369657,99.3022,98.274,3.00832,0,1,1.71477,1.41854,0,1.32483,2.1168,1.66008e+07,0,0,0,0,4.94202e+06,905226,0
71.5776,72.29,2.23302,0.06,1,2.25714,2.55288,0,0.401074,3.6288,0,0,0,0,0,3.75886e+06,-365285,365285,99.3022,98.274,2.76696,0,1,1.79149,1.49575,0,1.32483,2.1168,1.75074e+07,0,0,0,0,5.16314e+06,906626,0
70.7608,72.29,2.02825,0.06,1,2.33523,2.55376,0,0.422989,3.6288,0,0,0,0,0,3.8889e+06,-249067,249067,99.3022,98.274,2.61729,0,1,1.71479,1.49626,0,1.3841,2.1168,1.81916e+07,0,0,0,0,4.9421e+06,684130,0
69.9181,72.29,2.00283,0.05,1,2.33662,2.55463,0,0.437622,3.6288,0,0,0,0,0,3.89121e+06,-248267,248267,99.3022,98.274,2.66944,0,1,1.71479,1.49678,0,1.32485,2.1168,1.88742e+07,0,0,0,0,4.9421e+06,682669,0
