0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,3.88594,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.61872e+06,-378889,378889,99.3022,98.274,5.05336,0,1,1.73502,1.43262,0,0,2.1168,925931,0,0,0,0,5.01335e+06,925931,0
72.2764,72.29,2.8472,0.05,1,2.18881,2.47048,0,0.406166,3.6288,0,0,0,0,0,3.65452e+06,-347579,347579,99.3022,98.274,3.97215,0,1,1.71469,1.43302,0,1.34047,2.1168,1.79196e+06,0,0,0,0,4.95461e+06,866027,0
71.3621,72.29,1.94771,0.07,1,2.18992,2.47118,0,0.410183,3.6288,0,0,0,0,0,3.65637e+06,-346942,346942,99.3022,98.274,3.4299,0,1,1.71469,1.43343,0,1.32477,2.1168,2.65682e+06,0,0,0,0,4.95461e+06,864864,0
70.048,72.29,1.54678,0.07,1,2.19103,2.47188,0,0.410391,3.6288,0,0,0,0,0,3.65823e+06,-346305,346305,99.3022,98.274,2.89557,0,1,1.71469,1.43384,0,1.32477,2.1168,3.52052e+06,0,0,0,0,4.95461e+06,863700,0
69.1459,72.29,2.20619,0.06,1,2.43331,2.71375,0,0.4106,3.6288,0,0,0,0,0,4.06275e+06,-338111,338111,99.3022,98.274,3.00762,0,1,1.88332,1.60288,0,1.32477,2.1168,4.3892e+06,0,0,0,0,5.44189e+06,868674,0
68.3718,72.29,2.50648,0.05,1,2.60313,2.71453,0,0.456003,3.6288,0,0,0,0,0,4.34628e+06,-83027.7,83027.7,99.3022,98.274,3.18004,0,1,1.71474,1.60334,0,1.45506,2.1168,4.76943e+06,0,0,0,0,4.95475e+06,380234,0
67.565,72.29,2.4713,0.05,1,2.60436,2.7153,0,0.487827,3.6288,0,0,0,0,0,4.34833e+06,-82315.6,82315.6,99.3022,98.274,3.43007,0,1,1.71474,1.6038,0,1.32481,2.1168,5.14836e+06,0,0,0,0,4.95475e+06,378933,0
67.5007,72.29,3.21303,0.05,1,2.60559,2.71607,0,0.488057,3.6288,0,0,0,0,0,4.35038e+06,-81603,81603,99.3022,98.274,3.90719,0,1,1.71474,1.60425,0,1.32481,2.1168,5.52599e+06,0,0,0,0,4.95475e+06,377631,0
67.8276,72.29,3.24436,0.05,1,2.26244,2.37247,0,0.488287,3.6288,0,0,0,0,0,3.77745e+06,-91679.9,91679.9,99.3022,98.274,3.31873,0,1,1.48817,1.37814,0,1.32481,2.1168,5.89408e+06,0,0,0,0,4.30007e+06,368083,0
69.3589,72.29,4.24522,0.05,1,2.07074,2.37314,0,0.423981,3.6288,0,0,0,0,0,3.45739e+06,-381917,381917,99.099,98.274,3.9387,0,1,1.68093,1.37853,0,1.14976,2.1168,6.81804e+06,0,0,0,0,4.85707e+06,923962,0
69.9843,72.29,3.34342,0.05,1,2.07142,2.37382,0,0.388057,3.6288,0,0,0,0,0,3.45851e+06,-381896,381896,98.8991,98.274,2.44795,0,1,1.68132,1.37892,0,1.29869,2.1168,7.74201e+06,0,0,0,0,4.8582e+06,923976,0
70.1777,72.29,2.91345,0.05,1,2.07209,2.37449,0,0.388184,3.6288,0,0,0,0,0,3.45964e+06,-381874,381874,99.0725,98.274,2.32211,0,1,1.68172,1.37932,0,1.29899,2.1168,8.66601e+06,0,0,0,0,4.85934e+06,923991,0
71.956,72.29,4.503,0.05,1,2.07277,2.37517,0,0.38831,3.6288,0,0,0,0,0,3.46077e+06,-381853,381853,99.3022,98.274,3.63076,0,1,1.68211,1.37971,0,1.29929,2.1168,9.59001e+06,0,0,0,0,4.86047e+06,924005,0
72.29,72.29,3.51614,0.05,1,2.16025,2.46265,0,0.388437,3.6288,0,0,0,0,0,3.60683e+06,-379112,379112,99.3022,98.274,3.64846,0,1,1.73801,1.43561,0,1.2996,2.1168,1.0516e+07,0,0,0,0,5.02199e+06,926039,0
72.29,72.29,4.45776,0.04,1,2.18468,2.46335,0,0.404831,3.6288,0,0,0,0,0,3.64762e+06,-343291,343291,99.3022,98.274,3.15831,0,1,1.71469,1.43602,0,1.34278,2.1168,1.13735e+07,0,0,0,0,4.95461e+06,857495,0
