0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,4.28185,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.53239e+06,-369849,369849,99.3022,98.274,6.27015,0,1,1.73502,1.43262,0,0,2.1168,903839,0,0,0,0,4.89374e+06,903839,0
72.29,72.29,5.26454,0.05,1,2.18861,2.47027,0,0.406166,3.6288,0,0,0,0,0,3.56699e+06,-339293,339293,99.3022,98.274,5.18739,0,1,1.71457,1.43291,0,1.34047,2.1168,1.7492e+06,0,0,0,0,4.83606e+06,845360,0
72.29,72.29,7.42891,0.05,1,2.1894,2.47077,0,0.410145,3.6288,0,0,0,0,0,3.56828e+06,-338851,338851,99.3022,98.274,6.33823,0,1,1.71457,1.4332,0,1.32468,2.1168,2.59375e+06,0,0,0,0,4.83606e+06,844555,0
72.29,72.29,10.3016,0.05,1,2.19018,2.47127,0,0.410293,3.6288,0,0,0,0,0,3.56956e+06,-338410,338410,99.3022,98.274,14.1335,0,1,1.71457,1.43348,0,1.32468,2.1168,3.4375e+06,0,0,0,0,4.83607e+06,843748,0
72.29,72.29,9.85859,0.05,1,2.43206,2.71286,0,0.410441,3.6288,0,0,0,0,0,3.96378e+06,-330595,330595,99.3022,98.274,14.1021,0,1,1.88315,1.60236,0,1.32468,2.1168,4.28643e+06,0,0,0,0,5.31156e+06,848931,0
72.29,72.29,6.72494,0.05,1,2.60148,2.71341,0,0.455769,3.6288,0,0,0,0,0,4.2399e+06,-81860.3,81860.3,99.3022,98.274,7.19511,0,1,1.7146,1.60268,0,1.45492,2.1168,4.65906e+06,0,0,0,0,4.83616e+06,372631,0
72.29,72.29,5.66028,0.05,1,2.60235,2.71396,0,0.487518,3.6288,0,0,0,0,0,4.24132e+06,-81366.8,81366.8,99.3022,98.274,6.02003,0,1,1.7146,1.603,0,1.3247,2.1168,5.03079e+06,0,0,0,0,4.83616e+06,371729,0
72.29,72.29,7.45666,0.05,1,2.60323,2.7145,0,0.487681,3.6288,0,0,0,0,0,4.24274e+06,-80873.2,80873.2,99.3022,98.274,9.80857,0,1,1.7146,1.60333,0,1.3247,2.1168,5.40162e+06,0,0,0,0,4.83616e+06,370827,0
72.29,72.29,5.47953,0.05,1,2.25995,2.3709,0,0.487845,3.6288,0,0,0,0,0,3.68327e+06,-90904.6,90904.6,99.3022,98.274,6.45973,0,1,1.48818,1.37723,0,1.3247,2.1168,5.7635e+06,0,0,0,0,4.19753e+06,361881,0
72.29,72.29,4.23343,0.05,1,2.06898,2.37138,0,0.423514,3.6288,0,0,0,0,0,3.37203e+06,-372859,372859,99.3022,98.274,6.23119,0,1,1.67991,1.37751,0,1.14977,2.1168,6.66538e+06,0,0,0,0,4.7383e+06,901881,0
72.29,72.29,4.62718,0.05,1,2.06946,2.37186,0,0.387727,3.6288,0,0,0,0,0,3.37281e+06,-372844,372844,99.3022,98.274,5.872,0,1,1.68019,1.37779,0,1.2979,2.1168,7.56727e+06,0,0,0,0,4.73909e+06,901891,0
72.29,72.29,4.17189,0.05,1,2.06994,2.37234,0,0.387817,3.6288,0,0,0,0,0,3.37359e+06,-372829,372829,99.3022,98.274,5.95315,0,1,1.68047,1.37807,0,1.29811,2.1168,8.46918e+06,0,0,0,0,4.73987e+06,901901,0
72.29,72.29,4.80478,0.05,1,2.07042,2.37282,0,0.387907,3.6288,0,0,0,0,0,3.37437e+06,-372815,372815,99.3022,98.274,5.22405,0,1,1.68074,1.37834,0,1.29833,2.1168,9.37109e+06,0,0,0,0,4.74066e+06,901911,0
72.29,72.29,4.31481,0.05,1,2.15761,2.46001,0,0.387997,3.6288,0,0,0,0,0,3.51648e+06,-370148,370148,99.3022,98.274,4.76386,0,1,1.73647,1.43407,0,1.29854,2.1168,1.0275e+07,0,0,0,0,4.89783e+06,903891,0
