0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
71.3998,72.29,1.95091,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.36769e+06,-352606,352606,99.3022,98.274,5.11962,0,1,1.73502,1.43262,0,0,2.1168,861699,0,0,0,0,4.66557e+06,861699,0
71.7566,72.29,3.19506,0.07,1,2.18907,2.47073,0,0.406166,3.6288,0,0,0,0,0,3.40141e+06,-323460,323460,99.3022,98.274,5.94524,0,1,1.71484,1.43317,0,1.34047,2.1168,1.66765e+06,0,0,0,0,4.61131e+06,805956,0
71.4571,72.29,2.541,0.07,1,2.19059,2.4717,0,0.410232,3.6288,0,0,0,0,0,3.40377e+06,-322649,322649,99.3022,98.274,4.74818,0,1,1.71484,1.43373,0,1.32488,2.1168,2.47213e+06,0,0,0,0,4.61131e+06,804475,0
70.7027,72.29,2.08707,0.07,1,2.19211,2.47266,0,0.410517,3.6288,0,0,0,0,0,3.40613e+06,-321837,321837,99.3022,98.274,4.17729,0,1,1.71484,1.43429,0,1.32488,2.1168,3.27512e+06,0,0,0,0,4.61131e+06,802993,0
69.772,72.29,2.15446,0.06,1,2.4349,2.71489,0,0.410801,3.6288,0,0,0,0,0,3.78338e+06,-313991,313991,99.3022,98.274,3.83574,0,1,1.88355,1.60356,0,1.32488,2.1168,4.08235e+06,0,0,0,0,5.06498e+06,807226,0
69.1651,72.29,2.65373,0.05,1,2.60522,2.71595,0,0.456301,3.6288,0,0,0,0,0,4.04803e+06,-76284.1,76284.1,99.3022,98.274,4.25631,0,1,1.7149,1.60418,0,1.45523,2.1168,4.43443e+06,0,0,0,0,4.61149e+06,352080,0
69.4226,72.29,3.51852,0.05,1,2.6069,2.717,0,0.488219,3.6288,0,0,0,0,0,4.05064e+06,-75377.2,75377.2,99.3022,98.274,4.50372,0,1,1.7149,1.6048,0,1.32493,2.1168,4.78485e+06,0,0,0,0,4.61149e+06,350423,0
69.1809,72.29,3.02154,0.05,1,2.60859,2.71806,0,0.488534,3.6288,0,0,0,0,0,4.05325e+06,-74470.1,74470.1,99.3022,98.274,4.50675,0,1,1.7149,1.60543,0,1.32493,2.1168,5.13362e+06,0,0,0,0,4.61149e+06,348766,0
72.29,72.29,7.29634,0.05,1,2.2656,2.37445,0,0.488849,3.6288,0,0,0,0,0,3.52032e+06,-83612.2,83612.2,99.3022,98.274,8.59773,0,1,1.48814,1.37929,0,1.32494,2.1168,5.47305e+06,0,0,0,0,4.00172e+06,339428,0
72.29,72.29,3.87351,0.05,1,2.07298,2.37538,0,0.424574,3.6288,0,0,0,0,0,3.22102e+06,-355358,355358,99.3022,98.274,8.37504,0,1,1.68223,1.37983,0,1.14974,2.1168,6.33296e+06,0,0,0,0,4.52362e+06,859911,0
72.29,72.29,5.0465,0.05,1,2.0739,2.3763,0,0.388476,3.6288,0,0,0,0,0,3.22245e+06,-355331,355331,99.3022,98.274,8.67547,0,1,1.68277,1.38037,0,1.29969,2.1168,7.19289e+06,0,0,0,0,4.52507e+06,859929,0
72.29,72.29,4.32401,0.05,1,2.07482,2.37722,0,0.388649,3.6288,0,0,0,0,0,3.22389e+06,-355304,355304,99.3022,98.274,7.04186,0,1,1.6833,1.3809,0,1.3001,2.1168,8.05283e+06,0,0,0,0,4.52651e+06,859947,0
72.29,72.29,4.36279,0.05,1,2.07575,2.37815,0,0.388822,3.6288,0,0,0,0,0,3.22532e+06,-355277,355277,99.3022,98.274,7.48195,0,1,1.68384,1.38144,0,1.30052,2.1168,8.9128e+06,0,0,0,0,4.52795e+06,859965,0
72.29,72.29,6.20064,0.05,1,2.1636,2.466,0,0.388995,3.6288,0,0,0,0,0,3.36183e+06,-352716,352716,99.3022,98.274,8.7378,0,1,1.73996,1.43756,0,1.30093,2.1168,9.77466e+06,0,0,0,0,4.67886e+06,861866,0
72.29,72.29,5.46559,0.05,1,2.19023,2.46696,0,0.405458,3.6288,0,0,0,0,0,3.40322e+06,-316632,316632,99.3022,98.274,8.17571,0,1,1.71484,1.43812,0,1.34429,2.1168,1.05675e+07,0,0,0,0,4.61131e+06,792835,0
