0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,4.60708,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.43794e+06,-359961,359961,99.3022,98.274,5.07403,0,1,1.73502,1.43262,0,0,2.1168,879673,0,0,0,0,4.76289e+06,879673,0
72.278,72.29,2.79926,0.05,1,2.18884,2.47051,0,0.406166,3.6288,0,0,0,0,0,3.472e+06,-330214,330214,99.3022,98.274,3.52688,0,1,1.71471,1.43304,0,1.34047,2.1168,1.70244e+06,0,0,0,0,4.70714e+06,822763,0
72.29,72.29,5.10279,0.07,1,2.19,2.47124,0,0.410189,3.6288,0,0,0,0,0,3.47383e+06,-329583,329583,99.3022,98.274,6.80189,0,1,1.71471,1.43347,0,1.32478,2.1168,2.52405e+06,0,0,0,0,4.70714e+06,821610,0
72.29,72.29,4.08349,0.05,1,2.19116,2.47197,0,0.410406,3.6288,0,0,0,0,0,3.47567e+06,-328952,328952,99.3022,98.274,4.23651,0,1,1.71471,1.43389,0,1.32478,2.1168,3.3445e+06,0,0,0,0,4.70714e+06,820458,0
72.29,72.29,3.90693,0.05,1,2.4335,2.71389,0,0.410623,3.6288,0,0,0,0,0,3.86008e+06,-321141,321141,99.3022,98.274,5.20382,0,1,1.88335,1.60296,0,1.32478,2.1168,4.16964e+06,0,0,0,0,5.17009e+06,825136,0
71.8837,72.29,2.8992,0.05,1,2.60338,2.71469,0,0.456038,3.6288,0,0,0,0,0,4.12954e+06,-78763,78763,99.3022,98.274,4.00257,0,1,1.71476,1.60344,0,1.45508,2.1168,4.53067e+06,0,0,0,0,4.70727e+06,361027,0
72.29,72.29,4.40906,0.06,1,2.60466,2.7155,0,0.487873,3.6288,0,0,0,0,0,4.13157e+06,-78057.4,78057.4,99.3022,98.274,5.11302,0,1,1.71476,1.60391,0,1.32482,2.1168,4.89041e+06,0,0,0,0,4.70727e+06,359738,0
72.29,72.29,4.70489,0.05,1,2.60594,2.7163,0,0.488113,3.6288,0,0,0,0,0,4.1336e+06,-77351.4,77351.4,99.3022,98.274,6.11656,0,1,1.71476,1.60439,0,1.32482,2.1168,5.24885e+06,0,0,0,0,4.70727e+06,358449,0
72.29,72.29,3.74008,0.05,1,2.26281,2.3727,0,0.488353,3.6288,0,0,0,0,0,3.58932e+06,-86897,86897,98.9206,98.274,3.63066,0,1,1.48816,1.37827,0,1.32482,2.1168,5.59818e+06,0,0,0,0,4.08524e+06,349324,0
72.1501,72.29,2.58929,0.05,1,2.071,2.3734,0,0.42405,3.6288,0,0,0,0,0,3.28507e+06,-362829,362829,99.3022,98.274,2.41844,0,1,1.68108,1.37868,0,1.14975,2.1168,6.47599e+06,0,0,0,0,4.61484e+06,877808,0
