0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,7.66117,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.38299e+06,-354207,354207,99.3022,98.274,5.47766,0,1,1.73502,1.43262,0,0,2.1168,865613,0,0,0,0,4.68677e+06,865613,0
72.29,72.29,7.63646,0.05,1,2.18906,2.47072,0,0.406166,3.6288,0,0,0,0,0,3.41684e+06,-324930,324930,99.3022,98.274,6.08615,0,1,1.71483,1.43317,0,1.34047,2.1168,1.67523e+06,0,0,0,0,4.63224e+06,809616,0
72.29,72.29,5.9505,0.05,1,2.19056,2.47167,0,0.410229,3.6288,0,0,0,0,0,3.41918e+06,-324125,324125,99.3022,98.274,4.48828,0,1,1.71483,1.43372,0,1.32488,2.1168,2.48338e+06,0,0,0,0,4.63224e+06,808148,0
72.29,72.29,5.67675,0.05,1,2.19206,2.47262,0,0.410511,3.6288,0,0,0,0,0,3.42152e+06,-323321,323321,99.3022,98.274,4.32094,0,1,1.71483,1.43427,0,1.32488,2.1168,3.29006e+06,0,0,0,0,4.63224e+06,806680,0
72.29,72.29,7.35916,0.05,1,2.43482,2.71484,0,0.410792,3.6288,0,0,0,0,0,3.80045e+06,-315450,315450,99.3022,98.274,6.81793,0,1,1.88354,1.60352,0,1.32488,2.1168,4.10101e+06,0,0,0,0,5.08796e+06,810951,0
72.29,72.29,9.0968,0.05,1,2.60512,2.71588,0,0.456286,3.6288,0,0,0,0,0,4.06626e+06,-76678.9,76678.9,99.3022,98.274,8.77885,0,1,1.7149,1.60414,0,1.45522,2.1168,4.45477e+06,0,0,0,0,4.63241e+06,353767,0
72.29,72.29,6.1061,0.05,1,2.60678,2.71692,0,0.4882,3.6288,0,0,0,0,0,4.06885e+06,-75779.7,75779.7,99.3022,98.274,5.73494,0,1,1.7149,1.60476,0,1.32493,2.1168,4.8069e+06,0,0,0,0,4.63241e+06,352124,0
72.29,72.29,6.80179,0.05,1,2.60844,2.71796,0,0.488511,3.6288,0,0,0,0,0,4.07144e+06,-74880.3,74880.3,99.3022,98.274,5.05308,0,1,1.7149,1.60537,0,1.32493,2.1168,5.15738e+06,0,0,0,0,4.63241e+06,350481,0
72.29,72.29,4.93205,0.05,1,2.26545,2.37436,0,0.488822,3.6288,0,0,0,0,0,3.53607e+06,-84075.5,84075.5,99.3022,98.274,6.28069,0,1,1.48815,1.37924,0,1.32493,2.1168,5.4985e+06,0,0,0,0,4.0199e+06,341123,0
72.29,72.29,4.57253,0.05,1,2.07287,2.37527,0,0.424545,3.6288,0,0,0,0,0,3.23548e+06,-356975,356975,99.3022,98.274,7.50163,0,1,1.68217,1.37977,0,1.14974,2.1168,6.36232e+06,0,0,0,0,4.544e+06,863815,0
