0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,5.45337,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.45334e+06,-361574,361574,99.3022,98.274,4.07062,0,1,1.73502,1.43262,0,0,2.1168,883615,0,0,0,0,4.78423e+06,883615,0
72.29,72.29,3.27443,0.05,1,2.18929,2.47096,0,0.406166,3.6288,0,0,0,0,0,3.48827e+06,-331680,331680,99.3022,98.274,4.09293,0,1,1.71497,1.4333,0,1.34047,2.1168,1.71007e+06,0,0,0,0,4.72895e+06,826458,0
72.29,72.29,11.362,0.05,1,2.19117,2.47214,0,0.410274,3.6288,0,0,0,0,0,3.49125e+06,-330655,330655,99.3022,98.274,11.458,0,1,1.71497,1.43399,0,1.32498,2.1168,2.53466e+06,0,0,0,0,4.72895e+06,824587,0
72.29,72.29,6.5102,0.05,1,2.19304,2.47333,0,0.410625,3.6288,0,0,0,0,0,3.49424e+06,-329630,329630,99.3022,98.274,7.01367,0,1,1.71497,1.43468,0,1.32498,2.1168,3.35738e+06,0,0,0,0,4.72895e+06,822715,0
72.29,72.29,6.57139,0.05,1,2.43627,2.71587,0,0.410975,3.6288,0,0,0,0,0,3.88179e+06,-321388,321388,99.3022,98.274,7.70521,0,1,1.88374,1.60414,0,1.32498,2.1168,4.18408e+06,0,0,0,0,5.19432e+06,826705,0
72.29,72.29,5.80559,0.05,1,2.60703,2.71717,0,0.456557,3.6288,0,0,0,0,0,4.15386e+06,-77354.1,77354.1,99.3022,98.274,6.44056,0,1,1.71505,1.6049,0,1.45537,2.1168,4.54354e+06,0,0,0,0,4.72917e+06,359464,0
72.29,72.29,7.70665,0.05,1,2.6091,2.71848,0,0.488557,3.6288,0,0,0,0,0,4.15716e+06,-76208.2,76208.2,99.3022,98.274,6.70056,0,1,1.71505,1.60567,0,1.32505,2.1168,4.90091e+06,0,0,0,0,4.72917e+06,357370,0
72.29,72.29,6.22142,0.05,1,2.61117,2.71978,0,0.488945,3.6288,0,0,0,0,0,4.16046e+06,-75062,75062,99.3022,98.274,8.12824,0,1,1.71505,1.60644,0,1.32505,2.1168,5.25619e+06,0,0,0,0,4.72917e+06,355277,0
72.29,72.29,8.16196,0.05,1,2.26833,2.37617,0,0.489333,3.6288,0,0,0,0,0,3.6142e+06,-84228.2,84228.2,99.3022,98.274,8.11416,0,1,1.48813,1.38029,0,1.32505,2.1168,5.60149e+06,0,0,0,0,4.10344e+06,345301,0
72.29,72.29,7.99451,0.05,1,2.0749,2.3773,0,0.425085,3.6288,0,0,0,0,0,3.30601e+06,-364338,364338,99.3022,98.274,7.9282,0,1,1.68335,1.38095,0,1.14973,2.1168,6.48331e+06,0,0,0,0,4.64176e+06,881820,0
