0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,5.61112,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.3493e+06,-350680,350680,99.1447,98.274,3.67792,0,1,1.73502,1.43262,0,0,2.1168,856993,0,0,0,0,4.64009e+06,856993,0
72.29,72.29,3.22802,0.05,1,2.1887,2.47036,0,0.406166,3.6288,0,0,0,0,0,3.38225e+06,-321704,321704,99.3022,98.274,2.66143,0,1,1.71462,1.43296,0,1.34047,2.1168,1.65854e+06,0,0,0,0,4.58555e+06,801547,0
72.29,72.29,2.90606,0.05,1,2.18962,2.47095,0,0.410162,3.6288,0,0,0,0,0,3.38369e+06,-321212,321212,99.1298,98.274,3.27158,0,1,1.71462,1.4333,0,1.32472,2.1168,2.45919e+06,0,0,0,0,4.58555e+06,800647,0
71.5026,72.29,2.08101,0.05,1,2.19055,2.47154,0,0.410336,3.6288,0,0,0,0,0,3.38512e+06,-320718,320718,99.3022,98.274,2.67293,0,1,1.71462,1.43364,0,1.32472,2.1168,3.25893e+06,0,0,0,0,4.58555e+06,799747,0
71.9084,72.29,3.53945,0.06,1,2.43261,2.71325,0,0.41051,3.6288,0,0,0,0,0,3.75917e+06,-313233,313233,99.3022,98.274,4.24783,0,1,1.88323,1.60259,0,1.32472,2.1168,4.06346e+06,0,0,0,0,5.03646e+06,804526,0
72.29,72.29,5.17139,0.06,1,2.6022,2.71389,0,0.455871,3.6288,0,0,0,0,0,4.02125e+06,-77282.3,77282.3,99.3022,98.274,5.06301,0,1,1.71466,1.60297,0,1.45498,2.1168,4.41617e+06,0,0,0,0,4.58565e+06,352712,0
72.29,72.29,4.32902,0.05,1,2.60323,2.71454,0,0.487652,3.6288,0,0,0,0,0,4.02284e+06,-76731.4,76731.4,99.3022,98.274,5.56504,0,1,1.71466,1.60335,0,1.32475,2.1168,4.76788e+06,0,0,0,0,4.58565e+06,351706,0
72.29,72.29,5.11874,0.05,1,2.60425,2.71518,0,0.487845,3.6288,0,0,0,0,0,4.02442e+06,-76180.1,76180.1,99.3022,98.274,5.74494,0,1,1.71466,1.60373,0,1.32475,2.1168,5.11858e+06,0,0,0,0,4.58565e+06,350698,0
72.29,72.29,5.08417,0.05,1,2.26103,2.37158,0,0.488037,3.6288,0,0,0,0,0,3.49403e+06,-85611.4,85611.4,99.3022,98.274,6.93076,0,1,1.48818,1.37762,0,1.32475,2.1168,5.46064e+06,0,0,0,0,3.97995e+06,342062,0
72.29,72.29,6.15313,0.05,1,2.06975,2.37215,0,0.423717,3.6288,0,0,0,0,0,3.19843e+06,-353511,353511,99.3022,98.274,6.33673,0,1,1.68035,1.37795,0,1.14976,2.1168,6.31579e+06,0,0,0,0,4.4939e+06,855151,0
72.29,72.29,4.98112,0.05,1,2.07031,2.37271,0,0.38787,3.6288,0,0,0,0,0,3.19931e+06,-353495,353495,99.3022,98.274,4.22872,0,1,1.68068,1.37828,0,1.29824,2.1168,7.17095e+06,0,0,0,0,4.49478e+06,855162,0
72.29,72.29,3.46471,0.05,1,2.07087,2.37327,0,0.387976,3.6288,0,0,0,0,0,3.20018e+06,-353478,353478,99.3022,98.274,3.56089,0,1,1.68101,1.37861,0,1.29849,2.1168,8.02612e+06,0,0,0,0,4.49565e+06,855173,0
72.29,72.29,4.30227,0.05,1,2.07144,2.37384,0,0.388082,3.6288,0,0,0,0,0,3.20105e+06,-353462,353462,99.3022,98.274,3.45057,0,1,1.68134,1.37894,0,1.29875,2.1168,8.88131e+06,0,0,0,0,4.49653e+06,855184,0
72.29,72.29,6.65626,0.05,1,2.15876,2.46116,0,0.388188,3.6288,0,0,0,0,0,3.33599e+06,-350930,350930,99.3022,98.274,4.22138,0,1,1.73714,1.43474,0,1.299,2.1168,9.73837e+06,0,0,0,0,4.64576e+06,857064,0
72.29,72.29,5.7273,0.05,1,2.1822,2.46175,0,0.404552,3.6288,0,0,0,0,0,3.37222e+06,-318993,318993,99.3022,98.274,4.834,0,1,1.71462,1.43508,0,1.34211,2.1168,1.05343e+07,0,0,0,0,4.58555e+06,795947,0
72.29,72.29,6.47424,0.05,1,2.18313,2.46233,0,0.408945,3.6288,0,0,0,0,0,3.37365e+06,-318499,318499,99.3022,98.274,4.4625,0,1,1.71462,1.43542,0,1.32472,2.1168,1.13294e+07,0,0,0,0,4.58555e+06,795046,0
72.29,72.29,5.23929,0.05,1,2.18406,2.46292,0,0.409118,3.6288,0,0,0,0,0,3.37508e+06,-318006,318006,99.3022,98.274,4.18445,0,1,1.71462,1.43576,0,1.32472,2.1168,1.21235e+07,0,0,0,0,4.58555e+06,794144,0
72.29,72.29,5.03684,0.05,1,2.15103,2.42955,0,0.409292,3.6288,0,0,0,0,0,3.32405e+06,-318496,318496,99.3022,98.274,4.27284,0,1,1.69306,1.41454,0,1.32472,2.1168,1.2916e+07,0,0,0,0,4.52787e+06,792516,0
72.29,72.29,4.08241,0.05,1,2.13038,2.43013,0,0.403103,3.6288,0,0,0,0,0,3.29214e+06,-348119,348119,99.3022,98.274,3.55728,0,1,1.71462,1.41487,0,1.30806,2.1168,1.37653e+07,0,0,0,0,4.58553e+06,849288,0
72.29,72.29,3.51586,0.05,1,2.1313,2.43071,0,0.399234,3.6288,0,0,0,0,0,3.29355e+06,-347632,347632,99.3022,98.274,3.22065,0,1,1.71462,1.41521,0,1.32471,2.1168,1.46137e+07,0,0,0,0,4.58553e+06,848400,0
72.29,72.29,3.59275,0.04,1,2.13221,2.43128,0,0.399405,3.6288,0,0,0,0,0,3.29497e+06,-347145,347145,99.3022,98.274,2.75639,0,1,1.71462,1.41555,0,1.32471,2.1168,1.54612e+07,0,0,0,0,4.58554e+06,847511,0
72.29,72.29,3.73646,0.04,1,2.24849,2.54722,0,0.399577,3.6288,0,0,0,0,0,3.47465e+06,-343313,343313,99.3022,98.274,2.84696,0,1,1.79117,1.49243,0,1.32471,2.1168,1.63104e+07,0,0,0,0,4.79026e+06,849200,0
72.29,72.29,3.10615,0.02,1,2.32598,2.54783,0,0.421367,3.6288,0,0,0,0,0,3.5944e+06,-235924,235924,99.3022,98.274,2.93458,0,1,1.71464,1.49279,0,1.38386,2.1168,1.6954e+07,0,0,0,0,4.58558e+06,643588,0
72.29,72.29,2.97249,0.01,1,2.32694,2.54843,0,0.435889,3.6288,0,0,0,0,0,3.59589e+06,-235410,235410,99.3022,98.274,2.97966,0,1,1.71464,1.49314,0,1.32473,2.1168,1.75967e+07,0,0,0,0,4.58558e+06,642650,0
72.2634,72.29,2.83967,0.01,1,2.32791,2.54904,0,0.436069,3.6288,0,0,0,0,0,3.59737e+06,-234897,234897,99.3022,98.274,2.88988,0,1,1.71464,1.4935,0,1.32473,2.1168,1.82384e+07,0,0,0,0,4.58558e+06,641712,0
72.0814,72.29,2.67755,0.04,1,2.32887,2.54965,0,0.436249,3.6288,0,0,0,0,0,3.59886e+06,-234383,234383,99.3022,98.274,2.8138,0,1,1.71464,1.49385,0,1.32473,2.1168,1.88791e+07,0,0,0,0,4.58559e+06,640774,0
72.0192,72.29,2.72953,0.02,1,2.30699,2.52741,0,0.43643,3.6288,0,0,0,0,0,3.56505e+06,-234531,234531,99.3022,98.274,3.12378,0,1,1.75676,1.53633,0,1.32473,2.1168,1.95204e+07,0,0,0,0,4.69824e+06,641255,0
71.7077,72.29,2.52329,0.02,1,2.35007,2.52801,0,0.43233,3.6288,0,0,0,0,0,3.63162e+06,-175193,175193,99.3022,98.274,3.06638,0,1,1.71465,1.5367,0,1.35727,2.1168,2.00481e+07,0,0,0,0,4.58561e+06,527663,0
71.1629,72.29,2.29071,0.02,1,2.35104,2.52862,0,0.440403,3.6288,0,0,0,0,0,3.63312e+06,-174665,174665,99.3022,98.274,2.81636,0,1,1.71465,1.53706,0,1.32474,2.1168,2.05748e+07,0,0,0,0,4.58561e+06,526697,0
70.434,72.29,2.0975,0.03,1,2.352,2.52922,0,0.440584,3.6288,0,0,0,0,0,3.63461e+06,-174137,174137,99.3022,98.274,2.69867,0,1,1.71465,1.53743,0,1.32474,2.1168,2.11005e+07,0,0,0,0,4.58561e+06,525732,0
69.3764,72.29,1.80972,0.03,1,2.41201,2.58886,0,0.440765,3.6288,0,0,0,0,0,3.72735e+06,-171897,171897,99.1162,98.274,2.25228,0,1,1.75222,1.57537,0,1.32474,2.1168,2.16265e+07,0,0,0,0,4.68611e+06,526032,0
68.4757,72.29,1.99919,0.03,1,2.45057,2.58948,0,0.452011,3.6288,0,0,0,0,0,3.78693e+06,-118892,118892,99.0703,98.274,2.62923,0,1,1.71465,1.57575,0,1.35377,2.1168,2.20511e+07,0,0,0,0,4.58564e+06,424572,0
67.3951,72.29,1.81972,0.03,1,2.45156,2.59009,0,0.459237,3.6288,0,0,0,0,0,3.78846e+06,-118351,118351,98.8974,98.274,2.51426,0,1,1.71465,1.57612,0,1.32474,2.1168,2.24747e+07,0,0,0,0,4.58564e+06,423582,0
66.1496,72.29,1.65503,0.04,1,2.45255,2.59071,0,0.459422,3.6288,0,0,0,0,0,3.79e+06,-117809,117809,98.6842,98.274,2.18823,0,1,1.71466,1.5765,0,1.32474,2.1168,2.28973e+07,0,0,0,0,4.58564e+06,422591,0
64.9281,72.29,1.84381,0.04,1,2.62661,2.76439,0,0.459608,3.6288,0,0,0,0,0,4.05897e+06,-112249,112249,98.4713,98.274,2.58596,0,1,1.85042,1.71264,0,1.32474,2.1168,2.33234e+07,0,0,0,0,4.94872e+06,426174,0
