0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,4.48287,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.5741e+06,-374217,374217,99.3022,98.274,3.95445,0,1,1.73502,1.43262,0,0,2.1168,914513,0,0,0,0,4.95153e+06,914513,0
72.29,72.29,4.18643,0.05,1,2.18895,2.47061,0,0.406166,3.6288,0,0,0,0,0,3.60968e+06,-343289,343289,99.3022,98.274,5.36176,0,1,1.71477,1.4331,0,1.34047,2.1168,1.76986e+06,0,0,0,0,4.89374e+06,855351,0
72.29,72.29,6.02323,0.05,1,2.19028,2.47145,0,0.410209,3.6288,0,0,0,0,0,3.61187e+06,-342537,342537,99.3022,98.274,6.55658,0,1,1.71477,1.43359,0,1.32483,2.1168,2.62384e+06,0,0,0,0,4.89374e+06,853977,0
72.29,72.29,7.54635,0.05,1,2.19161,2.47229,0,0.410458,3.6288,0,0,0,0,0,3.61406e+06,-341784,341784,99.3022,98.274,9.69559,0,1,1.71477,1.43408,0,1.32483,2.1168,3.47644e+06,0,0,0,0,4.89374e+06,852603,0
72.29,72.29,4.92441,0.05,1,2.43416,2.71436,0,0.410707,3.6288,0,0,0,0,0,4.01404e+06,-333567,333567,99.3022,98.274,6.02456,0,1,1.88344,1.60324,0,1.32483,2.1168,4.33374e+06,0,0,0,0,5.37512e+06,857293,0
72.1606,72.29,3.18427,0.05,1,2.60424,2.71528,0,0.456161,3.6288,0,0,0,0,0,4.29452e+06,-81448.9,81448.9,99.3022,98.274,3.89453,0,1,1.71483,1.60379,0,1.45515,2.1168,4.70828e+06,0,0,0,0,4.89391e+06,374543,0
72.29,72.29,5.14177,0.06,1,2.60571,2.71621,0,0.488035,3.6288,0,0,0,0,0,4.29695e+06,-80607.5,80607.5,99.3022,98.274,6.78842,0,1,1.71483,1.60433,0,1.32487,2.1168,5.08129e+06,0,0,0,0,4.89391e+06,373006,0
72.29,72.29,5.49583,0.05,1,2.60718,2.71713,0,0.488311,3.6288,0,0,0,0,0,4.29937e+06,-79766.2,79766.2,99.3022,98.274,9.45936,0,1,1.71483,1.60488,0,1.32487,2.1168,5.45276e+06,0,0,0,0,4.89391e+06,371469,0
72.29,72.29,7.04638,0.05,1,2.26412,2.37352,0,0.488586,3.6288,0,0,0,0,0,3.73364e+06,-89585.8,89585.8,99.3022,98.274,9.42808,0,1,1.48815,1.37875,0,1.32487,2.1168,5.81454e+06,0,0,0,0,4.24702e+06,361783,0
72.29,72.29,5.26064,0.05,1,2.07193,2.37433,0,0.424296,3.6288,0,0,0,0,0,3.41671e+06,-377171,377171,99.3022,98.274,6.75383,0,1,1.68162,1.37922,0,1.14975,2.1168,6.72713e+06,0,0,0,0,4.79915e+06,912594,0
