0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,3.8027,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.32022e+06,-347635,347635,99.3022,98.274,3.34064,0,1,1.73502,1.43262,0,0,2.1168,849551,0,0,0,0,4.5998e+06,849551,0
72.1971,72.29,2.74265,0.05,1,2.18878,2.47044,0,0.406166,3.6288,0,0,0,0,0,3.35301e+06,-318909,318909,99.3016,98.274,2.86514,0,1,1.71467,1.433,0,1.34047,2.1168,1.64414e+06,0,0,0,0,4.54585e+06,794588,0
71.8018,72.29,2.44099,0.07,1,2.18983,2.47111,0,0.410177,3.6288,0,0,0,0,0,3.35463e+06,-318353,318353,99.1995,98.274,2.48538,0,1,1.71467,1.43339,0,1.32475,2.1168,2.43771e+06,0,0,0,0,4.54585e+06,793574,0
71.8016,72.29,2.8012,0.07,1,2.19089,2.47178,0,0.410375,3.6288,0,0,0,0,0,3.35624e+06,-317797,317797,99.3022,98.274,3.71144,0,1,1.71467,1.43378,0,1.32475,2.1168,3.23027e+06,0,0,0,0,4.54585e+06,792559,0
71.9277,72.29,3.17748,0.07,1,2.4331,2.7136,0,0.410573,3.6288,0,0,0,0,0,3.72729e+06,-310309,310309,99.3022,98.274,3.36849,0,1,1.8833,1.6028,0,1.32475,2.1168,4.02745e+06,0,0,0,0,4.99291e+06,797175,0
72.29,72.29,3.75043,0.06,1,2.60285,2.71434,0,0.455963,3.6288,0,0,0,0,0,3.98733e+06,-76308.4,76308.4,99.3022,98.274,3.30774,0,1,1.71471,1.60323,0,1.45503,2.1168,4.37655e+06,0,0,0,0,4.54598e+06,349102,0
72.29,72.29,4.64776,0.05,1,2.60402,2.71507,0,0.487775,3.6288,0,0,0,0,0,3.98912e+06,-75686.9,75686.9,99.3022,98.274,3.89412,0,1,1.71471,1.60366,0,1.32479,2.1168,4.72452e+06,0,0,0,0,4.54598e+06,347967,0
72.29,72.29,5.21825,0.05,1,2.60519,2.71581,0,0.487993,3.6288,0,0,0,0,0,3.99091e+06,-75065.4,75065.4,99.3022,98.274,4.11203,0,1,1.71471,1.6041,0,1.32479,2.1168,5.07135e+06,0,0,0,0,4.54598e+06,346832,0
72.29,72.29,4.91035,0.05,1,2.26202,2.3722,0,0.488212,3.6288,0,0,0,0,0,3.46521e+06,-84342.1,84342.1,99.3022,98.274,4.09782,0,1,1.48817,1.37799,0,1.32479,2.1168,5.40948e+06,0,0,0,0,3.94537e+06,338131,0
72.29,72.29,5.27529,0.05,1,2.07044,2.37284,0,0.423902,3.6288,0,0,0,0,0,3.17173e+06,-350421,350421,99.3022,98.274,8.37318,0,1,1.68076,1.37836,0,1.14976,2.1168,6.25722e+06,0,0,0,0,4.45595e+06,847739,0
72.29,72.29,4.65477,0.05,1,2.07109,2.37349,0,0.388001,3.6288,0,0,0,0,0,3.17272e+06,-350403,350403,99.3022,98.274,6.63368,0,1,1.68113,1.37873,0,1.29855,2.1168,7.10497e+06,0,0,0,0,4.45694e+06,847752,0
72.29,72.29,6.62953,0.05,1,2.07173,2.37413,0,0.388121,3.6288,0,0,0,0,0,3.1737e+06,-350384,350384,99.3022,98.274,10.1694,0,1,1.6815,1.3791,0,1.29884,2.1168,7.95273e+06,0,0,0,0,4.45793e+06,847764,0
72.29,72.29,8.8904,0.05,1,2.07237,2.37477,0,0.388242,3.6288,0,0,0,0,0,3.17468e+06,-350366,350366,99.3022,98.274,13.1983,0,1,1.68188,1.37948,0,1.29913,2.1168,8.80051e+06,0,0,0,0,4.45892e+06,847777,0
72.29,72.29,6.44501,0.05,1,2.1598,2.4622,0,0.388362,3.6288,0,0,0,0,0,3.30862e+06,-347853,347853,99.3022,98.274,9.33869,0,1,1.73775,1.43535,0,1.29942,2.1168,9.65015e+06,0,0,0,0,4.60704e+06,849643,0
