0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,8.09239,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.23541e+06,-338755,338755,99.3022,98.274,15.2198,0,1,1.73502,1.43262,0,0,2.1168,827851,0,0,0,0,4.48231e+06,827851,0
72.29,72.29,5.44407,0.05,1,2.18927,2.47093,0,0.406166,3.6288,0,0,0,0,0,3.26809e+06,-310749,310749,99.3022,98.274,7.37853,0,1,1.71495,1.43329,0,1.34047,2.1168,1.60215e+06,0,0,0,0,4.43047e+06,774301,0
72.29,72.29,4.72564,0.05,1,2.1911,2.47209,0,0.410269,3.6288,0,0,0,0,0,3.27082e+06,-309811,309811,99.3022,98.274,6.67384,0,1,1.71495,1.43396,0,1.32497,2.1168,2.37474e+06,0,0,0,0,4.43047e+06,772588,0
72.29,72.29,4.26385,0.05,1,2.19293,2.47325,0,0.410612,3.6288,0,0,0,0,0,3.27356e+06,-308872,308872,99.3022,98.274,6.13746,0,1,1.71495,1.43463,0,1.32497,2.1168,3.14561e+06,0,0,0,0,4.43047e+06,770874,0
72.29,72.29,3.20273,0.05,1,2.43611,2.71575,0,0.410955,3.6288,0,0,0,0,0,3.63657e+06,-301172,301172,99.3022,98.274,5.07833,0,1,1.88371,1.60407,0,1.32497,2.1168,3.92027e+06,0,0,0,0,4.86646e+06,774651,0
71.5746,72.29,2.56495,0.05,1,2.60681,2.71703,0,0.456526,3.6288,0,0,0,0,0,3.8914e+06,-72570,72570,99.3022,98.274,4.43253,0,1,1.71503,1.60482,0,1.45536,2.1168,4.25722e+06,0,0,0,0,4.43068e+06,336955,0
71.4695,72.29,3.17863,0.06,1,2.60884,2.7183,0,0.488517,3.6288,0,0,0,0,0,3.89442e+06,-71520.7,71520.7,99.3022,98.274,5.21929,0,1,1.71503,1.60557,0,1.32503,2.1168,4.59226e+06,0,0,0,0,4.43068e+06,335038,0
71.7528,72.29,3.56881,0.06,1,2.61086,2.71957,0,0.488896,3.6288,0,0,0,0,0,3.89744e+06,-70471,70471,99.3022,98.274,5.4797,0,1,1.71503,1.60632,0,1.32503,2.1168,4.92538e+06,0,0,0,0,4.43068e+06,333120,0
71.4762,72.29,2.66655,0.07,1,2.268,2.37596,0,0.489275,3.6288,0,0,0,0,0,3.38563e+06,-79082.1,79082.1,98.9925,98.274,3.40665,0,1,1.48813,1.38017,0,1.32503,2.1168,5.2492e+06,0,0,0,0,3.84449e+06,323819,0
71.0167,72.29,2.28974,0.07,1,2.07467,2.37707,0,0.425023,3.6288,0,0,0,0,0,3.09703e+06,-341352,341352,99.2951,98.274,2.55148,0,1,1.68321,1.38081,0,1.14973,2.1168,6.07536e+06,0,0,0,0,4.34848e+06,826166,0
70.9143,72.29,2.64682,0.06,1,2.07579,2.37819,0,0.388794,3.6288,0,0,0,0,0,3.09869e+06,-341321,341321,99.3022,98.274,3.18748,0,1,1.68386,1.38146,0,1.30045,2.1168,6.90155e+06,0,0,0,0,4.35015e+06,826187,0
71.3843,72.29,3.17616,0.06,1,2.0769,2.3793,0,0.389002,3.6288,0,0,0,0,0,3.10035e+06,-341290,341290,99.3022,98.274,3.46406,0,1,1.68451,1.38211,0,1.30095,2.1168,7.72776e+06,0,0,0,0,4.35182e+06,826208,0
72.29,72.29,4.03081,0.06,1,2.07801,2.38041,0,0.389211,3.6288,0,0,0,0,0,3.10201e+06,-341259,341259,99.3022,98.274,4.84105,0,1,1.68515,1.38275,0,1.30145,2.1168,8.55399e+06,0,0,0,0,4.35349e+06,826229,0
72.29,72.29,3.07262,0.05,1,2.16614,2.46854,0,0.389419,3.6288,0,0,0,0,0,3.23357e+06,-338790,338790,99.2034,98.274,3.34909,0,1,1.74144,1.43904,0,1.30195,2.1168,9.38205e+06,0,0,0,0,4.4989e+06,828060,0
71.8013,72.29,2.35875,0.05,1,2.19445,2.46969,0,0.405935,3.6288,0,0,0,0,0,3.27583e+06,-302119,302119,99.0888,98.274,2.71463,0,1,1.71495,1.43971,0,1.34544,2.1168,1.014e+07,0,0,0,0,4.43048e+06,757918,0
71.1974,72.29,2.20059,0.07,1,2.19628,2.47085,0,0.411241,3.6288,0,0,0,0,0,3.27856e+06,-301180,301180,99.0577,98.274,2.51905,0,1,1.71495,1.44039,0,1.32497,2.1168,1.08962e+07,0,0,0,0,4.43048e+06,756201,0
70.5975,72.29,2.17248,0.07,1,2.19811,2.472,0,0.411583,3.6288,0,0,0,0,0,3.28129e+06,-300239,300239,99.0491,98.274,2.45195,0,1,1.71495,1.44106,0,1.32497,2.1168,1.16506e+07,0,0,0,0,4.43048e+06,754484,0
70.0177,72.29,2.15657,0.07,1,2.16585,2.43907,0,0.411926,3.6288,0,0,0,0,0,3.23314e+06,-300254,300254,98.799,98.274,2.34546,0,1,1.6933,1.42008,0,1.32497,2.1168,1.24027e+07,0,0,0,0,4.37455e+06,752063,0
69.013,72.29,1.74113,0.07,1,2.14601,2.44021,0,0.40588,3.6288,0,0,0,0,0,3.20352e+06,-328519,328519,98.6113,98.274,1.99553,0,1,1.71494,1.42075,0,1.30825,2.1168,1.3209e+07,0,0,0,0,4.43045e+06,806277,0
67.9068,72.29,1.57791,0.07,1,2.14782,2.44135,0,0.402163,3.6288,0,0,0,0,0,3.20622e+06,-327593,327593,98.336,98.274,1.77137,0,1,1.71494,1.42141,0,1.32497,2.1168,1.40136e+07,0,0,0,0,4.43045e+06,804584,0
66.7818,72.29,1.53223,0.07,1,2.14962,2.44249,0,0.402501,3.6288,0,0,0,0,0,3.20891e+06,-326665,326665,98.0592,98.274,1.91183,0,1,1.71494,1.42207,0,1.32497,2.1168,1.48165e+07,0,0,0,0,4.43045e+06,802891,0
65.5904,72.29,1.58728,0.08,1,2.26734,2.55955,0,0.402839,3.6288,0,0,0,0,0,3.38464e+06,-322491,322491,97.7463,98.274,1.85562,0,1,1.79186,1.49966,0,1.32497,2.1168,1.56202e+07,0,0,0,0,4.62917e+06,803701,0
64.2389,72.29,1.4892,0.08,1,2.34612,2.56074,0,0.4249,3.6288,0,0,0,0,0,3.50224e+06,-217796,217796,97.4423,98.274,1.92859,0,1,1.71498,1.50036,0,1.38439,2.1168,1.62235e+07,0,0,0,0,4.43055e+06,603289,0
62.8334,72.29,1.38212,0.08,1,2.34802,2.56194,0,0.439663,3.6288,0,0,0,0,0,3.50507e+06,-216818,216818,97.0912,98.274,1.72102,0,1,1.71498,1.50106,0,1.32499,2.1168,1.6825e+07,0,0,0,0,4.43055e+06,601504,0
61.3721,72.29,1.32729,0.08,1,2.34991,2.56313,0,0.440018,3.6288,0,0,0,0,0,3.5079e+06,-215840,215840,96.929,98.274,1.71009,0,1,1.71498,1.50176,0,1.32499,2.1168,1.74247e+07,0,0,0,0,4.43055e+06,599718,0
59.8459,72.29,1.26423,0.09,1,2.35181,2.56433,0,0.440373,3.6288,0,0,0,0,0,3.51073e+06,-214862,214862,96.897,98.274,1.91873,0,1,1.71498,1.50246,0,1.32499,2.1168,1.80226e+07,0,0,0,0,4.43055e+06,597931,0
58.1074,72.29,1.03411,0.09,1,2.33073,2.54255,0,0.440729,3.6288,0,0,0,0,0,3.47926e+06,-214527,214527,96.7484,98.274,2.21356,0,1,1.75736,1.54553,0,1.32499,2.1168,1.86201e+07,0,0,0,0,4.54002e+06,597523,0
56.233,72.29,0.941259,0.09,1,2.37499,2.54373,0,0.436778,3.6288,0,0,0,0,0,3.54533e+06,-156384,156384,96.4969,98.274,2.07215,0,1,1.715,1.54625,0,1.35773,2.1168,1.91064e+07,0,0,0,0,4.4306e+06,486262,0
54.2928,72.29,0.875906,0.1,1,2.37689,2.54492,0,0.445073,3.6288,0,0,0,0,0,3.54818e+06,-155378,155378,96.1566,98.274,1.90562,0,1,1.715,1.54698,0,1.32501,2.1168,1.95908e+07,0,0,0,0,4.4306e+06,484424,0
52.3289,72.29,0.852733,0.09,1,2.3788,2.54611,0,0.44543,3.6288,0,0,0,0,0,3.55103e+06,-154373,154373,95.8137,98.274,1.78834,0,1,1.715,1.5477,0,1.32501,2.1168,2.00734e+07,0,0,0,0,4.4306e+06,482585,0
50.2782,72.29,0.821811,0.15,1,2.44016,2.60674,0,0.445787,3.6288,0,0,0,0,0,3.64262e+06,-151702,151702,95.6182,98.274,1.88208,0,1,1.75284,1.58625,0,1.32501,2.1168,2.05554e+07,0,0,0,0,4.52835e+06,481977,0
48.1115,72.29,0.742513,0.15,1,2.47993,2.60796,0,0.457286,3.6288,0,0,0,0,0,3.70199e+06,-99653.1,99653.1,95.2806,98.274,1.87017,0,1,1.71502,1.58699,0,1.35424,2.1168,2.09378e+07,0,0,0,0,4.43065e+06,382390,0
45.8959,72.29,0.694112,0.23,1,2.48188,2.60917,0,0.464739,3.6288,0,0,0,0,0,3.7049e+06,-98622.2,98622.2,94.999,98.274,1.70956,0,1,1.71502,1.58773,0,1.32502,2.1168,2.13183e+07,0,0,0,0,4.43065e+06,380505,0
43.6706,72.29,0.684772,0.19,1,2.48384,2.61039,0,0.465105,3.6288,0,0,0,0,0,3.70782e+06,-97591.1,97591.1,94.6952,98.274,1.84141,0,1,1.71502,1.58847,0,1.32502,2.1168,2.16969e+07,0,0,0,0,4.43065e+06,378619,0
41.27,72.29,0.677421,0.18,1,2.66021,2.78602,0,0.465471,3.6288,0,0,0,0,0,3.97111e+06,-91673.7,91673.7,93.9845,98.274,1.83131,0,1,1.85184,1.72604,0,1.32502,2.1168,2.20781e+07,0,0,0,0,4.78413e+06,381185,0
38.5382,72.29,0.475138,0.27,1,2.78732,2.78732,0,0.498523,3.6288,78078.3,0,0,0,0,4.16085e+06,78078.3,0,93.4615,98.274,1.29437,0,1,1.72684,1.72684,0,1.43073,2.1168,2.21343e+07,0,0,0,0,4.46118e+06,56193.7,0
35.8376,72.29,0.505946,0.29,1,2.78861,2.78861,0,0.522343,3.6288,156193,0,0,0,0,4.16278e+06,78114.7,0,92.7248,98.274,1.57707,0,1,1.72764,1.72764,0,1.33416,2.1168,2.21905e+07,0,0,0,0,4.46326e+06,56219.8,0
33.0478,72.29,0.416244,0.28,1,2.78991,2.78991,0,0.522586,3.6288,234344,0,0,0,0,4.16472e+06,78151,0,92.4791,98.274,1.12271,0,1,1.72845,1.72845,0,1.33478,2.1168,2.22467e+07,0,0,0,0,4.46534e+06,56246,0
30.3609,72.29,0.51871,0.3,1,2.79121,2.79121,0,0.522829,3.6288,312531,0,0,0,0,4.16666e+06,78187.4,0,92.0605,98.274,2.07362,0,1,1.72925,1.72925,0,1.3354,2.1168,2.2303e+07,0,0,0,0,4.46741e+06,56272.2,0
