0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
72.29,72.29,15.2548,0.05,1,2.16737,2.46977,0,0,3.6288,0,0,0,0,0,3.5865e+06,-375515,375515,99.3022,98.274,15.2274,0,1,1.73502,1.43262,0,0,2.1168,917686,0,0,0,0,4.96871e+06,917686,0
72.29,72.29,12.6903,0.05,1,2.18906,2.47072,0,0.406166,3.6288,0,0,0,0,0,3.62239e+06,-344477,344477,99.3022,98.274,16.1949,0,1,1.71483,1.43317,0,1.34047,2.1168,1.77601e+06,0,0,0,0,4.9109e+06,858321,0
72.29,72.29,10.6041,0.05,1,2.19056,2.47168,0,0.41023,3.6288,0,0,0,0,0,3.62488e+06,-343621,343621,99.3022,98.274,13.0659,0,1,1.71483,1.43372,0,1.32488,2.1168,2.63277e+06,0,0,0,0,4.9109e+06,856759,0
72.29,72.29,7.54116,0.05,1,2.19207,2.47263,0,0.410512,3.6288,0,0,0,0,0,3.62737e+06,-342766,342766,99.3022,98.274,7.19343,0,1,1.71483,1.43427,0,1.32488,2.1168,3.48796e+06,0,0,0,0,4.9109e+06,855198,0
72.29,72.29,7.31506,0.05,1,2.43484,2.71485,0,0.410794,3.6288,0,0,0,0,0,4.0291e+06,-334419,334419,99.3022,98.274,8.35985,0,1,1.88354,1.60353,0,1.32488,2.1168,4.34769e+06,0,0,0,0,5.39404e+06,859722,0
72.29,72.29,5.5698,0.05,1,2.60514,2.71589,0,0.456289,3.6288,0,0,0,0,0,4.31091e+06,-81280.1,81280.1,99.3022,98.274,7.14449,0,1,1.7149,1.60415,0,1.45522,2.1168,4.72271e+06,0,0,0,0,4.91109e+06,375027,0
72.29,72.29,6.43915,0.05,1,2.60681,2.71694,0,0.488204,3.6288,0,0,0,0,0,4.31366e+06,-80324.1,80324.1,99.3022,98.274,6.04921,0,1,1.7149,1.60477,0,1.32493,2.1168,5.09599e+06,0,0,0,0,4.91109e+06,373281,0
72.29,72.29,4.22076,0.05,1,2.60847,2.71799,0,0.488516,3.6288,0,0,0,0,0,4.31642e+06,-79367.8,79367.8,99.3022,98.274,5.36044,0,1,1.7149,1.60538,0,1.32493,2.1168,5.46753e+06,0,0,0,0,4.91109e+06,371534,0
72.29,72.29,6.56484,0.05,1,2.26548,2.37438,0,0.488828,3.6288,0,0,0,0,0,3.74885e+06,-89113.3,89113.3,99.3022,98.274,6.68087,0,1,1.48814,1.37925,0,1.32493,2.1168,5.82913e+06,0,0,0,0,4.26172e+06,361607,0
72.29,72.29,4.35338,0.05,1,2.07289,2.37529,0,0.424551,3.6288,0,0,0,0,0,3.43016e+06,-378449,378449,99.3022,98.274,5.21395,0,1,1.68218,1.37978,0,1.14974,2.1168,6.74491e+06,0,0,0,0,4.8174e+06,915780,0
72.29,72.29,8.42052,0.05,1,2.07381,2.37621,0,0.38846,3.6288,0,0,0,0,0,3.43167e+06,-378421,378421,99.3022,98.274,8.33004,0,1,1.68271,1.38031,0,1.29965,2.1168,7.66071e+06,0,0,0,0,4.81892e+06,915799,0
72.29,72.29,6.20373,0.05,1,2.07472,2.37712,0,0.388631,3.6288,0,0,0,0,0,3.43318e+06,-378392,378392,99.3022,98.274,8.23177,0,1,1.68324,1.38084,0,1.30006,2.1168,8.57653e+06,0,0,0,0,4.82044e+06,915818,0
72.29,72.29,9.41155,0.05,1,2.07564,2.37804,0,0.388803,3.6288,0,0,0,0,0,3.4347e+06,-378364,378364,99.3022,98.274,8.95611,0,1,1.68377,1.38137,0,1.30047,2.1168,9.49237e+06,0,0,0,0,4.82196e+06,915837,0
72.29,72.29,8.74636,0.05,1,2.16347,2.46587,0,0.388974,3.6288,0,0,0,0,0,3.58005e+06,-375637,375637,99.3022,98.274,10.2207,0,1,1.73988,1.43748,0,1.30088,2.1168,1.04102e+07,0,0,0,0,4.98265e+06,917861,0
72.29,72.29,6.24764,0.05,1,2.19002,2.46682,0,0.405435,3.6288,0,0,0,0,0,3.62398e+06,-337319,337319,99.3022,98.274,7.75261,0,1,1.71483,1.43804,0,1.34423,2.1168,1.12548e+07,0,0,0,0,4.91091e+06,844556,0
72.29,72.29,5.16269,0.05,1,2.19153,2.46777,0,0.410411,3.6288,0,0,0,0,0,3.62647e+06,-336462,336462,99.3022,98.274,7.17118,0,1,1.71483,1.43859,0,1.32488,2.1168,1.20978e+07,0,0,0,0,4.91091e+06,842992,0
72.29,72.29,4.75553,0.05,1,2.19303,2.46872,0,0.410692,3.6288,0,0,0,0,0,3.62896e+06,-335606,335606,99.3022,98.274,7.61789,0,1,1.71483,1.43914,0,1.32488,2.1168,1.29392e+07,0,0,0,0,4.91091e+06,841428,0
72.29,72.29,5.66733,0.05,1,2.16049,2.43563,0,0.410974,3.6288,0,0,0,0,0,3.57512e+06,-335806,335806,99.3022,98.274,7.4484,0,1,1.69321,1.41808,0,1.32488,2.1168,1.37783e+07,0,0,0,0,4.84899e+06,839084,0
72.29,72.29,5.36964,0.05,1,2.14036,2.43657,0,0.404877,3.6288,0,0,0,0,0,3.54181e+06,-367279,367279,99.3022,98.274,7.2006,0,1,1.71483,1.41862,0,1.30818,2.1168,1.46777e+07,0,0,0,0,4.91088e+06,899432,0
72.29,72.29,4.87743,0.05,1,2.14185,2.4375,0,0.401104,3.6288,0,0,0,0,0,3.54426e+06,-366434,366434,99.3022,98.274,6.24765,0,1,1.71483,1.41917,0,1.32487,2.1168,1.55756e+07,0,0,0,0,4.91088e+06,897891,0
72.29,72.29,4.70492,0.04,1,2.14333,2.43844,0,0.401382,3.6288,0,0,0,0,0,3.54671e+06,-365590,365590,99.3022,98.274,5.86618,0,1,1.71483,1.41971,0,1.32487,2.1168,1.6472e+07,0,0,0,0,4.91089e+06,896348,0
72.29,72.29,4.59641,0.04,1,2.26053,2.55509,0,0.40166,3.6288,0,0,0,0,0,3.74065e+06,-361152,361152,99.3022,98.274,5.58281,0,1,1.79161,1.49705,0,1.32487,2.1168,1.73695e+07,0,0,0,0,5.13079e+06,897576,0
72.29,72.29,4.52129,0.03,1,2.33884,2.55608,0,0.423623,3.6288,0,0,0,0,0,3.87024e+06,-245479,245479,99.3022,98.274,5.37517,0,1,1.71486,1.49762,0,1.3842,2.1168,1.80457e+07,0,0,0,0,4.91097e+06,676133,0
72.29,72.29,4.44334,0.02,1,2.3404,2.55706,0,0.438299,3.6288,0,0,0,0,0,3.87282e+06,-244588,244588,99.3022,98.274,5.92204,0,1,1.71486,1.4982,0,1.3249,2.1168,1.87202e+07,0,0,0,0,4.91097e+06,674506,0
72.29,72.29,4.21071,0.02,1,2.34196,2.55804,0,0.438591,3.6288,0,0,0,0,0,3.8754e+06,-243697,243697,99.3022,98.274,5.08836,0,1,1.71486,1.49877,0,1.3249,2.1168,1.93931e+07,0,0,0,0,4.91097e+06,672879,0
72.29,72.29,3.96306,0.02,1,2.34352,2.55902,0,0.438883,3.6288,0,0,0,0,0,3.87798e+06,-242806,242806,99.3022,98.274,4.4304,0,1,1.71486,1.49935,0,1.3249,2.1168,2.00643e+07,0,0,0,0,4.91097e+06,671251,0
72.29,72.29,3.43596,0.02,1,2.32215,2.53708,0,0.439175,3.6288,0,0,0,0,0,3.84261e+06,-242626,242626,99.3022,98.274,3.89808,0,1,1.75714,1.54221,0,1.3249,2.1168,2.07355e+07,0,0,0,0,5.03207e+06,671149,0
72.29,72.29,3.12933,0.02,1,2.36598,2.53805,0,0.43517,3.6288,0,0,0,0,0,3.91515e+06,-178503,178503,99.3022,98.274,3.90868,0,1,1.71487,1.5428,0,1.35757,2.1168,2.12839e+07,0,0,0,0,4.91102e+06,548428,0
72.29,72.29,2.82034,0.02,1,2.36755,2.53903,0,0.443385,3.6288,0,0,0,0,0,3.91774e+06,-177587,177587,99.3022,98.274,3.49528,0,1,1.71487,1.54339,0,1.32491,2.1168,2.18306e+07,0,0,0,0,4.91102e+06,546753,0
72.1915,72.29,2.69692,0.02,1,2.36911,2.54,0,0.443678,3.6288,0,0,0,0,0,3.92034e+06,-176671,176671,99.3022,98.274,3.40174,0,1,1.71487,1.54399,0,1.32491,2.1168,2.23757e+07,0,0,0,0,4.91102e+06,545078,0
71.9546,72.29,2.60601,0.03,1,2.42998,2.60028,0,0.443972,3.6288,0,0,0,0,0,4.02106e+06,-173913,173913,99.3022,98.274,3.09856,0,1,1.75262,1.58232,0,1.32491,2.1168,2.29205e+07,0,0,0,0,5.01911e+06,544764,0
