0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,1gross_rev,1cont_contrib,1drought_cost
71.4653,72.29,2.3588,0.05,0.24,2.46977,2.46977,0,0,3.6288,171407,0,0,0,0,3.82483e+06,171407,0,99.3022,98.274,4.8904,0,1,1.43262,1.43262,0,0,2.1168,229609,0,0,0,0,3.83961e+06,229609,0
71.494,72.29,3.21076,0.07,0.24,2.47046,2.47046,0,0.462835,3.6288,342862,0,0,0,0,3.82589e+06,171455,0,99.3022,98.274,5.95866,0,1,1.43301,1.43301,0,1.10684,2.1168,459282,0,0,0,0,3.84068e+06,229673,0
72.29,72.29,7.08712,0.07,0.24,2.47115,2.47115,0,0.462964,3.6288,514364,0,0,0,0,3.82696e+06,171502,0,99.3022,98.274,8.13423,0,1,1.43341,1.43341,0,1.10715,2.1168,689018,0,0,0,0,3.84175e+06,229737,0
72.29,72.29,10.3844,0.05,0.24,2.47183,2.47183,0,0.463093,3.6288,685914,0,0,0,0,3.82802e+06,171550,0,99.3022,98.274,10.1619,0,1,1.43381,1.43381,0,1.10746,2.1168,918819,0,0,0,0,3.84282e+06,229800,0
72.29,72.29,6.36561,0.05,0.24,2.71368,2.71368,0,0.463222,3.6288,874249,0,0,0,0,4.20256e+06,188335,0,99.3022,98.274,8.26437,0,1,1.60284,1.60284,0,1.10776,2.1168,1.17571e+06,0,0,0,0,4.29585e+06,256892,0
72.29,72.29,9.25188,0.05,0.24,2.71444,2.71444,0,0.508544,3.6288,1.06264e+06,0,0,0,0,4.20373e+06,188387,0,99.3022,98.274,12.4332,0,1,1.60329,1.60329,0,1.23836,2.1168,1.43267e+06,0,0,0,0,4.29704e+06,256963,0
72.29,72.29,9.86913,0.05,0.24,2.71519,2.71519,0,0.508686,3.6288,1.25108e+06,0,0,0,0,4.2049e+06,188440,0,99.3022,98.274,16.3869,0,1,1.60373,1.60373,0,1.2387,2.1168,1.68971e+06,0,0,0,0,4.29823e+06,257034,0
72.29,72.29,8.46184,0.05,0.24,2.71595,2.71595,0,0.508827,3.6288,1.43957e+06,0,0,0,0,4.20607e+06,188492,0,99.3022,98.274,12.5479,0,1,1.60418,1.60418,0,1.23905,2.1168,1.94681e+06,0,0,0,0,4.29943e+06,257106,0
72.29,72.29,6.60962,0.05,0.24,2.37234,2.37234,0,0.508969,3.6288,1.60421e+06,0,0,0,0,3.67394e+06,164645,0,99.3022,98.274,6.57147,0,1,1.37807,1.37807,0,1.23939,2.1168,2.16768e+06,0,0,0,0,3.69341e+06,220866,0
72.29,72.29,10.4909,0.05,0.24,2.373,2.373,0,0.444577,3.6288,1.7689e+06,0,0,0,0,3.67497e+06,164691,0,99.3022,98.274,15.1898,0,1,1.37845,1.37845,0,1.06469,2.1168,2.38861e+06,0,0,0,0,3.69444e+06,220928,0
72.29,72.29,8.3757,0.05,0.24,2.37366,2.37366,0,0.444701,3.6288,1.93364e+06,0,0,0,0,3.67599e+06,164737,0,99.3022,98.274,11.4559,0,1,1.37883,1.37883,0,1.06499,2.1168,2.6096e+06,0,0,0,0,3.69547e+06,220989,0
72.29,72.29,7.27548,0.05,0.24,2.37432,2.37432,0,0.444824,3.6288,2.09842e+06,0,0,0,0,3.67701e+06,164783,0,99.3022,98.274,7.94375,0,1,1.37922,1.37922,0,1.06529,2.1168,2.83065e+06,0,0,0,0,3.6965e+06,221050,0
72.29,72.29,5.50424,0.05,0.24,2.37498,2.37498,0,0.444948,3.6288,2.26325e+06,0,0,0,0,3.67803e+06,164828,0,99.3022,98.274,5.65367,0,1,1.3796,1.3796,0,1.06558,2.1168,3.05176e+06,0,0,0,0,3.69752e+06,221112,0
72.29,72.29,6.11947,0.05,0.24,2.46244,2.46244,0,0.445072,3.6288,2.43415e+06,0,0,0,0,3.81348e+06,170898,0,99.3022,98.274,7.57889,0,1,1.43549,1.43549,0,1.06588,2.1168,3.28183e+06,0,0,0,0,3.8473e+06,230069,0
72.29,72.29,8.4094,0.05,0.24,2.46313,2.46313,0,0.461462,3.6288,2.6051e+06,0,0,0,0,3.81454e+06,170946,0,99.3022,98.274,11.169,0,1,1.43588,1.43588,0,1.10906,2.1168,3.51196e+06,0,0,0,0,3.84837e+06,230133,0
72.29,72.29,8.41026,0.05,0.24,2.46381,2.46381,0,0.46159,3.6288,2.77609e+06,0,0,0,0,3.8156e+06,170993,0,99.3022,98.274,12.4548,0,1,1.43628,1.43628,0,1.10936,2.1168,3.74216e+06,0,0,0,0,3.84944e+06,230197,0
72.29,72.29,6.47772,0.05,0.24,2.4645,2.4645,0,0.461718,3.6288,2.94713e+06,0,0,0,0,3.81666e+06,171041,0,99.3022,98.274,9.75966,0,1,1.43668,1.43668,0,1.10967,2.1168,3.97242e+06,0,0,0,0,3.85051e+06,230261,0
72.29,72.29,4.47928,0.05,0.24,2.43121,2.43121,0,0.461847,3.6288,3.11586e+06,0,0,0,0,3.7651e+06,168730,0,99.3022,98.274,6.07863,0,1,1.4155,1.4155,0,1.10998,2.1168,4.19928e+06,0,0,0,0,3.79374e+06,226866,0
72.29,72.29,3.92144,0.05,0.24,2.43188,2.43188,0,0.455608,3.6288,3.28464e+06,0,0,0,0,3.76615e+06,168777,0,99.3022,98.274,5.62277,0,1,1.4159,1.4159,0,1.09362,2.1168,4.42621e+06,0,0,0,0,3.7948e+06,226929,0
72.29,72.29,3.79102,0.05,0.24,2.43256,2.43256,0,0.455735,3.6288,3.45346e+06,0,0,0,0,3.7672e+06,168824,0,99.3022,98.274,5.0988,0,1,1.41629,1.41629,0,1.09392,2.1168,4.6532e+06,0,0,0,0,3.79585e+06,226992,0
72.29,72.29,3.34242,0.04,0.24,2.43323,2.43323,0,0.455861,3.6288,3.62233e+06,0,0,0,0,3.76824e+06,168871,0,99.3022,98.274,4.9379,0,1,1.41668,1.41668,0,1.09422,2.1168,4.88026e+06,0,0,0,0,3.79691e+06,227055,0
72.29,72.29,3.19411,0.04,0.24,2.54937,2.54937,0,0.455988,3.6288,3.79926e+06,0,0,0,0,3.94809e+06,176931,0,99.3022,98.274,5.24703,0,1,1.49369,1.49369,0,1.09453,2.1168,5.11966e+06,0,0,0,0,4.0033e+06,239397,0
72.29,72.29,3.10519,0.02,0.24,2.55008,2.55008,0,0.477751,3.6288,3.97624e+06,0,0,0,0,3.94919e+06,176980,0,99.3022,98.274,4.07653,0,1,1.49411,1.49411,0,1.15403,2.1168,5.35912e+06,0,0,0,0,4.00441e+06,239464,0
