0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,3.27677e+179,2.27965e+07,-859486,859486
0,0,0,0,0,2.27161e+07,-758371,758371
0,0,0,0,0,2.27218e+07,-755581,755581
0,0,0,0,0,2.27275e+07,-752790,752790
0,0,0,0,0,2.50701e+07,-683644,683644
139919,0,0,0,0,2.43585e+07,139919,0
282957,0,0,0,0,2.43647e+07,143038,0
429116,0,0,0,0,2.4371e+07,146159,0
486881,0,0,0,0,2.1156e+07,57764.9,0
0,0,0,0,0,2.19866e+07,-882530,0
0,0,0,0,0,2.19942e+07,-882314,882314
0,0,0,0,0,2.20018e+07,-882097,882097
0,0,0,0,0,2.20094e+07,-881881,881881
0,0,0,0,0,2.28162e+07,-858955,858955
0,0,0,0,0,2.27165e+07,-735727,735727
0,0,0,0,0,2.27221e+07,-732932,732932
0,0,0,0,0,2.27278e+07,-730136,730136
0,0,0,0,0,2.24217e+07,-736200,736200
0,0,0,0,0,2.25193e+07,-838561,838561
0,0,0,0,0,2.25249e+07,-835806,835806
0,0,0,0,0,2.25305e+07,-833049,833049
0,0,0,0,0,2.36228e+07,-799423,799423
0,0,0,0,0,2.3302e+07,-423198,423198
0,0,0,0,0,2.33078e+07,-420291,420291
0,0,0,0,0,2.33137e+07,-417384,417384
0,0,0,0,0,2.33196e+07,-414475,414475
0,0,0,0,0,2.35818e+07,-404502,404502
0,0,0,0,0,2.34078e+07,-195955,195955
0,0,0,0,0,2.34137e+07,-192966,192966
0,0,0,0,0,2.34197e+07,-189977,189977
0,0,0,0,0,2.39692e+07,-171538,171538
14992.7,0,0,0,0,2.38147e+07,14992.7,0
33050,0,0,0,0,2.38207e+07,18057.3,0
54172.6,0,0,0,0,2.38268e+07,21122.6,0
129568,0,0,0,0,2.56383e+07,75395.7,0
842747,0,0,0,0,2.50896e+07,713179,0
1.55619e+06,0,0,0,0,2.50988e+07,713440,0
2.26989e+06,0,0,0,0,2.5108e+07,713702,0
2.98385e+06,0,0,0,0,2.51172e+07,713963,0
3.66933e+06,0,0,0,0,2.41108e+07,685476,0
3.99572e+06,0,0,0,0,2.44341e+07,326397,0
4.3253e+06,0,0,0,0,2.44404e+07,329572,0
4.65805e+06,0,0,0,0,2.44466e+07,332749,0
4.96864e+06,0,0,0,0,2.35572e+07,310591,0
4.91464e+06,0,0,0,0,2.38849e+07,-53992.2,0
4.86369e+06,0,0,0,0,2.3891e+07,-50957.3,0
