Realization	utility	WSS	week	infra.
453	0	0	1148	6
456	0	0	1722	6
457	0	0	1617	6
458	0	0	1304	6
459	0	0	1043	6
460	0	0	1304	6
462	0	0	1148	6
463	0	0	1669	6
464	0	0	1252	6
466	0	0	1878	6
467	0	0	1200	6
469	0	0	1043	6
470	0	0	1252	6
472	0	0	1513	6
474	0	0	1408	6
476	0	0	1148	6
477	0	0	1252	6
479	0	0	1304	6
480	0	0	1461	6
482	0	0	1774	6
484	0	0	1356	6
485	0	0	1565	6
487	0	0	1461	6
488	0	0	1043	6
489	0	0	1304	6
490	0	0	1565	6
492	0	0	1043	6
493	0	0	1148	6
494	0	0	1461	6
496	0	0	1043	6
497	0	0	1565	6
499	0	0	1200	6
500	0	0	1669	6
504	0	0	1252	6
505	0	0	1356	6
506	0	0	1095	6
510	0	0	1095	6
513	0	0	1095	6
514	0	0	1617	6
515	0	0	1043	6
516	0	0	1252	6
517	0	0	1774	6
519	0	0	1200	6
521	0	0	1304	6
523	0	0	1148	6
524	0	0	1408	6
525	0	0	1043	6
526	0	0	1356	6
527	0	0	1200	6
528	0	0	1095	6
530	0	0	1304	6
531	0	0	1722	6
535	0	0	1617	6
536	0	0	1148	6
537	0	0	1252	6
538	0	0	1513	6
539	0	0	1982	6
541	0	0	1408	6
542	0	0	1200	6
544	0	0	1252	6
545	0	0	1356	6
547	0	0	1095	6
549	0	0	1148	6
551	0	0	1356	6
555	0	0	1200	6
556	0	0	1669	6
557	0	0	1043	6
558	0	0	1043	6
559	0	0	1252	6
560	0	0	1095	6
562	0	0	1148	6
563	0	0	1200	6
566	0	0	1408	6
568	0	0	1095	6
569	0	0	1617	6
571	0	0	1982	6
572	0	0	1043	6
574	0	0	1043	6
576	0	0	1043	6
577	0	0	1148	6
579	0	0	1095	6
580	0	0	1304	6
581	0	0	1148	6
582	0	0	1252	6
583	0	0	1304	6
584	0	0	1148	6
586	0	0	1095	6
587	0	0	1878	6
589	0	0	1930	6
590	0	0	1408	6
592	0	0	1043	6
595	0	0	1148	6
596	0	0	1408	6
597	0	0	1408	6
598	0	0	1356	6
600	0	0	1513	6
601	0	0	1252	6
602	0	0	1304	6
603	0	0	1408	6
604	0	0	1095	6
605	0	0	1774	6
606	0	0	1356	6
608	0	0	1722	6
609	0	0	1565	6
611	0	0	1043	6
613	0	0	1095	6
614	0	0	1356	6
615	0	0	1408	6
616	0	0	1095	6
617	0	0	1252	6
619	0	0	1930	6
620	0	0	1408	6
624	0	0	1252	6
625	0	0	1878	6
626	0	0	1826	6
627	0	0	1408	6
630	0	0	1252	6
632	0	0	1356	6
633	0	0	1617	6
634	0	0	1043	6
635	0	0	1356	6
637	0	0	1043	6
638	0	0	1148	6
639	0	0	1826	6
640	0	0	1148	6
641	0	0	1148	6
643	0	0	1408	6
644	0	0	1513	6
646	0	0	1408	6
647	0	0	1095	6
648	0	0	1095	6
649	0	0	1095	6
652	0	0	1565	6
654	0	0	1043	6
655	0	0	1043	6
657	0	0	1878	6
658	0	0	1461	6
659	0	0	1043	6
660	0	0	1095	6
661	0	0	1513	6
662	0	0	1095	6
663	0	0	1095	6
665	0	0	1252	6
666	0	0	1722	6
668	0	0	1200	6
669	0	0	1408	6
670	0	0	1252	6
671	0	0	1878	6
673	0	0	1043	6
674	0	0	1148	6
675	0	0	1148	6
677	0	0	1565	6
679	0	0	1200	6
681	0	0	1043	6
682	0	0	1095	6
684	0	0	1095	6
687	0	0	1148	6
688	0	0	1304	6
689	0	0	1148	6
692	0	0	1617	6
693	0	0	1461	6
694	0	0	1095	6
696	0	0	1252	6
698	0	0	1095	6
699	0	0	1200	6
700	0	0	1043	6
701	0	0	1669	6
702	0	0	1356	6
703	0	0	1617	6
704	0	0	1722	6
706	0	0	1200	6
707	0	0	1095	6
709	0	0	1565	6
711	0	0	1826	6
712	0	0	1513	6
713	0	0	1304	6
715	0	0	1043	6
718	0	0	1252	6
720	0	0	1513	6
721	0	0	1408	6
722	0	0	1252	6
723	0	0	1356	6
724	0	0	1408	6
725	0	0	1043	6
726	0	0	1356	6
727	0	0	1148	6
732	0	0	1356	6
733	0	0	1095	6
735	0	0	1722	6
736	0	0	1617	6
738	0	0	1722	6
740	0	0	1095	6
742	0	0	1200	6
743	0	0	1095	6
744	0	0	1565	6
745	0	0	1617	6
747	0	0	1565	6
748	0	0	1043	6
750	0	0	1930	6
752	0	0	1304	6
753	0	0	1252	6
754	0	0	1513	6
755	0	0	1304	6
756	0	0	1878	6
757	0	0	1304	6
758	0	0	1200	6
759	0	0	1200	6
760	0	0	1095	6
761	0	0	1878	6
762	0	0	1200	6
764	0	0	1513	6
765	0	0	1148	6
766	0	0	1043	6
768	0	0	1774	6
771	0	0	1200	6
772	0	0	1617	6
773	0	0	1408	6
775	0	0	1095	6
776	0	0	1408	6
778	0	0	1513	6
781	0	0	1095	6
782	0	0	1043	6
785	0	0	1356	6
787	0	0	1200	6
789	0	0	1252	6
790	0	0	1565	6
792	0	0	1200	6
793	0	0	1200	6
794	0	0	1878	6
796	0	0	1148	6
797	0	0	1095	6
799	0	0	1252	6
800	0	0	1200	6
802	0	0	1408	6
803	0	0	1095	6
804	0	0	1095	6
805	0	0	1304	6
806	0	0	1565	6
807	0	0	1774	6
809	0	0	1878	6
810	0	0	1722	6
813	0	0	1148	6
817	0	0	1148	6
818	0	0	1356	6
819	0	0	1565	6
820	0	0	1565	6
823	0	0	1200	6
824	0	0	1200	6
826	0	0	1095	6
827	0	0	1982	6
828	0	0	1148	6
829	0	0	1304	6
830	0	0	1826	6
831	0	0	1200	6
832	0	0	1669	6
834	0	0	1356	6
835	0	0	1304	6
838	0	0	1095	6
840	0	0	1252	6
841	0	0	1095	6
842	0	0	1095	6
845	0	0	1930	6
846	0	0	1148	6
847	0	0	1200	6
848	0	0	1095	6
849	0	0	1148	6
850	0	0	1148	6
