0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,3.27677e+179,2.27965e+07,-859486,859486
0,0,0,0,0,2.27131e+07,-758457,758457
0,0,0,0,0,2.27166e+07,-756725,756725
0,0,0,0,0,2.27202e+07,-754992,754992
0,0,0,0,0,2.50594e+07,-686943,686943
135093,0,0,0,0,2.43456e+07,135093,0
272122,0,0,0,0,2.43495e+07,137029,0
411088,0,0,0,0,2.43534e+07,138966,0
460578,0,0,0,0,2.11396e+07,49490.2,0
0,0,0,0,0,2.19606e+07,-883268,0
0,0,0,0,0,2.19654e+07,-883134,883134
0,0,0,0,0,2.19701e+07,-883000,883000
0,0,0,0,0,2.19748e+07,-882865,882865
0,0,0,0,0,2.27773e+07,-860063,860063
0,0,0,0,0,2.26856e+07,-749570,749570
0,0,0,0,0,2.26891e+07,-747835,747835
0,0,0,0,0,2.26926e+07,-746100,746100
0,0,0,0,0,2.23852e+07,-753203,753203
0,0,0,0,0,2.24804e+07,-856376,856376
0,0,0,0,0,2.24839e+07,-854665,854665
0,0,0,0,0,2.24873e+07,-852955,852955
0,0,0,0,0,2.35743e+07,-820465,820465
0,0,0,0,0,2.32522e+07,-446379,446379
634548,0,0,0,0,2.23115e+07,634548,0
1.26924e+06,0,0,0,0,2.23166e+07,634693,0
1.90408e+06,0,0,0,0,2.23217e+07,634838,0
2.5461e+06,0,0,0,0,2.25822e+07,642022,0
3.18827e+06,0,0,0,0,2.25874e+07,642169,0
2.96471e+06,0,0,0,0,2.33503e+07,-223567,0
3.60717e+06,0,0,0,0,2.25977e+07,642463,0
3.4027e+06,0,0,0,0,2.3899e+07,-204471,0
3.38286e+06,0,0,0,0,2.37428e+07,-19840,0
3.36492e+06,0,0,0,0,2.37466e+07,-17938,0
3.34888e+06,0,0,0,0,2.37503e+07,-16035.3,0
3.38572e+06,0,0,0,0,2.5551e+07,36833.4,0
4.08478e+06,0,0,0,0,2.49774e+07,699062,0
4.78591e+06,0,0,0,0,2.49814e+07,701129,0
5.4891e+06,0,0,0,0,2.49854e+07,703196,0
6.19437e+06,0,0,0,0,2.49895e+07,705263,0
6.8731e+06,0,0,0,0,2.39834e+07,678738,0
7.15266e+06,0,0,0,0,2.43384e+07,279556,0
7.43419e+06,0,0,0,0,2.43423e+07,281527,0
7.71769e+06,0,0,0,0,2.43462e+07,283499,0
7.97797e+06,0,0,0,0,2.34596e+07,260286,0
7.87466e+06,0,0,0,0,2.37832e+07,-103314,0
7.77323e+06,0,0,0,0,2.3787e+07,-101431,0
7.67368e+06,0,0,0,0,2.37907e+07,-99546.6,0
7.51749e+06,0,0,0,0,2.17307e+07,-156192,0
6.64565e+06,0,0,0,0,2.23618e+07,-871843,0
5.77394e+06,0,0,0,0,2.23667e+07,-871706,0
4.90237e+06,0,0,0,0,2.23715e+07,-871569,0
4.03094e+06,0,0,0,0,2.23763e+07,-871432,0
3.17876e+06,0,0,0,3.27677e+179,2.30535e+07,-852177,0
2.51089e+06,0,0,0,0,2.28971e+07,-667872,0
1.84472e+06,0,0,0,0,2.29006e+07,-666171,0
1.18025e+06,0,0,0,0,2.29041e+07,-664470,0
584586,0,0,0,0,2.5271e+07,-595662,0
820706,0,0,0,0,2.45486e+07,236121,0
1.05873e+06,0,0,0,0,2.45525e+07,238022,0
1.29865e+06,0,0,0,0,2.45563e+07,239924,0
1.44798e+06,0,0,0,0,2.13041e+07,149326,0
571698,0,0,0,0,2.22064e+07,-876279,0
0,0,0,0,0,2.2211e+07,-876147,0
0,0,0,0,0,2.22156e+07,-876015,876015
0,0,0,0,0,2.22203e+07,-875883,875883
0,0,0,0,0,2.30321e+07,-852814,852814
0,0,0,0,0,2.28679e+07,-659555,659555
0,0,0,0,0,2.28714e+07,-657852,657852
0,0,0,0,0,2.28748e+07,-656149,656149
0,0,0,0,0,2.25636e+07,-663387,663387
0,0,0,0,0,2.26599e+07,-767833,767833
0,0,0,0,0,2.26633e+07,-766153,766153
0,0,0,0,0,2.26667e+07,-764474,764474
0,0,0,0,0,2.37664e+07,-731651,731651
0,0,0,0,0,2.34403e+07,-353202,353202
0,0,0,0,0,2.34439e+07,-351431,351431
0,0,0,0,0,2.34475e+07,-349659,349659
0,0,0,0,0,2.34511e+07,-347887,347887
0,0,0,0,0,2.37131e+07,-338992,338992
0,0,0,0,0,2.35353e+07,-129914,129914
0,0,0,0,0,2.35389e+07,-128092,128092
0,0,0,0,0,2.35425e+07,-126271,126271
0,0,0,0,0,2.40938e+07,-108885,108885
77859.2,0,0,0,0,2.39358e+07,77859.2,0
157586,0,0,0,0,2.39394e+07,79726.6,0
239180,0,0,0,0,2.39431e+07,81594.6,0
374206,0,0,0,0,2.57648e+07,135025,0
1.09224e+06,0,0,0,0,2.52604e+07,718033,0
1.81043e+06,0,0,0,0,2.5266e+07,718192,0
2.52878e+06,0,0,0,0,2.52716e+07,718351,0
3.24729e+06,0,0,0,0,2.52772e+07,718511,0
3.93703e+06,0,0,0,0,2.42609e+07,689742,0
4.31727e+06,0,0,0,0,2.45372e+07,380239,0
4.69945e+06,0,0,0,0,2.45411e+07,382173,0
5.08356e+06,0,0,0,0,2.45449e+07,384109,0
5.44412e+06,0,0,0,0,2.36479e+07,360566,0
5.43679e+06,0,0,0,0,2.39751e+07,-7329.58,0
5.43131e+06,0,0,0,0,2.39788e+07,-5480.33,0
5.42768e+06,0,0,0,0,2.39825e+07,-3631.03,0
5.36669e+06,0,0,0,0,2.18984e+07,-60991.4,0
4.53661e+06,0,0,0,0,2.25763e+07,-830078,0
3.7082e+06,0,0,0,0,2.25796e+07,-828412,0
2.88145e+06,0,0,0,0,2.2583e+07,-826745,0
2.05638e+06,0,0,0,0,2.25864e+07,-825077,0
1.25231e+06,0,0,0,3.27677e+179,2.327e+07,-804070,0
673366,0,0,0,0,2.30778e+07,-578942,0
96089.4,0,0,0,0,2.30812e+07,-577276,0
0,0,0,0,0,2.30846e+07,-575610,383431
0,0,0,0,0,2.54788e+07,-506061,506061
335285,0,0,0,0,2.47479e+07,335285,0
672431,0,0,0,0,2.47517e+07,337147,0
1.01144e+06,0,0,0,0,2.47554e+07,339009,0
1.25875e+06,0,0,0,0,2.14656e+07,247305,0
389325,0,0,0,0,2.24475e+07,-869421,0
0,0,0,0,0,2.24521e+07,-869292,90641.7
0,0,0,0,0,2.24566e+07,-869162,869162
0,0,0,0,0,2.24611e+07,-869033,869033
0,0,0,0,0,2.32821e+07,-845703,845703
0,0,0,0,0,2.30468e+07,-571239,571239
0,0,0,0,0,2.30502e+07,-569571,569571
0,0,0,0,0,2.30536e+07,-567903,567903
0,0,0,0,0,2.27387e+07,-575280,575280
0,0,0,0,0,2.28359e+07,-680977,680977
0,0,0,0,0,2.28393e+07,-679333,679333
0,0,0,0,0,2.28426e+07,-677688,677688
0,0,0,0,0,2.39548e+07,-644544,644544
0,0,0,0,0,2.36249e+07,-261818,261818
0,0,0,0,0,2.36284e+07,-260084,260084
0,0,0,0,0,2.36319e+07,-258349,258349
0,0,0,0,0,2.36354e+07,-256613,256613
0,0,0,0,0,2.39003e+07,-247674,247674
0,0,0,0,0,2.37204e+07,-36267.8,36267.8
0,0,0,0,0,2.37239e+07,-34484.8,34484.8
0,0,0,0,0,2.37274e+07,-32701.1,32701.1
0,0,0,0,0,2.42849e+07,-15174.9,15174.9
173635,0,0,0,0,2.41249e+07,173635,0
349098,0,0,0,0,2.41285e+07,175463,0
526390,0,0,0,0,2.41321e+07,177292,0
757659,0,0,0,0,2.59743e+07,231269,0
1.48384e+06,0,0,0,0,2.55469e+07,726177,0
2.21017e+06,0,0,0,0,2.55523e+07,726333,0
2.93666e+06,0,0,0,0,2.55578e+07,726489,0
3.6633e+06,0,0,0,0,2.55633e+07,726645,0
4.36085e+06,0,0,0,0,2.45353e+07,697546,0
4.83974e+06,0,0,0,0,2.47321e+07,478895,0
5.32053e+06,0,0,0,0,2.47358e+07,480789,0
5.80322e+06,0,0,0,0,2.47396e+07,482684,0
6.26203e+06,0,0,0,0,2.38323e+07,458814,0
6.34873e+06,0,0,0,0,2.41632e+07,86704.4,0
6.43725e+06,0,0,0,0,2.41668e+07,88515.2,0
6.52758e+06,0,0,0,0,2.41704e+07,90326,0
6.55984e+06,0,0,0,0,2.20627e+07,32260.1,0
5.81429e+06,0,0,0,0,2.27481e+07,-745543,0
5.07038e+06,0,0,0,0,2.27514e+07,-743911,0
4.3281e+06,0,0,0,0,2.27547e+07,-742279,0
3.58746e+06,0,0,0,0,2.2758e+07,-740646,0
2.868e+06,0,0,0,3.27677e+179,2.34491e+07,-719457,0
2.37614e+06,0,0,0,0,2.32547e+07,-491857,0
1.88591e+06,0,0,0,0,2.3258e+07,-490229,0
1.39731e+06,0,0,0,0,2.32613e+07,-488601,0
978984,0,0,0,0,2.56822e+07,-418329,0
1.41136e+06,0,0,0,0,2.4943e+07,432375,0
1.84555e+06,0,0,0,0,2.49467e+07,434195,0
2.28157e+06,0,0,0,0,2.49504e+07,436016,0
2.6248e+06,0,0,0,0,2.16237e+07,343226,0
1.82943e+06,0,0,0,0,2.26246e+07,-795368,0
1.03563e+06,0,0,0,0,2.26278e+07,-793802,0
243390,0,0,0,0,2.2631e+07,-792237,0
0,0,0,0,0,2.26342e+07,-790670,303890
0,0,0,0,0,2.34629e+07,-765645,765645
0,0,0,0,0,2.32219e+07,-484800,484800
0,0,0,0,0,2.32252e+07,-483170,483170
0,0,0,0,0,2.32285e+07,-481539,481539
0,0,0,0,0,2.29099e+07,-489054,489054
0,0,0,0,0,2.30082e+07,-595981,595981
0,0,0,0,0,2.30114e+07,-594374,594374
0,0,0,0,0,2.30147e+07,-592767,592767
0,0,0,0,0,2.41391e+07,-559311,559311
0,0,0,0,0,2.38054e+07,-172406,172406
0,0,0,0,0,2.38088e+07,-170710,170710
0,0,0,0,0,2.38123e+07,-169015,169015
0,0,0,0,0,2.38157e+07,-167319,167319
0,0,0,0,0,2.40834e+07,-158340,158340
55339.9,0,0,0,0,2.39014e+07,55339.9,0
112423,0,0,0,0,2.39048e+07,57082.7,0
171249,0,0,0,0,2.39083e+07,58826,0
247733,0,0,0,0,2.44717e+07,76484.5,0
515045,0,0,0,0,2.43098e+07,267312,0
784143,0,0,0,0,2.43134e+07,269098,0
1.05503e+06,0,0,0,0,2.43169e+07,270886,0
1.38042e+06,0,0,0,0,2.61792e+07,325393,0
2.11456e+06,0,0,0,0,2.5827e+07,734140,0
2.84886e+06,0,0,0,0,2.58324e+07,734293,0
3.5833e+06,0,0,0,0,2.58377e+07,734445,0
4.3179e+06,0,0,0,0,2.58431e+07,734598,0
5.02307e+06,0,0,0,0,2.48037e+07,705175,0
5.59843e+06,0,0,0,0,2.49226e+07,575354,0
6.17563e+06,0,0,0,0,2.49262e+07,577205,0
6.75469e+06,0,0,0,0,2.49299e+07,579057,0
7.30955e+06,0,0,0,0,2.40126e+07,554862,0
7.48818e+06,0,0,0,0,2.4347e+07,178629,0
7.66858e+06,0,0,0,0,2.43505e+07,180398,0
7.85075e+06,0,0,0,0,2.4354e+07,182168,0
7.97416e+06,0,0,0,0,2.22233e+07,123409,0
7.31124e+06,0,0,0,0,2.2916e+07,-662917,0
6.64992e+06,0,0,0,0,2.29192e+07,-661322,0
5.99019e+06,0,0,0,0,2.29225e+07,-659727,0
5.33206e+06,0,0,0,0,2.29257e+07,-658132,0
4.69529e+06,0,0,0,3.27677e+179,2.36242e+07,-636769,0
4.28853e+06,0,0,0,0,2.34275e+07,-406757,0
3.88336e+06,0,0,0,0,2.34308e+07,-405168,0
3.47978e+06,0,0,0,0,2.3434e+07,-403579,0
3.14718e+06,0,0,0,0,2.5881e+07,-332604,0
3.67442e+06,0,0,0,0,2.51337e+07,527242,0
4.20344e+06,0,0,0,0,2.51372e+07,529018,0
4.73423e+06,0,0,0,0,2.51408e+07,530794,0
5.17117e+06,0,0,0,0,2.17782e+07,436939,0
