Realization	utility	WSS	week	infra.
61	0	0	939	6
61	0	0	1252	10
62	0	0	417	5
62	0	0	939	6
62	0	0	1252	10
63	0	0	521	5
63	0	0	1826	6
64	0	0	469	5
64	0	0	1408	6
65	0	0	469	5
65	0	0	1304	6
65	0	0	1722	10
66	0	0	521	5
66	0	0	1722	6
67	0	0	365	5
67	0	0	887	6
67	0	0	1200	10
68	0	0	417	5
68	0	0	730	6
68	0	0	1043	10
69	0	0	521	5
69	0	0	1513	6
70	0	0	417	5
70	0	0	939	6
70	0	0	1252	10
71	0	0	417	5
71	0	0	991	6
71	0	0	1304	10
72	0	0	469	5
72	0	0	1408	6
73	0	0	469	5
73	0	0	991	6
73	0	0	1304	10
74	0	0	469	5
74	0	0	1043	6
74	0	0	1356	10
75	0	0	417	5
75	0	0	887	6
75	0	0	1200	10
76	0	0	469	5
76	0	0	1095	6
76	0	0	1408	10
77	0	0	469	5
77	0	0	1304	6
77	0	0	1669	10
78	0	0	521	5
78	0	0	1565	6
79	0	0	574	5
79	0	0	1982	6
80	0	0	469	5
80	0	0	1095	6
80	0	0	1408	10
81	0	0	469	5
81	0	0	1148	6
81	0	0	1461	10
82	0	0	574	5
82	0	0	2035	6
83	0	0	469	5
83	0	0	1043	6
83	0	0	1356	10
84	0	0	469	5
84	0	0	1148	6
84	0	0	1461	10
85	0	0	521	5
85	0	0	1565	6
86	0	0	521	5
86	0	0	1565	6
87	0	0	469	5
87	0	0	1356	6
87	0	0	1982	10
88	0	0	469	5
88	0	0	1252	6
88	0	0	1617	10
89	0	0	469	5
89	0	0	1200	6
89	0	0	1513	10
90	0	0	521	5
90	0	0	1669	6
91	0	0	417	5
91	0	0	834	6
91	0	0	1148	10
92	0	0	469	5
92	0	0	1304	6
92	0	0	1722	10
93	0	0	417	5
93	0	0	991	6
93	0	0	1304	10
94	0	0	469	5
94	0	0	1252	6
95	0	0	469	5
95	0	0	1148	6
95	0	0	1461	10
96	0	0	521	5
96	0	0	1669	6
97	0	0	469	5
97	0	0	1148	6
97	0	0	1461	10
98	0	0	469	5
98	0	0	1200	6
98	0	0	1513	10
99	0	0	469	5
99	0	0	1148	6
99	0	0	1461	10
100	0	0	417	5
100	0	0	834	6
100	0	0	1148	10
101	0	0	417	5
101	0	0	939	6
101	0	0	1252	10
102	0	0	417	5
102	0	0	887	6
102	0	0	1200	10
103	0	0	417	5
103	0	0	939	6
103	0	0	1252	10
104	0	0	469	5
104	0	0	1461	6
105	0	0	521	5
105	0	0	1982	6
106	0	0	521	5
106	0	0	1513	6
107	0	0	521	5
107	0	0	1930	6
108	0	0	417	5
108	0	0	782	6
108	0	0	1095	10
109	0	0	417	5
109	0	0	939	6
109	0	0	1252	10
110	0	0	417	5
110	0	0	887	6
110	0	0	1200	10
111	0	0	521	5
111	0	0	1617	6
112	0	0	521	5
112	0	0	1982	6
113	0	0	417	5
113	0	0	887	6
113	0	0	1200	10
114	0	0	521	5
114	0	0	1669	6
115	0	0	469	5
115	0	0	1200	6
115	0	0	1513	10
116	0	0	417	5
116	0	0	782	6
116	0	0	1095	10
117	0	0	469	5
117	0	0	1252	6
117	0	0	1617	10
118	0	0	469	5
118	0	0	1461	6
119	0	0	469	5
119	0	0	1356	6
119	0	0	1669	10
120	0	0	469	5
120	0	0	1252	6
120	0	0	1617	10
121	0	0	469	5
121	0	0	1043	6
121	0	0	1356	10
122	0	0	521	5
122	0	0	1722	6
123	0	0	521	5
123	0	0	1982	6
124	0	0	521	5
124	0	0	1617	6
125	0	0	417	5
125	0	0	887	6
125	0	0	1200	10
126	0	0	521	5
126	0	0	1304	6
127	0	0	469	5
127	0	0	1356	6
127	0	0	1930	10
128	0	0	574	5
128	0	0	1982	6
129	0	0	417	5
129	0	0	834	6
129	0	0	1148	10
130	0	0	521	5
130	0	0	1513	6
131	0	0	469	5
131	0	0	991	6
131	0	0	1304	10
132	0	0	417	5
132	0	0	939	6
132	0	0	1252	10
133	0	0	469	5
133	0	0	1252	6
133	0	0	1617	10
134	0	0	417	5
134	0	0	939	6
134	0	0	1252	10
