Realization	utility	WSS	week	infra.
149	0	0	1408	10
150	0	0	313	8
150	0	0	626	5
150	0	0	678	9
150	0	0	991	6
150	0	0	1252	10
151	0	0	313	8
151	0	0	626	5
151	0	0	782	9
151	0	0	1095	6
151	0	0	1356	10
152	0	0	313	8
152	0	0	626	5
152	0	0	991	9
152	0	0	1356	6
152	0	0	1774	10
153	0	0	313	8
153	0	0	626	5
153	0	0	678	9
153	0	0	991	6
153	0	0	1252	10
154	0	0	313	8
154	0	0	626	5
154	0	0	1252	9
154	0	0	1982	6
155	0	0	313	8
155	0	0	626	5
155	0	0	1148	9
155	0	0	1617	6
156	0	0	313	8
156	0	0	626	5
156	0	0	1252	9
156	0	0	1774	6
157	0	0	313	8
157	0	0	626	5
157	0	0	678	9
157	0	0	991	6
157	0	0	1252	10
158	0	0	313	8
158	0	0	626	5
158	0	0	782	9
158	0	0	1095	6
158	0	0	1356	10
159	0	0	313	8
159	0	0	626	5
159	0	0	678	9
159	0	0	991	6
159	0	0	1252	10
160	0	0	313	8
160	0	0	626	5
160	0	0	782	9
160	0	0	1095	6
160	0	0	1356	10
161	0	0	313	8
161	0	0	626	5
161	0	0	834	9
161	0	0	1148	6
161	0	0	1408	10
162	0	0	313	8
162	0	0	626	5
162	0	0	678	9
162	0	0	991	6
162	0	0	1252	10
163	0	0	313	8
163	0	0	626	5
163	0	0	1304	9
163	0	0	2035	6
164	0	0	313	8
164	0	0	626	5
164	0	0	834	9
164	0	0	1148	6
164	0	0	1408	10
165	0	0	313	8
165	0	0	626	5
165	0	0	730	9
165	0	0	1043	6
165	0	0	1304	10
166	0	0	313	8
166	0	0	626	5
166	0	0	1356	9
167	0	0	313	8
167	0	0	626	5
167	0	0	939	6
167	0	0	1043	9
167	0	0	1356	10
168	0	0	313	8
168	0	0	626	5
168	0	0	782	9
168	0	0	1095	6
168	0	0	1356	10
169	0	0	313	8
169	0	0	626	5
169	0	0	678	9
169	0	0	991	6
169	0	0	1252	10
170	0	0	313	8
170	0	0	626	5
170	0	0	730	9
170	0	0	1043	6
170	0	0	1304	10
171	0	0	313	8
171	0	0	626	5
171	0	0	730	9
171	0	0	1043	6
171	0	0	1304	10
172	0	0	313	8
172	0	0	626	5
172	0	0	1095	9
172	0	0	1565	6
173	0	0	313	8
173	0	0	626	5
173	0	0	1095	9
173	0	0	1513	6
173	0	0	1774	10
174	0	0	313	8
174	0	0	626	5
