0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity
85.139,85.139,5.05608,0.05,0,2.16737,2.46977,0,0,4.47552,99.3022,98.274,6.98774,0,1,1.73502,1.43262,0,0,2.1168
85.139,85.139,8.4116,0.05,0,2.18888,2.47055,0,0.406166,4.47552,99.3022,98.274,11.9259,0,1,1.71473,1.43307,0,1.34047,2.1168
85.139,85.139,10.1909,0.05,0,2.1901,2.47132,0,0.410197,4.47552,99.3022,98.274,10.8298,0,1,1.71473,1.43351,0,1.3248,2.1168
85.139,85.139,11.7159,0.05,0,2.19133,2.47209,0,0.410426,4.47552,99.3022,98.274,10.0005,0,1,1.71473,1.43396,0,1.3248,2.1168
85.139,85.139,7.49938,0.05,0,2.43375,2.71407,0,0.410655,4.47552,99.3022,98.274,8.0113,0,1,1.88339,1.60307,0,1.3248,2.1168
85.139,85.139,6.53943,0.05,0,2.6037,2.71491,0,0.456084,4.47552,99.3022,98.274,8.21859,0,1,1.71478,1.60357,0,1.4551,2.1168
85.139,85.139,7.60053,0.05,0,2.60505,2.71576,0,0.487934,4.47552,99.3022,98.274,9.93898,0,1,1.71478,1.60407,0,1.32484,2.1168
85.139,85.139,10.7351,0.05,0,2.60641,2.71661,0,0.488187,4.47552,99.3022,98.274,14.5907,0,1,1.71478,1.60457,0,1.32484,2.1168
85.139,85.139,7.57098,0.05,0,2.2633,2.37301,0,0.488441,4.47552,99.3022,98.274,8.81079,0,1,1.48816,1.37845,0,1.32484,2.1168
85.139,85.139,5.52866,0.05,0,2.07135,2.37375,0,0.424143,4.47552,99.3022,98.274,8.13621,0,1,1.68129,1.37889,0,1.14975,2.1168
85.139,85.139,5.06864,0.05,0,2.07209,2.37449,0,0.388171,4.47552,99.3022,98.274,5.55763,0,1,1.68172,1.37932,0,1.29896,2.1168
85.139,85.139,7.21235,0.05,0,2.07284,2.37524,0,0.388311,4.47552,99.3022,98.274,10.8412,0,1,1.68215,1.37975,0,1.29929,2.1168
85.139,85.139,8.55512,0.05,0,2.07358,2.37598,0,0.38845,4.47552,99.3022,98.274,10.5813,0,1,1.68258,1.38018,0,1.29963,2.1168
85.139,85.139,5.64596,0.05,0,2.16116,2.46356,0,0.388589,4.47552,99.3022,98.274,6.75537,0,1,1.73854,1.43614,0,1.29996,2.1168
85.139,85.139,7.25215,0.05,0,2.1862,2.46434,0,0.405002,4.47552,99.3022,98.274,9.46886,0,1,1.71473,1.43659,0,1.3432,2.1168
85.139,85.139,7.86762,0.05,0,2.18742,2.46511,0,0.409693,4.47552,99.3022,98.274,11.3579,0,1,1.71473,1.43704,0,1.3248,2.1168
85.139,85.139,7.21898,0.05,0,2.18864,2.46588,0,0.409922,4.47552,99.3022,98.274,11.4246,0,1,1.71473,1.43749,0,1.3248,2.1168
85.139,85.139,5.03394,0.05,0,2.15586,2.43265,0,0.41015,4.47552,99.3022,98.274,4.79503,0,1,1.69314,1.41634,0,1.3248,2.1168
85.139,85.139,4.8709,0.05,0,2.13548,2.43341,0,0.404008,4.47552,99.3022,98.274,5.44357,0,1,1.71472,1.41679,0,1.30812,2.1168
85.139,85.139,4.83345,0.05,0,2.13668,2.43418,0,0.400189,4.47552,99.3022,98.274,5.76797,0,1,1.71472,1.41723,0,1.32479,2.1168
85.139,85.139,4.14491,0.04,0,2.13789,2.43494,0,0.400414,4.47552,99.3022,98.274,5.08316,0,1,1.71472,1.41767,0,1.3248,2.1168
85.139,85.139,3.94879,0.04,0,2.25463,2.55124,0,0.40064,4.47552,99.3022,98.274,4.52283,0,1,1.79139,1.49479,0,1.3248,2.1168
85.139,85.139,4.0052,0.03,0,2.33255,2.55204,0,0.422518,4.47552,99.3022,98.274,4.43677,0,1,1.71475,1.49526,0,1.38403,2.1168
