0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,3.27677e+179,2.27965e+07,-938242,938242
0,0,0,0,0,2.27136e+07,-837220,837220
0,0,0,0,0,2.27174e+07,-835349,835349
0,0,0,0,0,2.27213e+07,-833478,833478
0,0,0,0,0,2.5061e+07,-772512,772512
49730.4,0,0,0,0,2.43475e+07,49730.4,0
101553,0,0,0,0,2.43518e+07,51822.3,0
155467,0,0,0,0,2.4356e+07,53914.3,0
130595,0,0,0,0,2.1142e+07,-24872.4,0
0,0,0,0,0,2.19645e+07,-958777,697588
0,0,0,0,0,2.19697e+07,-958649,958649
0,0,0,0,0,2.19748e+07,-958522,958522
0,0,0,0,0,2.198e+07,-958394,958394
0,0,0,0,0,2.27831e+07,-938276,938276
0,0,0,0,0,2.26902e+07,-825898,825898
0,0,0,0,0,2.26941e+07,-824024,824024
0,0,0,0,0,2.26979e+07,-822151,822151
0,0,0,0,0,2.23906e+07,-828065,828065
0,0,0,0,0,2.24862e+07,-931135,931135
0,0,0,0,0,2.249e+07,-929288,929288
0,0,0,0,0,2.24938e+07,-927441,927441
0,0,0,0,0,2.35816e+07,-898324,898324
0,0,0,0,0,2.32596e+07,-523940,523940
0,0,0,0,0,2.32636e+07,-521991,521991
0,0,0,0,0,2.32676e+07,-520041,520041
0,0,0,0,0,2.32716e+07,-518091,518091
0,0,0,0,0,2.35311e+07,-507481,507481
0,0,0,0,0,2.33558e+07,-300524,300524
0,0,0,0,0,2.33598e+07,-298520,298520
0,0,0,0,0,2.33638e+07,-296515,296515
0,0,0,0,0,2.39095e+07,-280945,280945
0,0,0,0,0,2.37536e+07,-96049.9,96049.9
0,0,0,0,0,2.37577e+07,-93994.4,93994.4
0,0,0,0,0,2.37618e+07,-91938.2,91938.2
0,0,0,0,0,2.55641e+07,-43832.6,43832.6
619017,0,0,0,0,2.49904e+07,619017,0
1.24027e+06,0,0,0,0,2.49948e+07,621250,0
1.86375e+06,0,0,0,0,2.49992e+07,623485,0
2.488e+06,0,0,0,0,2.50049e+07,624253,0
3.08595e+06,0,0,0,0,2.40002e+07,597947,0
3.28811e+06,0,0,0,0,2.43527e+07,202155,0
3.49239e+06,0,0,0,0,2.43569e+07,204285,0
3.69881e+06,0,0,0,0,2.43612e+07,206415,0
3.8838e+06,0,0,0,0,2.34742e+07,184991,0
3.70502e+06,0,0,0,0,2.37984e+07,-178776,0
3.52828e+06,0,0,0,0,2.38025e+07,-176741,0
3.35358e+06,0,0,0,0,2.38066e+07,-174705,0
3.12793e+06,0,0,0,0,2.17449e+07,-225642,0
2.17938e+06,0,0,0,0,2.23829e+07,-948550,0
1.23096e+06,0,0,0,0,2.23881e+07,-948420,0
282673,0,0,0,0,2.23934e+07,-948290,0
0,0,0,0,0,2.23986e+07,-948159,382813
0,0,0,6.09905e+07,3.27677e+179,2.3077e+07,-931292,931292
0,0,0,6.09905e+07,0,2.29144e+07,-739382,739382
0,0,0,6.09905e+07,0,2.29182e+07,-737545,737545
0,0,0,6.09905e+07,0,2.2922e+07,-735708,735708
0,0,0,6.09905e+07,0,2.5292e+07,-674007,674007
158873,0,0,6.09905e+07,0,2.45691e+07,158873,0
319800,0,0,6.09905e+07,0,2.45733e+07,160927,0
482782,0,0,6.09905e+07,0,2.45775e+07,162981,0
565889,0,0,6.09905e+07,0,2.13216e+07,83107.1,0
0,0,0,6.09905e+07,0,2.22327e+07,-952130,0
0,0,0,6.09905e+07,0,2.22378e+07,-952005,952005
0,0,0,6.09905e+07,0,2.22428e+07,-951879,951879
0,0,0,6.09905e+07,0,2.22479e+07,-951754,951754
0,0,0,6.09905e+07,0,2.30612e+07,-931379,931379
0,0,0,6.09905e+07,0,2.28892e+07,-728670,728670
0,0,0,6.09905e+07,0,2.2893e+07,-726830,726830
0,0,0,6.09905e+07,0,2.28967e+07,-724990,724990
0,0,0,6.09905e+07,0,2.25854e+07,-731039,731039
0,0,0,6.09905e+07,0,2.26821e+07,-835498,835498
0,0,0,6.09905e+07,0,2.26858e+07,-833684,833684
0,0,0,6.09905e+07,0,2.26895e+07,-831870,831870
0,0,0,6.09905e+07,0,2.37912e+07,-802436,802436
0,0,0,6.09905e+07,0,2.3465e+07,-423288,423288
0,0,0,6.09905e+07,0,2.34689e+07,-421375,421375
