0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,3.27677e+179,2.27965e+07,-938242,938242
0,0,0,0,0,2.2716e+07,-837160,837160
0,0,0,0,0,2.27216e+07,-834447,834447
0,0,0,0,0,2.27271e+07,-831733,831733
0,0,0,0,0,2.50696e+07,-769898,769898
53562.6,0,0,0,0,2.43579e+07,53562.6,0
110158,0,0,0,0,2.4364e+07,56595.7,0
169789,0,0,0,0,2.43702e+07,59630.5,0
151502,0,0,0,0,2.11552e+07,-18286.9,0
0,0,0,0,0,2.19854e+07,-958260,655256
0,0,0,0,0,2.19929e+07,-958075,958075
0,0,0,0,0,2.20003e+07,-957889,957889
0,0,0,0,0,2.20078e+07,-957704,957704
0,0,0,0,0,2.28144e+07,-937499,937499
0,0,0,0,0,2.2715e+07,-814890,814890
0,0,0,0,0,2.27206e+07,-812173,812173
0,0,0,0,0,2.27262e+07,-809455,809455
0,0,0,0,0,2.242e+07,-814540,814540
0,0,0,0,0,2.25175e+07,-916967,916967
0,0,0,0,0,2.2523e+07,-914288,914288
0,0,0,0,0,2.25285e+07,-911608,911608
0,0,0,0,0,2.36205e+07,-881596,881596
0,0,0,0,0,2.32996e+07,-505499,505499
0,0,0,0,0,2.33054e+07,-502673,502673
0,0,0,0,0,2.33112e+07,-499846,499846
0,0,0,0,0,2.3317e+07,-497018,497018
0,0,0,0,0,2.3579e+07,-485504,485504
0,0,0,0,0,2.3405e+07,-277072,277072
0,0,0,0,0,2.34108e+07,-274165,274165
0,0,0,0,0,2.34166e+07,-271256,271256
0,0,0,0,0,2.39659e+07,-254738,254738
0,0,0,0,0,2.38114e+07,-68324.4,68324.4
0,0,0,0,0,2.38173e+07,-65343.3,65343.3
0,0,0,0,0,2.38233e+07,-62361,62361
0,0,0,0,0,2.56342e+07,-13154.8,13154.8
626226,0,0,0,0,2.5084e+07,626226,0
1.25268e+06,0,0,0,0,2.5093e+07,626452,0
1.87936e+06,0,0,0,0,2.5102e+07,626677,0
2.50626e+06,0,0,0,0,2.51111e+07,626903,0
3.10681e+06,0,0,0,0,2.41048e+07,600552,0
3.34625e+06,0,0,0,0,2.44296e+07,239440,0
3.58878e+06,0,0,0,0,2.44358e+07,242529,0
3.8344e+06,0,0,0,0,2.4442e+07,245620,0
4.05944e+06,0,0,0,0,2.35526e+07,225043,0
3.91992e+06,0,0,0,0,2.38802e+07,-139524,0
3.78335e+06,0,0,0,0,2.38862e+07,-136573,0
3.64972e+06,0,0,0,0,2.38921e+07,-133621,0
