0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,3.27677e+179,2.27965e+07,-938242,938242
0,0,0,0,0,2.27172e+07,-837130,837130
0,0,0,0,0,2.27236e+07,-833994,833994
0,0,0,0,0,2.27301e+07,-830857,830857
0,0,0,0,0,2.5074e+07,-768586,768586
55486.3,0,0,0,0,2.4363e+07,55486.3,0
114479,0,0,0,0,2.43702e+07,58993,0
176980,0,0,0,0,2.43773e+07,62500.4,0
161999,0,0,0,0,2.11618e+07,-14980.4,0
0,0,0,0,0,2.19959e+07,-958000,634002
0,0,0,0,0,2.20045e+07,-957786,957786
0,0,0,0,0,2.20132e+07,-957572,957572
0,0,0,0,0,2.20218e+07,-957358,957358
0,0,0,0,0,2.28301e+07,-937109,937109
0,0,0,0,0,2.27275e+07,-809363,809363
0,0,0,0,0,2.27339e+07,-806223,806223
0,0,0,0,0,2.27404e+07,-803081,803081
0,0,0,0,0,2.24348e+07,-807749,807749
0,0,0,0,0,2.25332e+07,-909853,909853
0,0,0,0,0,2.25396e+07,-906757,906757
0,0,0,0,0,2.25459e+07,-903659,903659
0,0,0,0,0,2.36401e+07,-873196,873196
0,0,0,0,0,2.33197e+07,-496241,496241
0,0,0,0,0,2.33264e+07,-492974,492974
0,0,0,0,0,2.33331e+07,-489706,489706
0,0,0,0,0,2.33398e+07,-486437,486437
0,0,0,0,0,2.36031e+07,-474469,474469
0,0,0,0,0,2.34297e+07,-265296,265296
0,0,0,0,0,2.34364e+07,-261935,261935
0,0,0,0,0,2.34431e+07,-258574,258574
0,0,0,0,0,2.39943e+07,-241579,241579
0,0,0,0,0,2.38404e+07,-54403.4,54403.4
0,0,0,0,0,2.38473e+07,-50957.1,50957.1
0,0,0,0,0,2.38541e+07,-47510.2,47510.2
2249.09,0,0,0,0,2.56695e+07,2249.09,0
629701,0,0,0,0,2.5133e+07,627451,0
1.25741e+06,0,0,0,0,2.51435e+07,627712,0
1.88539e+06,0,0,0,0,2.51539e+07,627973,0
2.51362e+06,0,0,0,0,2.51644e+07,628234,0
3.11548e+06,0,0,0,0,2.41573e+07,601860,0
3.37364e+06,0,0,0,0,2.44683e+07,258162,0
3.63537e+06,0,0,0,0,2.44754e+07,261733,0
3.90068e+06,0,0,0,0,2.44826e+07,265304,0
4.14583e+06,0,0,0,0,2.3592e+07,245153,0
4.02602e+06,0,0,0,0,2.39213e+07,-119816,0
3.90961e+06,0,0,0,0,2.39282e+07,-116404,0
3.79662e+06,0,0,0,0,2.39351e+07,-112992,0
3.63365e+06,0,0,0,0,2.18598e+07,-162969,0
2.70525e+06,0,0,0,0,2.25386e+07,-928396,0
1.77993e+06,0,0,0,0,2.2545e+07,-925322,0
857685,0,0,0,0,2.25513e+07,-922247,0
0,0,0,0,0,2.25576e+07,-919172,0
0,0,0,6.59184e+07,3.27677e+179,2.32427e+07,-899215,899215
0,0,0,6.59184e+07,0,2.30539e+07,-673112,673112
0,0,0,6.59184e+07,0,2.30602e+07,-670033,670033
0,0,0,6.59184e+07,0,2.30665e+07,-666953,666953
0,0,0,6.59184e+07,0,2.54613e+07,-603449,603449
238456,0,0,6.59184e+07,0,2.47345e+07,238456,0
480356,0,0,6.59184e+07,0,2.47415e+07,241899,0
725699,0,0,6.59184e+07,0,2.47485e+07,245344,0
891740,0,0,6.59184e+07,0,2.14629e+07,166040,0
0,0,0,6.59184e+07,0,2.24455e+07,-946857,0
0,0,0,6.59184e+07,0,2.24539e+07,-946647,946647
0,0,0,6.59184e+07,0,2.24624e+07,-946436,946436
0,0,0,6.59184e+07,0,2.24709e+07,-946226,946226
0,0,0,6.59184e+07,0,2.32964e+07,-925548,925548
0,0,0,6.59184e+07,0,2.30611e+07,-646366,646366
0,0,0,6.59184e+07,0,2.30674e+07,-643283,643283
0,0,0,6.59184e+07,0,2.30737e+07,-640198,640198
0,0,0,6.59184e+07,0,2.27613e+07,-645092,645092
0,0,0,6.59184e+07,0,2.28616e+07,-749524,749524
0,0,0,6.59184e+07,0,2.28678e+07,-746483,746483
0,0,0,6.59184e+07,0,2.28741e+07,-743442,743442
0,0,0,6.59184e+07,0,2.39915e+07,-712447,712447
0,0,0,6.59184e+07,0,2.3664e+07,-327505,327505
0,0,0,6.59184e+07,0,2.36706e+07,-324298,324298
0,0,0,6.59184e+07,0,2.36771e+07,-321090,321090
0,0,0,6.59184e+07,0,2.36837e+07,-317880,317880
0,0,0,6.59184e+07,0,2.39524e+07,-305786,305786
0,0,0,6.59184e+07,0,2.3775e+07,-92259.4,92259.4
0,0,0,6.59184e+07,0,2.37816e+07,-88960.2,88960.2
0,0,0,6.59184e+07,0,2.37882e+07,-85660.4,85660.4
0,0,0,6.59184e+07,0,2.43508e+07,-68435.9,68435.9
122605,0,0,6.59184e+07,0,2.41934e+07,122605,0
248594,0,0,6.59184e+07,0,2.42001e+07,125989,0
377967,0,0,6.59184e+07,0,2.42069e+07,129373,0
558022,0,0,6.59184e+07,0,2.60606e+07,180055,0
1.19883e+06,0,0,6.59184e+07,0,2.56679e+07,640804,0
1.83989e+06,0,0,6.59184e+07,0,2.56781e+07,641060,0
2.4812e+06,0,0,6.59184e+07,0,2.56884e+07,641316,0
3.12278e+06,0,0,6.59184e+07,0,2.56987e+07,641572,0
3.7374e+06,0,0,6.59184e+07,0,2.46698e+07,614629,0
4.17798e+06,0,0,6.59184e+07,0,2.48322e+07,440575,0
4.62206e+06,0,0,6.59184e+07,0,2.48392e+07,444081,0
5.06965e+06,0,0,6.59184e+07,0,2.48462e+07,447587,0
5.49652e+06,0,0,6.59184e+07,0,2.39365e+07,426868,0
5.55055e+06,0,0,6.59184e+07,0,2.42724e+07,54039.7,0
5.60794e+06,0,0,6.59184e+07,0,2.42792e+07,57389.1,0
5.66868e+06,0,0,6.59184e+07,0,2.4286e+07,60738.5,0
5.67825e+06,0,0,6.59184e+07,0,2.21667e+07,9572.52,0
4.90613e+06,0,0,6.59184e+07,0,2.28596e+07,-772126,0
4.13702e+06,0,0,6.59184e+07,0,2.28658e+07,-769109,0
3.37093e+06,0,0,6.59184e+07,0,2.2872e+07,-766090,0
2.60786e+06,0,0,6.59184e+07,0,2.28782e+07,-763072,0
1.86504e+06,0,0,6.59184e+07,3.27677e+179,2.35775e+07,-742817,0
1.35295e+06,0,0,6.59184e+07,0,2.33844e+07,-512090,0
843878,0,0,6.59184e+07,0,2.33906e+07,-509074,0
337820,0,0,6.59184e+07,0,2.33968e+07,-506057,0
0,0,0,6.59184e+07,0,2.58414e+07,-441351,0
418051,0,0,6.59184e+07,0,2.50992e+07,418051,0
839474,0,0,6.59184e+07,0,2.5106e+07,421423,0
1.26427e+06,0,0,6.59184e+07,0,2.51129e+07,424797,0
1.60797e+06,0,0,6.59184e+07,0,2.17584e+07,343696,0
803988,0,0,6.59184e+07,0,2.27712e+07,-803979,0
2909.3,0,0,6.59184e+07,0,2.27771e+07,-801078,0
0,0,0,6.59184e+07,0,2.27831e+07,-798177,792359
0,0,0,6.59184e+07,0,2.27891e+07,-795275,795275
0,0,0,6.59184e+07,0,2.3629e+07,-771480,771480
0,0,0,6.59184e+07,0,2.33884e+07,-486446,486446
0,0,0,6.59184e+07,0,2.33946e+07,-483426,483426
0,0,0,6.59184e+07,0,2.34007e+07,-480405,480405
0,0,0,6.59184e+07,0,2.30816e+07,-485528,485528
0,0,0,6.59184e+07,0,2.31837e+07,-592251,592251
0,0,0,6.59184e+07,0,2.31898e+07,-589273,589273
0,0,0,6.59184e+07,0,2.31959e+07,-586294,586294
0,0,0,6.59184e+07,0,2.43362e+07,-554785,554785
0,0,0,6.59184e+07,0,2.40016e+07,-162020,162020
0,0,0,6.59184e+07,0,2.40081e+07,-158878,158878
0,0,0,6.59184e+07,0,2.40145e+07,-155736,155736
0,0,0,6.59184e+07,0,2.40209e+07,-152594,152594
0,0,0,6.59184e+07,0,2.42949e+07,-140383,140383
77403.1,0,0,6.59184e+07,0,2.41136e+07,77403.1,0
158037,0,0,6.59184e+07,0,2.412e+07,80634.3,0
241904,0,0,6.59184e+07,0,2.41265e+07,83866.1,0
343211,0,0,6.59184e+07,0,2.47004e+07,101308,0
639341,0,0,6.59184e+07,0,2.45394e+07,296130,0
938783,0,0,6.59184e+07,0,2.4546e+07,299442,0
1.24154e+06,0,0,6.59184e+07,0,2.45526e+07,302756,0
1.59587e+06,0,0,6.59184e+07,0,2.6444e+07,354335,0
2.24977e+06,0,0,6.59184e+07,0,2.61921e+07,653891,0
2.90391e+06,0,0,6.59184e+07,0,2.62021e+07,654142,0
3.5583e+06,0,0,6.59184e+07,0,2.62122e+07,654392,0
4.21294e+06,0,0,6.59184e+07,0,2.62222e+07,654643,0
4.84008e+06,0,0,6.59184e+07,0,2.5172e+07,627141,0
5.4594e+06,0,0,6.59184e+07,0,2.51887e+07,619318,0
6.08215e+06,0,0,6.59184e+07,0,2.51955e+07,622750,0
6.70833e+06,0,0,6.59184e+07,0,2.52024e+07,626184,0
7.31172e+06,0,0,6.59184e+07,0,2.42753e+07,603384,0
7.53608e+06,0,0,6.59184e+07,0,2.46165e+07,224363,0
7.76372e+06,0,0,6.59184e+07,0,2.46231e+07,227642,0
7.99465e+06,0,0,6.59184e+07,0,2.46297e+07,230922,0
8.17323e+06,0,0,6.59184e+07,0,2.24673e+07,178583,0
7.55417e+06,0,0,6.59184e+07,0,2.3174e+07,-619063,0
6.93806e+06,0,0,6.59184e+07,0,2.31801e+07,-616108,0
6.3249e+06,0,0,6.59184e+07,0,2.31861e+07,-613153,0
5.71471e+06,0,0,6.59184e+07,0,2.31922e+07,-610197,0
5.12505e+06,0,0,6.59184e+07,3.27677e+179,2.39053e+07,-589659,0
4.77064e+06,0,0,6.59184e+07,0,2.37081e+07,-354409,0
4.41918e+06,0,0,6.59184e+07,0,2.37141e+07,-351461,0
4.07067e+06,0,0,6.59184e+07,0,2.37202e+07,-348512,0
3.78803e+06,0,0,6.59184e+07,0,2.62136e+07,-282636,0
4.38192e+06,0,0,6.59184e+07,0,2.54561e+07,593891,0
4.97911e+06,0,0,6.59184e+07,0,2.54628e+07,597188,0
5.57959e+06,0,0,6.59184e+07,0,2.54695e+07,600485,0
6.09721e+06,0,0,6.59184e+07,0,2.20476e+07,517616,0
5.44404e+06,0,0,6.59184e+07,0,2.30805e+07,-653167,0
4.79371e+06,0,0,6.59184e+07,0,2.30863e+07,-650332,0
4.14621e+06,0,0,6.59184e+07,0,2.30921e+07,-647497,0
3.50155e+06,0,0,6.59184e+07,0,2.30979e+07,-644661,0
2.88104e+06,0,0,6.59184e+07,0,2.39543e+07,-620515,0
2.55111e+06,0,0,6.59184e+07,0,2.37087e+07,-329923,0
2.22414e+06,0,0,6.59184e+07,0,2.37147e+07,-326972,0
1.90012e+06,0,0,6.59184e+07,0,2.37208e+07,-324020,0
1.57075e+06,0,0,6.59184e+07,0,2.3395e+07,-329372,0
1.13241e+06,0,0,6.59184e+07,0,2.34989e+07,-438344,0
696972,0,0,6.59184e+07,0,2.35049e+07,-435434,0
264449,0,0,6.59184e+07,0,2.35108e+07,-432523,0
0,0,0,6.59184e+07,0,2.46734e+07,-400517,0
0,0,0,6.59184e+07,0,2.4332e+07,-101.539,101.539
2968.29,0,0,6.59184e+07,0,2.43382e+07,2968.29,0
9007.07,0,0,6.59184e+07,0,2.43445e+07,6038.78,0
18117.5,0,0,6.59184e+07,0,2.43508e+07,9110.44,0
39545.9,0,0,6.59184e+07,0,2.46299e+07,21428.4,0
282920,0,0,6.59184e+07,0,2.44447e+07,243374,0
529453,0,0,6.59184e+07,0,2.4451e+07,246532,0
779143,0,0,6.59184e+07,0,2.44573e+07,249690,0
1.04648e+06,0,0,6.59184e+07,0,2.50423e+07,267337,0
1.51233e+06,0,0,6.59184e+07,0,2.48778e+07,465851,0
1.98142e+06,0,0,6.59184e+07,0,2.48843e+07,469088,0
2.45375e+06,0,0,6.59184e+07,0,2.48908e+07,472326,0
2.97852e+06,0,0,6.59184e+07,0,2.68189e+07,524775,0
3.64521e+06,0,0,6.59184e+07,0,2.67047e+07,666688,0
4.31214e+06,0,0,6.59184e+07,0,2.67145e+07,666933,0
4.97932e+06,0,0,6.59184e+07,0,2.67243e+07,667178,0
5.64674e+06,0,0,6.59184e+07,0,2.67341e+07,667423,0
6.28612e+06,0,0,6.59184e+07,0,2.5663e+07,639374,0
6.92573e+06,0,0,6.59184e+07,0,2.56724e+07,639609,0
7.56557e+06,0,0,6.59184e+07,0,2.56818e+07,639843,0
8.20565e+06,0,0,6.59184e+07,0,2.56913e+07,640078,0
8.82076e+06,0,0,6.59184e+07,0,2.47472e+07,615115,0
9.21163e+06,0,0,6.59184e+07,0,2.49528e+07,390865,0
9.6057e+06,0,0,6.59184e+07,0,2.49592e+07,394069,0
1.0003e+07,0,0,6.59184e+07,0,2.49657e+07,397274,0
1.03468e+07,0,0,6.59184e+07,0,2.27611e+07,343783,0
9.8773e+06,0,0,6.59184e+07,0,2.34812e+07,-469457,0
9.41073e+06,0,0,6.59184e+07,0,2.34872e+07,-466570,0
8.94704e+06,0,0,6.59184e+07,0,2.34931e+07,-463683,0
8.48625e+06,0,0,6.59184e+07,0,2.3499e+07,-460795,0
8.04626e+06,0,0,6.59184e+07,3.27677e+179,2.42256e+07,-439985,0
7.84594e+06,0,0,6.59184e+07,0,2.40243e+07,-200320,0
7.6485e+06,0,0,6.59184e+07,0,2.40302e+07,-197443,0
7.45393e+06,0,0,6.59184e+07,0,2.40362e+07,-194566,0
7.32638e+06,0,0,6.59184e+07,0,2.65773e+07,-127552,0
7.96983e+06,0,0,6.59184e+07,0,2.59119e+07,643449,0
8.61351e+06,0,0,6.59184e+07,0,2.59211e+07,643677,0
9.25741e+06,0,0,6.59184e+07,0,2.59302e+07,643904,0
9.81373e+06,0,0,6.59184e+07,0,2.24451e+07,556314,0
9.3079e+06,0,0,6.59184e+07,0,2.33826e+07,-505830,0
8.80483e+06,0,0,6.59184e+07,0,2.33883e+07,-503064,0
