Realization	utility	WSS	week	infra.
408	0	0	1252	6
409	0	0	1095	6
410	0	0	1461	6
412	0	0	1095	6
413	0	0	1304	6
414	0	0	1461	6
415	0	0	1095	6
416	0	0	1252	6
418	0	0	1408	6
419	0	0	1043	6
420	0	0	1356	6
421	0	0	1878	6
422	0	0	1148	6
423	0	0	1617	6
424	0	0	1252	6
425	0	0	1617	6
426	0	0	1095	6
427	0	0	1513	6
428	0	0	1878	6
429	0	0	1356	6
431	0	0	939	6
432	0	0	1513	6
433	0	0	1095	6
434	0	0	1304	6
435	0	0	1043	6
436	0	0	991	6
437	0	0	1722	6
438	0	0	1095	6
439	0	0	1930	6
440	0	0	991	6
441	0	0	887	6
441	0	0	1722	10
442	0	0	939	6
442	0	0	1722	10
443	0	0	1095	6
445	0	0	1408	6
446	0	0	1148	6
447	0	0	1408	6
449	0	0	1043	6
450	0	0	1148	6
451	0	0	1043	6
452	0	0	1669	6
453	0	0	939	6
456	0	0	1304	6
457	0	0	1408	6
458	0	0	1200	6
459	0	0	939	6
460	0	0	991	6
461	0	0	1930	6
462	0	0	939	6
463	0	0	1252	6
464	0	0	991	6
466	0	0	1356	6
467	0	0	1095	6
469	0	0	939	6
470	0	0	991	6
471	0	0	1878	6
472	0	0	1304	6
473	0	0	1982	6
474	0	0	939	6
475	0	0	1513	6
476	0	0	1043	6
477	0	0	1095	6
479	0	0	1200	6
480	0	0	1200	6
481	0	0	1826	6
482	0	0	1304	6
483	0	0	1304	6
484	0	0	1043	6
485	0	0	1043	6
486	0	0	1878	6
487	0	0	1095	6
488	0	0	991	6
489	0	0	991	6
490	0	0	1200	6
491	0	0	1878	6
492	0	0	939	6
493	0	0	939	6
494	0	0	1304	6
496	0	0	991	6
497	0	0	1252	6
498	0	0	1095	6
499	0	0	1095	6
500	0	0	1408	6
502	0	0	1565	6
504	0	0	1095	6
505	0	0	1043	6
506	0	0	991	6
507	0	0	1408	6
510	0	0	834	6
510	0	0	1722	10
511	0	0	1408	6
513	0	0	991	6
514	0	0	1252	6
515	0	0	991	6
515	0	0	1774	10
516	0	0	1148	6
517	0	0	1513	6
518	0	0	1513	6
519	0	0	1095	6
521	0	0	1148	6
523	0	0	1043	6
524	0	0	1252	6
525	0	0	939	6
526	0	0	1095	6
527	0	0	1095	6
528	0	0	991	6
530	0	0	1148	6
531	0	0	1408	6
532	0	0	1878	6
533	0	0	1930	6
534	0	0	1461	6
535	0	0	1252	6
536	0	0	1043	6
537	0	0	1148	6
538	0	0	1252	6
539	0	0	1356	6
540	0	0	1722	6
541	0	0	1252	6
542	0	0	1095	6
543	0	0	1774	6
544	0	0	991	6
545	0	0	1200	6
546	0	0	1669	6
547	0	0	1043	6
549	0	0	1043	6
551	0	0	1148	6
551	0	0	1982	10
553	0	0	1722	6
554	0	0	1774	6
555	0	0	939	6
556	0	0	1304	6
557	0	0	939	6
558	0	0	939	6
558	0	0	1617	10
559	0	0	1148	6
560	0	0	991	6
561	0	0	1304	6
562	0	0	1043	6
563	0	0	1095	6
564	0	0	1930	6
566	0	0	1095	6
567	0	0	1774	6
568	0	0	991	6
568	0	0	1669	10
569	0	0	1408	6
570	0	0	1565	6
571	0	0	1252	6
572	0	0	939	6
573	0	0	1617	6
574	0	0	991	6
574	0	0	1826	10
575	0	0	1565	6
576	0	0	939	6
576	0	0	1617	10
577	0	0	1043	6
578	0	0	1461	6
579	0	0	1043	6
580	0	0	1200	6
581	0	0	1043	6
582	0	0	1148	6
583	0	0	1200	6
584	0	0	939	6
585	0	0	1774	6
586	0	0	1043	6
587	0	0	1461	6
588	0	0	1408	6
589	0	0	1408	6
590	0	0	1252	6
591	0	0	1513	6
592	0	0	887	6
592	0	0	1617	10
594	0	0	1565	6
595	0	0	1043	6
596	0	0	1095	6
597	0	0	1095	6
598	0	0	1043	6
600	0	0	1148	6
601	0	0	1148	6
602	0	0	1095	6
603	0	0	1252	6
604	0	0	991	6
605	0	0	1513	6
606	0	0	1043	6
607	0	0	1565	6
608	0	0	1304	6
609	0	0	1356	6
611	0	0	939	6
613	0	0	939	6
613	0	0	1774	10
614	0	0	1252	6
615	0	0	1252	6
616	0	0	834	6
617	0	0	939	6
619	0	0	1356	6
620	0	0	1252	6
621	0	0	1930	6
623	0	0	1878	6
624	0	0	1148	6
625	0	0	1565	6
626	0	0	1304	6
627	0	0	1043	6
628	0	0	1982	6
629	0	0	1826	6
630	0	0	991	6
632	0	0	1095	6
633	0	0	1200	6
634	0	0	887	6
634	0	0	1930	10
635	0	0	1200	6
636	0	0	1722	6
637	0	0	939	6
638	0	0	1043	6
639	0	0	1461	6
640	0	0	939	6
641	0	0	1043	6
643	0	0	1252	6
644	0	0	1304	6
645	0	0	1669	6
646	0	0	1252	6
647	0	0	991	6
648	0	0	991	6
649	0	0	991	6
649	0	0	1408	10
650	0	0	1565	6
651	0	0	1356	6
652	0	0	1356	6
653	0	0	1669	6
654	0	0	991	6
655	0	0	991	6
657	0	0	1408	6
658	0	0	1304	6
659	0	0	834	6
659	0	0	1617	10
660	0	0	991	6
661	0	0	1043	6
662	0	0	991	6
663	0	0	991	6
664	0	0	1669	6
665	0	0	1095	6
666	0	0	1461	6
667	0	0	1408	6
668	0	0	1095	6
669	0	0	1252	6
670	0	0	1148	6
671	0	0	1304	6
672	0	0	1565	6
673	0	0	939	6
674	0	0	1043	6
675	0	0	1043	6
677	0	0	1356	6
678	0	0	1565	6
679	0	0	1095	6
681	0	0	939	6
682	0	0	991	6
684	0	0	1043	6
686	0	0	1722	6
687	0	0	1043	6
688	0	0	1200	6
689	0	0	991	6
691	0	0	1617	6
692	0	0	1252	6
693	0	0	1304	6
694	0	0	991	6
695	0	0	1565	6
696	0	0	1148	6
697	0	0	1826	6
698	0	0	991	6
699	0	0	1095	6
700	0	0	991	6
701	0	0	1408	6
702	0	0	1043	6
703	0	0	1252	6
704	0	0	1356	6
705	0	0	1774	6
706	0	0	1095	6
707	0	0	991	6
708	0	0	1930	6
709	0	0	1356	6
710	0	0	1774	6
711	0	0	1304	6
712	0	0	1148	6
713	0	0	1200	6
715	0	0	991	6
716	0	0	1722	6
717	0	0	1408	6
718	0	0	1148	6
719	0	0	1774	6
720	0	0	1148	6
721	0	0	1095	6
722	0	0	991	6
722	0	0	1930	10
723	0	0	1200	6
724	0	0	1095	6
725	0	0	887	6
726	0	0	1043	6
727	0	0	1043	6
728	0	0	1617	6
730	0	0	1513	6
731	0	0	1304	6
732	0	0	1200	6
733	0	0	991	6
734	0	0	1513	6
735	0	0	1304	6
736	0	0	1408	6
738	0	0	1252	6
740	0	0	991	6
742	0	0	1095	6
743	0	0	1043	6
744	0	0	1408	6
745	0	0	1408	6
746	0	0	1722	6
747	0	0	1043	6
748	0	0	991	6
750	0	0	1513	6
752	0	0	1043	6
753	0	0	1148	6
754	0	0	1148	6
755	0	0	1043	6
756	0	0	1095	6
757	0	0	1200	6
758	0	0	939	6
759	0	0	1095	6
760	0	0	991	6
760	0	0	1774	10
761	0	0	1148	6
762	0	0	1095	6
763	0	0	1356	6
764	0	0	1304	6
765	0	0	939	6
766	0	0	991	6
767	0	0	1722	6
768	0	0	1461	6
769	0	0	1722	6
770	0	0	1408	6
771	0	0	1095	6
772	0	0	1408	6
773	0	0	1252	6
775	0	0	991	6
776	0	0	939	6
777	0	0	1408	6
778	0	0	1304	6
780	0	0	1513	6
781	0	0	887	6
781	0	0	1722	10
782	0	0	939	6
783	0	0	1826	6
784	0	0	1878	6
785	0	0	1252	6
787	0	0	939	6
788	0	0	1513	6
789	0	0	1148	6
790	0	0	1356	6
792	0	0	1095	6
793	0	0	1095	6
794	0	0	1565	6
795	0	0	1722	6
796	0	0	1043	6
797	0	0	991	6
797	0	0	1826	10
799	0	0	1148	6
800	0	0	1095	6
802	0	0	1252	6
803	0	0	991	6
804	0	0	1043	6
805	0	0	1043	6
806	0	0	1356	6
807	0	0	1408	6
809	0	0	1513	6
810	0	0	1304	6
811	0	0	1669	6
812	0	0	1826	6
813	0	0	1043	6
814	0	0	1669	6
817	0	0	991	6
818	0	0	1043	6
819	0	0	1356	6
820	0	0	1356	6
822	0	0	1461	6
823	0	0	991	6
824	0	0	1095	6
825	0	0	1252	6
826	0	0	887	6
826	0	0	1669	10
827	0	0	1565	6
828	0	0	1095	6
829	0	0	1200	6
830	0	0	1461	6
831	0	0	1095	6
832	0	0	1252	6
834	0	0	1148	6
835	0	0	1200	6
837	0	0	1669	6
838	0	0	991	6
840	0	0	1148	6
841	0	0	991	6
841	0	0	1774	10
842	0	0	1043	6
843	0	0	1252	6
844	0	0	1669	6
845	0	0	1200	6
846	0	0	834	6
846	0	0	1774	10
847	0	0	1095	6
848	0	0	782	6
848	0	0	1617	10
849	0	0	1043	6
850	0	0	1043	6
851	0	0	1148	6
852	0	0	1408	6
853	0	0	1982	6
854	0	0	1356	6
855	0	0	834	6
855	0	0	1513	10
856	0	0	1722	6
857	0	0	1304	6
858	0	0	1200	6
859	0	0	991	6
861	0	0	1408	6
862	0	0	1513	6
863	0	0	1095	6
865	0	0	1200	6
866	0	0	991	6
866	0	0	1669	10
867	0	0	1669	6
868	0	0	1408	6
869	0	0	1669	6
871	0	0	1148	6
872	0	0	939	6
872	0	0	1826	10
873	0	0	1408	6
874	0	0	991	6
875	0	0	991	6
876	0	0	1252	6
878	0	0	991	6
879	0	0	1774	6
880	0	0	1304	6
881	0	0	991	6
882	0	0	991	6
883	0	0	1826	6
884	0	0	1252	6
885	0	0	887	6
886	0	0	1513	6
887	0	0	834	6
888	0	0	1095	6
889	0	0	1148	6
890	0	0	939	6
890	0	0	1878	10
891	0	0	1095	6
893	0	0	730	6
893	0	0	1565	10
894	0	0	1252	6
895	0	0	939	6
897	0	0	939	6
897	0	0	1878	10
898	0	0	1617	6
899	0	0	1356	6
900	0	0	1461	6
901	0	0	834	6
901	0	0	1930	10
902	0	0	1043	6
903	0	0	1408	6
904	0	0	939	6
905	0	0	1200	6
906	0	0	1304	6
907	0	0	1148	6
908	0	0	939	6
909	0	0	1356	6
910	0	0	1095	6
911	0	0	1304	6
912	0	0	1095	6
913	0	0	1356	6
914	0	0	991	6
914	0	0	1669	10
915	0	0	1252	6
916	0	0	1043	6
917	0	0	1148	6
918	0	0	991	6
918	0	0	1930	10
919	0	0	1095	6
920	0	0	834	6
920	0	0	1617	10
922	0	0	834	6
923	0	0	1930	6
924	0	0	1043	6
925	0	0	1565	6
926	0	0	1252	6
927	0	0	1461	6
928	0	0	939	6
929	0	0	1200	6
930	0	0	1304	6
931	0	0	1722	6
932	0	0	1513	6
933	0	0	834	6
934	0	0	1304	6
935	0	0	1304	6
936	0	0	991	6
937	0	0	887	6
938	0	0	887	6
939	0	0	1565	6
940	0	0	1356	6
941	0	0	1565	6
942	0	0	1356	6
943	0	0	1356	6
944	0	0	1095	6
946	0	0	1200	6
948	0	0	1043	6
950	0	0	1669	6
951	0	0	1982	6
952	0	0	1043	6
953	0	0	1148	6
954	0	0	1043	6
955	0	0	1148	6
956	0	0	1252	6
957	0	0	1304	6
958	0	0	1252	6
959	0	0	1304	6
960	0	0	939	6
960	0	0	1669	10
961	0	0	1148	6
963	0	0	1408	6
965	0	0	1095	6
966	0	0	1095	6
967	0	0	991	6
968	0	0	1095	6
969	0	0	1565	6
970	0	0	1461	6
971	0	0	1043	6
974	0	0	1513	6
975	0	0	1878	6
976	0	0	1252	6
977	0	0	1461	6
978	0	0	991	6
979	0	0	939	6
980	0	0	1461	6
981	0	0	1356	6
982	0	0	1200	6
983	0	0	1356	6
984	0	0	1930	6
985	0	0	1408	6
986	0	0	887	6
986	0	0	1774	10
987	0	0	1200	6
988	0	0	991	6
989	0	0	1043	6
990	0	0	1826	6
991	0	0	1200	6
992	0	0	991	6
994	0	0	1722	6
995	0	0	1200	6
996	0	0	939	6
997	0	0	1200	6
998	0	0	1043	6
