0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,0.000745969,2.27965e+07,-868549,868549
0,0,0,0,0,2.27166e+07,-767424,767424
0,0,0,0,0,2.27226e+07,-764477,764477
0,0,0,0,0,2.27286e+07,-761529,761529
0,0,0,0,0,2.50718e+07,-692624,692624
131166,0,0,0,0,2.43604e+07,131166,0
265627,0,0,0,0,2.4367e+07,134461,0
403384,0,0,0,0,2.43737e+07,137757,0
453722,0,0,0,0,2.11584e+07,50338.1,0
0,0,0,0,0,2.19905e+07,-891102,0
0,0,0,0,0,2.19986e+07,-890876,890876
0,0,0,0,0,2.20066e+07,-890651,890651
0,0,0,0,0,2.20147e+07,-890425,890425
0,0,0,0,0,2.28221e+07,-867716,867716
0,0,0,0,0,2.27212e+07,-742564,742564
0,0,0,0,0,2.27271e+07,-739613,739613
0,0,0,0,0,2.27331e+07,-736660,736660
0,0,0,0,0,2.24273e+07,-742476,742476
0,0,0,0,0,2.25252e+07,-844718,844718
0,0,0,0,0,2.25311e+07,-841808,841808
0,0,0,0,0,2.2537e+07,-838897,838897
0,0,0,0,0,2.36301e+07,-805364,805364
0,0,0,0,0,2.33095e+07,-428819,428819
0,0,0,0,0,2.33157e+07,-425748,425748
0,0,0,0,0,2.33219e+07,-422678,422678
0,0,0,0,0,2.33281e+07,-419606,419606
0,0,0,0,0,2.35908e+07,-408447,408447
0,0,0,0,0,2.34171e+07,-199624,199624
0,0,0,0,0,2.34234e+07,-196467,196467
0,0,0,0,0,2.34296e+07,-193309,193309
0,0,0,0,0,2.39798e+07,-174854,174854
11961.5,0,0,0,0,2.38256e+07,11961.5,0
27160.7,0,0,0,0,2.3832e+07,15199.2,0
45597.7,0,0,0,0,2.38384e+07,18437,0
118476,0,0,0,0,2.56515e+07,72877.9,0
823821,0,0,0,0,2.5108e+07,705345,0
1.52944e+06,0,0,0,0,2.51177e+07,705618,0
2.23533e+06,0,0,0,0,2.51274e+07,705891,0
2.9415e+06,0,0,0,0,2.51372e+07,706165,0
3.61891e+06,0,0,0,0,2.41305e+07,677411,0
3.94376e+06,0,0,0,0,2.44486e+07,324858,0
