0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
1.05018e+07,0,0,0,0.000745969,3.14081e+07,1.05018e+07,0
2.10079e+07,0,0,0,0,3.14208e+07,1.05061e+07,0
3.15182e+07,0,0,0,0,3.14335e+07,1.05103e+07,0
4.20328e+07,0,0,0,0,3.14462e+07,1.05146e+07,0
5.35801e+07,0,0,0,0,3.47588e+07,1.15473e+07,0
6.51321e+07,0,0,0,0,3.47728e+07,1.1552e+07,0
7.66887e+07,0,0,0,0,3.47869e+07,1.15567e+07,0
8.82501e+07,0,0,0,0,3.48009e+07,1.15613e+07,0
9.83479e+07,0,0,0,0,3.02154e+07,1.00979e+07,0
1.0845e+08,0,0,0,0,3.02276e+07,1.0102e+07,0
1.18556e+08,0,0,0,0,3.02398e+07,1.0106e+07,0
1.28666e+08,0,0,0,0,3.0252e+07,1.01101e+07,0
1.3878e+08,0,0,0,0,3.02642e+07,1.01142e+07,0
1.49269e+08,0,0,0,0,3.14236e+07,1.04884e+07,0
1.59761e+08,0,0,0,0,3.14362e+07,1.04927e+07,0
1.70258e+08,0,0,0,0,3.14489e+07,1.04969e+07,0
1.80759e+08,0,0,0,0,3.14616e+07,1.05011e+07,0
1.9112e+08,0,0,0,0,3.10262e+07,1.03604e+07,0
2.01484e+08,0,0,0,0,3.10387e+07,1.03646e+07,0
2.11853e+08,0,0,0,0,3.10512e+07,1.03688e+07,0
2.22226e+08,0,0,0,0,3.10637e+07,1.03729e+07,0
2.33096e+08,0,0,0,0,3.26262e+07,1.08702e+07,0
2.43971e+08,0,0,0,0,3.26394e+07,1.08746e+07,0
2.5485e+08,0,0,0,0,3.26525e+07,1.0879e+07,0
2.65733e+08,0,0,0,0,3.26657e+07,1.08834e+07,0
2.76621e+08,0,0,0,0,3.26788e+07,1.08877e+07,0
2.8742e+08,0,0,0,0,3.28478e+07,1.07995e+07,0
2.98224e+08,0,0,0,0,3.28611e+07,1.08038e+07,0
3.09032e+08,0,0,0,0,3.28743e+07,1.08082e+07,0
3.19845e+08,0,0,0,0,3.28875e+07,1.08125e+07,0
3.30915e+08,0,0,0,0,3.36823e+07,1.10695e+07,0
3.41988e+08,0,0,0,0,3.36958e+07,1.10739e+07,0
3.53067e+08,0,0,0,0,3.37094e+07,1.10784e+07,0
3.6415e+08,0,0,0,0,3.37229e+07,1.10829e+07,0
3.7598e+08,0,0,0,0,3.62361e+07,1.18305e+07,0
3.87815e+08,0,0,0,0,3.62506e+07,1.18352e+07,0
3.99655e+08,0,0,0,0,3.62652e+07,1.184e+07,0
4.115e+08,0,0,0,0,3.62798e+07,1.18448e+07,0
4.2335e+08,0,0,0,0,3.62944e+07,1.18495e+07,0
4.3484e+08,0,0,0,0,3.49566e+07,1.14899e+07,0
4.46334e+08,0,0,0,0,3.49707e+07,1.14945e+07,0
4.57833e+08,0,0,0,0,3.49847e+07,1.14992e+07,0
4.69337e+08,0,0,0,0,3.49988e+07,1.15038e+07,0
4.80545e+08,0,0,0,0,3.38412e+07,1.12082e+07,0
4.91758e+08,0,0,0,0,3.38548e+07,1.12127e+07,0
5.02975e+08,0,0,0,0,3.38684e+07,1.12172e+07,0
5.14197e+08,0,0,0,0,3.3882e+07,1.12217e+07,0
5.24574e+08,0,0,0,0,3.10248e+07,1.03772e+07,0
5.34956e+08,0,0,0,0,3.10372e+07,1.03814e+07,0
5.45341e+08,0,0,0,0,3.10497e+07,1.03856e+07,0
5.55731e+08,0,0,0,0,3.10622e+07,1.03897e+07,0
5.66125e+08,0,0,0,0,3.10746e+07,1.03939e+07,0
5.76849e+08,0,0,6.43683e+07,0.000745969,3.20722e+07,1.07239e+07,0
5.87577e+08,0,0,6.43683e+07,0,3.20846e+07,1.0728e+07,0
5.98309e+08,0,0,6.43683e+07,0,3.20971e+07,1.07322e+07,0
6.09045e+08,0,0,6.43683e+07,0,3.21096e+07,1.07364e+07,0
6.20836e+08,0,0,6.43683e+07,0,3.54915e+07,1.17907e+07,0
6.32631e+08,0,0,6.43683e+07,0,3.55053e+07,1.17953e+07,0
6.44431e+08,0,0,6.43683e+07,0,3.55191e+07,1.17999e+07,0
6.56236e+08,0,0,6.43683e+07,0,3.55329e+07,1.18045e+07,0
6.66546e+08,0,0,6.43683e+07,0,3.08504e+07,1.03101e+07,0
6.7686e+08,0,0,6.43683e+07,0,3.08624e+07,1.03141e+07,0
6.87178e+08,0,0,6.43683e+07,0,3.08743e+07,1.03181e+07,0
6.975e+08,0,0,6.43683e+07,0,3.08863e+07,1.03221e+07,0
7.07826e+08,0,0,6.43683e+07,0,3.08983e+07,1.03261e+07,0
7.18534e+08,0,0,6.43683e+07,0,3.20815e+07,1.0708e+07,0
7.29246e+08,0,0,6.43683e+07,0,3.2094e+07,1.07122e+07,0
7.39963e+08,0,0,6.43683e+07,0,3.21064e+07,1.07163e+07,0
7.50683e+08,0,0,6.43683e+07,0,3.21189e+07,1.07205e+07,0
7.6126e+08,0,0,6.43683e+07,0,3.16739e+07,1.05767e+07,0
7.71841e+08,0,0,6.43683e+07,0,3.16861e+07,1.05808e+07,0
7.82426e+08,0,0,6.43683e+07,0,3.16984e+07,1.05849e+07,0
7.93015e+08,0,0,6.43683e+07,0,3.17107e+07,1.0589e+07,0
8.04111e+08,0,0,6.43683e+07,0,3.33052e+07,1.10964e+07,0
8.15212e+08,0,0,6.43683e+07,0,3.33181e+07,1.11007e+07,0
8.26317e+08,0,0,6.43683e+07,0,3.3331e+07,1.11051e+07,0
8.37426e+08,0,0,6.43683e+07,0,3.3344e+07,1.11094e+07,0
8.4854e+08,0,0,6.43683e+07,0,3.33569e+07,1.11137e+07,0
8.59563e+08,0,0,6.43683e+07,0,3.35289e+07,1.10234e+07,0
8.70591e+08,0,0,6.43683e+07,0,3.35419e+07,1.10277e+07,0
8.81623e+08,0,0,6.43683e+07,0,3.35549e+07,1.10319e+07,0
8.92659e+08,0,0,6.43683e+07,0,3.35679e+07,1.10362e+07,0
9.03957e+08,0,0,6.43683e+07,0,3.43785e+07,1.12983e+07,0
9.1526e+08,0,0,6.43683e+07,0,3.43918e+07,1.13027e+07,0
9.26567e+08,0,0,6.43683e+07,0,3.44051e+07,1.13071e+07,0
9.37879e+08,0,0,6.43683e+07,0,3.44184e+07,1.13114e+07,0
9.49953e+08,0,0,6.43683e+07,0,3.69828e+07,1.20743e+07,0
9.62032e+08,0,0,6.43683e+07,0,3.69971e+07,1.2079e+07,0
9.74116e+08,0,0,6.43683e+07,0,3.70114e+07,1.20836e+07,0
9.86204e+08,0,0,6.43683e+07,0,3.70257e+07,1.20883e+07,0
9.98297e+08,0,0,6.43683e+07,0,3.70401e+07,1.2093e+07,0
1.01002e+09,0,0,6.43683e+07,0,3.56743e+07,1.17258e+07,0
1.02175e+09,0,0,6.43683e+07,0,3.56881e+07,1.17303e+07,0
