0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity
85.139,85.139,4.75467,1,0,2.42261,2.46977,0,0,4.47552,99.3022,98.274,3.95355,1,1,1.40526,1.43262,0,0,2.1168
85.139,85.139,16.8444,1,0,2.42372,2.47091,0,0.453996,4.47552,99.3022,98.274,12.9467,1,1,1.4059,1.43328,0,1.0857,2.1168
85.139,85.139,19.4337,1,0,2.42483,2.47204,0,0.454205,4.47552,99.3022,98.274,20.1077,1,1,1.40655,1.43393,0,1.0862,2.1168
85.139,85.139,10.2393,1,0,2.42595,2.47318,0,0.454414,4.47552,99.3022,98.274,11.1288,1,1,1.4072,1.43459,0,1.0867,2.1168
85.139,85.139,8.79258,1,0,2.6638,2.71566,0,0.454623,4.47552,99.3022,98.274,7.56223,1,1,1.57338,1.60401,0,1.0872,2.1168
85.139,85.139,7.95349,1,0,2.66502,2.71691,0,0.499195,4.47552,99.3022,98.274,6.48019,1,1,1.5741,1.60475,0,1.21559,2.1168
85.139,85.139,7.97608,1,0,2.66624,2.71815,0,0.499425,4.47552,99.3022,98.274,11.1656,1,1,1.57482,1.60548,0,1.21615,2.1168
85.139,85.139,6.34755,1,0,2.66747,2.7194,0,0.499654,4.47552,99.3022,98.274,8.86523,1,1,1.57555,1.60622,0,1.21671,2.1168
85.139,85.139,10.3187,1,0,2.33042,2.37579,0,0.499884,4.47552,99.3022,98.274,18.83,1,1,1.35371,1.38007,0,1.21727,2.1168
85.139,85.139,10.3993,1,0,2.33149,2.37688,0,0.436721,4.47552,99.3022,98.274,18.6952,1,1,1.35434,1.3807,0,1.04588,2.1168
85.139,85.139,8.99618,1,0,2.33256,2.37797,0,0.436921,4.47552,99.3022,98.274,14.3702,1,1,1.35496,1.38134,0,1.04636,2.1168
85.139,85.139,9.11003,1,0,2.33363,2.37906,0,0.437122,4.47552,99.3022,98.274,13.8523,1,1,1.35558,1.38197,0,1.04684,2.1168
85.139,85.139,8.7519,1,0,2.3347,2.38016,0,0.437322,4.47552,99.3022,98.274,12.8609,1,1,1.3562,1.38261,0,1.04732,2.1168
85.139,85.139,8.35292,1,0,2.42112,2.46825,0,0.437523,4.47552,99.3022,98.274,18.3797,1,1,1.41139,1.43887,0,1.0478,2.1168
85.139,85.139,7.43522,1,0,2.42223,2.46939,0,0.453717,4.47552,99.3022,98.274,19.0986,1,1,1.41204,1.43953,0,1.09044,2.1168
85.139,85.139,6.88981,1,0,2.42334,2.47052,0,0.453925,4.47552,99.3022,98.274,10.6379,1,1,1.41269,1.44019,0,1.09094,2.1168
85.139,85.139,6.99082,1,0,2.42445,2.47165,0,0.454133,4.47552,99.3022,98.274,11.4934,1,1,1.41334,1.44085,0,1.09144,2.1168
85.139,85.139,6.13013,1,0,2.39213,2.4387,0,0.454342,4.47552,99.3022,98.274,5.75122,1,1,1.39275,1.41987,0,1.09194,2.1168
85.139,85.139,4.96324,1,0,2.39323,2.43982,0,0.448285,4.47552,99.3022,98.274,5.80499,1,1,1.39339,1.42052,0,1.07604,2.1168
85.139,85.139,5.42238,1,0,2.39432,2.44094,0,0.448491,4.47552,99.3022,98.274,6.69643,1,1,1.39403,1.42117,0,1.07653,2.1168
85.139,85.139,5.06181,1,0,2.39542,2.44206,0,0.448696,4.47552,99.3022,98.274,6.6811,1,1,1.39467,1.42182,0,1.07703,2.1168
85.139,85.139,4.39822,1,0,2.5102,2.55907,0,0.448902,4.47552,99.3022,98.274,5.57008,1,1,1.47074,1.49938,0,1.07752,2.1168
85.139,85.139,4.41359,1,0,2.51135,2.56024,0,0.470412,4.47552,99.3022,98.274,4.55797,1,1,1.47142,1.50006,0,1.1363,2.1168
85.139,85.139,4.22501,1,0,2.5125,2.56142,0,0.470627,4.47552,99.3022,98.274,4.81977,1,1,1.47209,1.50075,0,1.13682,2.1168
85.139,85.139,3.89609,1,0,2.51365,2.56259,0,0.470843,4.47552,99.3022,98.274,4.53499,1,1,1.47276,1.50144,0,1.13734,2.1168
85.139,85.139,3.6115,1,0,2.5148,2.56376,0,0.471058,4.47552,99.3022,98.274,4.46018,1,1,1.47344,1.50212,0,1.13786,2.1168
