0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost,0water_price
0,0,0,0,1.62844e-42,2.6231e+07,-1.8026e+06,1.8026e+06,1.32386e+07
0,0,0,0,0,2.47418e+07,-839493,839493,1.32386e+07
0,0,0,0,0,2.47484e+07,-837810,837810,1.32386e+07
0,0,0,0,0,2.4755e+07,-836126,836126,1.32386e+07
0,0,0,0,0,2.73073e+07,-834442,834442,1.32386e+07
0,0,0,0,0,2.65326e+07,-329917,329917,1.32386e+07
0,0,0,0,0,2.65399e+07,-328034,328034,1.32386e+07
0,0,0,0,0,2.65472e+07,-326150,326150,1.32386e+07
0,0,0,0,0,2.30453e+07,-324266,324266,1.32386e+07
0,0,0,0,0,2.41028e+07,-998263,998263,1.32386e+07
0,0,0,0,0,2.41092e+07,-996644,996644,1.32386e+07
0,0,0,0,0,2.41155e+07,-995025,995025,1.32386e+07
0,0,0,0,0,2.41219e+07,-993405,993405,1.32386e+07
0,0,0,0,0,2.49989e+07,-991785,991785,1.32386e+07
0,0,0,0,0,2.47479e+07,-824493,824493,1.32386e+07
0,0,0,0,0,2.47545e+07,-822807,822807,1.32386e+07
0,0,0,0,0,2.47611e+07,-821120,821120,1.32386e+07
0,0,0,0,0,2.4428e+07,-819433,819433,1.32386e+07
0,0,0,0,0,2.45348e+07,-882192,882192,1.32386e+07
0,0,0,0,0,2.45413e+07,-880530,880530,1.32386e+07
0,0,0,0,0,2.45478e+07,-878867,878867,1.32386e+07
0,0,0,0,0,2.57386e+07,-877203,877203,1.32386e+07
0,0,0,0,0,2.53894e+07,-646635,646635,1.32386e+07
0,0,0,0,0,2.53963e+07,-644881,644881,1.32386e+07
0,0,0,0,0,2.54031e+07,-643127,643127,1.32386e+07
0,0,0,0,0,2.541e+07,-641372,641372,1.32386e+07
0,0,0,0,0,2.56962e+07,-639616,639616,1.32386e+07
0,0,0,0,0,2.55071e+07,-511804,511804,1.32386e+07
0,0,0,0,0,2.5514e+07,-509998,509998,1.32386e+07
0,0,0,0,0,2.55209e+07,-508191,508191,1.32386e+07
0,0,0,0,0,2.61203e+07,-506384,506384,1.32386e+07
0,0,0,0,0,2.59524e+07,-392056,392056,1.32386e+07
0,0,0,0,0,2.59594e+07,-390204,390204,1.32386e+07
0,0,0,0,0,2.59665e+07,-388352,388352,1.32386e+07
0,0,0,0,0,2.79417e+07,-386499,386499,1.32386e+07
0,0,0,0,0,2.73511e+07,0,0,1.32386e+07
0,0,0,0,0,2.73618e+07,0,0,1.32386e+07
0,0,0,0,0,2.73726e+07,0,0,1.32386e+07
0,0,0,0,0,2.73833e+07,0,0,1.32386e+07
0,0,0,0,0,2.62868e+07,0,0,1.32386e+07
0,0,0,0,0,2.66319e+07,-215178,215178,1.32386e+07
0,0,0,0,0,2.66392e+07,-213259,213259,1.32386e+07
0,0,0,0,0,2.66465e+07,-211339,211339,1.32386e+07
0,0,0,0,0,2.56771e+07,-209420,209420,1.32386e+07
0,0,0,0,0,2.6035e+07,-433034,433034,1.32386e+07
0,0,0,0,0,2.60421e+07,-431202,431202,1.32386e+07
0,0,0,0,0,2.60491e+07,-429369,429369,1.32386e+07
0,0,0,0,0,2.3791e+07,-427535,427535,1.32386e+07
0,0,0,0,0,2.45291e+07,-896161,896161,1.32386e+07
0,0,0,0,0,2.45356e+07,-894511,894511,1.32386e+07
0,0,0,0,0,2.45421e+07,-892861,892861,1.32386e+07
0,0,0,0,0,2.45486e+07,-891210,891210,1.32386e+07
0,0,0,5.80223e+07,1.62844e-42,2.52935e+07,-889559,889559,1.32386e+07
0,0,0,5.80223e+07,0,2.50877e+07,-751444,751444,1.32386e+07
0,0,0,5.80223e+07,0,2.50942e+07,-749791,749791,1.32386e+07
0,0,0,5.80223e+07,0,2.51007e+07,-748138,748138,1.32386e+07
0,0,0,5.80223e+07,0,2.77052e+07,-746484,746484,1.32386e+07
0,0,0,5.80223e+07,0,2.69142e+07,-231651,231651,1.32386e+07
0,0,0,5.80223e+07,0,2.69214e+07,-229802,229802,1.32386e+07
0,0,0,5.80223e+07,0,2.69286e+07,-227952,227952,1.32386e+07
0,0,0,5.80223e+07,0,2.33546e+07,-226102,226102,1.32386e+07
0,0,0,5.80223e+07,0,2.44336e+07,-913988,913988,1.32386e+07
0,0,0,5.80223e+07,0,2.44398e+07,-912399,912399,1.32386e+07
0,0,0,5.80223e+07,0,2.44461e+07,-910809,910809,1.32386e+07
0,0,0,5.80223e+07,0,2.44523e+07,-909218,909218,1.32386e+07
0,0,0,5.80223e+07,0,2.5347e+07,-907627,907627,1.32386e+07
