0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity
85.139,85.139,5.74509,0.05,0,2.16737,2.46977,0,0,4.47552,99.3022,98.274,5.39936,0,0,1.73502,1.43262,0,0,2.1168
85.139,85.139,7.98405,0.05,0,2.18881,2.47048,0,0.406166,4.47552,99.3022,98.274,6.52009,0,0,1.71469,1.43302,0,1.34047,2.1168
85.139,85.139,4.46659,0.05,0,2.18992,2.47118,0,0.410183,4.47552,99.3022,98.274,4.39502,0,0,1.71469,1.43343,0,1.32477,2.1168
85.139,85.139,3.42661,0.05,0,2.19104,2.47188,0,0.410392,4.47552,99.3022,98.274,3.89619,0,0,1.71469,1.43384,0,1.32477,2.1168
85.139,85.139,4.26927,0.05,0,2.43332,2.71376,0,0.4106,4.47552,99.3022,98.274,4.6742,0,0,1.88333,1.60289,0,1.32477,2.1168
85.139,85.139,5.24105,0.05,0,2.60314,2.71453,0,0.456004,4.47552,99.3022,98.274,5.72806,0,0,1.71474,1.60334,0,1.45506,2.1168
85.139,85.139,5.38965,0.05,0,2.60437,2.7153,0,0.487828,4.47552,99.3022,98.274,5.05735,0,0,1.71474,1.6038,0,1.32481,2.1168
85.139,85.139,5.6765,0.05,0,2.6056,2.71608,0,0.488058,4.47552,99.3022,98.274,6.0582,0,0,1.71474,1.60426,0,1.32481,2.1168
85.139,85.139,4.92031,0.05,0,2.26245,2.37247,0,0.488289,4.47552,99.3022,98.274,4.5372,0,0,1.48817,1.37814,0,1.32481,2.1168
85.139,85.139,4.10422,0.05,0,2.07075,2.37315,0,0.423983,4.47552,99.3022,98.274,3.29877,0,0,1.68093,1.37853,0,1.14976,2.1168
85.139,85.139,5.33414,0.05,0,2.07142,2.37382,0,0.388058,4.47552,99.3022,98.274,4.75746,0,0,1.68133,1.37893,0,1.29869,2.1168
85.139,85.139,6.09522,0.05,0,2.0721,2.3745,0,0.388185,4.47552,99.3022,98.274,9.35962,0,0,1.68172,1.37932,0,1.29899,2.1168
85.139,85.139,4.87404,0.05,0,2.07278,2.37518,0,0.388311,4.47552,99.3022,98.274,4.81426,0,0,1.68211,1.37971,0,1.2993,2.1168
85.139,85.139,7.17009,0.05,0,2.16026,2.46266,0,0.388438,4.47552,99.3022,98.274,8.20684,0,0,1.73801,1.43561,0,1.2996,2.1168
85.139,85.139,5.32513,0.05,0,2.18469,2.46336,0,0.404833,4.47552,99.3022,98.274,6.29716,0,0,1.71469,1.43602,0,1.34279,2.1168
85.139,85.139,4.66333,0.05,0,2.1858,2.46406,0,0.409412,4.47552,99.3022,98.274,5.51839,0,0,1.71469,1.43643,0,1.32477,2.1168
85.139,85.139,4.17213,0.05,0,2.18691,2.46476,0,0.40962,4.47552,99.3022,98.274,5.64502,0,0,1.71469,1.43684,0,1.32477,2.1168
85.139,85.139,3.93209,0.05,0,2.15404,2.43149,0,0.409828,4.47552,99.3022,98.274,4.26591,0,0,1.69311,1.41566,0,1.32477,2.1168
85.139,85.139,3.31222,0.05,0,2.13356,2.43218,0,0.403668,4.47552,99.3022,98.274,4.09642,0,0,1.71468,1.41607,0,1.30809,2.1168
85.139,85.139,2.97876,0.05,0,2.13466,2.43287,0,0.39983,4.47552,99.3022,98.274,4.21878,0,0,1.71468,1.41647,0,1.32476,2.1168
85.139,85.139,3.22866,0.04,0,2.13575,2.43356,0,0.400035,4.47552,99.3022,98.274,3.76922,0,0,1.71468,1.41687,0,1.32476,2.1168
85.139,85.139,3.05593,0.04,0,2.25232,2.54973,0,0.40024,4.47552,99.3022,98.274,3.71598,0,0,1.79131,1.4939,0,1.32476,2.1168
85.139,85.139,2.7652,0.02,0,2.33008,2.55045,0,0.422085,4.47552,99.3022,98.274,3.46522,0,0,1.71471,1.49433,0,1.38397,2.1168
85.139,85.139,2.67918,0.02,0,2.33123,2.55118,0,0.436657,4.47552,99.2559,98.274,3.12809,0,0,1.71471,1.49475,0,1.32478,2.1168
