0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,0gross_rev,0cont_contrib,0drought_cost
0,0,0,0,0.000745969,2.27965e+07,-829931,829931
0,0,0,0,0,2.27139e+07,-728872,728872
0,0,0,0,0,2.2718e+07,-726858,726858
0,0,0,0,0,2.27221e+07,-724844,724844
0,0,0,0,0,2.50622e+07,-653132,653132
169307,0,0,0,0,2.43489e+07,169307,0
340865,0,0,0,0,2.43534e+07,171558,0
514676,0,0,0,0,2.4358e+07,173810,0
594727,0,0,0,0,2.11438e+07,80051,0
0,0,0,0,0,2.19674e+07,-854651,0
0,0,0,0,0,2.19728e+07,-854488,854488
0,0,0,0,0,2.19783e+07,-854325,854325
0,0,0,0,0,2.19838e+07,-854161,854161
0,0,0,0,0,2.27873e+07,-830194,830194
0,0,0,0,0,2.26936e+07,-716397,716397
0,0,0,0,0,2.26977e+07,-714380,714380
0,0,0,0,0,2.27017e+07,-712363,712363
0,0,0,0,0,2.23946e+07,-719627,719627
0,0,0,0,0,2.24905e+07,-822582,822582
0,0,0,0,0,2.24945e+07,-820594,820594
0,0,0,0,0,2.24985e+07,-818605,818605
0,0,0,0,0,2.35869e+07,-784269,784269
0,0,0,0,0,2.32651e+07,-409622,409622
0,0,0,0,0,2.32693e+07,-407524,407524
0,0,0,0,0,2.32735e+07,-405426,405426
0,0,0,0,0,2.32777e+07,-403327,403327
0,0,0,0,0,2.35376e+07,-393521,393521
0,0,0,0,0,2.33625e+07,-186335,186335
0,0,0,0,0,2.33667e+07,-184179,184179
0,0,0,0,0,2.3371e+07,-182021,182021
0,0,0,0,0,2.39171e+07,-163700,163700
21431.9,0,0,0,0,2.37614e+07,21431.9,0
45075.3,0,0,0,0,2.37658e+07,23643.5,0
70931,0,0,0,0,2.37701e+07,25855.6,0
152697,0,0,0,0,2.55736e+07,81765.6,0
897812,0,0,0,0,2.49999e+07,745115,0
1.64359e+06,0,0,0,0,2.50061e+07,745776,0
2.38956e+06,0,0,0,0,2.50127e+07,745973,0
3.13573e+06,0,0,0,0,2.50193e+07,746170,0
3.85189e+06,0,0,0,0,2.40144e+07,716157,0
4.177e+06,0,0,0,0,2.43631e+07,325109,0
4.5044e+06,0,0,0,0,2.43677e+07,327401,0
4.83409e+06,0,0,0,0,2.43722e+07,329693,0
5.13943e+06,0,0,0,0,2.34848e+07,305341,0
5.08093e+06,0,0,0,0,2.38095e+07,-58504.4,0
5.02461e+06,0,0,0,0,2.38139e+07,-56314.5,0
4.97049e+06,0,0,0,0,2.38183e+07,-54124,0
4.85685e+06,0,0,0,0,2.17553e+07,-113639,0
4.01504e+06,0,0,0,0,2.23982e+07,-841809,0
3.1734e+06,0,0,0,0,2.24038e+07,-841643,0
