0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity
85.139,85.139,10.8583,1,0,2.41643,2.46977,0,0,4.47552,99.3022,98.274,6.99924,1,0,1.40167,1.43262,0,0,2.1168
85.139,85.139,5.8287,1,0,2.41738,2.47074,0,0.452839,4.47552,99.3022,98.274,4.64787,1,0,1.40222,1.43318,0,1.08293,2.1168
85.139,85.139,5.86289,1,0,2.41832,2.47171,0,0.453016,4.47552,99.3022,98.274,4.35306,1,0,1.40277,1.43374,0,1.08336,2.1168
85.139,85.139,5.77256,1,0,2.41927,2.47268,0,0.453194,4.47552,99.3022,98.274,4.58663,1,0,1.40332,1.4343,0,1.08378,2.1168
85.139,85.139,4.88387,1,0,2.65628,2.71492,0,0.453371,4.47552,99.3022,98.274,4.55265,1,0,1.56894,1.60357,0,1.08421,2.1168
85.139,85.139,4.09028,1,0,2.65732,2.71598,0,0.497787,4.47552,99.3022,98.274,4.53587,1,0,1.56955,1.6042,0,1.21216,2.1168
85.139,85.139,3.77549,1,0,2.65836,2.71705,0,0.497982,4.47552,99.3022,98.274,4.31186,1,0,1.57017,1.60483,0,1.21264,2.1168
85.139,85.139,3.77673,1,0,2.6594,2.71811,0,0.498177,4.47552,99.3022,98.274,4.6742,1,0,1.57078,1.60546,0,1.21311,2.1168
85.139,85.139,7.0613,1,0,2.32322,2.3745,0,0.498372,4.47552,99.3022,98.274,7.82383,1,0,1.34953,1.37932,0,1.21359,2.1168
85.139,85.139,7.62561,1,0,2.32413,2.37543,0,0.435371,4.47552,99.3022,98.274,7.47402,1,0,1.35006,1.37986,0,1.04265,2.1168
85.139,85.139,6.01491,1,0,2.32503,2.37636,0,0.435541,4.47552,99.3022,98.274,5.83113,1,0,1.35059,1.3804,0,1.04305,2.1168
85.139,85.139,4.86366,1,0,2.32594,2.37729,0,0.435711,4.47552,99.3022,98.274,4.4733,1,0,1.35111,1.38094,0,1.04346,2.1168
85.139,85.139,5.80906,1,0,2.32685,2.37822,0,0.435882,4.47552,99.3022,98.274,6.12744,1,0,1.35164,1.38148,0,1.04387,2.1168
85.139,85.139,7.2219,1,0,2.41282,2.46608,0,0.436053,4.47552,99.3022,98.274,7.4927,1,0,1.40656,1.43761,0,1.04428,2.1168
85.139,85.139,5.07562,1,0,2.41376,2.46705,0,0.452162,4.47552,99.3022,98.274,6.80492,1,0,1.40711,1.43817,0,1.0867,2.1168
85.139,85.139,3.93045,1,0,2.4147,2.46801,0,0.452339,4.47552,99.3022,98.274,5.45975,1,0,1.40766,1.43873,0,1.08713,2.1168
85.139,85.139,3.64635,1,0,2.41565,2.46898,0,0.452516,4.47552,99.3022,98.274,5.42536,1,0,1.40821,1.43929,0,1.08756,2.1168
85.139,85.139,4.10025,1,0,2.38329,2.4359,0,0.452693,4.47552,99.3022,98.274,4.15539,1,0,1.3876,1.41823,0,1.08798,2.1168
85.139,85.139,3.57597,1,0,2.38422,2.43685,0,0.446628,4.47552,99.3022,98.274,3.56548,1,0,1.38814,1.41879,0,1.07206,2.1168
85.139,85.139,3.27891,1,0,2.38515,2.4378,0,0.446803,4.47552,99.3022,98.274,3.21889,1,0,1.38869,1.41934,0,1.07248,2.1168
85.139,85.139,3.18857,1,0,2.38608,2.43876,0,0.446977,4.47552,99.3022,98.274,3.58904,1,0,1.38923,1.4199,0,1.0729,2.1168
85.139,85.139,2.89136,1,0,2.50025,2.55544,0,0.447152,4.47552,99.3022,98.274,3.06478,1,0,1.46491,1.49725,0,1.07332,2.1168
85.0097,85.139,2.64956,1,0,2.50122,2.55644,0,0.468546,4.47552,99.3022,98.274,2.90098,1,0,1.46548,1.49784,0,1.13179,2.1168
84.7452,85.139,2.48755,1,0,2.5022,2.55744,0,0.46873,4.47552,99.3022,98.274,2.94368,1,0,1.46606,1.49842,0,1.13223,2.1168
84.3895,85.139,2.38788,1,0,2.50318,2.55844,0,0.468913,4.47552,99.3022,98.274,2.87086,1,0,1.46663,1.49901,0,1.13268,2.1168
83.851,85.139,2.18906,1,0,2.50416,2.55944,0,0.469096,4.47552,99.1009,98.274,2.57787,1,0,1.4672,1.49959,0,1.13312,2.1168
83.0663,85.139,1.87924,1,0,2.4827,2.53751,0,0.469279,4.47552,99.0998,98.274,2.05251,1,0,1.50915,1.54247,0,1.13356,2.1168
82.2432,85.139,1.83097,1,0,2.48367,2.5385,0,0.465258,4.47552,98.9851,98.274,2.02106,1,0,1.50974,1.54307,0,1.16597,2.1168
81.3283,85.139,1.70699,1,0,2.48464,2.53949,0,0.465439,4.47552,98.8409,98.274,1.93383,1,0,1.51033,1.54367,0,1.16643,2.1168
80.2352,85.139,1.50793,1,0,2.48561,2.54048,0,0.465621,4.47552,98.6248,98.274,1.90025,1,0,1.51092,1.54428,0,1.16688,2.1168
79.0838,85.139,1.47921,1,0,2.54461,2.60078,0,0.465803,4.47552,98.5858,98.274,1.87591,1,0,1.54845,1.58263,0,1.16734,2.1168
77.99,85.139,1.55772,1,0,2.5456,2.6018,0,0.47686,4.47552,98.5306,98.274,2.13043,1,0,1.54905,1.58325,0,1.19633,2.1168
76.8039,85.139,1.43777,1,0,2.5466,2.60281,0,0.477046,4.47552,98.2104,98.274,2.01737,1,0,1.54965,1.58386,0,1.1968,2.1168
75.5016,85.139,1.30863,1,0,2.54759,2.60383,0,0.477232,4.47552,98.1545,98.274,1.77426,1,0,1.55026,1.58448,0,1.19726,2.1168
74.1851,85.139,1.42085,1,0,2.71879,2.77881,0,0.477418,4.47552,97.5903,98.274,2.18129,1,0,1.68439,1.72157,0,1.19773,2.1168
72.6941,85.139,1.25607,1,0,2.71985,2.7799,0,0.509502,4.47552,97.3133,98.274,1.57441,1,0,1.68504,1.72224,0,1.30136,2.1168
71.357,85.139,1.41365,1,0,2.72091,2.78098,0,0.5097,4.47552,96.76,98.274,1.91355,1,0,1.6857,1.72291,0,1.30186,2.1168
69.7495,85.139,1.13693,1,0,2.72197,2.78206,0,0.509899,4.47552,96.6301,98.274,1.39989,1,0,1.68636,1.72359,0,1.30237,2.1168
68.4042,85.139,1.37791,1,0,2.72304,2.78315,0,0.510098,4.47552,96.3287,98.274,2.38354,1,0,1.68702,1.72426,0,1.30288,2.1168
66.7392,85.139,1.03428,1,0,2.64098,2.69928,0,0.510297,4.47552,96.0578,98.274,1.87952,1,0,1.60647,1.64194,0,1.30339,2.1168
64.9283,85.139,0.858207,1,0,2.64201,2.70034,0,0.49492,4.47552,95.5825,98.274,1.49356,1,0,1.6071,1.64258,0,1.24116,2.1168
63.1294,85.139,0.872352,1,0,2.64304,2.70139,0,0.495113,4.47552,95.6277,98.274,1.48577,1,0,1.60772,1.64322,0,1.24164,2.1168
63.2292,85.139,2.73412,1,0,2.64407,2.70244,0,0.495306,4.47552,95.898,98.274,2.87637,1,0,1.60835,1.64386,0,1.24213,2.1168
63.2403,85.139,2.75822,1,0,2.57677,2.63366,0,0.495499,4.47552,96.1866,98.274,2.41561,1,0,1.53495,1.56883,0,1.24261,2.1168
64.0101,85.139,3.55116,1,0,2.57778,2.63468,0,0.482887,4.47552,97.1089,98.274,4.79468,1,0,1.53555,1.56944,0,1.1859,2.1168
63.4615,85.139,2.17426,1,0,2.57878,2.63571,0,0.483075,4.47552,97.7871,98.274,4.31604,1,0,1.53615,1.57006,0,1.18636,2.1168
